player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_missing,ga_per_90
David Raven,ENG,DF,Liverpool,Premier League,19,1,23,0,0,2004-2005,False,0.0
Álvaro Recoba,URU,"FW,MF",Inter,Serie A,28,13,485,3,5,2004-2005,False,1.4845
David Recorbet,FRA,DF,Auxerre,Ligue 1,27,6,459,0,0,2004-2005,False,0.0
Ahmed Reda Madouni,ALG,DF,Dortmund,Bundesliga,23,7,570,1,0,2004-2005,False,0.1579
Jamie Redknapp,ENG,MF,Southampton,Premier League,31,16,1428,0,2,2004-2005,False,0.1261
Jamie Redknapp,ENG,MF,Tottenham Hotspur,Premier League,31,14,762,0,1,2004-2005,False,0.1181
Juan Redondo,ESP,DF,Sevilla,La Liga,27,6,68,0,0,2004-2005,False,0.0
Pablo Redondo,ESP,MF,Albacete,La Liga,22,30,2387,5,5,2004-2005,False,0.377
Gustavo Reggi,ARG,FW,Levante,La Liga,31,22,685,2,0,2004-2005,False,0.2628
Thomas Régnier,FRA,FW,Sochaux,Ligue 1,20,1,35,0,0,2004-2005,True,0.0
Hoalid Regragui,MAR,"DF,MF",Racing Sant,La Liga,28,17,1388,0,0,2004-2005,False,0.0
Mario Regueiro,URU,"FW,MF",Racing Sant,La Liga,25,32,2789,8,3,2004-2005,False,0.355
Zesh Rehman,PAK,DF,Fulham,Premier League,20,17,1466,0,0,2004-2005,False,0.0
Andy Reid,IRL,MF,Tottenham Hotspur,Premier League,22,13,1077,1,1,2004-2005,False,0.1671
Steven Reid,IRL,"DF,MF",Blackburn Rovers,Premier League,23,28,1959,2,4,2004-2005,False,0.2757
Giuseppe Reina,GER,FW,Hertha BSC,Bundesliga,32,16,581,2,0,2004-2005,False,0.3098
Pepe Reina,ESP,GK,Villarreal,La Liga,21,38,3420,0,0,2004-2005,False,0.0
Reinaldo,BRA,FW,Paris Saint-Germain,Ligue 1,25,32,2194,3,4,2004-2005,False,0.2871
Julian Reinard,GER,GK,Freiburg,Bundesliga,21,2,110,0,0,2004-2005,False,0.0
Bastian Reinhardt,GER,DF,Hamburger SV,Bundesliga,28,19,1180,0,0,2004-2005,False,0.0
Dominik Reinhardt,GER,DF,Nürnberg,Bundesliga,19,13,963,0,1,2004-2005,False,0.0935
Andreas Reinke,GER,GK,Werder Bremen,Bundesliga,35,34,3060,0,0,2004-2005,False,0.0
Michael Reiziger,NED,DF,Middlesbrough,Premier League,31,17,1364,1,1,2004-2005,False,0.132
López Rekarte,ESP,DF,Real Sociedad,La Liga,28,25,2163,0,0,2004-2005,False,0.0
Renato,BRA,MF,Sevilla,La Liga,25,33,2449,3,3,2004-2005,False,0.2205
Sébastien Renouard,FRA,MF,Metz,Ligue 1,20,27,1896,2,3,2004-2005,False,0.2373
Michael Rensing,GER,GK,Bayern Munich,Bundesliga,20,4,270,0,0,2004-2005,False,0.0
Timo Reus,GER,GK,Freiburg,Bundesliga,30,1,90,0,0,2004-2005,False,0.0
Christophe Revault,FRA,GK,Toulouse,Ligue 1,32,38,3420,0,0,2004-2005,False,0.0
Anthony Réveillère,FRA,DF,Lyon,Ligue 1,24,33,2962,0,4,2004-2005,False,0.1215
Cédric Rey,FRA,DF,Sochaux,Ligue 1,19,1,75,0,0,2004-2005,False,0.0
Claudio Reyna,USA,MF,Manchester City,Premier League,31,17,1463,2,1,2004-2005,False,0.1846
Rahman Rezaei,IRN,DF,Messina,Serie A,29,36,3237,0,1,2004-2005,False,0.0278
Biel Ribas,ESP,GK,Espanyol,La Liga,18,1,22,0,0,2004-2005,False,0.0
Thiago Ribeiro,BRA,FW,Bordeaux,Ligue 1,18,7,69,0,0,2004-2005,False,0.0
Franck Ribéry,FRA,"FW,MF",Metz,Ligue 1,21,20,1709,2,7,2004-2005,False,0.474
Julio Ricardo Cruz,ARG,FW,Inter,Serie A,29,18,943,5,3,2004-2005,False,0.7635
Kieran Richardson,ENG,"DF,MF",Manchester Utd,Premier League,19,2,24,0,0,2004-2005,False,0.0
Kieran Richardson,ENG,"DF,MF",West Brom,Premier League,19,12,886,3,1,2004-2005,False,0.4063
Teddy Richert,FRA,GK,Sochaux,Ligue 1,29,37,3330,0,0,2004-2005,False,0.0
Lars Ricken,GER,"FW,MF",Dortmund,Bundesliga,28,16,1043,5,4,2004-2005,False,0.7766
Rohan Ricketts,ENG,MF,Tottenham Hotspur,Premier League,21,6,375,0,0,2004-2005,False,0.0
Liam Ridgewell,ENG,DF,Aston Villa,Premier League,20,15,1129,1,0,2004-2005,False,0.0797
Thomas Riedl,GER,"DF,MF",Kaiserslautern,Bundesliga,28,31,2634,2,1,2004-2005,False,0.1025
Albert Riera,ESP,"DF,FW",Bordeaux,Ligue 1,22,21,1476,2,2,2004-2005,False,0.2439
Asier Riesgo,ESP,GK,Real Sociedad,La Liga,20,36,3171,0,0,2004-2005,False,0.0
Sascha Riether,GER,"DF,MF",Freiburg,Bundesliga,21,24,2021,1,0,2004-2005,False,0.0445
Christian Riganò,ITA,FW,Fiorentina,Serie A,30,18,890,4,2,2004-2005,False,0.6067
Chris Riggott,ENG,DF,Middlesbrough,Premier League,23,21,1778,2,0,2004-2005,False,0.1012
Aki Riihilahti,FIN,MF,Crystal Palace,Premier League,27,31,2237,4,4,2004-2005,False,0.3219
Riki,ESP,FW,Getafe,La Liga,23,29,1802,3,3,2004-2005,False,0.2997
Rudy Riou,FRA,GK,Istres,Ligue 1,24,26,2340,0,0,2004-2005,False,0.0
Claudio Rivalta,ITA,DF,Atalanta,Serie A,26,31,2790,0,0,2004-2005,False,0.0
David Rivas,ESP,DF,Real Betis,La Liga,25,32,2836,4,2,2004-2005,False,0.1904
Diego Rivas,ESP,MF,Getafe,La Liga,24,33,2709,0,1,2004-2005,False,0.0332
Alberto Rivera,ESP,MF,Levante,La Liga,26,37,3222,5,3,2004-2005,False,0.2235
Arjen Robben,NED,"FW,MF",Chelsea,Premier League,20,18,1259,7,9,2004-2005,False,1.1438
Laurent Robert,FRA,"FW,MF",Newcastle United,Premier League,29,31,1903,3,5,2004-2005,False,0.3783
Zé Roberto,BRA,"DF,MF",Bayern Munich,Bundesliga,30,22,1442,1,5,2004-2005,False,0.3745
Martial Robin,FRA,"DF,MF",Ajaccio,Ligue 1,26,33,2501,1,2,2004-2005,False,0.108
Paul Robinson,ENG,DF,West Brom,Premier League,25,30,2491,1,0,2004-2005,False,0.0361
Paul Robinson,ENG,GK,Tottenham Hotspur,Premier League,24,36,3214,0,1,2004-2005,False,0.028
Marco Roccati,ITA,GK,Fiorentina,Serie A,29,3,225,0,0,2004-2005,False,0.0
Romain Rocchi,FRA,MF,Bastia,Ligue 1,22,24,1899,1,4,2004-2005,False,0.237
Tommaso Rocchi,ITA,"FW,MF",Lazio,Serie A,26,35,2837,13,1,2004-2005,False,0.4441
Aleksandar Rodić,SVN,FW,Portsmouth,Premier League,24,4,118,0,0,2004-2005,False,0.0
Rodri,ESP,DF,Barcelona,La Liga,19,1,3,0,0,2004-2005,True,0.0
Rodrigo,BRA,MF,Ajaccio,Ligue 1,23,36,3212,0,1,2004-2005,False,0.028
Darío Rodríguez,URU,DF,Schalke 04,Bundesliga,29,15,652,0,0,2004-2005,False,0.0
Gonzalo Rodríguez,ARG,DF,Villarreal,La Liga,20,34,3060,2,0,2004-2005,False,0.0588
Juan Rodríguez,ESP,MF,Málaga,La Liga,22,27,1590,5,0,2004-2005,False,0.283
Julien Rodriguez,FRA,DF,Monaco,Ligue 1,26,18,1436,2,0,2004-2005,False,0.1253
Maxi Rodríguez,ARG,"FW,MF",Espanyol,La Liga,23,37,2987,15,4,2004-2005,False,0.5725
Vicente Rodríguez,ESP,"FW,MF",Valencia,La Liga,23,12,901,3,5,2004-2005,False,0.7991
Roger,ESP,MF,Villarreal,La Liga,27,1,21,0,0,2004-2005,False,0.0
Flavio Roma,ITA,GK,Monaco,Ligue 1,30,34,3060,0,0,2004-2005,False,0.0
Juan Román Riquelme,ARG,MF,Villarreal,La Liga,26,35,3121,15,9,2004-2005,False,0.6921
Bernardo Romeo,ARG,FW,Hamburger SV,Bundesliga,26,6,183,2,0,2004-2005,False,0.9836
Bernardo Romeo,ARG,FW,Mallorca,La Liga,26,10,554,2,1,2004-2005,False,0.4874
Enrique Romero,ESP,DF,Dep La Coruña,La Liga,33,29,2286,0,1,2004-2005,False,0.0394
Marcelo Romero,URU,MF,Málaga,La Liga,28,29,2193,0,1,2004-2005,False,0.041
Dennis Rommedahl,DEN,"FW,MF",Charlton Athletic,Premier League,26,26,1663,2,0,2004-2005,False,0.1082
Ronaldinho,BRA,"FW,MF",Barcelona,La Liga,24,35,3071,9,9,2004-2005,False,0.5275
Ronaldo,BRA,FW,Real Madrid,La Liga,27,34,2796,21,8,2004-2005,False,0.9335
Cristiano Ronaldo,POR,"FW,MF",Manchester Utd,Premier League,19,33,2423,5,4,2004-2005,False,0.3343
Cyril Rool,FRA,"DF,MF",Bordeaux,Ligue 1,29,28,2273,2,0,2004-2005,False,0.0792
Wayne Rooney,ENG,"FW,MF",Manchester Utd,Premier League,18,29,2185,11,2,2004-2005,False,0.5355
Ramón Ros,ESP,MF,Numancia,La Liga,23,17,1106,0,0,2004-2005,False,0.0
Iván Rosado,ESP,FW,Osasuna,La Liga,30,7,212,0,0,2004-2005,False,0.0
Antonio Rosati,ITA,GK,Lecce,Serie A,21,1,90,0,0,2004-2005,False,0.0
Marco Rose,GER,DF,Mainz 05,Bundesliga,27,17,1472,1,2,2004-2005,False,0.1834
Mattia Roselli,NAN,,Sampdoria,Serie A,17,1,1,0,0,2004-2005,True,0.0
Liam Rosenior,ENG,DF,Fulham,Premier League,20,17,1434,0,1,2004-2005,False,0.0628
Aleandro Rosi,ITA,"DF,MF",Roma,Serie A,17,1,4,0,0,2004-2005,True,0.0
Tomáš Rosický,CZE,MF,Dortmund,Bundesliga,23,27,2309,4,4,2004-2005,False,0.3118
Alessandro Rosina,ITA,MF,Parma,Serie A,20,12,549,0,0,2004-2005,False,0.0
Adriano Rossato,BRA,DF,Real Sociedad,La Liga,26,22,1495,1,3,2004-2005,False,0.2408
Fausto Rossini,ITA,FW,Sampdoria,Serie A,26,31,1482,2,3,2004-2005,False,0.3036
Frank Rost,GER,GK,Schalke 04,Bundesliga,31,31,2790,0,0,2004-2005,False,0.0
Jérôme Rothen,FRA,MF,Paris Saint-Germain,Ligue 1,26,17,1452,1,6,2004-2005,False,0.4339
Sébastien Roudet,FRA,MF,Nice,Ligue 1,23,25,2078,2,4,2004-2005,False,0.2599
Wayne Routledge,ENG,"FW,MF",Crystal Palace,Premier League,19,38,3140,0,9,2004-2005,False,0.258
Frédéric Roux,FRA,GK,Bordeaux,Ligue 1,31,1,90,0,0,2004-2005,False,0.0
Rubén,ESP,GK,Barcelona,La Liga,20,2,105,0,0,2004-2005,False,0.0
Rubén,ESP,DF,Albacete,La Liga,22,22,1907,0,0,2004-2005,False,0.0
Luis Rubiales,ESP,DF,Levante,La Liga,26,4,189,0,0,2004-2005,False,0.0
Goran Rubil,CRO,"DF,MF",Nantes,Ligue 1,23,1,31,0,0,2004-2005,True,0.0
Álvaro Rubio,ESP,"DF,MF",Albacete,La Liga,25,28,2068,0,1,2004-2005,False,0.0435
Francisco Rufete,ESP,MF,Valencia,La Liga,27,25,1581,3,4,2004-2005,False,0.3985
Alberto Ruiz,ESP,FW,Getafe,La Liga,26,2,105,0,0,2004-2005,True,0.0
Pablo Ruiz,ESP,DF,Sevilla,La Liga,23,7,378,0,0,2004-2005,False,0.0
Erminio Rullo,ITA,DF,Lecce,Serie A,20,35,3076,1,2,2004-2005,False,0.0878
Francesco Ruopolo,ITA,FW,Parma,Serie A,21,9,108,0,0,2004-2005,False,0.0
Gennaro Ruotolo,ITA,MF,Livorno,Serie A,37,22,1271,0,3,2004-2005,False,0.2124
Manuel Ruz,ESP,DF,Valencia,La Liga,18,3,265,0,0,2004-2005,False,0.0
René Rydlewicz,GER,"FW,MF",Hansa Rostock,Bundesliga,31,30,1997,0,4,2004-2005,False,0.1803
Thomas Rytter,DEN,DF,Wolfsburg,Bundesliga,30,27,2157,1,1,2004-2005,False,0.0834
Armando Sá,MOZ,DF,Villarreal,La Liga,28,20,1500,0,1,2004-2005,False,0.06
Rocco Sabato,ITA,DF,Cagliari,Serie A,22,3,223,0,0,2004-2005,False,0.0
Julien Sablé,FRA,MF,Saint-Étienne,Ligue 1,23,37,3326,5,2,2004-2005,False,0.1894
Stefano Sacchetti,ITA,DF,Sampdoria,Serie A,31,14,970,1,1,2004-2005,False,0.1856
Youssef Safri,MAR,MF,Norwich City,Premier League,27,18,1083,1,0,2004-2005,False,0.0831
Bacary Sagna,FRA,DF,Auxerre,Ligue 1,21,26,2330,0,0,2004-2005,False,0.0
Willy Sagnol,FRA,DF,Bayern Munich,Bundesliga,27,22,1801,1,5,2004-2005,False,0.2998
Louis Saha,FRA,FW,Manchester Utd,Premier League,25,14,670,1,2,2004-2005,False,0.403
Kenan Şahin,TUR,FW,Leverkusen,Bundesliga,19,1,7,0,0,2004-2005,True,0.0
Rafik Saïfi,ALG,"FW,MF",Istres,Ligue 1,29,34,2727,4,5,2004-2005,False,0.297
Lamine Sakho,SEN,"FW,MF",Saint-Étienne,Ligue 1,26,9,388,1,0,2004-2005,False,0.232
Artim Šakiri,MKD,MF,West Brom,Premier League,30,3,178,0,0,2004-2005,False,0.0
Luigi Sala,ITA,DF,Atalanta,Serie A,30,29,2482,3,0,2004-2005,False,0.1088
Fernando Sales,ESP,MF,Sevilla,La Liga,26,15,931,0,1,2004-2005,False,0.0967
Míchel Salgado,ESP,DF,Real Madrid,La Liga,28,30,2661,2,3,2004-2005,False,0.1691
Hasan Salihamidžić,BIH,"DF,MF",Bayern Munich,Bundesliga,27,29,2212,2,2,2004-2005,False,0.1627
Sejad Salihović,BIH,"DF,MF",Hertha BSC,Bundesliga,19,5,168,0,1,2004-2005,False,0.5357
Lloyd Sam,GHA,MF,Charlton Athletic,Premier League,19,1,14,0,0,2004-2005,False,0.0
Paolo Sammarco,ITA,MF,Chievo,Serie A,21,15,1020,0,1,2004-2005,False,0.0882
Jlloyd Samuel,TRI,"DF,MF",Aston Villa,Premier League,23,35,3009,0,0,2004-2005,False,0.0
Walter Samuel,ARG,DF,Real Madrid,La Liga,26,30,2655,2,2,2004-2005,False,0.1356
Javier Sánchez Broto,ESP,GK,Getafe,La Liga,32,20,1799,0,0,2004-2005,False,0.0
César Sánchez,ESP,GK,Real Madrid,La Liga,32,2,127,0,0,2004-2005,False,0.0
David Sánchez,ESP,MF,Albacete,La Liga,22,18,768,0,1,2004-2005,False,0.1172
Manu Sánchez,ESP,"FW,MF",Málaga,La Liga,25,15,521,0,0,2004-2005,False,0.0
Sergio Sánchez,ESP,GK,Getafe,La Liga,27,8,720,0,0,2004-2005,False,0.0
Sergio Sánchez,ESP,DF,Espanyol,La Liga,18,1,76,0,0,2004-2005,True,0.0
Víctor Sánchez,ESP,MF,Dep La Coruña,La Liga,28,30,1710,3,2,2004-2005,False,0.2632
Ebbe Sand,DEN,FW,Schalke 04,Bundesliga,32,28,2354,8,2,2004-2005,False,0.3823
Sandro,ESP,MF,Levante,La Liga,29,3,89,0,0,2004-2005,False,0.0
Wilfried Sanou,BFA,"FW,MF",Freiburg,Bundesliga,20,21,1289,2,2,2004-2005,False,0.2793
Roque Santa Cruz,PAR,FW,Bayern Munich,Bundesliga,22,4,209,0,1,2004-2005,False,0.4306
Rafael Santacruz,ESP,DF,Valencia,La Liga,21,1,90,0,0,2004-2005,True,0.0
Mario Santana,ARG,MF,Palermo,Serie A,22,30,1949,3,3,2004-2005,False,0.2771
Santi,ESP,DF,Albacete,La Liga,30,12,1007,0,0,2004-2005,False,0.0
Ismael Santiago,ESP,MF,Real Betis,La Liga,26,4,118,0,0,2004-2005,True,0.0
Nicola Santoni,ITA,GK,Palermo,Serie A,25,1,90,0,0,2004-2005,False,0.0
Giuseppe Santoro,ITA,GK,Messina,Serie A,16,1,45,0,0,2004-2005,False,0.0
Francileudo Santos,TUN,FW,Sochaux,Ligue 1,25,31,2405,9,3,2004-2005,False,0.4491
Fernando Sanz,ESP,DF,Málaga,La Liga,30,36,3172,1,0,2004-2005,False,0.0284
Pablo Sanz Iniesta,ESP,MF,Numancia,La Liga,30,21,1407,1,0,2004-2005,False,0.064
Ricardo Sanzol,ESP,GK,Osasuna,La Liga,28,16,1440,0,0,2004-2005,False,0.0
Hans Sarpei,GHA,DF,Wolfsburg,Bundesliga,28,20,1271,0,0,2004-2005,False,0.0
Kor Sarr,SEN,FW,Caen,Ligue 1,28,11,571,1,0,2004-2005,False,0.1576
Pape Sarr,SEN,MF,Lens,Ligue 1,26,1,4,1,0,2004-2005,False,22.5
Luigi Sartor,ITA,DF,Roma,Serie A,29,7,440,0,0,2004-2005,False,0.0
Luca Saudati,ITA,"FW,MF",Atalanta,Serie A,26,5,151,0,0,2004-2005,False,0.0
David Sauget,FRA,DF,Bastia,Ligue 1,24,17,1372,0,2,2004-2005,False,0.1312
Robbie Savage,WAL,MF,Blackburn Rovers,Premier League,29,9,724,0,1,2004-2005,False,0.1243
Robbie Savage,WAL,MF,Birmingham City,Premier League,29,18,1613,4,2,2004-2005,False,0.3348
Niša Saveljić,SRB,DF,Istres,Ligue 1,34,31,2760,1,0,2004-2005,False,0.0326
Filippo Savi,ITA,MF,Parma,Serie A,17,2,115,0,0,2004-2005,True,0.0
Nicolas Savinaud,FRA,"DF,MF",Nantes,Ligue 1,28,35,3072,6,1,2004-2005,False,0.2051
Mirko Savini,ITA,DF,Fiorentina,Serie A,25,12,585,0,0,2004-2005,False,0.0
Sávio,BRA,MF,Zaragoza,La Liga,30,36,3020,10,8,2004-2005,False,0.5364
Javier Saviola,ARG,FW,Monaco,Ligue 1,22,29,2307,8,4,2004-2005,False,0.4681
Bruno Savry,FRA,DF,Istres,Ligue 1,30,4,188,0,0,2004-2005,False,0.0
Lionel Scaloni,ARG,"DF,MF",Dep La Coruña,La Liga,26,27,1945,1,1,2004-2005,False,0.0925
Anthony Scaramozzino,FRA,DF,Nice,Ligue 1,19,2,87,0,0,2004-2005,False,0.0
Raphael Schäfer,GER,GK,Nürnberg,Bundesliga,25,26,2340,0,0,2004-2005,False,0.0
Jan Schlaudraff,GER,"FW,MF",Gladbach,Bundesliga,21,6,193,0,0,2004-2005,False,0.0
Björn Schlicke,GER,DF,Hamburger SV,Bundesliga,23,26,2060,1,2,2004-2005,False,0.1311
Rafael Schmitz,BRA,DF,Lille,Ligue 1,23,27,2309,1,0,2004-2005,False,0.039
Bernd Schneider,GER,"DF,MF",Leverkusen,Bundesliga,30,33,2947,3,7,2004-2005,False,0.3054
Thomas Schneider,GER,DF,Hannover 96,Bundesliga,31,4,31,0,0,2004-2005,False,0.0
Stefan Schnoor,GER,DF,Wolfsburg,Bundesliga,33,26,2063,2,0,2004-2005,False,0.0873
Mathias Schober,GER,GK,Hansa Rostock,Bundesliga,28,34,3060,0,0,2004-2005,False,0.0
Paul Scholes,ENG,MF,Manchester Utd,Premier League,29,33,2605,9,3,2004-2005,False,0.4146
Mehmet Scholl,GER,MF,Bayern Munich,Bundesliga,33,20,943,3,7,2004-2005,False,0.9544
Markus Schopp,AUT,MF,Brescia,Serie A,30,17,929,1,1,2004-2005,False,0.1938
Oliver Schröder,GER,"DF,MF",Hertha BSC,Bundesliga,24,13,958,0,0,2004-2005,False,0.0
Silvio Schröter,GER,MF,Hannover 96,Bundesliga,25,24,1773,3,2,2004-2005,False,0.2538
Markus Schroth,GER,FW,Nürnberg,Bundesliga,29,23,1712,7,5,2004-2005,False,0.6308
Markus Schuler,GER,DF,Arminia,Bundesliga,26,27,2328,0,2,2004-2005,False,0.0773
Christian Schulz,GER,"DF,MF",Werder Bremen,Bundesliga,21,23,1373,2,1,2004-2005,False,0.1966
Daniel Schumann,GER,DF,Freiburg,Bundesliga,27,19,1444,1,0,2004-2005,False,0.0623
Mark Schwarzer,AUS,GK,Middlesbrough,Premier League,31,31,2790,0,0,2004-2005,False,0.0
Bastian Schweinsteiger,GER,"DF,MF",Bayern Munich,Bundesliga,19,26,1658,3,8,2004-2005,False,0.5971
Riccardo Scimeca,ENG,"DF,MF",West Brom,Premier League,29,33,2476,0,3,2004-2005,False,0.109
Thibault Scotto,FRA,"DF,MF",Nice,Ligue 1,25,14,680,0,0,2004-2005,False,0.0
Giuseppe Sculli,ITA,"FW,MF",Brescia,Serie A,23,28,1699,0,1,2004-2005,False,0.053
Giuseppe Scurto,ITA,DF,Roma,Serie A,20,9,472,0,0,2004-2005,False,0.0
Tim Sebastian,GER,DF,Hansa Rostock,Bundesliga,20,8,720,1,0,2004-2005,False,0.125
Juan Sebastián Verón,ARG,MF,Inter,Serie A,29,24,1974,3,2,2004-2005,False,0.228
Mamadou Seck,SEN,DF,Ajaccio,Ligue 1,24,27,2124,1,1,2004-2005,False,0.0847
Clarence Seedorf,NED,MF,Milan,Serie A,28,32,2276,5,2,2004-2005,False,0.2768
Ignacio Segura Carrión,ESP,,Albacete,La Liga,18,1,5,0,0,2004-2005,True,0.0
Jochen Seitz,GER,"DF,MF",Kaiserslautern,Bundesliga,27,20,1052,3,1,2004-2005,False,0.3422
Sergei Semak,RUS,MF,Paris Saint-Germain,Ligue 1,28,13,774,1,0,2004-2005,False,0.1163
Franco Semioli,ITA,MF,Chievo,Serie A,24,35,2815,5,4,2004-2005,False,0.2877
Philippe Senderos,SUI,DF,Arsenal,Premier League,19,13,1088,0,0,2004-2005,False,0.0
Sahr Senesie,GER,"FW,MF",Dortmund,Bundesliga,19,10,198,0,0,2004-2005,False,0.0
Marcos Senna,ESP,MF,Villarreal,La Liga,28,29,2459,2,3,2004-2005,False,0.183
Roberto Sensini,ARG,DF,Udinese,Serie A,37,21,1777,1,0,2004-2005,False,0.0506
Matteo Serafini,ITA,"FW,MF",Siena,Serie A,26,7,117,0,0,2004-2005,False,0.0
Matteo Sereni,ITA,GK,Lazio,Serie A,29,20,1630,0,0,2004-2005,False,0.0
Serginho,BRA,"DF,MF",Milan,Serie A,33,21,931,5,1,2004-2005,False,0.58
Sergio,ESP,MF,Dep La Coruña,La Liga,27,34,2749,3,1,2004-2005,False,0.131
Anthony Šerić,CRO,DF,Lazio,Serie A,25,17,807,0,0,2004-2005,False,0.0
Óscar Serrano,ESP,MF,Espanyol,La Liga,22,30,1981,2,2,2004-2005,False,0.1817
Sergio Sestelo,ESP,FW,Numancia,La Liga,25,3,132,0,0,2004-2005,True,0.0
Nicolas Seube,FRA,"DF,MF",Caen,Ligue 1,24,27,2007,0,0,2004-2005,False,0.0
Ciriaco Sforza,SUI,"DF,MF",Kaiserslautern,Bundesliga,34,17,1272,0,3,2004-2005,False,0.2123
Jason Shackell,ENG,DF,Norwich City,Premier League,20,11,990,0,0,2004-2005,False,0.0
Amir Shapourzadeh,IRN,FW,Hansa Rostock,Bundesliga,21,1,4,0,0,2004-2005,False,0.0
Alan Shearer,ENG,FW,Newcastle United,Premier League,33,28,2261,7,0,2004-2005,False,0.2786
Andriy Shevchenko,UKR,FW,Milan,Serie A,27,29,2251,17,6,2004-2005,False,0.9196
Neil Shipperley,ENG,FW,Crystal Palace,Premier League,29,1,14,0,0,2004-2005,False,0.0
Craig Short,ENG,DF,Blackburn Rovers,Premier League,36,14,1053,1,0,2004-2005,False,0.0855
Antoine Sibierski,FRA,"FW,MF",Manchester City,Premier League,29,35,2867,4,1,2004-2005,False,0.157
Anthony Sichi,FRA,MF,Istres,Ligue 1,18,2,48,0,0,2004-2005,True,0.0
Vincenzo Sicignano,ITA,GK,Lecce,Serie A,30,36,3176,0,0,2004-2005,False,0.0
Djibril Sidibé,MLI,MF,Bastia,Ligue 1,22,32,2475,2,2,2004-2005,False,0.1455
Pablo Sierra,ESP,MF,Racing Sant,La Liga,25,2,119,0,0,2004-2005,False,0.0
Franck Signorino,FRA,DF,Metz,Ligue 1,22,36,3202,1,0,2004-2005,False,0.0281
Anderson Silva,BRA,MF,Racing Sant,La Liga,21,30,2302,2,1,2004-2005,False,0.1173
Antônio da Silva,BRA,MF,Mainz 05,Bundesliga,26,32,2711,5,6,2004-2005,False,0.3652
Darío Silva,URU,FW,Sevilla,La Liga,31,21,1031,2,2,2004-2005,False,0.3492
Gilberto Silva,BRA,"DF,MF",Arsenal,Premier League,27,13,1126,0,1,2004-2005,False,0.0799
Mauro Silva,BRA,MF,Dep La Coruña,La Liga,36,20,1099,0,0,2004-2005,False,0.0
Rafael da Silva,BRA,DF,Messina,Serie A,24,24,677,1,1,2004-2005,False,0.2659
Mikaël Silvestre,FRA,DF,Manchester Utd,Premier League,26,35,2948,2,1,2004-2005,False,0.0916
Cristian Silvestri,ITA,DF,Lecce,Serie A,29,6,198,0,0,2004-2005,False,0.0
Diego Simeone,ARG,MF,Atlético Madrid,La Liga,34,8,329,0,1,2004-2005,False,0.2736
Dario Šimić,CRO,DF,Milan,Serie A,28,2,180,0,0,2004-2005,False,0.0
Fábio Simplício,BRA,MF,Parma,Serie A,24,33,2711,1,1,2004-2005,False,0.0664
Josip Šimunić,CRO,DF,Hertha BSC,Bundesliga,26,30,2619,0,0,2004-2005,False,0.0
Florent Sinama Pongolle,FRA,FW,Liverpool,Premier League,19,16,669,2,0,2004-2005,False,0.2691
Trevor Sinclair,ENG,MF,Manchester City,Premier League,31,4,194,1,0,2004-2005,False,0.4639
Davide Sinigaglia,ITA,FW,Atalanta,Serie A,23,12,383,1,0,2004-2005,False,0.235
Pantxi Sirieix,FRA,MF,Toulouse,Ligue 1,23,25,1259,2,0,2004-2005,False,0.143
Maicon Sisenando,BRA,DF,Monaco,Ligue 1,23,31,2668,4,5,2004-2005,False,0.3036
Mohamed Sissoko,MLI,MF,Valencia,La Liga,19,24,1418,0,0,2004-2005,False,0.0
Gustavo Siviero,ARG,DF,Albacete,La Liga,34,1,90,0,0,2004-2005,False,0.0
Sebastiano Siviglia,ITA,DF,Lazio,Serie A,31,28,2368,2,1,2004-2005,False,0.114
Ervin Skela,ALB,"FW,MF",Arminia,Bundesliga,27,32,2460,0,6,2004-2005,False,0.2195
Giannis Skopelitis,GRE,MF,Portsmouth,Premier League,26,13,800,0,0,2004-2005,False,0.0
Peter Skov-Jensen,DEN,GK,Bochum,Bundesliga,33,2,180,0,0,2004-2005,False,0.0
Samuel Slovák,SVK,"FW,MF",Nürnberg,Bundesliga,28,13,399,3,0,2004-2005,False,0.6767
Alexey Smertin,RUS,MF,Chelsea,Premier League,29,16,782,0,0,2004-2005,False,0.0
Vladimír Šmicer,CZE,"FW,MF",Liverpool,Premier League,31,10,333,0,0,2004-2005,False,0.0
Alan Smith,ENG,"FW,MF",Manchester Utd,Premier League,23,31,2042,6,4,2004-2005,False,0.4407
Paul Smith,ENG,GK,Southampton,Premier League,24,6,535,0,0,2004-2005,False,0.0
Euzebiusz Smolarek,POL,"FW,MF",Dortmund,Bundesliga,23,15,1284,3,2,2004-2005,False,0.3505
Tom Soares,ENG,MF,Crystal Palace,Premier League,18,22,1554,0,2,2004-2005,False,0.1158
Richard Socrier,GLP,FW,Metz,Ligue 1,25,22,754,2,0,2004-2005,False,0.2387
Aritz Solabarrieta,ESP,MF,Athletic Club,La Liga,21,11,324,0,0,2004-2005,False,0.0
Nolberto Solano,PER,MF,Aston Villa,Premier League,29,36,2788,8,5,2004-2005,False,0.4197
Santiago Solari,ARG,MF,Real Madrid,La Liga,27,27,1122,3,2,2004-2005,False,0.4011
Antonio Soldevilla,ESP,DF,Espanyol,La Liga,25,20,1387,1,1,2004-2005,False,0.1298
Zvonimir Soldo,CRO,"DF,MF",Stuttgart,Bundesliga,36,32,2817,2,3,2004-2005,False,0.1597
David Sommeil,GLP,DF,Manchester City,Premier League,29,1,90,0,0,2004-2005,False,0.0
