player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_missing,ga_per_90
Andrzej Kobylański,POL,"FW,MF",Energie Cottbus,Bundesliga,32,16,744,1,1,2002-2003,False,0.2419
David Kobylík,CZE,MF,Strasbourg,Ligue 1,21,13,312,0,2,2002-2003,False,0.5769
Georg Koch,GER,GK,Kaiserslautern,Bundesliga,30,13,1170,0,0,2002-2003,False,0.0
Harry Koch,GER,DF,Kaiserslautern,Bundesliga,32,25,1930,3,0,2002-2003,False,0.1399
Koke,ESP,FW,Málaga,La Liga,19,6,178,1,0,2002-2003,False,0.5056
Jan Koller,CZE,FW,Dortmund,Bundesliga,29,34,3018,13,5,2002-2003,False,0.5368
Paul Konchesky,ENG,"DF,FW",Charlton Athletic,Premier League,21,30,1636,3,1,2002-2003,False,0.22
Kostas Konstantinidis,GRE,DF,Hannover 96,Bundesliga,29,21,1802,2,1,2002-2003,False,0.1498
Steffen Korell,GER,DF,Gladbach,Bundesliga,30,19,1493,0,0,2002-2003,False,0.0
Tayfun Korkut,TUR,"DF,MF",Real Sociedad,La Liga,28,22,758,2,0,2002-2003,False,0.2375
Bernd Korzynietz,GER,"DF,FW",Gladbach,Bundesliga,22,20,1354,1,1,2002-2003,False,0.1329
Tomasz Kos,POL,DF,Nürnberg,Bundesliga,28,26,2243,0,0,2002-2003,False,0.0
Blaise Kouassi,CIV,DF,Guingamp,Ligue 1,27,20,1774,0,1,2002-2003,False,0.0507
Jason Koumas,WAL,MF,West Brom,Premier League,22,32,2356,4,5,2002-2003,False,0.3438
Niko Kovač,CRO,MF,Bayern Munich,Bundesliga,30,18,1048,1,0,2002-2003,False,0.0859
Robert Kovač,CRO,DF,Bayern Munich,Bundesliga,28,24,2097,0,1,2002-2003,False,0.0429
Darko Kovačević,SRB,FW,Real Sociedad,La Liga,28,36,3034,20,4,2002-2003,False,0.7119
Michal Kovář,CZE,DF,Hansa Rostock,Bundesliga,28,20,1747,0,0,2002-2003,False,0.0
Mladen Krstajić,SRB,DF,Werder Bremen,Bundesliga,28,31,2725,2,3,2002-2003,False,0.1651
Nebojša Krupniković,SRB,MF,Hannover 96,Bundesliga,28,32,2524,5,7,2002-2003,False,0.4279
Jacek Krzynówek,POL,"FW,MF",Nürnberg,Bundesliga,26,17,907,1,2,2002-2003,False,0.2977
Per Krøldrup,DEN,DF,Udinese,Serie A,23,25,2178,0,1,2002-2003,False,0.0413
Samuel Kuffour,GHA,DF,Bayern Munich,Bundesliga,25,20,1676,1,0,2002-2003,False,0.0537
Michael Kügler,GER,MF,Nürnberg,Bundesliga,20,2,167,0,0,2002-2003,False,0.0
Marco Küntzel,GER,"FW,MF",Gladbach,Bundesliga,26,6,104,0,0,2002-2003,False,0.0
Kevin Kurányi,GER,FW,Stuttgart,Bundesliga,20,30,2495,15,9,2002-2003,False,0.8657
Marco Kurz,GER,DF,1860 Munich,Bundesliga,33,26,1929,0,0,2002-2003,False,0.0
Kevin Kyle,SCO,FW,Sunderland,Premier League,21,17,866,0,0,2002-2003,False,0.0
Tomasz Kłos,POL,DF,Kaiserslautern,Bundesliga,29,18,1152,2,0,2002-2003,False,0.1562
Ulises de la Cruz,ECU,DF,Aston Villa,Premier League,28,20,1250,1,2,2002-2003,False,0.216
Iván de la Peña,ESP,MF,Espanyol,La Liga,26,29,1498,0,5,2002-2003,False,0.3004
Carlos de la Vega,ESP,DF,Rayo Vallecano,La Liga,22,1,4,0,0,2002-2003,True,0.0
Vladimír Labant,SVK,DF,West Ham United,Premier League,28,1,19,0,0,2002-2003,False,0.0
Yohan Lachor,FRA,DF,Lens,Ligue 1,26,18,1248,0,0,2002-2003,False,0.0
Yann Lachuer,FRA,MF,Auxerre,Ligue 1,29,38,3397,4,9,2002-2003,False,0.3444
Grégory Lacombe,FRA,MF,Ajaccio,Ligue 1,20,27,1499,5,0,2002-2003,False,0.3002
Guillaume Lacour,FRA,MF,Strasbourg,Ligue 1,21,21,1205,0,3,2002-2003,False,0.2241
Iñaki Lafuente,ESP,GK,Athletic Club,La Liga,26,13,1170,0,0,2002-2003,False,0.0
Pablo Lago,ESP,MF,Racing Sant,La Liga,27,11,475,0,0,2002-2003,False,0.0
Pierre Laigle,FRA,"DF,MF",Montpellier,Ligue 1,31,18,914,0,0,2002-2003,False,0.0
Altin Lala,ALB,MF,Hannover 96,Bundesliga,26,32,2706,0,0,2002-2003,False,0.0
Francisco Lama,ESP,MF,Sevilla,La Liga,26,4,282,0,0,2002-2003,False,0.0
Gianluca Lamacchi,ITA,"DF,MF",Piacenza,Serie A,30,19,1597,0,0,2002-2003,False,0.0
Sabri Lamouchi,FRA,MF,Parma,Serie A,30,30,2454,2,3,2002-2003,False,0.1834
Frank Lampard,ENG,MF,Chelsea,Premier League,24,38,3307,6,3,2002-2003,False,0.2449
Mickaël Landreau,FRA,GK,Nantes,Ligue 1,23,36,3240,0,0,2002-2003,False,0.0
Christophe Landrin,FRA,MF,Lille,Ligue 1,25,33,2560,5,1,2002-2003,False,0.2109
Timo Lange,GER,MF,Hansa Rostock,Bundesliga,34,2,137,0,0,2002-2003,False,0.0
Salvatore Lanna,ITA,DF,Chievo,Serie A,26,31,2593,0,4,2002-2003,False,0.1388
Laurent Lanteri,FRA,"FW,MF",Monaco,Ligue 1,17,1,8,0,0,2002-2003,True,0.0
Marcus Lantz,SWE,MF,Hansa Rostock,Bundesliga,26,28,2468,1,6,2002-2003,False,0.2553
Denis Lapaczinski,GER,DF,Hertha BSC,Bundesliga,20,3,98,0,0,2002-2003,False,0.0
Jorge Larena,ESP,MF,Atlético Madrid,La Liga,20,28,1295,1,0,2002-2003,False,0.0695
Iñigo Larrainzar,ESP,DF,Athletic Club,La Liga,31,5,334,0,0,2002-2003,False,0.0
Aitor Larrazábal,ESP,DF,Athletic Club,La Liga,31,21,1476,2,1,2002-2003,False,0.1829
Tommy Larsen,NOR,MF,Nürnberg,Bundesliga,28,30,2597,0,5,2002-2003,False,0.1733
Lilian Laslandes,FRA,FW,Bastia,Ligue 1,30,30,2449,8,3,2002-2003,False,0.4042
Nicolas Laspalles,FRA,DF,Nantes,Ligue 1,30,6,507,0,0,2002-2003,False,0.0
Moussa Latoundji,BEN,MF,Energie Cottbus,Bundesliga,23,25,1906,1,1,2002-2003,False,0.0944
Lauren,CMR,DF,Arsenal,Premier League,25,27,2300,2,1,2002-2003,False,0.1174
Pierre Laurent,FRA,FW,Strasbourg,Ligue 1,31,17,419,3,0,2002-2003,False,0.6444
Fabien Laurenti,FRA,DF,Marseille,Ligue 1,19,12,629,0,0,2002-2003,False,0.0
Martin Laursen,DEN,DF,Milan,Serie A,25,10,444,0,0,2002-2003,False,0.0
Benjamin Lauth,GER,FW,1860 Munich,Bundesliga,20,32,2414,13,6,2002-2003,False,0.7084
Florent Laville,FRA,DF,Bolton Wanderers,Premier League,28,10,900,0,0,2002-2003,False,0.0
Florent Laville,FRA,DF,Lyon,Ligue 1,28,4,247,1,0,2002-2003,False,0.3644
Stan Lazaridis,AUS,"DF,MF",Birmingham City,Premier League,29,30,1771,2,6,2002-2003,False,0.4065
Nikola Lazetić,SRB,MF,Lazio,Serie A,24,16,791,0,1,2002-2003,False,0.1138
Jean-Baptiste Le Bescond,FRA,MF,Guingamp,Ligue 1,22,3,26,0,0,2002-2003,False,0.0
Ronan Le Crom,FRA,GK,Guingamp,Ligue 1,28,38,3420,0,0,2002-2003,False,0.0
Arnaud Le Lan,FRA,DF,Rennes,Ligue 1,24,22,1652,0,0,2002-2003,False,0.0
Ulrich Le Pen,FRA,MF,Strasbourg,Ligue 1,28,25,1621,3,2,2002-2003,False,0.2776
Christophe Le Roux,FRA,MF,Guingamp,Ligue 1,33,34,2956,6,6,2002-2003,False,0.3654
Graeme Le Saux,ENG,DF,Chelsea,Premier League,33,28,2180,2,4,2002-2003,False,0.2477
Anthony Le Tallec,FRA,"FW,MF",Le Havre,Ligue 1,17,30,1958,2,3,2002-2003,False,0.2298
Hugo Leal,POR,MF,Paris Saint-Germain,Ligue 1,22,18,997,0,1,2002-2003,False,0.0903
Leandro,BRA,MF,Dortmund,Bundesliga,25,6,51,1,0,2002-2003,False,1.7647
Frank Leboeuf,FRA,DF,Marseille,Ligue 1,34,26,2181,2,1,2002-2003,False,0.1238
Thomas Lecossais,FRA,DF,Le Havre,Ligue 1,20,6,469,0,0,2002-2003,False,0.0
Cristian Ledesma,ARG,MF,Hamburger SV,Bundesliga,23,16,934,0,1,2002-2003,False,0.0964
Nicola Legrottaglie,ITA,DF,Chievo,Serie A,25,30,2700,4,0,2002-2003,False,0.1333
Sylvain Legwinski,FRA,MF,Fulham,Premier League,28,35,2890,4,2,2002-2003,False,0.1869
Jens Lehmann,GER,GK,Dortmund,Bundesliga,32,24,2129,0,0,2002-2003,False,0.0
Martin Lejsal,CZE,GK,Reggina,Serie A,19,2,100,0,0,2002-2003,False,0.0
Ivan Leko,CRO,MF,Málaga,La Liga,24,22,559,0,2,2002-2003,False,0.322
Ángel Lekumberri,ESP,MF,Osasuna,La Liga,32,1,7,0,0,2002-2003,False,0.0
Erwin Lemmens,BEL,GK,Racing Sant,La Liga,26,27,2358,0,0,2002-2003,False,0.0
Benjamin Lense,GER,DF,Arminia,Bundesliga,23,14,907,1,0,2002-2003,False,0.0992
Arie van Lent,GER,FW,Gladbach,Bundesliga,31,13,445,0,2,2002-2003,False,0.4045
André Lenz,GER,GK,Energie Cottbus,Bundesliga,28,23,2070,0,0,2002-2003,False,0.0
Julio César de León,HON,MF,Reggina,Serie A,22,10,414,0,0,2002-2003,False,0.0
Philippe Léonard,BEL,DF,Monaco,Ligue 1,28,5,286,0,0,2002-2003,False,0.0
Øyvind Leonhardsen,NOR,MF,Aston Villa,Premier League,31,19,1219,3,2,2002-2003,False,0.3692
Jérôme Leroy,FRA,MF,Paris Saint-Germain,Ligue 1,27,33,2817,5,1,2002-2003,False,0.1917
Laurent Leroy,FRA,FW,Troyes,Ligue 1,26,9,732,0,0,2002-2003,False,0.0
Laurent Leroy,FRA,FW,Paris Saint-Germain,Ligue 1,26,7,181,0,0,2002-2003,False,0.0
Mehdi Leroy,FRA,MF,Troyes,Ligue 1,24,5,275,0,0,2002-2003,False,0.0
Jean-Michel Lesage,FRA,"FW,MF",Le Havre,Ligue 1,25,31,2187,3,2,2002-2003,False,0.2058
Lionel Letizi,FRA,GK,Paris Saint-Germain,Ligue 1,29,26,2340,0,0,2002-2003,False,0.0
Patrick Leugueun,FRA,DF,Bordeaux,Ligue 1,21,1,18,0,0,2002-2003,False,0.0
Fabrice Levrat,FRA,MF,Ajaccio,Ligue 1,22,6,231,0,0,2002-2003,False,0.0
Francisco Lima,BRA,MF,Roma,Serie A,31,28,2445,0,4,2002-2003,False,0.1472
David Linarès,FRA,MF,Troyes,Ligue 1,26,24,1822,0,1,2002-2003,False,0.0494
Lincoln,BRA,MF,Kaiserslautern,Bundesliga,23,20,1437,2,4,2002-2003,False,0.3758
Tobias Linderoth,SWE,MF,Everton,Premier League,23,5,296,0,0,2002-2003,False,0.0
Carsten Linke,GER,"DF,MF",Hannover 96,Bundesliga,36,15,835,1,0,2002-2003,False,0.1078
Thomas Linke,GER,DF,Bayern Munich,Bundesliga,32,32,2730,0,0,2002-2003,False,0.0
Apostolos Liolidis,GRE,FW,Atalanta,Serie A,24,2,18,0,0,2002-2003,False,0.0
Alain Liri,CIV,FW,Sedan,Ligue 1,23,23,721,5,2,2002-2003,False,0.8738
Kevin Lisbie,JAM,FW,Charlton Athletic,Premier League,23,32,2183,4,3,2002-2003,False,0.2886
Krisztián Lisztes,HUN,MF,Werder Bremen,Bundesliga,26,31,2145,0,5,2002-2003,False,0.2098
Litos,POR,DF,Málaga,La Liga,28,7,550,0,0,2002-2003,False,0.0
Fabio Liverani,ITA,MF,Lazio,Serie A,26,21,863,0,0,2002-2003,False,0.0
Danny Livesey,ENG,DF,Bolton Wanderers,Premier League,17,2,75,0,0,2002-2003,False,0.0
Bixente Lizarazu,FRA,DF,Bayern Munich,Bundesliga,32,26,2221,2,4,2002-2003,False,0.2431
Danijel Ljuboja,SRB,FW,Strasbourg,Ligue 1,23,37,2890,9,5,2002-2003,False,0.436
Freddie Ljungberg,SWE,"FW,MF",Arsenal,Premier League,25,20,1605,6,1,2002-2003,False,0.3925
Francis Llacer,FRA,DF,Paris Saint-Germain,Ligue 1,30,13,411,0,0,2002-2003,False,0.0
Carlos Llorens,ESP,DF,Alavés,La Liga,32,35,2979,1,3,2002-2003,False,0.1208
Joseba Llorente,ESP,FW,Real Sociedad,La Liga,22,2,22,1,0,2002-2003,False,4.0909
Mickaël Llorente,FRA,,Montpellier,Ligue 1,20,2,76,0,0,2002-2003,False,0.0
Fredi Lobeiras,ESP,MF,Sevilla,La Liga,28,23,1636,0,3,2002-2003,False,0.165
Tomas Locatelli,ITA,"FW,MF",Bologna,Serie A,26,26,1539,5,2,2002-2003,False,0.4094
Gabriel Loeschbor,ARG,DF,Rennes,Ligue 1,25,4,360,0,0,2002-2003,False,0.0
Nicolas Loison,FRA,DF,Strasbourg,Ligue 1,21,1,4,0,0,2002-2003,True,0.0
Vratislav Lokvenc,CZE,FW,Kaiserslautern,Bundesliga,28,30,2564,8,2,2002-2003,False,0.351
César de Loma,ESP,MF,Real Betis,La Liga,27,6,155,0,0,2002-2003,True,0.0
Steve Lomas,NIR,MF,West Ham United,Premier League,28,29,2251,0,2,2002-2003,False,0.08
Johann Lonfat,SUI,MF,Sochaux,Ligue 1,28,29,1943,1,0,2002-2003,False,0.0463
Benjamin Longue,NCL,DF,Bastia,Ligue 1,21,1,12,0,0,2002-2003,False,0.0
Ángel López,ESP,"DF,MF",Celta Vigo,La Liga,21,15,1130,0,0,2002-2003,False,0.0
Antonio López,ESP,"DF,MF",Osasuna,La Liga,20,36,3169,2,3,2002-2003,False,0.142
Antonio López,ESP,MF,Valladolid,La Liga,22,11,781,2,1,2002-2003,False,0.3457
Claudio López,ARG,FW,Lazio,Serie A,28,34,2799,15,13,2002-2003,False,0.9003
Gerard López,ESP,MF,Barcelona,La Liga,23,21,672,0,1,2002-2003,False,0.1339
Gustavo López,ARG,"FW,MF",Celta Vigo,La Liga,29,33,2226,1,5,2002-2003,False,0.2426
Jorge López,ESP,MF,Villarreal,La Liga,23,36,3090,8,2,2002-2003,False,0.2913
Óscar López,ESP,DF,Barcelona,La Liga,22,2,180,0,0,2002-2003,False,0.0
Javier López Vallejo,ESP,GK,Villarreal,La Liga,26,4,360,0,0,2002-2003,False,0.0
Alberto Lopo,ESP,DF,Espanyol,La Liga,22,23,2049,0,0,2002-2003,False,0.0
Loren,ESP,DF,Recreativo,La Liga,32,32,2759,2,1,2002-2003,False,0.0979
Stefan Lorenz,GER,DF,Wolfsburg,Bundesliga,20,1,1,0,0,2002-2003,False,0.0
Stefano Lorenzi,ITA,DF,Chievo,Serie A,25,10,702,0,0,2002-2003,False,0.0
Julien Lorthioir,FRA,"FW,MF",Sedan,Ligue 1,18,2,99,0,0,2002-2003,False,0.0
Gonzalo de los Santos,URU,MF,Valencia,La Liga,26,17,1001,1,0,2002-2003,False,0.0899
Kostas Louboutis,GRE,DF,Perugia,Serie A,23,7,370,0,1,2002-2003,False,0.2432
Zsolt Lőw,HUN,"DF,MF",Energie Cottbus,Bundesliga,23,31,2642,0,0,2002-2003,False,0.0
Lomana LuaLua,COD,"FW,MF",Newcastle United,Premier League,21,11,513,2,0,2002-2003,False,0.3509
Badile Lubamba,SUI,DF,Troyes,Ligue 1,26,1,90,0,0,2002-2003,False,0.0
Cristiano Lucarelli,ITA,FW,Torino,Serie A,26,26,1725,1,1,2002-2003,False,0.1043
Enrique de Lucas,ESP,"FW,MF",Chelsea,Premier League,23,25,1550,0,0,2002-2003,False,0.0
Chiguy Lucau,COD,FW,Paris Saint-Germain,Ligue 1,17,3,78,0,0,2002-2003,False,0.0
Florian Lucchini,FRA,GK,Ajaccio,Ligue 1,21,4,360,0,0,2002-2003,False,0.0
Stefano Lucchini,ITA,DF,Empoli,Serie A,21,21,1567,1,0,2002-2003,False,0.0574
Peter Luccin,FRA,MF,Celta Vigo,La Liga,23,35,3011,1,3,2002-2003,False,0.1196
Luciano,BRA,MF,Chievo,Serie A,26,16,1235,1,1,2002-2003,False,0.1457
Teddy Lučić,SWE,DF,Leeds United,Premier League,29,17,1359,1,0,2002-2003,False,0.0662
Lúcio,BRA,DF,Leverkusen,Bundesliga,24,21,1836,3,0,2002-2003,False,0.1471
José Luis Caminero,ESP,"FW,MF",Valladolid,La Liga,34,22,1231,0,0,2002-2003,False,0.0
José Luis Santamaría,ESP,DF,Valladolid,La Liga,29,2,110,0,0,2002-2003,False,0.0
André Luiz Moreira,BRA,"DF,MF",Paris Saint-Germain,Ligue 1,27,17,1182,1,3,2002-2003,False,0.3046
Luizão,BRA,FW,Hertha BSC,Bundesliga,26,19,1088,2,5,2002-2003,False,0.579
Claus Lundekvam,NOR,DF,Southampton,Premier League,29,33,2907,0,0,2002-2003,False,0.0
Cristiano Lupatelli,ITA,GK,Chievo,Serie A,24,26,2340,0,0,2002-2003,False,0.0
Albert Luque,ESP,"FW,MF",Dep La Coruña,La Liga,24,32,982,8,4,2002-2003,False,1.0998
Federico Lussenhoff,ARG,DF,Mallorca,La Liga,28,22,1934,0,0,2002-2003,False,0.0
Péguy Luyindula,FRA,"FW,MF",Lyon,Ligue 1,23,33,1874,11,2,2002-2003,False,0.6243
Oleh Luzhny,UKR,DF,Arsenal,Premier League,33,17,1064,0,1,2002-2003,False,0.0846
Des Lyttle,ENG,DF,West Brom,Premier League,30,4,202,0,0,2002-2003,False,0.0
Modeste M'bami,CMR,MF,Sedan,Ligue 1,19,34,2862,0,3,2002-2003,False,0.0943
Rob Maas,NED,"DF,MF",Hertha BSC,Bundesliga,32,5,198,0,0,2002-2003,False,0.0
Massimo Maccarone,ITA,FW,Middlesbrough,Premier League,22,34,2191,9,6,2002-2003,False,0.6162
Nikos Machlas,GRE,"FW,MF",Sevilla,La Liga,29,14,366,2,0,2002-2003,False,0.4918
Jürgen Macho,AUT,GK,Sunderland,Premier League,24,13,1143,0,0,2002-2003,False,0.0
Jon Macken,IRL,FW,Manchester City,Premier League,24,5,96,0,0,2002-2003,False,0.0
Alexander Madlung,GER,DF,Hertha BSC,Bundesliga,20,9,451,0,0,2002-2003,False,0.0
Kim Madsen,DEN,DF,Wolfsburg,Bundesliga,24,13,1055,1,0,2002-2003,False,0.0853
Peter Madsen,DEN,FW,Wolfsburg,Bundesliga,24,4,160,0,0,2002-2003,False,0.0
Federico Magallanes,URU,"FW,MF",Torino,Serie A,25,18,925,1,0,2002-2003,False,0.0973
Ludovic Magnin,SUI,DF,Werder Bremen,Bundesliga,23,12,726,1,1,2002-2003,False,0.2479
Mehdi Mahdavikia,IRN,"DF,MF",Hamburger SV,Bundesliga,25,26,2307,2,14,2002-2003,False,0.6242
Alan Mahon,IRL,MF,Blackburn Rovers,Premier League,24,2,28,0,0,2002-2003,False,0.0
Diego Mainz,ESP,DF,Rayo Vallecano,La Liga,19,18,1563,0,0,2002-2003,False,0.0
Roy Makaay,NED,FW,Dep La Coruña,La Liga,27,38,3232,29,3,2002-2003,False,0.8911
Claude Makélélé,FRA,MF,Real Madrid,La Liga,29,29,2515,0,1,2002-2003,False,0.0358
Jean Makoun,CMR,MF,Lille,Ligue 1,19,10,349,0,0,2002-2003,False,0.0
Ariza Makukula,POR,FW,Nantes,Ligue 1,21,17,885,1,1,2002-2003,False,0.2034
Steed Malbranque,FRA,MF,Fulham,Premier League,22,37,3050,6,5,2002-2003,False,0.3246
Paolo Maldini,ITA,DF,Milan,Serie A,34,28,2424,2,1,2002-2003,False,0.1114
Tati Maldonado,ESP,FW,Real Betis,La Liga,21,3,113,0,0,2002-2003,False,0.0
Grégory Malicki,FRA,GK,Lille,Ligue 1,28,8,591,0,0,2002-2003,False,0.0
Dani Mallo,ESP,GK,Dep La Coruña,La Liga,23,2,110,0,0,2002-2003,False,0.0
Florent Malouda,FRA,"FW,MF",Guingamp,Ligue 1,22,37,3202,10,0,2002-2003,False,0.2811
Marcel Maltritz,GER,"DF,MF",Hamburger SV,Bundesliga,23,23,1972,1,0,2002-2003,False,0.0456
Stefan Malz,GER,"DF,MF",Kaiserslautern,Bundesliga,30,3,214,0,0,2002-2003,False,0.0
José Mamede,POR,MF,Reggina,Serie A,28,15,910,0,1,2002-2003,False,0.0989
Vladimir Manchev,BUL,FW,Lille,Ligue 1,24,35,2570,7,1,2002-2003,False,0.2802
Sergei Mandreko,CIS,MF,Bochum,Bundesliga,30,7,440,0,0,2002-2003,False,0.0
Christian Manfredini,CIV,MF,Osasuna,La Liga,27,11,675,1,0,2002-2003,False,0.1333
Christian Manfredini,CIV,MF,Lazio,Serie A,27,3,92,0,0,2002-2003,False,0.0
Thomas Manfredini,ITA,DF,Udinese,Serie A,22,21,1623,0,0,2002-2003,False,0.0
Amedeo Mangone,ITA,DF,Piacenza,Serie A,34,28,2390,0,1,2002-2003,False,0.0377
Alex Manninger,AUT,GK,Torino,Serie A,25,3,270,0,0,2002-2003,False,0.0
Fodé Mansaré,GUI,"DF,FW",Montpellier,Ligue 1,20,30,2122,4,2,2002-2003,False,0.2545
Yazid Mansouri,ALG,MF,Le Havre,Ligue 1,24,28,2342,0,0,2002-2003,False,0.0
Andrea Mantovani,ITA,DF,Torino,Serie A,18,8,417,0,0,2002-2003,True,0.0
José Manuel,ESP,MF,Hannover 96,Bundesliga,28,1,21,0,0,2002-2003,True,0.0
José Manuel Mateo,ESP,DF,Osasuna,La Liga,27,27,2332,1,0,2002-2003,False,0.0386
Juan Manuel Peña,BOL,DF,Valladolid,La Liga,29,29,2497,0,0,2002-2003,False,0.0
José Manuel Pinto,ESP,GK,Celta Vigo,La Liga,26,3,225,0,0,2002-2003,False,0.0
José Manuel Yanguas,ESP,DF,Osasuna,La Liga,30,15,1321,0,0,2002-2003,False,0.0
Toifilou Maoulida,FRA,FW,Rennes,Ligue 1,23,26,1133,3,0,2002-2003,False,0.2383
Bogdan Mara,ROU,"FW,MF",Alavés,La Liga,24,14,461,0,1,2002-2003,False,0.1952
Antonio Marasco,ITA,MF,Modena,Serie A,32,14,1260,0,1,2002-2003,False,0.0714
Massimo Marazzina,ITA,FW,Chievo,Serie A,28,15,986,3,0,2002-2003,True,0.2738
Massimo Marazzina,ITA,FW,Roma,Serie A,28,7,179,0,0,2002-2003,True,0.0
Luca Marchegiani,ITA,GK,Lazio,Serie A,36,6,431,0,0,2002-2003,False,0.0
Carlos Marchena,ESP,"DF,MF",Valencia,La Liga,23,26,2004,0,1,2002-2003,False,0.0449
Marco Marchionni,ITA,MF,Piacenza,Serie A,22,21,1477,1,2,2002-2003,False,0.1828
Dario Marcolin,ITA,MF,Piacenza,Serie A,30,5,160,0,0,2002-2003,False,0.0
Marcos,ESP,MF,Mallorca,La Liga,33,33,2052,0,0,2002-2003,False,0.0
Alberto Marcos Rey,ESP,DF,Valladolid,La Liga,28,28,2406,0,1,2002-2003,False,0.0374
Enzo Maresca,ITA,MF,Piacenza,Serie A,22,31,2684,9,4,2002-2003,False,0.4359
Éric Marester,FRA,DF,Troyes,Ligue 1,18,1,13,0,0,2002-2003,True,0.0
José Mari,ESP,FW,Atlético Madrid,La Liga,23,31,2402,6,1,2002-2003,False,0.2623
José Mari,ESP,MF,Recreativo,La Liga,27,10,529,0,0,2002-2003,True,0.0
José María Cases,ESP,MF,Villarreal,La Liga,15,1,28,0,0,2002-2003,False,0.0
José María Ceballos,ESP,GK,Racing Sant,La Liga,33,10,882,0,0,2002-2003,False,0.0
Jesús María Lacruz,ESP,DF,Athletic Club,La Liga,24,23,1904,0,0,2002-2003,False,0.0
José María Movilla,ESP,MF,Atlético Madrid,La Liga,27,33,1841,1,2,2002-2003,False,0.1467
Zé Maria,BRA,DF,Perugia,Serie A,29,34,3060,6,7,2002-2003,False,0.3824
Tomislav Marić,CRO,FW,Wolfsburg,Bundesliga,29,27,1937,12,5,2002-2003,False,0.7899
Nicolas Marin,FRA,"FW,MF",Auxerre,Ligue 1,21,1,7,0,0,2002-2003,False,0.0
Carlos Marinelli,ARG,MF,Torino,Serie A,20,6,258,0,2,2002-2003,False,0.6977
Carlos Marinelli,ARG,MF,Middlesbrough,Premier League,20,7,288,0,0,2002-2003,False,0.0
Mario,ESP,DF,Valladolid,La Liga,20,17,1346,1,0,2002-2003,False,0.0669
Steve Marlet,FRA,"FW,MF",Fulham,Premier League,28,28,2349,5,1,2002-2003,False,0.2299
Fernando Marqués,ESP,MF,Rayo Vallecano,La Liga,17,10,220,0,0,2002-2003,False,0.0
Rui Marques,ANG,DF,Stuttgart,Bundesliga,24,12,905,0,0,2002-2003,False,0.0
Mickael Marquet,FRA,FW,Ajaccio,Ligue 1,20,5,176,0,0,2002-2003,False,0.0
Rafael Márquez,MEX,"DF,MF",Monaco,Ligue 1,23,30,2610,2,3,2002-2003,False,0.1724
Andy Marriott,WAL,GK,Birmingham City,Premier League,31,1,90,0,0,2002-2003,False,0.0
Chris Marsden,ENG,MF,Southampton,Premier League,33,30,2637,1,3,2002-2003,False,0.1365
Lee Marshall,ENG,"DF,MF",West Brom,Premier League,23,9,396,1,0,2002-2003,False,0.2273
Mickaël Marsiglia,FRA,MF,Marseille,Ligue 1,26,2,36,0,0,2002-2003,True,0.0
César Martín,ESP,DF,Dep La Coruña,La Liga,25,20,1698,0,0,2002-2003,False,0.0
Daniel Martín,ESP,FW,Real Betis,La Liga,20,10,546,4,0,2002-2003,True,0.6593
Jonathan Martín,ESP,DF,Valladolid,La Liga,21,16,1113,1,0,2002-2003,False,0.0809
Raúl Martín,ESP,MF,Mallorca,La Liga,22,1,23,0,0,2002-2003,False,0.0
Gilberto Martínez,CRC,DF,Brescia,Serie A,22,34,3050,0,0,2002-2003,False,0.0
Gonzalo Martínez,COL,DF,Udinese,Serie A,26,4,92,0,0,2002-2003,False,0.0
Corentin Martins,FRA,MF,Strasbourg,Ligue 1,33,36,2857,8,2,2002-2003,False,0.315
Obafemi Martins,NGA,FW,Inter,Serie A,17,4,263,1,1,2002-2003,False,0.6844
David Martot,FRA,MF,Le Havre,Ligue 1,21,24,1652,2,0,2002-2003,False,0.109
Thorben Marx,GER,MF,Hertha BSC,Bundesliga,21,24,1838,2,2,2002-2003,False,0.1959
Riccardo Maspero,ITA,MF,Torino,Serie A,32,3,76,0,0,2002-2003,False,0.0
Sergio Matabuena,ESP,MF,Racing Sant,La Liga,23,12,338,0,0,2002-2003,False,0.0
Aníbal Matellán,ARG,DF,Schalke 04,Bundesliga,25,20,1386,0,0,2002-2003,False,0.0
Diego Mateo,ARG,"DF,MF",Racing Sant,La Liga,23,25,2128,0,3,2002-2003,False,0.1269
Marco Materazzi,ITA,DF,Inter,Serie A,28,20,1492,1,1,2002-2003,False,0.1206
Jérémy Mathieu,FRA,DF,Sochaux,Ligue 1,18,22,1391,4,2,2002-2003,False,0.3882
Lionel Mathis,FRA,MF,Auxerre,Ligue 1,20,31,2299,0,3,2002-2003,False,0.1174
Franck Matingou,COD,MF,Bastia,Ligue 1,22,7,471,0,0,2002-2003,False,0.0
Alessandro Matri,ITA,FW,Milan,Serie A,17,1,90,0,0,2002-2003,False,0.0
Dominic Matteo,SCO,"DF,MF",Leeds United,Premier League,28,20,1732,0,2,2002-2003,False,0.1039
Torsten Mattuschka,GER,MF,Energie Cottbus,Bundesliga,21,4,82,0,0,2002-2003,False,0.0
Matuzalém,BRA,MF,Brescia,Serie A,22,29,2462,0,2,2002-2003,False,0.0731
Ronald Maul,GER,MF,Hansa Rostock,Bundesliga,29,24,2067,0,1,2002-2003,False,0.0435
