player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_recorded,ga_per_90
Hatem Ben Arfa,FRA,"FW,MF",Hull City,Premier League,27.0,8,383,0,0,2014-2015,False,0.0
Wissam Ben Yedder,FRA,"FW,MF",Toulouse,Ligue 1,23.0,36,2860,14,3,2014-2015,True,0.535
Fakhreddine Ben Youssef,TUN,"FW,MF",Metz,Ligue 1,23.0,6,239,0,0,2014-2015,False,0.0
Änis Ben-Hatira,TUN,MF,Hertha BSC,Bundesliga,26.0,15,832,4,4,2014-2015,True,0.8654
Diego Benaglio,SUI,GK,Wolfsburg,Bundesliga,30.0,31,2790,0,0,2014-2015,False,0.0
Youssef Benali,MAR,"FW,MF",Toulouse,Ligue 1,19.0,3,32,0,0,2014-2015,False,0.0
Yohan Benalouane,TUN,DF,Atalanta,Serie A,27.0,27,2189,1,0,2014-2015,False,0.0411
Marco Benassi,ITA,MF,Torino,Serie A,19.0,25,1356,3,2,2014-2015,True,0.3319
Medhi Benatia,MAR,DF,Bayern Munich,Bundesliga,27.0,15,1151,1,0,2014-2015,False,0.0782
Lars Bender,GER,"DF,MF",Leverkusen,Bundesliga,25.0,26,2018,1,3,2014-2015,True,0.1784
Sven Bender,GER,"DF,MF",Dortmund,Bundesliga,25.0,20,1256,0,0,2014-2015,False,0.0
Nicklas Bendtner,DEN,FW,Wolfsburg,Bundesliga,26.0,18,576,1,0,2014-2015,False,0.1562
Simone Benedetti,ITA,DF,Cagliari,Serie A,22.0,5,326,0,1,2014-2015,True,0.2761
Nicolas Benezet,FRA,"FW,MF",Evian,Ligue 1,23.0,11,541,0,0,2014-2015,False,0.0
Nicolas Benezet,FRA,"FW,MF",Caen,Ligue 1,23.0,12,575,4,1,2014-2015,True,0.7826
Pierre Bengtsson,SWE,"DF,MF",Mainz 05,Bundesliga,26.0,13,969,0,1,2014-2015,True,0.0929
Saïd Benrahma,ALG,"FW,MF",Nice,Ligue 1,18.0,3,196,1,2,2014-2015,True,1.3776
Darren Bent,ENG,FW,Aston Villa,Premier League,30.0,7,83,0,0,2014-2015,False,0.0
Nabil Bentaleb,ALG,MF,Tottenham Hotspur,Premier League,19.0,26,2193,0,2,2014-2015,True,0.0821
Christian Benteke,BEL,FW,Aston Villa,Premier League,23.0,29,2379,13,2,2014-2015,True,0.5675
Accursio Bentivegna,ITA,FW,Palermo,Serie A,18.0,3,8,0,0,2014-2015,False,0.0
Francesco Benussi,ITA,GK,Hellas Verona,Serie A,32.0,16,1423,0,0,2014-2015,False,0.0
Karim Benzema,FRA,FW,Real Madrid,La Liga,26.0,29,2278,15,11,2014-2015,True,1.0272
Yassine Benzia,ALG,"FW,MF",Lyon,Ligue 1,19.0,10,323,2,0,2014-2015,False,0.5573
Saido Berahino,BDI,"FW,MF",West Brom,Premier League,20.0,38,2924,14,1,2014-2015,True,0.4617
Domenico Berardi,ITA,"FW,MF",Sassuolo,Serie A,19.0,32,2662,15,10,2014-2015,True,0.8452
Dimitar Berbatov,BUL,FW,Monaco,Ligue 1,33.0,26,1745,7,0,2014-2015,False,0.361
Yuri Berchiche,ESP,DF,Real Sociedad,La Liga,24.0,21,1469,0,1,2014-2015,True,0.0613
Álex Bergantiños,ESP,MF,Dep La Coruña,La Liga,29.0,33,2647,0,1,2014-2015,True,0.034
Markel Bergara,ESP,MF,Real Sociedad,La Liga,28.0,30,2128,1,1,2014-2015,True,0.0846
Zakarya Bergdich,MAR,"DF,MF",Genoa,Serie A,25.0,11,747,0,2,2014-2015,True,0.241
Gonzalo Bergessio,ARG,FW,Sampdoria,Serie A,30.0,23,752,1,1,2014-2015,True,0.2394
Franck Béria,FRA,DF,Lille,Ligue 1,31.0,17,1258,0,2,2014-2015,True,0.1431
Kévin Bérigaud,FRA,FW,Montpellier,Ligue 1,26.0,33,2180,4,4,2014-2015,True,0.3303
Etrit Berisha,ALB,GK,Lazio,Serie A,25.0,10,810,0,0,2014-2015,False,0.0
Saúl Berjón,ESP,"FW,MF",Eibar,La Liga,28.0,34,2387,3,7,2014-2015,True,0.377
Federico Bernardeschi,ITA,"FW,MF",Fiorentina,Serie A,20.0,7,217,1,2,2014-2015,True,1.2442
Juan Bernat,ESP,"DF,FW",Bayern Munich,Bundesliga,21.0,31,2556,1,0,2014-2015,False,0.0352
Thomas Bertels,GER,"DF,FW",Paderborn 07,Bundesliga,27.0,1,4,0,0,2014-2015,False,0.0
Andrea Bertolacci,ITA,MF,Genoa,Serie A,23.0,34,2662,6,7,2014-2015,True,0.4395
Ryan Bertrand,ENG,"DF,MF",Southampton,Premier League,24.0,34,3054,2,2,2014-2015,True,0.1179
Muhamed Bešić,BIH,"DF,MF",Everton,Premier League,21.0,23,1284,0,0,2014-2015,False,0.0
Vincent Bessat,FRA,"DF,MF",Nantes,Ligue 1,28.0,27,1615,0,0,2014-2015,False,0.0
Beto,POR,GK,Sevilla,La Liga,32.0,18,1444,0,0,2014-2015,False,0.0
Jonathan Biabiany,FRA,"FW,MF",Parma,Serie A,26.0,1,74,0,0,2014-2015,False,0.0
Matteo Bianchetti,ITA,DF,Empoli,Serie A,21.0,1,6,0,0,2014-2015,False,0.0
Rolando Bianchi,ITA,FW,Atalanta,Serie A,31.0,21,602,0,0,2014-2015,False,0.0
Paolo Bianco,ITA,DF,Sassuolo,Serie A,36.0,3,132,0,0,2014-2015,False,0.0
Giuseppe Biava,ITA,DF,Atalanta,Serie A,37.0,18,1539,2,0,2014-2015,False,0.117
Ermin Bičakčić,BIH,DF,Hoffenheim,Bundesliga,24.0,24,2069,1,0,2014-2015,False,0.0435
Soufiane Bidaoui,MAR,"FW,MF",Parma,Serie A,24.0,4,134,0,0,2014-2015,False,0.0
Thievy Bifouma,CGO,"FW,MF",Almería,La Liga,22.0,29,1776,4,1,2014-2015,True,0.2534
Lucas Biglia,ARG,MF,Lazio,Serie A,28.0,27,2321,3,2,2014-2015,True,0.1939
Nicki Bille Nielsen,DEN,FW,Evian,Ligue 1,26.0,19,807,1,0,2014-2015,False,0.1115
Davide Biondini,ITA,MF,Sassuolo,Serie A,31.0,28,1742,0,0,2014-2015,False,0.0
Cristiano Biraghi,ITA,"DF,MF",Chievo,Serie A,21.0,18,1306,0,0,2014-2015,False,0.0
Mame Biram Diouf,SEN,"FW,MF",Stoke City,Premier League,26.0,34,2431,11,3,2014-2015,True,0.5183
Valter Birsa,SVN,"FW,MF",Chievo,Serie A,27.0,35,2268,0,1,2014-2015,True,0.0397
Milan Biševac,SRB,DF,Lyon,Ligue 1,30.0,13,1080,0,1,2014-2015,True,0.0833
Leonardo Bittencourt,GER,"FW,MF",Hannover 96,Bundesliga,20.0,26,1377,1,3,2014-2015,True,0.2614
André Biyogo Poko,GAB,MF,Bordeaux,Ligue 1,21.0,16,898,0,0,2014-2015,False,0.0
Albano Bizzarri,ARG,GK,Chievo,Serie A,36.0,28,2520,0,0,2014-2015,False,0.0
Tyler Blackett,ENG,DF,Manchester Utd,Premier League,20.0,11,654,0,0,2014-2015,False,0.0
Rubén Blanco,ESP,GK,Celta Vigo,La Liga,19.0,1,70,0,0,2014-2015,False,0.0
Sebastián Blanco,ARG,"FW,MF",West Brom,Premier League,26.0,3,39,0,0,2014-2015,False,0.0
Nicolás Blandi,ARG,FW,Evian,Ligue 1,24.0,6,200,1,0,2014-2015,False,0.45
Pablo de Blasis,ARG,"FW,MF",Mainz 05,Bundesliga,26.0,20,1142,1,4,2014-2015,True,0.394
Alexis Blin,FRA,MF,Toulouse,Ligue 1,17.0,6,333,0,0,2014-2015,False,0.0
Daley Blind,NED,"DF,MF",Manchester Utd,Premier League,24.0,25,2169,2,2,2014-2015,True,0.166
Richmond Boakye,GHA,FW,Atalanta,Serie A,21.0,19,785,3,0,2014-2015,False,0.3439
Derek Boateng,GHA,MF,Eibar,La Liga,31.0,13,729,0,0,2014-2015,False,0.0
Jérôme Boateng,GER,DF,Bayern Munich,Bundesliga,25.0,27,2136,0,0,2014-2015,False,0.0
Kevin-Prince Boateng,GHA,"FW,MF",Schalke 04,Bundesliga,27.0,18,1043,0,3,2014-2015,True,0.2589
Raúl Bobadilla,PAR,FW,Augsburg,Bundesliga,27.0,32,2604,10,2,2014-2015,True,0.4147
Salvatore Bocchetti,ITA,DF,Milan,Serie A,27.0,9,632,0,0,2014-2015,False,0.0
Yann Bodiger,FRA,MF,Toulouse,Ligue 1,19.0,10,900,0,1,2014-2015,True,0.1
Mathieu Bodmer,FRA,"DF,MF",Nice,Ligue 1,31.0,22,1852,2,0,2014-2015,False,0.0972
Sebastian Boenisch,POL,DF,Leverkusen,Bundesliga,27.0,12,872,0,1,2014-2015,True,0.1032
Arthur Boka,CIV,DF,Málaga,La Liga,31.0,23,1708,0,1,2014-2015,True,0.0527
Yannick Bolasie,COD,"FW,MF",Crystal Palace,Premier League,25.0,34,2769,4,6,2014-2015,True,0.325
Francesco Bolzoni,ITA,MF,Palermo,Serie A,25.0,23,1093,0,0,2014-2015,False,0.0
Giacomo Bonaventura,ITA,"FW,MF",Atalanta,Serie A,24.0,1,90,0,0,2014-2015,False,0.0
Giacomo Bonaventura,ITA,"FW,MF",Milan,Serie A,24.0,33,2574,7,4,2014-2015,True,0.3846
Federico Bonazzoli,ITA,FW,Inter,Serie A,17.0,4,48,0,0,2014-2015,False,0.0
Daniele Bonera,ITA,DF,Milan,Serie A,33.0,16,1116,0,0,2014-2015,False,0.0
Theo Bongonda,COD,"FW,MF",Celta Vigo,La Liga,18.0,8,140,1,1,2014-2015,True,1.2857
Leonardo Bonucci,ITA,DF,Juventus,Serie A,27.0,34,3015,3,0,2014-2015,False,0.0896
Wilfried Bony,CIV,FW,Manchester City,Premier League,25.0,10,302,2,1,2014-2015,True,0.894
Wilfried Bony,CIV,FW,Swansea City,Premier League,25.0,20,1297,9,2,2014-2015,True,0.7633
Celso Borges,CRC,"FW,MF",Dep La Coruña,La Liga,26.0,17,1468,3,0,2014-2015,False,0.1839
Fabio Borini,ITA,"FW,MF",Liverpool,Premier League,23.0,12,396,1,1,2014-2015,True,0.4545
Marco Borriello,ITA,FW,Genoa,Serie A,32.0,8,262,0,0,2014-2015,False,0.0
Olivier Boscagli,FRA,DF,Nice,Ligue 1,16.0,2,173,0,0,2014-2015,False,0.0
Alexy Bosetti,FRA,"FW,MF",Nice,Ligue 1,21.0,27,1226,5,1,2014-2015,True,0.4405
Rubén Botta,ARG,"FW,MF",Chievo,Serie A,24.0,21,867,0,1,2014-2015,True,0.1038
Didier Bouanga,FRA,FW,Lorient,Ligue 1,18.0,1,9,0,0,2014-2015,False,0.0
Zacharie Boucher,FRA,GK,Toulouse,Ligue 1,22.0,15,1350,0,0,2014-2015,False,0.0
Ryad Boudebouz,ALG,"FW,MF",Bastia,Ligue 1,24.0,34,2822,5,3,2014-2015,True,0.2551
Sofiane Boufal,MAR,"FW,MF",Lille,Ligue 1,20.0,14,1013,3,6,2014-2015,True,0.7996
Benjamin Boulenger,FRA,"DF,GK",Lens,Ligue 1,24.0,13,779,0,0,2014-2015,False,0.0
Benjamin Bourigeaud,FRA,"FW,MF",Lens,Ligue 1,20.0,20,1017,2,1,2014-2015,True,0.2655
Grégory Bourillon,FRA,"DF,MF",Reims,Ligue 1,30.0,21,1463,1,0,2014-2015,False,0.0615
Bilal Boutobba,FRA,"FW,MF",Marseille,Ligue 1,15.0,3,28,0,0,2014-2015,False,0.0
Iago Bouzón,ESP,DF,Córdoba,La Liga,31.0,3,225,0,0,2014-2015,False,0.0
Eneko Bóveda,ESP,DF,Eibar,La Liga,25.0,35,3136,1,3,2014-2015,True,0.1148
Cesare Bovo,ITA,DF,Torino,Serie A,31.0,15,1270,0,1,2014-2015,True,0.0709
Dedryck Boyata,BEL,DF,Manchester City,Premier League,23.0,2,92,0,0,2014-2015,False,0.0
George Boyd,SCO,"FW,MF",Burnley,Premier League,28.0,35,3005,5,2,2014-2015,True,0.2097
George Boyd,SCO,"FW,MF",Hull City,Premier League,28.0,1,10,0,0,2014-2015,False,0.0
Edson Braafheid,NED,DF,Lazio,Serie A,31.0,16,1024,0,1,2014-2015,True,0.0879
Robbie Brady,IRL,"DF,FW",Hull City,Premier League,22.0,27,1759,0,2,2014-2015,True,0.1023
Martin Braithwaite,DEN,"FW,MF",Toulouse,Ligue 1,23.0,34,2122,6,2,2014-2015,True,0.3393
Brandão,BRA,FW,Bastia,Ligue 1,34.0,9,575,0,0,2014-2015,False,0.0
Julian Brandt,GER,"FW,MF",Leverkusen,Bundesliga,18.0,25,1119,4,2,2014-2015,True,0.4826
Claudio Bravo,CHI,GK,Barcelona,La Liga,31.0,37,3330,0,0,2014-2015,False,0.0
Mišo Brečko,SVN,"DF,MF",Köln,Bundesliga,30.0,19,1409,0,1,2014-2015,True,0.0639
Walter Bressan,ITA,GK,Cesena,Serie A,33.0,1,90,0,0,2014-2015,False,0.0
Jimmy Briand,FRA,"FW,MF",Hannover 96,Bundesliga,28.0,29,2062,3,6,2014-2015,True,0.3928
Liam Bridcutt,SCO,"DF,MF",Sunderland,Premier League,25.0,18,912,0,2,2014-2015,True,0.1974
Franco Brienza,ITA,"FW,MF",Cesena,Serie A,35.0,30,2498,8,4,2014-2015,True,0.4323
Matteo Brighi,ITA,MF,Sassuolo,Serie A,33.0,23,1237,0,0,2014-2015,False,0.0
Joshua Brillante,AUS,"DF,MF",Fiorentina,Serie A,21.0,2,39,0,0,2014-2015,False,0.0
Joshua Brillante,AUS,"DF,MF",Empoli,Serie A,21.0,1,4,0,0,2014-2015,False,0.0
Jonathan Brison,FRA,"DF,MF",Saint-Étienne,Ligue 1,31.0,18,962,1,0,2014-2015,False,0.0936
Miguel Britos,URU,DF,Napoli,Serie A,29.0,19,1496,1,0,2014-2015,False,0.0602
Leon Britton,ENG,MF,Swansea City,Premier League,31.0,9,534,0,0,2014-2015,False,0.0
Davide Brivio,ITA,DF,Hellas Verona,Serie A,26.0,13,1110,0,0,2014-2015,False,0.0
Željko Brkić,SRB,GK,Cagliari,Serie A,28.0,21,1890,0,0,2014-2015,False,0.0
Thomas Bröker,GER,"FW,MF",Köln,Bundesliga,29.0,4,84,0,0,2014-2015,False,0.0
John Brooks,USA,DF,Hertha BSC,Bundesliga,21.0,27,2188,1,0,2014-2015,False,0.0411
Daniel Brosinski,GER,"DF,MF",Mainz 05,Bundesliga,26.0,32,2770,0,3,2014-2015,True,0.0975
Roel Brouwers,NED,DF,Gladbach,Bundesliga,32.0,20,1415,1,0,2014-2015,False,0.0636
Izzy Brown,ENG,"FW,MF",Chelsea,Premier League,17.0,1,12,0,0,2014-2015,False,0.0
Wes Brown,ENG,DF,Sunderland,Premier League,34.0,25,1993,0,0,2014-2015,False,0.0
Tyias Browning,CHN,DF,Everton,Premier League,20.0,2,31,0,0,2014-2015,False,0.0
Marcelo Brozović,CRO,MF,Inter,Serie A,21.0,15,1051,1,1,2014-2015,True,0.1713
Alex Bruce,NIR,DF,Hull City,Premier League,29.0,22,1449,0,1,2014-2015,True,0.0621
Daniel Brückner,GER,"DF,MF",Paderborn 07,Bundesliga,33.0,23,2021,0,1,2014-2015,True,0.0445
Christian Brüls,BEL,"FW,MF",Rennes,Ligue 1,25.0,9,586,0,3,2014-2015,True,0.4608
Gianni Bruno,BEL,"FW,MF",Evian,Ligue 1,22.0,17,834,1,1,2014-2015,True,0.2158
Gianni Bruno,BEL,"FW,MF",Lorient,Ligue 1,22.0,12,419,1,0,2014-2015,False,0.2148
Chris Brunt,NIR,"DF,MF",West Brom,Premier League,29.0,34,2894,2,9,2014-2015,True,0.3421
Igor Bubnjić,CRO,DF,Udinese,Serie A,22.0,6,383,0,0,2014-2015,False,0.0
Will Buckley,ENG,"FW,MF",Sunderland,Premier League,24.0,22,876,0,2,2014-2015,True,0.2055
Emi Buendía,ARG,"FW,MF",Getafe,La Liga,17.0,6,135,0,0,2014-2015,False,0.0
Alberto Bueno,ESP,"FW,MF",Rayo Vallecano,La Liga,26.0,36,2864,17,4,2014-2015,True,0.6599
Gianluigi Buffon,ITA,GK,Juventus,Serie A,36.0,33,2970,0,0,2014-2015,False,0.0
Niko Bungert,GER,DF,Mainz 05,Bundesliga,27.0,26,2126,1,1,2014-2015,True,0.0847
Sascha Burchert,GER,GK,Hertha BSC,Bundesliga,24.0,2,98,0,0,2014-2015,False,0.0
Nicolás Burdisso,ARG,DF,Genoa,Serie A,33.0,30,2670,0,0,2014-2015,False,0.0
Reece Burke,ENG,DF,West Ham United,Premier League,17.0,5,415,0,0,2014-2015,False,0.0
Roman Bürki,SUI,GK,Freiburg,Bundesliga,23.0,34,3060,0,0,2014-2015,False,0.0
Marnon Busch,GER,MF,Werder Bremen,Bundesliga,19.0,9,427,1,0,2014-2015,False,0.2108
Sergio Busquets,ESP,MF,Barcelona,La Liga,26.0,33,2475,0,2,2014-2015,True,0.0727
Gaëtan Bussmann,FRA,DF,Metz,Ligue 1,23.0,31,2672,2,3,2014-2015,True,0.1684
Unai Bustinza,ESP,DF,Athletic Club,La Liga,22.0,2,98,0,0,2014-2015,False,0.0
Jack Butland,ENG,GK,Stoke City,Premier League,21.0,3,270,0,0,2014-2015,False,0.0
Jakub Błaszczykowski,POL,MF,Dortmund,Bundesliga,28.0,13,601,0,0,2014-2015,False,0.0
Bocundji Ca,GNB,MF,Reims,Ligue 1,27.0,5,131,0,0,2014-2015,False,0.0
Edu Caballer,ESP,DF,Córdoba,La Liga,32.0,14,1085,0,0,2014-2015,False,0.0
Carlos Caballero,ESP,MF,Córdoba,La Liga,29.0,2,9,0,0,2014-2015,False,0.0
Willy Caballero,ARG,GK,Manchester City,Premier League,32.0,2,180,0,0,2014-2015,False,0.0
Yohan Cabaye,FRA,MF,Paris Saint-Germain,Ligue 1,28.0,24,965,1,1,2014-2015,True,0.1865
Rémy Cabella,FRA,"FW,MF",Newcastle United,Premier League,24.0,31,1943,1,2,2014-2015,True,0.139
Gustavo Cabral,ARG,DF,Celta Vigo,La Liga,28.0,35,3078,1,0,2014-2015,False,0.0292
Rafael Cabral,BRA,GK,Napoli,Serie A,24.0,23,2070,0,0,2014-2015,False,0.0
Fabrizio Cacciatore,ITA,DF,Sampdoria,Serie A,27.0,11,726,0,0,2014-2015,False,0.0
Martín Cáceres,URU,DF,Juventus,Serie A,27.0,10,787,1,0,2014-2015,False,0.1144
Gary Cahill,ENG,DF,Chelsea,Premier League,28.0,36,2986,1,1,2014-2015,True,0.0603
Yannick Cahuzac,FRA,MF,Bastia,Ligue 1,29.0,21,1746,1,2,2014-2015,True,0.1546
Felipe Caicedo,ECU,"FW,MF",Espanyol,La Liga,25.0,35,1887,9,3,2014-2015,True,0.5723
Caiuby,BRA,"FW,MF",Augsburg,Bundesliga,26.0,22,821,1,0,2014-2015,False,0.1096
Cala,ESP,DF,Granada,La Liga,24.0,7,517,0,0,2014-2015,False,0.0
Davide Calabria,ITA,"DF,MF",Milan,Serie A,17.0,1,8,0,0,2014-2015,False,0.0
Luca Caldirola,ITA,DF,Werder Bremen,Bundesliga,23.0,7,471,1,0,2014-2015,False,0.1911
Hakan Çalhanoğlu,TUR,"FW,MF",Leverkusen,Bundesliga,20.0,33,2507,8,6,2014-2015,True,0.5026
Daniel Caligiuri,ITA,"DF,MF",Wolfsburg,Bundesliga,26.0,28,1651,7,3,2014-2015,True,0.5451
José Callejón,ESP,"FW,MF",Napoli,Serie A,27.0,38,2966,11,3,2014-2015,True,0.4248
Jan-Ingwer Callsen-Bracker,GER,DF,Augsburg,Bundesliga,29.0,23,2053,1,2,2014-2015,True,0.1315
Jean Calvé,FRA,DF,Caen,Ligue 1,30.0,16,1338,2,1,2014-2015,True,0.2018
Ignacio Camacho,ESP,MF,Málaga,La Liga,24.0,25,2205,2,2,2014-2015,True,0.1633
Gaston Camara,GUI,"FW,MF",Inter,Serie A,18.0,2,6,0,0,2014-2015,False,0.0
Souleymane Camara,SEN,FW,Montpellier,Ligue 1,31.0,37,1346,3,2,2014-2015,True,0.3343
Zoumana Camara,FRA,DF,Paris Saint-Germain,Ligue 1,35.0,8,595,1,0,2014-2015,False,0.1513
Víctor Camarasa,ESP,MF,Levante,La Liga,20.0,24,1805,2,1,2014-2015,True,0.1496
Esteban Cambiasso,ARG,MF,Leicester City,Premier League,33.0,31,2415,5,1,2014-2015,True,0.2236
Cédric Cambon,FRA,"DF,MF",Evian,Ligue 1,27.0,26,2140,1,0,2014-2015,False,0.0421
Geoff Cameron,USA,"DF,MF",Stoke City,Premier League,29.0,27,2138,0,1,2014-2015,True,0.0421
Hugo Campagnaro,ARG,DF,Inter,Serie A,34.0,10,730,0,0,2014-2015,False,0.0
Gustavo Campanharo,BRA,MF,Hellas Verona,Serie A,22.0,15,618,0,0,2014-2015,False,0.0
Fraizer Campbell,ENG,FW,Crystal Palace,Premier League,26.0,20,1172,4,0,2014-2015,False,0.3072
Joel Campbell,CRC,"FW,MF",Arsenal,Premier League,22.0,4,41,0,0,2014-2015,False,0.0
Joel Campbell,CRC,"FW,MF",Villarreal,La Liga,22.0,16,1197,1,0,2014-2015,False,0.0752
Fabien Camus,TUN,MF,Evian,Ligue 1,29.0,19,878,0,0,2014-2015,False,0.0
Emre Can,GER,"DF,MF",Liverpool,Premier League,20.0,27,2063,1,0,2014-2015,False,0.0436
Lorik Cana,ALB,"DF,MF",Lazio,Serie A,31.0,17,1339,0,0,2014-2015,False,0.0
Sergio Canales,ESP,"FW,MF",Real Sociedad,La Liga,23.0,36,2532,4,3,2014-2015,True,0.2488
José Cañas,ESP,MF,Espanyol,La Liga,27.0,29,2212,0,0,2014-2015,False,0.0
João Cancelo,POR,"DF,MF",Valencia,La Liga,20.0,10,525,0,0,2014-2015,False,0.0
Daniel Candeias,POR,"FW,MF",Granada,La Liga,26.0,11,530,0,1,2014-2015,True,0.1698
Antonio Candreva,ITA,"FW,MF",Lazio,Serie A,27.0,34,2642,10,10,2014-2015,True,0.6813
Roberto Canella,ESP,DF,Dep La Coruña,La Liga,26.0,9,446,0,0,2014-2015,False,0.0
Cani,ESP,MF,Villarreal,La Liga,32.0,9,450,0,2,2014-2015,True,0.4
Cani,ESP,MF,Atlético Madrid,La Liga,32.0,4,72,0,0,2014-2015,False,0.0
Paolo Cannavaro,ITA,DF,Sassuolo,Serie A,33.0,25,2100,0,0,2014-2015,False,0.0
Ander Capa,ESP,"DF,MF",Eibar,La Liga,22.0,34,2401,3,1,2014-2015,True,0.1499
Daniele Capelli,ITA,DF,Cesena,Serie A,28.0,30,2496,0,0,2014-2015,False,0.0
Eneko Capilla,ESP,MF,Real Sociedad,La Liga,19.0,2,13,0,0,2014-2015,False,0.0
Étienne Capoue,FRA,MF,Tottenham Hotspur,Premier League,26.0,12,897,0,0,2014-2015,False,0.0
Marco Capuano,ITA,DF,Cagliari,Serie A,22.0,15,1131,0,0,2014-2015,False,0.0
Carlos Carbonero,COL,MF,Cesena,Serie A,24.0,22,1408,3,2,2014-2015,True,0.3196
Julien Cardy,FRA,MF,Guingamp,Ligue 1,32.0,2,10,0,0,2014-2015,False,0.0
José Carlos,ESP,"FW,MF",Córdoba,La Liga,27.0,1,20,0,0,2014-2015,False,0.0
Juan Carlos,ESP,GK,Córdoba,La Liga,26.0,32,2880,0,0,2014-2015,False,0.0
Juan Carlos,ESP,GK,Villarreal,La Liga,27.0,5,367,0,0,2014-2015,False,0.0
Juan Carlos,ESP,"FW,MF",Dep La Coruña,La Liga,23.0,2,71,0,0,2014-2015,False,0.0
Carlos Carmona,CHI,MF,Atalanta,Serie A,27.0,33,2809,0,0,2014-2015,False,0.0
Yannick Carrasco,BEL,"DF,FW",Monaco,Ligue 1,20.0,36,2797,6,10,2014-2015,True,0.5148
Cédric Carrasso,FRA,GK,Bordeaux,Ligue 1,32.0,37,3251,0,0,2014-2015,False,0.0
Johann Carrasso,FRA,GK,Metz,Ligue 1,26.0,21,1795,0,0,2014-2015,False,0.0
Michael Carrick,ENG,MF,Manchester Utd,Premier League,33.0,18,1457,1,2,2014-2015,True,0.1853
Daniel Carriço,POR,"DF,MF",Sevilla,La Liga,25.0,28,2517,1,0,2014-2015,False,0.0358
Andy Carroll,ENG,FW,West Ham United,Premier League,25.0,14,1024,5,1,2014-2015,True,0.5273
Tom Carroll,ENG,MF,Swansea City,Premier League,22.0,13,692,0,0,2014-2015,False,0.0
Federico Cartabia,ARG,MF,Córdoba,La Liga,21.0,30,2159,4,4,2014-2015,True,0.3335
Dani Carvajal,ESP,DF,Real Madrid,La Liga,22.0,30,2271,0,3,2014-2015,True,0.1189
Matheus Carvalho,BRA,FW,Monaco,Ligue 1,22.0,8,324,1,1,2014-2015,True,0.5556
Ricardo Carvalho,POR,DF,Monaco,Ligue 1,36.0,25,1993,0,1,2014-2015,True,0.0452
Víctor Casadesús,ESP,FW,Levante,La Liga,29.0,35,2436,8,2,2014-2015,True,0.3695
Emmanuel Cascione,ITA,MF,Cesena,Serie A,30.0,29,2185,1,1,2014-2015,True,0.0824
Kiko Casilla,ESP,GK,Espanyol,La Liga,27.0,37,3280,0,0,2014-2015,False,0.0
Iker Casillas,ESP,GK,Real Madrid,La Liga,33.0,32,2880,0,0,2014-2015,False,0.0
Mattia Cassani,ITA,DF,Parma,Serie A,30.0,18,1138,0,0,2014-2015,False,0.0
Antonio Cassano,ITA,FW,Parma,Serie A,32.0,19,1638,5,2,2014-2015,True,0.3846
Leandro Castán,BRA,DF,Roma,Serie A,27.0,1,45,0,0,2014-2015,False,0.0
Koen Casteels,BEL,GK,Werder Bremen,Bundesliga,22.0,6,540,0,0,2014-2015,False,0.0
Samu Castillejo,ESP,"FW,MF",Málaga,La Liga,19.0,34,2339,1,5,2014-2015,True,0.2309
Nicolás Castillo,CHI,FW,Mainz 05,Bundesliga,21.0,1,28,0,0,2014-2015,False,0.0
Chory Castro,URU,"FW,MF",Real Sociedad,La Liga,29.0,32,1810,4,4,2014-2015,True,0.3978
Diego Castro,ESP,"FW,MF",Getafe,La Liga,32.0,32,2253,3,0,2014-2015,False,0.1198
Gonzalo Castro,GER,"DF,MF",Leverkusen,Bundesliga,27.0,22,1783,2,7,2014-2015,True,0.4543
Jonny Castro,ESP,"DF,MF",Celta Vigo,La Liga,20.0,36,2970,0,1,2014-2015,True,0.0303
Zé Castro,POR,DF,Rayo Vallecano,La Liga,31.0,28,2409,0,3,2014-2015,True,0.1121
Danilo Cataldi,ITA,MF,Lazio,Serie A,19.0,16,996,0,2,2014-2015,True,0.1807
Lee Cattermole,ENG,MF,Sunderland,Premier League,26.0,28,2357,1,0,2014-2015,False,0.0382
Steven Caulker,SLE,DF,QPR,Premier League,22.0,35,3015,1,0,2014-2015,False,0.0299
Ivan Cavaleiro,POR,"FW,MF",Dep La Coruña,La Liga,20.0,34,2384,3,3,2014-2015,True,0.2265
Edinson Cavani,URU,"FW,MF",Paris Saint-Germain,Ligue 1,27.0,35,2628,18,1,2014-2015,True,0.6507
Dimitri Cavaré,FRA,DF,Lens,Ligue 1,19.0,20,1485,0,1,2014-2015,True,0.0606
Santi Cazorla,ESP,MF,Arsenal,Premier League,29.0,37,2990,7,11,2014-2015,True,0.5418
Riccardo Cazzola,ITA,MF,Cesena,Serie A,28.0,5,40,0,0,2014-2015,False,0.0
Petr Čech,CZE,GK,Chelsea,Premier League,32.0,7,607,0,0,2014-2015,False,0.0
Luca Ceppitelli,ITA,DF,Cagliari,Serie A,24.0,25,1975,0,0,2014-2015,False,0.0
Alessio Cerci,ITA,"FW,MF",Atlético Madrid,La Liga,27.0,6,125,0,0,2014-2015,False,0.0
Alessio Cerci,ITA,"FW,MF",Milan,Serie A,27.0,16,678,1,4,2014-2015,True,0.6637
Boštjan Cesar,SVN,DF,Chievo,Serie A,32.0,28,2440,0,0,2014-2015,False,0.0
