player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_missing,ga_per_90
Matt Ritchie,SCO,"DF,MF",Newcastle United,Premier League,28,36,2928,2,8,2018-2019,False,0.3074
Cristian Rivera,ESP,MF,Huesca,La Liga,21,22,1692,2,0,2018-2019,False,0.1064
Arjen Robben,NED,"MF,FW",Bayern Munich,Bundesliga,34,12,567,4,0,2018-2019,False,0.6349
Rober,ESP,DF,Levante,La Liga,23,33,2854,1,0,2018-2019,False,0.0315
Sergi Roberto,ESP,"DF,MF",Barcelona,La Liga,26,29,2088,0,7,2018-2019,False,0.3017
Patrick Roberts,ENG,MF,Girona,La Liga,21,19,601,0,0,2018-2019,False,0.0
Andrew Robertson,SCO,DF,Liverpool,Premier League,24,36,3216,0,11,2018-2019,False,0.3078
Joel Robles,ESP,GK,Real Betis,La Liga,28,5,450,0,0,2018-2019,False,0.0
Marc Roca,ESP,MF,Espanyol,La Liga,21,35,3112,1,2,2018-2019,False,0.0868
Christopher Rocchia,FRA,DF,Marseille,Ligue 1,20,1,3,0,0,2018-2019,False,0.0
Kenny Rocha Santos,CPV,"FW,MF",Saint-Étienne,Ligue 1,18,1,1,0,0,2018-2019,False,0.0
Rubén Rochina,ESP,MF,Levante,La Liga,27,27,1800,4,5,2018-2019,False,0.45
Sebastian Rode,GER,MF,Eintracht Frankfurt,Bundesliga,27,12,923,0,0,2018-2019,False,0.0
Ronny Rodelin,FRA,MF,Guingamp,Ligue 1,28,17,788,0,0,2018-2019,False,0.0
Rodri,ESP,MF,Atlético Madrid,La Liga,22,34,2735,3,1,2018-2019,False,0.1316
Rodrigo,ESP,FW,Valencia,La Liga,27,33,2528,8,6,2018-2019,False,0.4984
Kévin Rodrigues,POR,DF,Real Sociedad,La Liga,24,7,484,0,0,2018-2019,False,0.0
Alejandro Rodríguez,ESP,FW,Empoli,Serie A,27,1,25,0,0,2018-2019,False,0.0
Ángel Rodríguez,ESP,FW,Getafe,La Liga,31,37,1819,8,3,2018-2019,False,0.5443
Óscar Rodríguez Arnaiz,ESP,MF,Leganés,La Liga,20,31,2504,4,3,2018-2019,False,0.2516
James Rodríguez,COL,MF,Bayern Munich,Bundesliga,27,20,1138,7,3,2018-2019,False,0.7909
Ricardo Rodríguez,SUI,DF,Milan,Serie A,25,35,3047,0,3,2018-2019,False,0.0886
Marko Rog,CRO,MF,Sevilla,La Liga,23,10,357,0,0,2018-2019,False,0.0
Marko Rog,CRO,MF,Napoli,Serie A,23,9,333,1,0,2018-2019,False,0.2703
Rogério,BRA,"DF,MF",Sassuolo,Serie A,20,33,2672,1,2,2018-2019,False,0.101
Marcos Rojo,ARG,DF,Manchester Utd,Premier League,28,5,212,0,0,2018-2019,False,0.0
Diego Rolán,URU,MF,Leganés,La Liga,25,6,215,0,0,2018-2019,False,0.0
Diego Rolán,URU,"MF,FW",Alavés,La Liga,25,9,298,0,0,2018-2019,False,0.0
Rolando,POR,DF,Marseille,Ligue 1,32,10,804,0,0,2018-2019,False,0.0
Esteban Rolón,ARG,"MF,DF",Genoa,Serie A,23,19,1046,0,0,2018-2019,False,0.0
Filippo Romagna,ITA,DF,Cagliari,Serie A,21,18,1474,0,0,2018-2019,False,0.0
Alessio Romagnoli,ITA,DF,Milan,Serie A,23,32,2847,2,0,2018-2019,False,0.0632
Alaixys Romao,TOG,MF,Reims,Ligue 1,34,36,3160,0,3,2018-2019,False,0.0854
Cristian Romero,ARG,DF,Genoa,Serie A,20,27,2336,2,2,2018-2019,False,0.1541
Oriol Romeu,ESP,MF,Southampton,Premier League,26,31,2136,1,0,2018-2019,False,0.0421
Rômulo,ITA,MF,Genoa,Serie A,31,17,1351,1,2,2018-2019,False,0.1999
Rômulo,ITA,MF,Lazio,Serie A,31,10,776,0,1,2018-2019,False,0.116
Cristiano Ronaldo,POR,FW,Juventus,Serie A,33,31,2688,21,8,2018-2019,False,0.971
Facundo Roncaglia,ARG,DF,Valencia,La Liga,31,7,601,0,0,2018-2019,False,0.0
Facundo Roncaglia,ARG,DF,Celta Vigo,La Liga,31,12,1070,0,0,2018-2019,False,0.0
Salomón Rondón,VEN,FW,Newcastle United,Premier League,28,32,2603,11,7,2018-2019,False,0.6224
Valentin Rongier,FRA,MF,Nantes,Ligue 1,23,36,3226,4,5,2018-2019,False,0.2511
Marten de Roon,NED,MF,Atalanta,Serie A,27,35,2975,2,3,2018-2019,False,0.1513
Roberto Rosales,VEN,DF,Espanyol,La Liga,29,21,1749,3,1,2018-2019,False,0.2058
Danny Rose,ENG,"DF,MF",Tottenham Hotspur,Premier League,28,26,1798,0,3,2018-2019,False,0.1502
Valentin Rosier,FRA,"DF,MF",Dijon,Ligue 1,21,18,1460,0,4,2018-2019,False,0.2466
Luca Rossettini,ITA,DF,Chievo,Serie A,33,21,1823,0,0,2018-2019,False,0.0
Francesco Rossi,ITA,GK,Atalanta,Serie A,27,1,1,0,0,2018-2019,False,0.0
Jérôme Roussillon,GLP,DF,Wolfsburg,Bundesliga,25,28,2461,3,4,2018-2019,False,0.256
Nolan Roux,FRA,FW,Guingamp,Ligue 1,30,26,1536,2,0,2018-2019,False,0.1172
Aaron Rowe,ENG,MF,Huddersfield Town,Premier League,17,2,69,0,0,2018-2019,False,0.0
Waldo Rubio,ESP,"MF,FW",Valladolid,La Liga,22,8,492,1,0,2018-2019,False,0.1829
John Ruddy,ENG,GK,Wolves,Premier League,31,1,90,0,0,2018-2019,False,0.0
Antonio Rüdiger,GER,DF,Chelsea,Premier League,25,33,2871,1,0,2018-2019,False,0.0313
Sebastian Rudy,GER,MF,Schalke 04,Bundesliga,28,21,1356,0,0,2018-2019,False,0.0
Stéphane Ruffier,FRA,GK,Saint-Étienne,Ligue 1,31,37,3330,0,0,2018-2019,False,0.0
Daniele Rugani,ITA,DF,Juventus,Serie A,24,15,1350,2,0,2018-2019,False,0.1333
Mário Rui,POR,DF,Napoli,Serie A,27,20,1417,1,1,2018-2019,False,0.127
Abel Ruiz,ESP,FW,Barcelona,La Liga,18,1,22,0,0,2018-2019,False,0.0
Fabián Ruiz Peña,ESP,MF,Napoli,Serie A,22,27,1992,5,4,2018-2019,False,0.4066
Víctor Ruiz,ESP,DF,Villarreal,La Liga,29,22,1975,0,0,2018-2019,False,0.0
Gerónimo Rulli,ARG,GK,Real Sociedad,La Liga,26,27,2430,0,0,2018-2019,False,0.0
Lukas Rupp,GER,MF,Hoffenheim,Bundesliga,27,1,25,0,0,2018-2019,False,0.0
Marco Russ,GER,DF,Eintracht Frankfurt,Bundesliga,32,5,380,0,0,2018-2019,False,0.0
Mathew Ryan,AUS,GK,Brighton,Premier League,26,34,3060,0,0,2018-2019,False,0.0
Frederik Rønnow,DEN,GK,Eintracht Frankfurt,Bundesliga,25,2,123,0,0,2018-2019,False,0.0
Idriss Saadi,ALG,FW,Strasbourg,Ligue 1,26,1,10,0,0,2018-2019,False,0.0
Youssouf Sabaly,SEN,"DF,MF",Bordeaux,Ligue 1,25,23,1908,0,1,2018-2019,False,0.0472
Abdelhamid Sabiri,MAR,FW,Huddersfield Town,Premier League,21,2,48,0,0,2018-2019,False,0.0
Marcel Sabitzer,AUT,"MF,FW",RB Leipzig,Bundesliga,24,30,2352,4,3,2018-2019,False,0.2679
Ihsan Sacko,FRA,FW,Nice,Ligue 1,21,13,442,0,1,2018-2019,False,0.2036
Nuri Şahin,TUR,MF,Werder Bremen,Bundesliga,29,20,1476,1,1,2018-2019,False,0.122
Samuel Şahin-Radlinger,AUT,GK,Hannover 96,Bundesliga,25,1,90,0,0,2018-2019,False,0.0
Wesley Saïd,FRA,"FW,MF",Dijon,Ligue 1,23,34,2253,4,1,2018-2019,False,0.1997
Allan Saint-Maximin,FRA,FW,Nice,Ligue 1,21,34,2900,5,3,2018-2019,False,0.2483
Théo Sainte-Luce,FRA,DF,Nîmes,Ligue 1,19,1,1,0,0,2018-2019,False,0.0
Romain Saïss,MAR,"MF,DF",Wolves,Premier League,28,19,1149,2,0,2018-2019,False,0.1567
Samuel Sáiz,ESP,MF,Getafe,La Liga,27,10,305,1,0,2018-2019,False,0.2951
Bukayo Saka,ENG,"FW,MF",Arsenal,Premier League,16,1,8,0,0,2018-2019,False,0.0
Hiroki Sakai,JPN,DF,Marseille,Ligue 1,28,27,2374,1,4,2018-2019,False,0.1896
Diafra Sakho,SEN,FW,Rennes,Ligue 1,28,2,144,0,0,2018-2019,False,0.0
Mamadou Sakho,FRA,DF,Crystal Palace,Premier League,28,27,2416,0,0,2018-2019,False,0.0
Bakary Sako,MLI,"FW,MF",Crystal Palace,Premier League,30,4,29,0,0,2018-2019,False,0.0
Emiliano Sala,ARG,FW,Nantes,Ligue 1,27,19,1369,12,2,2018-2019,False,0.9204
Jacopo Sala,ITA,DF,Sampdoria,Serie A,26,21,1518,0,1,2018-2019,False,0.0593
Mohamed Salah,EGY,FW,Liverpool,Premier League,26,38,3250,22,8,2018-2019,False,0.8308
Bartosz Salamon,POL,DF,Frosinone,Serie A,27,20,1725,0,0,2018-2019,False,0.0
Carlos Salcedo,MEX,DF,Eintracht Frankfurt,Bundesliga,24,6,460,0,0,2018-2019,False,0.0
William Saliba,FRA,DF,Saint-Étienne,Ligue 1,17,16,1277,0,0,2018-2019,False,0.0
Yannis Salibur,FRA,"MF,FW",Saint-Étienne,Ligue 1,27,21,885,1,3,2018-2019,False,0.4068
Yannis Salibur,FRA,"FW,MF",Guingamp,Ligue 1,27,1,16,0,0,2018-2019,False,0.0
Roland Sallai,HUN,MF,Freiburg,Bundesliga,21,10,527,2,0,2018-2019,False,0.3416
Edgar Salli,CMR,FW,Nürnberg,Bundesliga,25,3,116,0,0,2018-2019,False,0.0
Brice Samba,FRA,GK,Caen,Ligue 1,24,38,3420,0,0,2018-2019,False,0.0
Junior Sambia,FRA,"MF,FW",Montpellier,Ligue 1,21,30,926,0,1,2018-2019,False,0.0972
Paolo Sammarco,ITA,MF,Frosinone,Serie A,35,8,553,1,0,2018-2019,False,0.1627
Frédéric Sammaritano,FRA,MF,Dijon,Ligue 1,32,14,538,0,0,2018-2019,False,0.0
Mikel San José,ESP,MF,Athletic Club,La Liga,29,33,1733,0,0,2018-2019,False,0.0
Antonio Sanabria,PAR,FW,Genoa,Serie A,22,15,766,3,0,2018-2019,False,0.3525
Antonio Sanabria,PAR,FW,Real Betis,La Liga,22,15,811,2,0,2018-2019,False,0.2219
Renato Sanches,POR,MF,Bayern Munich,Bundesliga,20,17,577,1,1,2018-2019,False,0.312
Alexis Sánchez,CHI,"FW,MF",Manchester Utd,Premier League,29,20,880,1,3,2018-2019,False,0.4091
Carlos Sánchez,COL,MF,West Ham United,Premier League,32,7,245,0,0,2018-2019,False,0.0
Davinson Sánchez,COL,DF,Tottenham Hotspur,Premier League,22,23,1942,1,1,2018-2019,False,0.0927
Javi Sánchez,ESP,DF,Real Madrid,La Liga,21,1,46,0,0,2018-2019,False,0.0
Víctor Sánchez,ESP,MF,Espanyol,La Liga,30,24,1265,0,2,2018-2019,False,0.1423
Jadon Sancho,ENG,MF,Dortmund,Bundesliga,18,34,2461,12,14,2018-2019,False,0.9508
Sandro,BRA,MF,Udinese,Serie A,29,12,594,0,0,2018-2019,False,0.0
Sandro,BRA,"MF,DF",Genoa,Serie A,29,13,711,0,1,2018-2019,False,0.1266
Alex Sandro,BRA,"DF,MF",Juventus,Serie A,27,31,2387,1,2,2018-2019,False,0.1131
Leroy Sané,GER,FW,Manchester City,Premier League,22,31,1867,10,10,2018-2019,False,0.9641
Salif Sané,SEN,DF,Schalke 04,Bundesliga,27,30,2614,2,0,2018-2019,False,0.0689
Luca Sangalli,ESP,MF,Real Sociedad,La Liga,23,18,999,1,3,2018-2019,False,0.3604
Ibrahim Sangaré,CIV,MF,Toulouse,Ligue 1,20,28,2467,1,3,2018-2019,False,0.1459
Younousse Sankharé,SEN,MF,Bordeaux,Ligue 1,28,22,1476,1,3,2018-2019,False,0.2439
Baissama Sankoh,GUI,MF,Caen,Ligue 1,26,15,651,0,0,2018-2019,False,0.0
Yaya Sanogo,FRA,FW,Toulouse,Ligue 1,25,21,1243,3,0,2018-2019,False,0.2172
Morgan Sanson,FRA,MF,Marseille,Ligue 1,23,33,2403,5,3,2018-2019,False,0.2996
Nicola Sansone,ITA,"MF,FW",Bologna,Serie A,26,15,1139,2,4,2018-2019,False,0.4741
Nicola Sansone,ITA,"FW,MF",Villarreal,La Liga,26,3,37,1,1,2018-2019,False,4.8649
Baptiste Santamaria,FRA,MF,Angers,Ligue 1,23,38,3245,1,0,2018-2019,False,0.0277
Roberto Santamaría,ESP,GK,Huesca,La Liga,33,20,1800,0,0,2018-2019,False,0.0
Federico Santander,PAR,FW,Bologna,Serie A,27,32,2065,8,3,2018-2019,False,0.4794
Davide Santon,ITA,DF,Roma,Serie A,27,17,1009,0,1,2018-2019,False,0.0892
Michael Santos,URU,"FW,MF",Leganés,La Liga,25,16,557,1,3,2018-2019,False,0.6463
Samir Santos,BRA,DF,Udinese,Serie A,23,21,1797,2,0,2018-2019,False,0.1002
Riccardo Saponara,ITA,MF,Sampdoria,Serie A,26,22,905,2,4,2018-2019,False,0.5967
Pablo Sarabia,ESP,MF,Sevilla,La Liga,26,33,2724,13,13,2018-2019,False,0.859
Marcelo Saracchi,URU,DF,RB Leipzig,Bundesliga,20,9,653,0,1,2018-2019,False,0.1378
Josh Sargent,USA,FW,Werder Bremen,Bundesliga,18,10,212,2,0,2018-2019,False,0.8491
Bouna Sarr,SEN,"DF,MF",Marseille,Ligue 1,26,29,2242,1,1,2018-2019,False,0.0803
Ismaila Sarr,SEN,"MF,FW",Rennes,Ligue 1,20,35,2788,8,6,2018-2019,False,0.4519
Malang Sarr,FRA,DF,Nice,Ligue 1,19,35,2994,1,1,2018-2019,False,0.0601
Lluís Sastre,ESP,MF,Huesca,La Liga,32,4,120,0,0,2018-2019,False,0.0
Marco Sau,ITA,"FW,MF",Sampdoria,Serie A,30,5,55,0,0,2018-2019,False,0.0
Marco Sau,ITA,"FW,MF",Cagliari,Serie A,30,14,558,1,0,2018-2019,False,0.1613
Téji Savanier,FRA,MF,Nîmes,Ligue 1,26,32,2864,6,14,2018-2019,False,0.6285
Stefan Savić,MNE,DF,Atlético Madrid,La Liga,27,18,1398,0,2,2018-2019,False,0.1288
Fabian Schär,SUI,DF,Newcastle United,Premier League,26,24,1999,4,1,2018-2019,False,0.2251
Ezequiel Schelotto,ITA,DF,Chievo,Serie A,29,4,143,0,0,2018-2019,False,0.0
Nicolás Schiappacasse,URU,FW,Parma,Serie A,19,3,81,0,0,2018-2019,False,0.0
Pasquale Schiattarella,ITA,MF,SPAL,Serie A,31,28,1841,0,4,2018-2019,False,0.1955
Patrik Schick,CZE,"FW,MF",Roma,Serie A,22,24,1314,3,0,2018-2019,False,0.2055
Julian Schieber,GER,FW,Augsburg,Bundesliga,29,9,258,1,0,2018-2019,False,0.3488
Christopher Schindler,GER,DF,Huddersfield Town,Premier League,28,37,3260,1,0,2018-2019,False,0.0276
Keven Schlotterbeck,GER,DF,Freiburg,Bundesliga,21,9,773,0,0,2018-2019,False,0.0
Nico Schlotterbeck,GER,DF,Freiburg,Bundesliga,18,4,226,0,0,2018-2019,False,0.0
Jeffrey Schlupp,GHA,MF,Crystal Palace,Premier League,25,30,1670,4,1,2018-2019,False,0.2695
Kasper Schmeichel,DEN,GK,Leicester City,Premier League,31,38,3420,0,0,2018-2019,False,0.0
Marcel Schmelzer,GER,DF,Dortmund,Bundesliga,30,9,566,0,1,2018-2019,False,0.159
Jonathan Schmid,FRA,"DF,MF",Augsburg,Bundesliga,28,28,2520,3,7,2018-2019,False,0.3571
Morgan Schneiderlin,FRA,MF,Everton,Premier League,28,14,834,0,1,2018-2019,False,0.1079
Alessandro Schöpf,AUT,MF,Schalke 04,Bundesliga,24,15,1004,1,0,2018-2019,False,0.0896
Nico Schulz,GER,"MF,DF",Hoffenheim,Bundesliga,25,30,2537,1,5,2018-2019,False,0.2128
André Schürrle,GER,"FW,MF",Fulham,Premier League,27,24,1641,6,0,2018-2019,False,0.3291
Pirmin Schwegler,SUI,MF,Hannover 96,Bundesliga,31,27,2075,0,1,2018-2019,False,0.0434
Alexander Schwolow,GER,GK,Freiburg,Bundesliga,26,33,2970,0,1,2018-2019,False,0.0303
Matteo Scozzarella,ITA,MF,Parma,Serie A,30,22,1459,0,3,2018-2019,False,0.1851
Simone Scuffet,ITA,GK,Udinese,Serie A,22,9,810,0,0,2018-2019,False,0.0
Andrea Seculin,ITA,GK,Chievo,Serie A,28,2,91,0,0,2018-2019,False,0.0
Stanley Segarel,SMN,FW,Amiens,Ligue 1,24,3,15,0,0,2018-2019,False,0.0
Davie Selke,GER,"FW,MF",Hertha BSC,Bundesliga,23,30,1739,3,5,2018-2019,False,0.414
Ole Selnæs,NOR,MF,Saint-Étienne,Ligue 1,24,20,1669,0,5,2018-2019,False,0.2696
Matz Sels,BEL,GK,Strasbourg,Ligue 1,26,37,3330,0,0,2018-2019,False,0.0
Ken Sema,SWE,MF,Watford,Premier League,24,17,754,1,2,2018-2019,False,0.3581
Alfa Semedo,GNB,MF,Espanyol,La Liga,20,3,45,0,0,2018-2019,False,0.0
Nélson Semedo,POR,DF,Barcelona,La Liga,24,26,1600,1,0,2018-2019,False,0.0562
Rúben Semedo,POR,DF,Huesca,La Liga,24,11,850,0,0,2018-2019,False,0.0
Adrian Šemper,CRO,GK,Chievo,Serie A,20,6,540,0,0,2018-2019,False,0.0
Stefano Sensi,ITA,MF,Sassuolo,Serie A,22,28,1972,2,4,2018-2019,False,0.2738
Luigi Sepe,ITA,GK,Parma,Serie A,27,37,3330,0,0,2018-2019,False,0.0
Suat Serdar,GER,MF,Schalke 04,Bundesliga,21,26,1729,2,1,2018-2019,False,0.1562
Jean Seri,CIV,MF,Fulham,Premier League,27,32,2244,1,2,2018-2019,False,0.1203
Leonardo Sernicola,ITA,"DF,MF",Sassuolo,Serie A,21,1,6,0,0,2018-2019,False,0.0
Julien Serrano,FRA,MF,Monaco,Ligue 1,20,3,119,0,0,2018-2019,False,0.0
Grégory Sertic,FRA,MF,Marseille,Ligue 1,28,4,108,0,0,2018-2019,False,0.0
Ryan Sessegnon,ENG,"MF,FW",Fulham,Premier League,18,35,2300,2,6,2018-2019,False,0.313
Paik Seung-ho,KOR,MF,Girona,La Liga,21,3,60,0,0,2018-2019,False,0.0
Stephan El Shaarawy,ITA,"MF,FW",Roma,Serie A,25,28,2104,11,3,2018-2019,False,0.5989
Meritan Shabani,ALB,MF,Bayern Munich,Bundesliga,19,1,1,0,0,2018-2019,False,0.0
Xherdan Shaqiri,SUI,MF,Liverpool,Premier League,26,24,1064,6,3,2018-2019,False,0.7613
Luke Shaw,ENG,DF,Manchester Utd,Premier League,23,29,2591,1,4,2018-2019,False,0.1737
Jonjo Shelvey,ENG,MF,Newcastle United,Premier League,26,16,948,1,1,2018-2019,False,0.1899
Gaku Shibasaki,JPN,MF,Getafe,La Liga,26,7,389,0,0,2018-2019,False,0.0
Gen Shoji,JPN,DF,Toulouse,Ligue 1,25,18,1620,0,0,2018-2019,False,0.0
Djibril Sidibé,FRA,"DF,MF",Monaco,Ligue 1,26,26,2076,0,2,2018-2019,False,0.0867
Kalidou Sidibé,MLI,MF,Toulouse,Ligue 1,19,20,1259,1,0,2018-2019,False,0.0715
Sidnei,BRA,DF,Real Betis,La Liga,28,24,1742,1,0,2018-2019,False,0.0517
Francisco Sierralta,CHI,DF,Parma,Serie A,21,6,269,0,0,2018-2019,False,0.0
Gylfi Sigurðsson,ISL,MF,Everton,Premier League,28,38,3117,13,6,2018-2019,False,0.5486
Luca Siligardi,ITA,FW,Parma,Serie A,30,29,1639,1,2,2018-2019,False,0.1647
Adrien Silva,POR,MF,Leicester City,Premier League,29,2,88,0,0,2018-2019,False,0.0
Adrien Silva,POR,MF,Monaco,Ligue 1,29,15,1184,0,0,2018-2019,False,0.0
André Silva,POR,FW,Sevilla,La Liga,22,27,2159,9,0,2018-2019,False,0.3752
Bernardo Silva,POR,"MF,FW",Manchester City,Premier League,23,36,2854,7,7,2018-2019,False,0.4415
David Silva,ESP,MF,Manchester City,Premier League,32,33,2401,6,8,2018-2019,False,0.5248
Gabriel Silva,BRA,"MF,DF",Saint-Étienne,Ligue 1,27,19,1429,0,2,2018-2019,False,0.126
Jonathan Silva,ARG,"DF,MF",Leganés,La Liga,24,30,2700,3,6,2018-2019,False,0.3
Matheus Pereira da Silva,BRA,MF,Juventus,Serie A,20,3,92,0,0,2018-2019,False,0.0
Thiago Silva,BRA,DF,Paris Saint-Germain,Ligue 1,33,25,2077,0,1,2018-2019,False,0.0433
Xande Silva,POR,"FW,MF",West Ham United,Premier League,21,1,18,0,0,2018-2019,False,0.0
Matías Silvestre,ARG,DF,Empoli,Serie A,33,34,3060,2,0,2018-2019,False,0.0588
Giovanni Simeone,ARG,FW,Fiorentina,Serie A,23,36,2454,6,3,2018-2019,False,0.3301
Lorenco Šimić,CRO,DF,SPAL,Serie A,22,8,238,0,0,2018-2019,False,0.0
Moses Simon,NGA,MF,Levante,La Liga,23,19,785,0,1,2018-2019,False,0.1146
Unai Simón,ESP,GK,Athletic Club,La Liga,21,7,630,0,0,2018-2019,False,0.0
Danny Simpson,ENG,DF,Leicester City,Premier League,31,6,292,0,0,2018-2019,False,0.0
Jack Simpson,ENG,DF,Bournemouth,Premier League,21,6,403,0,0,2018-2019,False,0.0
Josh Sims,ENG,MF,Southampton,Premier League,21,7,212,0,1,2018-2019,False,0.4245
Giovanni Sio,CIV,FW,Montpellier,Ligue 1,29,1,63,0,0,2018-2019,False,0.0
Dimitris Siovas,GRE,DF,Leganés,La Liga,29,34,2962,1,0,2018-2019,False,0.0304
Salvatore Sirigu,ITA,GK,Torino,Serie A,31,36,3169,0,0,2018-2019,False,0.0
Ibrahima Sissoko,MLI,MF,Strasbourg,Ligue 1,20,32,2665,3,2,2018-2019,False,0.1689
Moussa Sissoko,FRA,MF,Tottenham Hotspur,Premier League,28,29,2330,0,3,2018-2019,False,0.1159
Pione Sisto,DEN,"MF,FW",Celta Vigo,La Liga,23,25,844,2,1,2018-2019,False,0.3199
Antonio Sivera,ESP,GK,Alavés,La Liga,21,3,270,0,0,2018-2019,False,0.0
Ellyes Skhiri,TUN,MF,Montpellier,Ligue 1,23,37,3090,3,2,2018-2019,False,0.1456
Oliver Skipp,ENG,MF,Tottenham Hotspur,Premier League,17,8,220,0,0,2018-2019,False,0.0
Łukasz Skorupski,POL,GK,Bologna,Serie A,27,38,3420,0,0,2018-2019,False,0.0
Milan Škriniar,SVK,DF,Inter,Serie A,23,35,3150,0,1,2018-2019,False,0.0286
Steven Skrzybski,GER,"FW,MF",Schalke 04,Bundesliga,25,12,664,3,1,2018-2019,False,0.5422
Petar Škuletić,SRB,FW,Montpellier,Ligue 1,28,28,603,1,1,2018-2019,False,0.2985
Callum Slattery,ENG,MF,Southampton,Premier League,19,3,112,0,0,2018-2019,False,0.0
Naïm Sliti,TUN,"MF,FW",Dijon,Ligue 1,26,35,2286,3,4,2018-2019,False,0.2756
Chris Smalling,ENG,DF,Manchester Utd,Premier League,28,24,2127,1,0,2018-2019,False,0.0423
Adam Smith,ENG,"DF,MF",Bournemouth,Premier League,27,25,2066,1,1,2018-2019,False,0.0871
Emile Smith Rowe,ENG,MF,RB Leipzig,Bundesliga,18,3,29,0,0,2018-2019,False,0.0
Tommy Smith,ENG,DF,Huddersfield Town,Premier League,26,15,1141,0,0,2018-2019,False,0.0
Robert Snodgrass,SCO,MF,West Ham United,Premier League,30,33,2220,2,5,2018-2019,False,0.2838
Cédric Soares,POR,"DF,MF",Southampton,Premier League,26,18,1495,1,2,2018-2019,False,0.1806
Cédric Soares,POR,DF,Inter,Serie A,26,4,259,0,1,2018-2019,False,0.3475
Ramadan Sobhi,EGY,MF,Huddersfield Town,Premier League,21,4,79,0,0,2018-2019,False,0.0
Marcel Sobottka,GER,MF,Düsseldorf,Bundesliga,24,14,942,0,0,2018-2019,False,0.0
Rubén Sobrino,ESP,"FW,MF",Alavés,La Liga,26,20,965,3,1,2018-2019,False,0.3731
Rubén Sobrino,ESP,FW,Valencia,La Liga,26,4,193,0,0,2018-2019,False,0.0
Danilo Soddimo,ITA,MF,Frosinone,Serie A,30,10,252,0,1,2018-2019,False,0.3571
Alex Sola,ESP,DF,Real Sociedad,La Liga,19,1,90,0,0,2018-2019,False,0.0
Dominic Solanke,ENG,FW,Bournemouth,Premier League,20,10,347,0,1,2018-2019,False,0.2594
Andrés Solano,COL,DF,Atlético Madrid,La Liga,20,1,45,0,0,2018-2019,False,0.0
Carlos Soler,ESP,MF,Valencia,La Liga,21,31,2460,2,6,2018-2019,False,0.2927
Oumar Solet,FRA,DF,Lyon,Ligue 1,18,1,59,0,0,2018-2019,False,0.0
Yann Sommer,SUI,GK,Gladbach,Bundesliga,29,34,3060,0,0,2018-2019,False,0.0
Kévin Soni,CMR,FW,Girona,La Liga,20,5,82,0,0,2018-2019,False,0.0
Jérémy Sorbon,FRA,DF,Guingamp,Ligue 1,34,33,2647,1,0,2018-2019,False,0.034
Oliver Sorg,GER,DF,Hannover 96,Bundesliga,28,19,1580,0,0,2018-2019,False,0.0
David Soria,ESP,GK,Getafe,La Liga,25,37,3330,0,0,2018-2019,False,0.0
Juan Soriano,ESP,GK,Sevilla,La Liga,20,4,359,0,0,2018-2019,False,0.0
Roberto Soriano,ITA,MF,Torino,Serie A,27,11,468,0,2,2018-2019,False,0.3846
Roberto Soriano,ITA,MF,Bologna,Serie A,27,17,1489,2,2,2018-2019,False,0.2418
Stefano Sorrentino,ITA,GK,Chievo,Serie A,39,31,2789,0,0,2018-2019,False,0.0
Borna Sosa,CRO,"DF,MF",Stuttgart,Bundesliga,20,12,616,0,1,2018-2019,False,0.1461
Sebastian Soto,USA,FW,Hannover 96,Bundesliga,18,3,29,0,0,2018-2019,False,0.0
Riccardo Sottil,ITA,"FW,MF",Fiorentina,Serie A,19,2,20,0,0,2018-2019,False,0.0
Pape Souaré,SEN,DF,Crystal Palace,Premier League,28,1,1,0,0,2018-2019,False,0.0
Adama Soumaoro,FRA,DF,Lille,Ligue 1,26,20,1723,0,1,2018-2019,False,0.0522
Boubakary Soumaré,FRA,MF,Lille,Ligue 1,19,18,564,1,1,2018-2019,False,0.3191
Çağlar Söyüncü,TUR,DF,Leicester City,Premier League,22,6,372,0,0,2018-2019,False,0.0
Julián Speroni,ARG,GK,Crystal Palace,Premier League,39,1,90,0,0,2018-2019,False,0.0
Leonardo Spinazzola,ITA,"MF,DF",Juventus,Serie A,25,10,601,0,1,2018-2019,False,0.1498
Nicolás Spolli,ARG,DF,Genoa,Serie A,35,7,538,0,0,2018-2019,False,0.0
Marco Sportiello,ITA,GK,Frosinone,Serie A,26,35,3150,0,0,2018-2019,False,0.0
Mattia Sprocati,ITA,"FW,MF",Parma,Serie A,25,16,644,1,0,2018-2019,False,0.1398
Bassem Srarfi,TUN,"FW,MF",Nice,Ligue 1,21,22,817,1,0,2018-2019,False,0.1102
Darijo Srna,CRO,DF,Cagliari,Serie A,36,26,2087,0,3,2018-2019,False,0.1294
Kostas Stafylidis,GRE,DF,Augsburg,Bundesliga,24,12,920,0,0,2018-2019,False,0.0
Benjamin Stambouli,FRA,"DF,MF",Schalke 04,Bundesliga,27,21,1763,0,2,2018-2019,False,0.1021
Jozo Stanić,CRO,DF,Augsburg,Bundesliga,19,1,3,0,0,2018-2019,False,0.0
Junior Stanislas,ENG,"MF,DF",Bournemouth,Premier League,28,23,1031,2,3,2018-2019,False,0.4365
Niklas Stark,GER,DF,Hertha BSC,Bundesliga,23,22,1868,1,0,2018-2019,False,0.0482
