player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_recorded,ga_per_90
Nenad Bjelica,CRO,MF,Kaiserslautern,Bundesliga,28,13,832,1,2,2000-2001,True,0.3245
Joachim Björklund,SWE,DF,Valencia,La Liga,29,10,775,0,0,2000-2001,False,0.0
Robbie Blake,ENG,"FW,MF",Bradford City,Premier League,24,21,1275,4,0,2000-2001,False,0.2824
Laurent Blanc,FRA,"DF,MF",Inter,Serie A,34,33,2916,3,0,2000-2001,False,0.0926
Serge Blanc,FRA,DF,Lyon,Division 1,27,6,495,0,2,2000-2001,True,0.3636
Jocelyn Blanchard,FRA,MF,Lens,Division 1,28,33,2970,1,4,2000-2001,True,0.1515
Cuauhtémoc Blanco,MEX,FW,Valladolid,La Liga,27,3,61,0,0,2000-2001,False,0.0
Stefan Blank,GER,DF,Stuttgart,Bundesliga,23,7,385,0,0,2000-2001,False,0.0
Manuele Blasi,ITA,MF,Perugia,Serie A,19,20,968,0,0,2000-2001,False,0.0
Con Blatsis,AUS,DF,Derby County,Premier League,23,2,175,0,0,2000-2001,False,0.0
Imants Bleidelis,LVA,MF,Southampton,Premier League,24,1,6,0,0,2000-2001,False,0.0
Patrick Blondeau,FRA,DF,Marseille,Division 1,32,12,926,0,0,2000-2001,False,0.0
George Boateng,NED,MF,Aston Villa,Premier League,24,33,2558,1,0,2000-2001,False,0.0352
Zvonimir Boban,CRO,MF,Milan,Serie A,31,16,728,1,3,2000-2001,True,0.4945
Fredi Bobic,GER,FW,Dortmund,Bundesliga,28,24,1812,10,1,2000-2001,True,0.5464
Antonio Bocchetti,ITA,DF,Napoli,Serie A,20,12,587,0,0,2000-2001,False,0.0
Marco Bode,GER,"FW,MF",Werder Bremen,Bundesliga,31,26,2249,5,3,2000-2001,True,0.3201
Frank de Boer,NED,DF,Barcelona,La Liga,30,34,2843,3,3,2000-2001,True,0.1899
Paul Boertien,ENG,DF,Derby County,Premier League,21,8,650,1,1,2000-2001,True,0.2769
Danny Boffin,BEL,MF,Metz,Division 1,35,20,1746,0,0,2000-2001,False,0.0
Winston Bogarde,NED,DF,Chelsea,Premier League,29,9,317,0,0,2000-2001,False,0.0
Erjon Bogdani,ALB,FW,Reggina,Serie A,23,17,727,1,0,2000-2001,False,0.1238
Rade Bogdanović,SRB,FW,Werder Bremen,Bundesliga,30,11,486,3,0,2000-2001,False,0.5556
Alain Boghossian,FRA,"FW,MF",Parma,Serie A,29,12,683,0,1,2000-2001,True,0.1318
Lars Bohinen,NOR,MF,Derby County,Premier League,30,2,81,0,0,2000-2001,False,0.0
Jörg Böhme,GER,MF,Schalke 04,Bundesliga,26,30,2615,10,8,2000-2001,True,0.6195
Alen Bokšić,CRO,FW,Middlesbrough,Premier League,30,28,2183,12,3,2000-2001,True,0.6184
Jorge Bolaño,COL,MF,Parma,Serie A,23,12,790,0,0,2000-2001,False,0.0
Adam Bolder,ENG,MF,Derby County,Premier League,19,2,6,0,0,2000-2001,False,0.0
Elvir Bolić,BIH,FW,Rayo Vallecano,La Liga,28,32,2068,8,0,2000-2001,False,0.3482
Bolo,ESP,FW,Rayo Vallecano,La Liga,26,37,2531,8,4,2000-2001,True,0.4267
Emiliano Bonazzoli,ITA,FW,Hellas Verona,Serie A,21,28,2073,7,2,2000-2001,True,0.3907
Daniele Bonera,ITA,DF,Brescia,Serie A,19,25,2197,0,0,2000-2001,False,0.0
Víctor Bonilla,COL,FW,Toulouse,Division 1,29,34,2921,15,4,2000-2001,True,0.5854
Nicolas Bonnal,FRA,MF,Monaco,Division 1,23,19,751,1,1,2000-2001,True,0.2397
Jérôme Bonnissel,FRA,"DF,FW",Bordeaux,Division 1,27,31,2772,0,9,2000-2001,True,0.2922
Giacomo Bonora,ITA,DF,Fiorentina,Serie A,19,2,42,0,0,2000-2001,False,0.0
Andy Booth,ENG,FW,Tottenham Hotspur,Premier League,26,4,315,0,0,2000-2001,False,0.0
Stéphane Borbiconi,FRA,DF,Metz,Division 1,21,1,60,0,0,2000-2001,False,0.0
Marcelo Bordon,BRA,DF,Stuttgart,Bundesliga,24,28,2311,0,0,2000-2001,False,0.0
Daniel Borimirov,BUL,MF,1860 Munich,Bundesliga,30,25,1617,3,3,2000-2001,True,0.334
Boris,ESP,DF,Oviedo,La Liga,20,29,2263,0,0,2000-2001,False,0.0
Jay Bothroyd,ENG,FW,Coventry City,Premier League,18,8,247,0,0,2000-2001,False,0.0
Fabien Boudarène,FRA,MF,Saint-Étienne,Division 1,21,11,337,0,0,2000-2001,False,0.0
Guillaume Bouisset,FRA,DF,Lens,Division 1,27,1,3,0,0,2000-2001,False,0.0
Steve Bould,ENG,DF,Sunderland,Premier League,37,1,44,0,0,2000-2001,False,0.0
Ali Boumnijel,TUN,GK,Bastia,Division 1,34,1,17,0,0,2000-2001,False,0.0
Jean-Alain Boumsong,FRA,DF,Auxerre,Division 1,20,32,2880,0,0,2000-2001,False,0.0
Pierre-Emmanuel Bourdeau,FRA,DF,Guingamp,Division 1,25,29,2143,1,1,2000-2001,True,0.084
Samuel Boutal,FRA,"FW,MF",Troyes,Division 1,30,25,1747,7,3,2000-2001,True,0.5152
Djézon Boutoille,FRA,FW,Lille,Division 1,24,21,1696,2,4,2000-2001,True,0.3184
Dani Bouzas,ESP,"FW,MF",Rayo Vallecano,La Liga,26,4,48,0,0,2000-2001,False,0.0
Lee Bowyer,ENG,MF,Leeds United,Premier League,23,38,3342,9,5,2000-2001,True,0.377
Mohamed Bradja,ALG,DF,Troyes,Division 1,30,7,630,0,0,2000-2001,False,0.0
Titus Bramble,ENG,DF,Ipswich Town,Premier League,19,26,2134,1,0,2000-2001,False,0.0422
Keith Branagan,IRL,GK,Ipswich Town,Premier League,34,2,180,0,0,2000-2001,False,0.0
Serge Branco,CMR,"DF,MF",Eintracht Frankfurt,Bundesliga,19,18,1293,2,2,2000-2001,True,0.2784
Christian Brand,GER,MF,Hansa Rostock,Bundesliga,28,20,1368,2,1,2000-2001,True,0.1974
Pablo Brandán,ARG,"DF,MF",Alavés,La Liga,17,2,143,0,0,2000-2001,False,0.0
Fabien Brandes,FRA,MF,Sedan,Division 1,28,2,156,0,0,2000-2001,False,0.0
Frédéric Brando,FRA,MF,Marseille,Division 1,26,21,1175,0,0,2000-2001,False,0.0
Bravo,ESP,DF,Málaga,La Liga,26,32,2556,1,0,2000-2001,False,0.0352
Thomas Brdarić,GER,FW,Leverkusen,Bundesliga,25,18,702,3,1,2000-2001,True,0.5128
Jérémie Bréchet,FRA,"DF,MF",Lyon,Division 1,20,27,1951,0,1,2000-2001,True,0.0461
Gary Breen,IRL,DF,Coventry City,Premier League,26,31,2625,1,2,2000-2001,True,0.1029
André Breitenreiter,GER,"FW,MF",Unterhaching,Bundesliga,26,30,2136,8,1,2000-2001,True,0.3792
Matthias Breitkreutz,GER,MF,Hansa Rostock,Bundesliga,29,8,379,1,1,2000-2001,True,0.4749
Mauro Bressan,ITA,MF,Fiorentina,Serie A,29,29,1718,1,1,2000-2001,True,0.1048
Ezio Brevi,ITA,"DF,MF",Reggina,Serie A,30,29,2391,1,0,2000-2001,False,0.0376
Wayne Bridge,ENG,DF,Southampton,Premier League,19,38,3420,0,2,2000-2001,True,0.0526
Michael Bridges,ENG,"FW,MF",Leeds United,Premier League,21,7,539,0,3,2000-2001,True,0.5009
Matteo Brighi,ITA,MF,Juventus,Serie A,19,11,223,0,0,2000-2001,False,0.0
Emanuele Brioschi,ITA,DF,Bologna,Serie A,25,24,1231,1,0,2000-2001,False,0.0731
Dražen Brnčić,BEL,"DF,MF",Vicenza,Serie A,29,4,137,0,0,2000-2001,False,0.0
Cristian Brocchi,ITA,MF,Inter,Serie A,24,15,913,1,0,2000-2001,False,0.0986
Toni Brogno,BEL,FW,Sedan,Division 1,27,23,1395,6,1,2000-2001,True,0.4516
Steve Brown,ENG,DF,Charlton Athletic,Premier League,28,24,1550,0,0,2000-2001,False,0.0
Wayne Brown,ENG,DF,Ipswich Town,Premier League,22,4,84,0,0,2000-2001,False,0.0
Wes Brown,ENG,DF,Manchester Utd,Premier League,20,28,2264,0,0,2000-2001,False,0.0
Philippe Brunel,FRA,MF,Lens,Division 1,27,21,1236,1,4,2000-2001,True,0.3641
Florian Bruns,GER,MF,Freiburg,Bundesliga,20,3,61,0,0,2000-2001,False,0.0
Cristian Bucchi,ITA,FW,Perugia,Serie A,23,7,369,1,0,2000-2001,False,0.2439
Mathieu Bucher,FRA,FW,Lens,Division 1,18,3,93,0,1,2000-2001,True,0.9677
Ralf Bucher,GER,DF,Unterhaching,Bundesliga,28,7,467,0,0,2000-2001,False,0.0
Andreas Buck,GER,MF,Kaiserslautern,Bundesliga,32,20,1376,0,4,2000-2001,True,0.2616
Delron Buckley,RSA,"FW,MF",Bochum,Bundesliga,22,19,1257,2,1,2000-2001,True,0.2148
Gianluigi Buffon,ITA,GK,Parma,Serie A,22,34,3060,0,0,2000-2001,False,0.0
Alexander Bugera,GER,DF,Unterhaching,Bundesliga,21,7,361,0,0,2000-2001,False,0.0
Hervé Bugnet,FRA,"FW,MF",Bordeaux,Division 1,18,6,70,0,0,2000-2001,False,0.0
Spasoje Bulajič,SVN,DF,Köln,Bundesliga,24,15,863,0,0,2000-2001,False,0.0
Erol Bulut,TUR,"DF,MF",Eintracht Frankfurt,Bundesliga,25,2,57,0,0,2000-2001,False,0.0
Mark Burchill,SCO,FW,Ipswich Town,Premier League,19,7,219,1,1,2000-2001,True,0.8219
Germán Burgos,ARG,GK,Mallorca,La Liga,31,2,148,0,0,2000-2001,False,0.0
Kike Burgos,ESP,GK,Alavés,La Liga,29,3,211,0,0,2000-2001,False,0.0
Dick van Burik,NED,DF,Hertha BSC,Bundesliga,26,29,2310,2,0,2000-2001,False,0.0779
Craig Burley,SCO,MF,Derby County,Premier League,28,24,2071,2,2,2000-2001,True,0.1738
Jacob Burns,AUS,MF,Leeds United,Premier League,22,4,297,0,0,2000-2001,False,0.0
Deon Burton,JAM,FW,Derby County,Premier League,23,32,2390,5,2,2000-2001,True,0.2636
Mike Büskens,GER,MF,Schalke 04,Bundesliga,32,23,1385,0,0,2000-2001,False,0.0
Vladimir But,RUS,MF,Freiburg,Bundesliga,22,24,1923,4,6,2000-2001,True,0.468
Paul Butler,IRL,DF,Sunderland,Premier League,27,3,270,0,0,2000-2001,False,0.0
Thomas Butler,IRL,MF,Sunderland,Premier League,19,4,46,0,0,2000-2001,False,0.0
Hans-Jörg Butt,GER,GK,Hamburger SV,Bundesliga,26,32,2803,3,0,2000-2001,False,0.0963
Nicky Butt,ENG,"DF,MF",Manchester Utd,Premier League,25,28,2036,3,2,2000-2001,True,0.221
Stephen Bywater,ENG,GK,West Ham United,Premier League,19,1,90,0,0,2000-2001,False,0.0
Darío Cabrol,ARG,MF,Toulouse,Division 1,28,9,720,0,0,2000-2001,False,0.0
Caçapa,BRA,"DF,MF",Lyon,Division 1,24,6,474,1,0,2000-2001,False,0.1899
Fernando Cáceres,ARG,DF,Celta Vigo,La Liga,31,36,3240,0,1,2000-2001,True,0.0278
Danny Cadamarteri,ENG,FW,Everton,Premier League,20,16,729,4,2,2000-2001,True,0.7407
Cafú,BRA,DF,Roma,Serie A,30,31,2775,1,9,2000-2001,True,0.3243
Diego Cagna,ARG,MF,Villarreal,La Liga,30,27,2386,2,0,2000-2001,False,0.0754
Tony Caig,ENG,GK,Charlton Athletic,Premier League,26,1,45,0,0,2000-2001,False,0.0
Pablo Calandria,ARG,FW,Marseille,Division 1,18,1,32,0,0,2000-2001,False,0.0
Steven Caldwell,SCO,DF,Newcastle United,Premier League,19,9,670,0,0,2000-2001,False,0.0
Javier Calleja,ESP,MF,Villarreal,La Liga,22,28,1800,1,5,2000-2001,True,0.3
Alessandro Calori,ITA,DF,Brescia,Serie A,33,30,2790,1,0,2000-2001,False,0.0323
Pascal Camadini,FRA,MF,Strasbourg,Division 1,28,30,2098,1,0,2000-2001,False,0.0429
Titi Camara,GUI,FW,West Ham United,Premier League,27,6,393,0,0,2000-2001,False,0.0
Zoumana Camara,FRA,DF,Marseille,Division 1,21,32,2793,1,0,2000-2001,False,0.0322
Mauro Camoranesi,ITA,MF,Hellas Verona,Serie A,23,22,1638,4,2,2000-2001,True,0.3297
Andy Campbell,ENG,FW,Middlesbrough,Premier League,21,7,400,0,1,2000-2001,True,0.225
Kevin Campbell,ENG,FW,Everton,Premier League,30,29,2454,9,2,2000-2001,True,0.4034
Sol Campbell,ENG,"DF,FW",Tottenham Hotspur,Premier League,25,21,1890,2,0,2000-2001,False,0.0952
Iván Campo,ESP,"DF,MF",Real Madrid,La Liga,26,10,682,0,0,2000-2001,False,0.0
Manuel Canabal,ESP,FW,Málaga,La Liga,25,21,1013,3,1,2000-2001,True,0.3554
Vincent Candela,FRA,"DF,MF",Roma,Serie A,26,33,2970,3,4,2000-2001,True,0.2121
Marco Caneira,POR,DF,Reggina,Serie A,21,22,1580,0,0,2000-2001,False,0.0
Santiago Cañizares,ESP,GK,Valencia,La Liga,30,37,3330,0,0,2000-2001,False,0.0
Fabio Cannavaro,ITA,DF,Parma,Serie A,26,29,2540,0,0,2000-2001,False,0.0
Paolo Cannavaro,ITA,DF,Parma,Serie A,19,8,272,0,0,2000-2001,False,0.0
Joan Capdevila,ESP,DF,Dep La Coruña,La Liga,22,16,1028,0,1,2000-2001,True,0.0875
Eddy Capron,FRA,DF,Sedan,Division 1,29,19,1068,1,0,2000-2001,False,0.0843
Horacio Carbonari,ARG,DF,Derby County,Premier League,26,27,2298,1,0,2000-2001,False,0.0392
Benito Carbone,ITA,FW,Bradford City,Premier League,28,31,2556,5,4,2000-2001,True,0.3169
Amedeo Carboni,ITA,DF,Valencia,La Liga,35,24,2122,0,2,2000-2001,True,0.0848
Giuseppe Cardone,ITA,DF,Vicenza,Serie A,26,27,2255,0,1,2000-2001,True,0.0399
Rodolfo Cardoso,ARG,MF,Hamburger SV,Bundesliga,31,8,595,1,1,2000-2001,True,0.3025
John Carew,NOR,FW,Valencia,La Liga,20,37,2910,11,4,2000-2001,True,0.4639
Antônio Carlos,BRA,DF,Roma,Serie A,31,28,2520,0,2,2000-2001,True,0.0714
Roberto Carlos,BRA,DF,Real Madrid,La Liga,27,36,3065,5,7,2000-2001,True,0.3524
Juan Carlos Valerón,ESP,MF,Dep La Coruña,La Liga,25,31,1788,4,6,2000-2001,True,0.5034
Bradley Carnell,RSA,"DF,MF",Stuttgart,Bundesliga,23,20,1608,0,0,2000-2001,False,0.0
Stéphane Carnot,FRA,MF,Guingamp,Division 1,28,31,2485,3,5,2000-2001,True,0.2897
Bruno Carotti,FRA,"DF,MF",Toulouse,Division 1,27,28,2269,0,2,2000-2001,True,0.0793
Stephen Carr,IRL,DF,Tottenham Hotspur,Premier League,23,28,2405,3,2,2000-2001,True,0.1871
Jamie Carragher,ENG,"DF,MF",Liverpool,Premier League,22,34,2691,0,0,2000-2001,False,0.0
Massimo Carrera,ITA,DF,Atalanta,Serie A,36,32,2831,0,1,2000-2001,True,0.0318
Lluís Carreras,ESP,DF,Mallorca,La Liga,27,16,1135,2,1,2000-2001,True,0.2379
Michael Carrick,ENG,MF,West Ham United,Premier League,19,33,2952,1,3,2000-2001,True,0.122
Éric Carrière,FRA,MF,Nantes,Division 1,27,33,2808,5,11,2000-2001,True,0.5128
Lee Carsley,IRL,MF,Coventry City,Premier League,26,21,1801,2,1,2000-2001,True,0.1499
Patrice Carteron,FRA,DF,Sunderland,Premier League,30,8,720,1,1,2000-2001,True,0.25
Patrice Carteron,FRA,DF,Saint-Étienne,Division 1,30,20,1655,0,0,2000-2001,False,0.0
Dominique Casagrande,FRA,GK,Paris Saint-Germain,Division 1,29,9,810,0,0,2000-2001,False,0.0
Laurent Casanova,FRA,DF,Bastia,Division 1,29,11,866,1,0,2000-2001,False,0.1039
Iker Casillas,ESP,GK,Real Madrid,La Liga,19,34,3038,0,0,2000-2001,False,0.0
Antonio Cassano,ITA,FW,Bari,Serie A,18,26,1865,3,4,2000-2001,True,0.3378
Marco Cassetti,ITA,"DF,MF",Hellas Verona,Serie A,23,12,759,0,1,2000-2001,True,0.1186
Luca Castellazzi,ITA,GK,Brescia,Serie A,25,9,765,0,0,2000-2001,False,0.0
Marcello Castellini,ITA,DF,Bologna,Serie A,27,25,2075,0,0,2000-2001,False,0.0
Rubén Castro,ESP,"FW,MF",Las Palmas,La Liga,19,3,18,0,0,2000-2001,False,0.0
Lucas Castromán,ARG,"FW,MF",Lazio,Serie A,19,10,382,2,3,2000-2001,True,1.178
Catanha,ESP,FW,Celta Vigo,La Liga,28,36,2957,16,5,2000-2001,True,0.6392
Benoît Cauet,FRA,MF,Inter,Serie A,31,15,701,0,2,2000-2001,True,0.2568
Pablo Cavallero,ARG,GK,Celta Vigo,La Liga,26,21,1885,0,0,2000-2001,False,0.0
Axel Cédric Konan,CIV,FW,Lecce,Serie A,17,1,10,0,0,2000-2001,False,0.0
Albert Celades,ESP,MF,Real Madrid,La Liga,24,17,1031,1,0,2000-2001,False,0.0873
Philippe Celdran,FRA,MF,Sedan,Division 1,26,26,1489,3,5,2000-2001,True,0.4835
Fabio Celestini,SUI,MF,Troyes,Division 1,24,29,2542,1,3,2000-2001,True,0.1416
Luis Cembranos,ESP,MF,Rayo Vallecano,La Liga,28,22,1251,9,2,2000-2001,True,0.7914
Harald Cerny,AUT,MF,1860 Munich,Bundesliga,26,24,1961,0,0,2000-2001,False,0.0
César,BRA,DF,Rennes,Division 1,24,27,2113,2,0,2000-2001,False,0.0852
Júlio César,BRA,DF,Milan,Serie A,21,4,247,0,0,2000-2001,False,0.0
Júlio César,BRA,DF,Real Sociedad,La Liga,21,16,1269,1,0,2000-2001,False,0.0709
Sébastien Chabbert,FRA,GK,Metz,Division 1,22,2,180,0,0,2000-2001,False,0.0
Luke Chadwick,ENG,MF,Manchester Utd,Premier League,19,16,623,2,0,2000-2001,False,0.2889
José Chamot,ARG,DF,Milan,Serie A,31,14,1086,0,0,2000-2001,False,0.0
Jean-Marc Chanelet,FRA,DF,Lyon,Division 1,32,26,1787,1,0,2000-2001,False,0.0504
Cyril Chapuis,FRA,FW,Rennes,Division 1,21,32,2380,10,2,2000-2001,True,0.4538
Gary Charles,ENG,DF,West Ham United,Premier League,30,1,45,0,0,2000-2001,False,0.0
Laurent Charvet,FRA,DF,Newcastle United,Premier League,27,7,525,0,0,2000-2001,False,0.0
Laurent Charvet,FRA,DF,Manchester City,Premier League,27,20,1445,0,1,2000-2001,True,0.0623
Loic Chaveriat,FRA,FW,Saint-Étienne,Division 1,23,9,155,0,0,2000-2001,False,0.0
Chema,ESP,MF,Valladolid,La Liga,24,12,550,0,1,2000-2001,True,0.1636
Yang Chen,CHN,"FW,MF",Eintracht Frankfurt,Bundesliga,26,15,1152,4,2,2000-2001,True,0.4688
Benoît Cheyrou,FRA,MF,Lille,Division 1,19,8,397,1,0,2000-2001,False,0.2267
Bruno Cheyrou,FRA,MF,Lille,Division 1,22,26,2123,5,3,2000-2001,True,0.3391
Enrico Chiesa,ITA,FW,Fiorentina,Serie A,29,30,2289,22,2,2000-2001,True,0.9436
Antonio Chimenti,ITA,GK,Lecce,Serie A,30,34,3060,0,0,2000-2001,False,0.0
Youssef Chippo,MAR,MF,Coventry City,Premier League,27,32,1712,0,0,2000-2001,False,0.0
Philippe Christanval,FRA,DF,Monaco,Division 1,21,23,2036,0,1,2000-2001,True,0.0442
Christian,BRA,FW,Paris Saint-Germain,Division 1,25,24,1913,4,1,2000-2001,True,0.2352
Thomas Christiansen,ESP,FW,Bochum,Bundesliga,27,12,685,1,0,2000-2001,False,0.1314
Malcolm Christie,ENG,FW,Derby County,Premier League,21,34,2480,8,1,2000-2001,True,0.3266
Thomas Cichon,GER,DF,Köln,Bundesliga,24,24,1916,0,1,2000-2001,True,0.047
Željko Cicović,SRB,GK,Las Palmas,La Liga,29,9,696,0,0,2000-2001,False,0.0
Giacomo Cipriani,ITA,FW,Bologna,Serie A,19,21,1180,6,1,2000-2001,True,0.5339
Dragan Ćirić,SRB,MF,Valladolid,La Liga,25,22,1156,2,2,2000-2001,True,0.3114
Saša Ćirić,MKD,FW,Eintracht Frankfurt,Bundesliga,32,9,571,1,0,2000-2001,False,0.1576
Bruno Cirillo,ITA,DF,Inter,Serie A,23,17,1289,0,0,2000-2001,False,0.0
Aliou Cissé,SEN,"DF,MF",Paris Saint-Germain,Division 1,24,10,603,0,0,2000-2001,False,0.0
Djibril Cissé,FRA,FW,Auxerre,Division 1,18,25,1404,8,0,2000-2001,False,0.5128
Édouard Cissé,FRA,MF,Paris Saint-Germain,Division 1,22,26,1281,2,0,2000-2001,False,0.1405
Michaël Citony,NAN,MF,Rennes,Division 1,19,1,90,0,0,2000-2001,False,0.0
Martin Čížek,CZE,MF,Unterhaching,Bundesliga,26,14,641,0,4,2000-2001,True,0.5616
Claiton,BRA,DF,Bologna,Serie A,15,1,32,0,0,2000-2001,False,0.0
Jamie Clapham,ENG,DF,Ipswich Town,Premier League,24,35,2570,2,3,2000-2001,True,0.1751
Matt Clarke,ENG,GK,Bradford City,Premier League,26,17,1530,0,0,2000-2001,False,0.0
Peter Clarke,ENG,DF,Everton,Premier League,18,1,58,0,0,2000-2001,False,0.0
Rafael Clavero,ESP,DF,Numancia,La Liga,23,5,376,0,1,2000-2001,True,0.2394
José Clayton,TUN,DF,Bastia,Division 1,26,13,935,0,0,2000-2001,False,0.0
Alec Cleland,SCO,DF,Everton,Premier League,29,5,221,0,0,2000-2001,False,0.0
Stephen Clemence,ENG,MF,Tottenham Hotspur,Premier League,22,29,2452,1,7,2000-2001,True,0.2936
David Clotet,ESP,DF,Rayo Vallecano,La Liga,27,2,46,0,0,2000-2001,False,0.0
Francesco Coco,ITA,DF,Milan,Serie A,23,30,2410,2,2,2000-2001,True,0.1494
Phillip Cocu,NED,"DF,FW",Barcelona,La Liga,29,35,2781,3,2,2000-2001,True,0.1618
Pablo Coira,ESP,DF,Celta Vigo,La Liga,20,12,692,0,0,2000-2001,False,0.0
Sandro Cois,ITA,MF,Fiorentina,Serie A,28,14,867,1,0,2000-2001,False,0.1038
Søren Colding,DEN,DF,Bochum,Bundesliga,27,16,1440,0,1,2000-2001,True,0.0625
Andy Cole,ENG,FW,Manchester Utd,Premier League,28,19,1314,9,3,2000-2001,True,0.8219
Ashley Cole,ENG,DF,Arsenal,Premier League,19,17,1300,3,1,2000-2001,True,0.2769
Joe Cole,ENG,MF,West Ham United,Premier League,18,30,2205,5,2,2000-2001,True,0.2857
Mattia Collauto,ITA,MF,Bari,Serie A,26,15,729,0,1,2000-2001,True,0.1235
Fabrice Colleau,FRA,MF,Guingamp,Division 1,23,16,829,1,1,2000-2001,True,0.2171
Stéphane Collet,MAD,MF,Real Sociedad,La Liga,28,6,322,0,1,2000-2001,True,0.2795
Patrick Collot,FRA,"FW,MF",Lille,Division 1,33,15,308,3,1,2000-2001,True,1.1688
Stan Collymore,ENG,FW,Bradford City,Premier League,29,7,461,2,0,2000-2001,False,0.3905
Stan Collymore,ENG,FW,Leicester City,Premier League,29,5,242,1,0,2000-2001,False,0.3719
Stan Collymore,ENG,FW,Oviedo,La Liga,29,3,81,0,0,2000-2001,False,0.0
Corrado Colombo,ITA,FW,Inter,Serie A,20,1,19,0,0,2000-2001,False,0.0
Gianluca Colonnello,ITA,DF,Lecce,Serie A,27,27,1520,0,1,2000-2001,True,0.0592
Francesco Colonnese,ITA,DF,Lazio,Serie A,28,4,186,0,0,2000-2001,False,0.0
Gonzalo Colsa,ESP,MF,Racing Sant,La Liga,21,19,1113,3,0,2000-2001,False,0.2426
Giuseppe Colucci,ITA,MF,Hellas Verona,Serie A,19,23,1557,0,2,2000-2001,True,0.1156
Leonardo Colucci,ITA,MF,Hellas Verona,Serie A,27,20,1894,0,0,2000-2001,False,0.0
Ferdinand Coly,SEN,DF,Lens,Division 1,26,28,2022,1,0,2000-2001,False,0.0445
Gianni Comandini,ITA,FW,Milan,Serie A,23,13,568,2,1,2000-2001,True,0.4754
Alexandre Comisetti,SUI,MF,Auxerre,Division 1,27,21,1068,3,1,2000-2001,True,0.3371
Gianluca Comotto,ITA,DF,Vicenza,Serie A,21,25,1360,3,0,2000-2001,False,0.1985
Flávio Conceição,BRA,MF,Real Madrid,La Liga,26,14,769,0,0,2000-2001,False,0.0
Sérgio Conceição,POR,MF,Parma,Serie A,25,25,1984,5,7,2000-2001,True,0.5444
Edwin Congo,COL,FW,Toulouse,Division 1,23,8,548,1,1,2000-2001,True,0.3285
Antonio Conte,ITA,MF,Juventus,Serie A,31,21,1183,2,0,2000-2001,False,0.1522
Denni Conteh,DEN,"FW,MF",Strasbourg,Division 1,24,1,15,0,0,2000-2001,False,0.0
Alessandro Conticchio,ITA,MF,Lecce,Serie A,26,27,2094,4,1,2000-2001,True,0.2149
Cosmin Contra,ROU,"DF,MF",Alavés,La Liga,24,33,2940,4,5,2000-2001,True,0.2755
Pablo Contreras,CHI,DF,Monaco,Division 1,21,9,737,0,0,2000-2001,False,0.0
Pedro Contreras,ESP,GK,Málaga,La Liga,28,36,3235,0,0,2000-2001,False,0.0
Fabien Cool,FRA,GK,Auxerre,Division 1,27,34,3054,0,0,2000-2001,False,0.0
Colin Cooper,ENG,DF,Middlesbrough,Premier League,33,27,2199,2,0,2000-2001,False,0.0819
Francisco Copado,ESP,"FW,MF",Unterhaching,Bundesliga,26,5,334,0,1,2000-2001,True,0.2695
James Coppinger,ENG,"FW,MF",Newcastle United,Premier League,19,1,11,0,0,2000-2001,False,0.0
Ferdinando Coppola,ITA,GK,Napoli,Serie A,22,3,270,0,0,2000-2001,False,0.0
Jorge Cordero Sánchez,ESP,MF,Mallorca,La Liga,23,1,90,0,0,2000-2001,False,0.0
Iván Córdoba,COL,DF,Inter,Serie A,23,23,1973,0,1,2000-2001,True,0.0456
Daniel Cordone,ARG,FW,Newcastle United,Premier League,26,21,1046,2,1,2000-2001,True,0.2581
Charles-Édouard Coridon,MTQ,MF,Lens,Division 1,27,15,871,1,0,2000-2001,False,0.1033
Sergio Corino,ESP,DF,Real Sociedad,La Liga,25,19,1559,0,0,2000-2001,False,0.0
Corona,ESP,MF,Zaragoza,La Liga,19,2,65,0,0,2000-2001,False,0.0
Alejandro Correa,URU,MF,Brescia,Serie A,20,4,65,0,0,2000-2001,False,0.0
Carl Cort,GUY,FW,Newcastle United,Premier League,22,13,1098,6,2,2000-2001,True,0.6557
Michele Cossato,ITA,FW,Hellas Verona,Serie A,30,14,360,2,1,2000-2001,True,0.75
Paulo Costa,POR,MF,Reggina,Serie A,20,23,655,1,0,2000-2001,False,0.1374
Rui Costa,POR,MF,Fiorentina,Serie A,28,29,2550,6,8,2000-2001,True,0.4941
Alessandro Costacurta,ITA,DF,Milan,Serie A,34,18,1436,0,0,2000-2001,False,0.0
Costinha,POR,MF,Monaco,Division 1,25,24,1692,0,0,2000-2001,False,0.0
Tony Cottee,ENG,FW,Leicester City,Premier League,35,2,24,0,0,2000-2001,False,0.0
Dramane Coulibaly,MLI,FW,Marseille,Division 1,21,4,120,0,0,2000-2001,False,0.0
Soumaila Coulibaly,MLI,MF,Freiburg,Bundesliga,22,28,1789,2,0,2000-2001,False,0.1006
Pablo Couñago,ESP,FW,Celta Vigo,La Liga,20,8,145,0,0,2000-2001,False,0.0
Grégory Coupet,FRA,GK,Lyon,Division 1,27,32,2797,0,0,2000-2001,False,0.0
Laurent Courtois,FRA,MF,Toulouse,Division 1,21,23,1185,0,0,2000-2001,False,0.0
Uliano Courville,FRA,MF,Monaco,Division 1,21,2,15,0,0,2000-2001,False,0.0
Fernando Couto,POR,DF,Lazio,Serie A,30,17,1525,0,0,2000-2001,False,0.0
