player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_recorded,ga_per_90
Diego Benaglio,SUI,GK,Wolfsburg,Bundesliga,25,22,1922,0,0,2009-2010,False,0.0
Yohan Benalouane,TUN,DF,Saint-Étienne,Ligue 1,22,29,2465,1,0,2009-2010,False,0.0365
Yossi Benayoun,ISR,MF,Liverpool,Premier League,29,30,1849,6,4,2009-2010,True,0.4867
Lars Bender,GER,"DF,MF",Leverkusen,Bundesliga,20,20,733,1,0,2009-2010,False,0.1228
Sven Bender,GER,"DF,MF",Dortmund,Bundesliga,20,19,1494,0,0,2009-2010,False,0.0
Nicklas Bendtner,DEN,FW,Arsenal,Premier League,21,23,1234,6,5,2009-2010,True,0.8023
Rasmus Bengtsson,SWE,DF,Hertha BSC,Bundesliga,23,6,311,0,0,2009-2010,False,0.0
Mourad Benhamida,FRA,DF,Montpellier,Ligue 1,23,3,69,0,0,2009-2010,False,0.0
Christian Benítez,ECU,FW,Birmingham City,Premier League,23,30,1935,3,5,2009-2010,True,0.3721
Benjani,ZIM,FW,Sunderland,Premier League,30,8,127,0,0,2009-2010,False,0.0
Benjani,ZIM,FW,Manchester City,Premier League,30,2,125,0,1,2009-2010,True,0.72
Darren Bent,ENG,FW,Sunderland,Premier League,25,38,3383,24,1,2009-2010,True,0.6651
Simone Bentivoglio,ITA,MF,Chievo,Serie A,24,35,1596,1,0,2009-2010,False,0.0564
David Bentley,ENG,MF,Tottenham Hotspur,Premier League,24,15,983,1,1,2009-2010,True,0.1831
Francesco Benussi,ITA,GK,Livorno,Serie A,27,5,386,0,0,2009-2010,False,0.0
Karim Benzema,FRA,FW,Real Madrid,La Liga,21,27,1312,8,3,2009-2010,True,0.7546
Dimitar Berbatov,BUL,FW,Manchester Utd,Premier League,28,33,2094,12,5,2009-2010,True,0.7307
Yuri Berchiche,ESP,DF,Valladolid,La Liga,19,1,90,0,0,2009-2010,False,0.0
Pascal Berenguer,FRA,MF,Nancy,Ligue 1,28,30,2596,2,1,2009-2010,True,0.104
Marcus Berg,SWE,FW,Hamburger SV,Bundesliga,22,30,1580,4,1,2009-2010,True,0.2848
Álex Bergantiños,ESP,MF,Xerez,La Liga,24,26,1988,0,2,2009-2010,True,0.0905
Steve von Bergen,SUI,DF,Hertha BSC,Bundesliga,26,25,2199,0,0,2009-2010,False,0.0
Gonzalo Bergessio,ARG,FW,Saint-Étienne,Ligue 1,25,31,2304,5,2,2009-2010,True,0.2734
Martin Bergvold,DEN,MF,Livorno,Serie A,25,23,1486,2,0,2009-2010,False,0.1211
Franck Béria,FRA,DF,Lille,Ligue 1,26,33,2755,1,0,2009-2010,False,0.0327
Mario Bermejo,ESP,FW,Xerez,La Liga,30,34,2888,12,2,2009-2010,True,0.4363
Hernán Bernardello,ARG,MF,Almería,La Liga,22,35,3033,0,2,2009-2010,True,0.0593
Alessandro Bernardini,ITA,DF,Livorno,Serie A,22,5,389,0,0,2009-2010,False,0.0
Tommaso Berni,ITA,GK,Lazio,Serie A,26,2,180,0,0,2009-2010,False,0.0
Christophe Berra,SCO,DF,Wolves,Premier League,24,32,2835,0,3,2009-2010,True,0.0952
Mathieu Berson,FRA,MF,Toulouse,Ligue 1,29,16,1226,0,0,2009-2010,False,0.0
Jérémy Berthod,FRA,DF,Auxerre,Ligue 1,25,19,1291,0,0,2009-2010,False,0.0
Julien Berthomier,FRA,DF,Nice,Ligue 1,19,1,38,0,0,2009-2010,False,0.0
Nicolás Bertolo,ARG,MF,Palermo,Serie A,23,21,660,0,1,2009-2010,True,0.1364
Sören Bertram,GER,"DF,FW",Hamburger SV,Bundesliga,18,2,31,0,0,2009-2010,False,0.0
Marc Bertrán,ESP,DF,Tenerife,La Liga,27,21,1833,1,1,2009-2010,True,0.0982
Habib Beye,SEN,DF,Aston Villa,Premier League,31,6,442,0,0,2009-2010,False,0.0
Jonathan Biabiany,FRA,"FW,MF",Parma,Serie A,21,29,2197,6,3,2009-2010,True,0.3687
Marco Biagianti,ITA,MF,Catania,Serie A,25,36,2947,3,1,2009-2010,True,0.1222
Paolo Bianco,ITA,DF,Atalanta,Serie A,31,21,1863,0,0,2009-2010,False,0.0
Giuseppe Biava,ITA,DF,Genoa,Serie A,32,19,1488,1,0,2009-2010,False,0.0605
Giuseppe Biava,ITA,DF,Lazio,Serie A,32,13,914,0,0,2009-2010,False,0.0
Pascal Bieler,GER,DF,Nürnberg,Bundesliga,23,3,270,0,0,2009-2010,False,0.0
Sascha Bigalke,GER,"FW,MF",Hertha BSC,Bundesliga,19,1,72,0,0,2009-2010,False,0.0
André Bikey,CMR,"DF,MF",Burnley,Premier League,24,28,2180,1,0,2009-2010,False,0.0413
Mate Bilić,CRO,FW,Sporting Gijón,La Liga,28,31,1636,5,0,2009-2010,False,0.2751
Diniyar Bilyaletdinov,RUS,MF,Everton,Premier League,24,23,1430,6,1,2009-2010,True,0.4406
Davide Biondini,ITA,MF,Cagliari,Serie A,26,36,2740,1,2,2009-2010,True,0.0985
Mame Biram Diouf,SEN,"FW,MF",Manchester Utd,Premier League,21,5,94,1,0,2009-2010,False,0.9574
Valter Birsa,SVN,"FW,MF",Auxerre,Ligue 1,22,35,2104,3,3,2009-2010,True,0.2567
Milan Biševac,SRB,DF,Valenciennes,Ligue 1,25,31,2749,2,0,2009-2010,False,0.0655
Robbie Blake,ENG,"FW,MF",Burnley,Premier League,33,31,1648,2,3,2009-2010,True,0.2731
Kepa Blanco,ESP,FW,Getafe,La Liga,25,5,49,0,0,2009-2010,False,0.0
Manuele Blasi,ITA,MF,Palermo,Serie A,28,14,437,0,0,2009-2010,False,0.0
Jérémy Blayac,FRA,FW,Boulogne,Ligue 1,26,22,1385,6,0,2009-2010,False,0.3899
Olivier Blondel,FRA,GK,Toulouse,Ligue 1,30,13,1072,0,0,2009-2010,False,0.0
Luís Boa Morte,POR,"FW,MF",West Ham United,Premier League,31,1,63,1,0,2009-2010,False,1.4286
Isaac Boakye,GHA,FW,Nürnberg,Bundesliga,27,9,304,0,0,2009-2010,False,0.0
Richmond Boakye,GHA,FW,Genoa,Serie A,16,3,129,1,0,2009-2010,False,0.6977
Derek Boateng,GHA,MF,Getafe,La Liga,26,29,2189,0,0,2009-2010,False,0.0
George Boateng,NED,MF,Hull City,Premier League,33,29,2228,1,1,2009-2010,True,0.0808
Jérôme Boateng,GER,DF,Hamburger SV,Bundesliga,20,27,2147,0,0,2009-2010,False,0.0
Kevin-Prince Boateng,GHA,"FW,MF",Portsmouth,Premier League,22,22,1841,3,2,2009-2010,True,0.2444
Raúl Bobadilla,PAR,FW,Gladbach,Bundesliga,22,30,2058,4,4,2009-2010,True,0.3499
Garry Bocaly,FRA,DF,Montpellier,Ligue 1,21,12,787,0,1,2009-2010,True,0.1144
Garry Bocaly,FRA,DF,Marseille,Ligue 1,21,4,247,0,0,2009-2010,False,0.0
Carlos Bocanegra,USA,DF,Rennes,Ligue 1,30,26,2097,1,1,2009-2010,True,0.0858
Salvatore Bocchetti,ITA,DF,Genoa,Serie A,22,28,2275,1,0,2009-2010,False,0.0396
Rodolfo Bodipo,EQG,FW,Dep La Coruña,La Liga,31,15,510,0,1,2009-2010,True,0.1765
Mathieu Bodmer,FRA,"DF,MF",Lyon,Ligue 1,26,14,803,1,0,2009-2010,False,0.1121
Sebastian Boenisch,POL,DF,Werder Bremen,Bundesliga,22,17,1444,0,2,2009-2010,True,0.1247
Dragan Bogavac,MNE,FW,Mainz 05,Bundesliga,29,1,45,0,0,2009-2010,False,0.0
Erjon Bogdani,ALB,FW,Chievo,Serie A,32,21,1009,2,0,2009-2010,False,0.1784
Mariano Bogliacino,URU,MF,Napoli,Serie A,29,18,500,1,0,2009-2010,False,0.18
Valeri Bojinov,BUL,FW,Parma,Serie A,23,30,1413,8,1,2009-2010,True,0.5732
Arthur Boka,CIV,DF,Stuttgart,Bundesliga,26,14,1101,0,1,2009-2010,True,0.0817
Iván Bolado,EQG,FW,Racing Sant,La Liga,20,12,426,2,2,2009-2010,True,0.8451
Mario Bolatti,ARG,MF,Fiorentina,Serie A,24,12,702,0,0,2009-2010,False,0.0
Davide Bombardini,ITA,MF,Bologna,Serie A,35,9,428,0,0,2009-2010,False,0.0
Mark van Bommel,NED,MF,Bayern Munich,Bundesliga,32,25,2164,1,4,2009-2010,True,0.2079
Giacomo Bonaventura,ITA,"FW,MF",Atalanta,Serie A,19,1,12,0,0,2009-2010,False,0.0
Daniele Bonera,ITA,DF,Milan,Serie A,28,7,505,0,0,2009-2010,False,0.0
Gaëtan Bong,CMR,DF,Valenciennes,Ligue 1,21,29,2072,2,0,2009-2010,False,0.0869
Philipp Bönig,GER,DF,Bochum,Bundesliga,29,10,813,0,0,2009-2010,False,0.0
Laurent Bonnart,FRA,DF,Marseille,Ligue 1,29,31,2593,0,0,2009-2010,False,0.0
Leonardo Bonucci,ITA,DF,Bari,Serie A,22,38,3420,1,2,2009-2010,True,0.0789
Marcelo Bordon,BRA,DF,Schalke 04,Bundesliga,33,30,2700,0,1,2009-2010,True,0.0333
Breno Borges,BRA,DF,Bayern Munich,Bundesliga,19,3,137,0,0,2009-2010,False,0.0
Breno Borges,BRA,DF,Nürnberg,Bundesliga,19,7,572,0,0,2009-2010,False,0.0
Fabio Borini,ITA,"FW,MF",Chelsea,Premier League,18,4,37,0,0,2009-2010,False,0.0
Félix Borja,ECU,FW,Mainz 05,Bundesliga,26,1,7,0,0,2009-2010,False,0.0
Guillaume Borne,FRA,DF,Boulogne,Ligue 1,21,17,1312,0,0,2009-2010,False,0.0
Tim Borowski,GER,MF,Werder Bremen,Bundesliga,29,28,1770,4,0,2009-2010,False,0.2034
Marco Borriello,ITA,FW,Milan,Serie A,27,29,2200,14,1,2009-2010,True,0.6136
Leonardo Borzani,ARG,MF,Almería,La Liga,27,3,182,0,0,2009-2010,False,0.0
José Bosingwa,POR,DF,Chelsea,Premier League,26,8,645,0,1,2009-2010,True,0.1395
Alberto Botía,ESP,DF,Sporting Gijón,La Liga,20,26,2317,0,0,2009-2010,False,0.0
Papa Bouba Diop,SEN,"DF,MF",Portsmouth,Premier League,31,12,711,0,0,2009-2010,False,0.0
Ryad Boudebouz,ALG,"FW,MF",Sochaux,Ligue 1,19,31,1796,3,0,2009-2010,False,0.1503
Samuel Bouhours,FRA,DF,Le Mans,Ligue 1,22,5,346,0,0,2009-2010,False,0.0
Razak Boukari,TOG,"FW,MF",Lens,Ligue 1,22,27,1776,4,0,2009-2010,False,0.2027
Khalid Boulahrouz,NED,DF,Stuttgart,Bundesliga,27,6,494,0,0,2009-2010,False,0.0
Jean-Alain Boumsong,FRA,DF,Lyon,Ligue 1,29,19,1703,1,0,2009-2010,False,0.0528
Mehdi Bourabia,MAR,MF,Grenoble Foot,Ligue 1,17,2,27,0,0,2009-2010,False,0.0
Maxime Bourgeois,FRA,FW,Auxerre,Ligue 1,18,5,83,0,0,2009-2010,False,0.0
Grégory Bourillon,FRA,"DF,MF",Lorient,Ligue 1,25,10,708,1,0,2009-2010,False,0.1271
Grégory Bourillon,FRA,"DF,MF",Paris Saint-Germain,Ligue 1,25,6,237,0,0,2009-2010,False,0.0
Lakdar Boussaha,FRA,FW,Boulogne,Ligue 1,22,2,65,0,0,2009-2010,False,0.0
Eneko Bóveda,ESP,DF,Athletic Club,La Liga,20,1,33,0,0,2009-2010,False,0.0
Cesare Bovo,ITA,DF,Palermo,Serie A,26,29,2610,2,0,2009-2010,False,0.069
Lee Bowyer,ENG,MF,Birmingham City,Premier League,32,35,3009,5,2,2009-2010,True,0.2094
Pierre Boya,CMR,FW,Grenoble Foot,Ligue 1,25,17,914,0,0,2009-2010,False,0.0
Dedryck Boyata,BEL,DF,Manchester City,Premier League,18,3,126,0,0,2009-2010,False,0.0
Emmerson Boyce,BRB,DF,Wigan Athletic,Premier League,29,24,2034,3,1,2009-2010,True,0.177
Edson Braafheid,NED,DF,Bayern Munich,Bundesliga,26,9,520,0,0,2009-2010,False,0.0
Daniel Braaten,NOR,"FW,MF",Toulouse,Ligue 1,27,32,1987,4,2,2009-2010,True,0.2718
Gennaro Bracigliano,FRA,GK,Nancy,Ligue 1,29,32,2880,0,0,2009-2010,False,0.0
Michael Bradley,USA,MF,Gladbach,Bundesliga,22,29,2455,2,1,2009-2010,True,0.11
Titus Bramble,ENG,DF,Wigan Athletic,Premier League,28,35,3110,2,0,2009-2010,False,0.0579
Brandão,BRA,FW,Marseille,Ligue 1,29,30,2448,8,4,2009-2010,True,0.4412
Gonçalo Brandão,POR,DF,Siena,Serie A,22,21,1845,0,1,2009-2010,True,0.0488
Jérémie Bréchet,FRA,"DF,MF",Sochaux,Ligue 1,29,33,2901,2,0,2009-2010,False,0.062
Mišo Brečko,SVN,"DF,MF",Köln,Bundesliga,25,32,2707,0,0,2009-2010,False,0.0
Mark Bresciano,AUS,MF,Palermo,Serie A,29,18,1530,1,1,2009-2010,True,0.1176
Jimmy Briand,FRA,"FW,MF",Rennes,Ligue 1,23,23,1613,5,8,2009-2010,True,0.7254
Wayne Bridge,ENG,DF,Manchester City,Premier League,28,23,1890,0,0,2009-2010,False,0.0
Matteo Brighi,ITA,MF,Roma,Serie A,28,24,1350,4,0,2009-2010,False,0.2667
Jonathan Brison,FRA,"DF,MF",Nancy,Ligue 1,26,26,1961,2,2,2009-2010,True,0.1836
Renan Brito Soares,BRA,GK,Xerez,La Liga,24,35,3150,0,0,2009-2010,False,0.0
Miguel Britos,URU,DF,Bologna,Serie A,24,23,1866,0,0,2009-2010,False,0.0
Cristian Brocchi,ITA,MF,Lazio,Serie A,33,27,2181,2,1,2009-2010,True,0.1238
Thomas Broich,GER,MF,Nürnberg,Bundesliga,28,7,256,0,0,2009-2010,False,0.0
Daniel Brosinski,GER,"DF,MF",Köln,Bundesliga,21,8,131,0,0,2009-2010,False,0.0
Roel Brouwers,NED,DF,Gladbach,Bundesliga,27,34,3060,8,0,2009-2010,False,0.2353
Jason Brown,WAL,GK,Blackburn Rovers,Premier League,27,4,336,0,0,2009-2010,False,0.0
Michael Brown,ENG,MF,Portsmouth,Premier League,32,24,1925,2,4,2009-2010,True,0.2805
Michael Brown,ENG,MF,Wigan Athletic,Premier League,32,2,151,0,0,2009-2010,False,0.0
Wes Brown,ENG,DF,Manchester Utd,Premier League,29,19,1571,0,0,2009-2010,False,0.0
Arnold Bruggink,NED,"FW,MF",Hannover 96,Bundesliga,32,26,1868,3,5,2009-2010,True,0.3854
Jeffrey Bruma,NED,DF,Chelsea,Premier League,17,2,59,0,0,2009-2010,False,0.0
Bruno,ESP,DF,Valencia,La Liga,28,26,2136,0,0,2009-2010,False,0.0
Florian Büchler,GER,FW,Hannover 96,Bundesliga,20,1,3,0,0,2009-2010,False,0.0
Igor Budan,CRO,FW,Palermo,Serie A,29,30,732,5,1,2009-2010,True,0.7377
Alessandro Budel,ITA,MF,Parma,Serie A,28,1,15,0,0,2009-2010,False,0.0
Alberto Bueno,ESP,"FW,MF",Valladolid,La Liga,21,20,863,1,0,2009-2010,False,0.1043
Gianluigi Buffon,ITA,GK,Juventus,Serie A,31,27,2378,0,0,2009-2010,False,0.0
Jimmy Bullard,ENG,MF,Hull City,Premier League,30,14,1051,5,0,2009-2010,False,0.4282
Niko Bungert,GER,DF,Mainz 05,Bundesliga,22,27,1977,1,0,2009-2010,False,0.0455
Albert Bunjaku,KVX,FW,Nürnberg,Bundesliga,25,28,2156,12,0,2009-2010,False,0.5009
Sascha Burchert,GER,GK,Hertha BSC,Bundesliga,19,3,238,0,0,2009-2010,False,0.0
Nicolás Burdisso,ARG,DF,Roma,Serie A,28,33,2890,2,0,2009-2010,False,0.0623
Antonio Buscè,ITA,MF,Bologna,Serie A,33,17,1475,2,2,2009-2010,True,0.2441
Sergio Busquets,ESP,MF,Barcelona,La Liga,21,33,2324,0,1,2009-2010,True,0.0387
Ludovic Butelle,FRA,GK,Lille,Ligue 1,26,10,900,0,0,2009-2010,False,0.0
Édouard Butin,FRA,FW,Sochaux,Ligue 1,21,22,715,1,1,2009-2010,True,0.2517
Heiko Butscher,GER,DF,Freiburg,Bundesliga,29,29,2594,1,1,2009-2010,True,0.0694
Hans-Jörg Butt,GER,GK,Bayern Munich,Bundesliga,35,31,2745,0,0,2009-2010,False,0.0
Jakub Błaszczykowski,POL,MF,Dortmund,Bundesliga,23,32,2380,1,3,2009-2010,True,0.1513
Bocundji Ca,GNB,MF,Nancy,Ligue 1,22,17,914,0,0,2009-2010,False,0.0
Yohan Cabaye,FRA,MF,Lille,Ligue 1,23,32,2539,13,7,2009-2010,True,0.7089
Leandro Cabrera,URU,DF,Atlético Madrid,La Liga,18,4,360,0,0,2009-2010,False,0.0
Cacau,GER,FW,Stuttgart,Bundesliga,28,25,1740,13,5,2009-2010,True,0.931
Fabrizio Cacciatore,ITA,DF,Sampdoria,Serie A,22,10,453,0,0,2009-2010,False,0.0
Martín Cáceres,URU,DF,Juventus,Serie A,22,15,1073,1,1,2009-2010,True,0.1678
Gary Cahill,ENG,DF,Bolton Wanderers,Premier League,23,29,2610,5,1,2009-2010,True,0.2069
Tim Cahill,AUS,"FW,MF",Everton,Premier League,29,33,2863,8,4,2009-2010,True,0.3772
Felipe Caicedo,ECU,"FW,MF",Málaga,La Liga,20,18,1116,4,2,2009-2010,True,0.4839
Tom Cairney,SCO,MF,Hull City,Premier League,18,11,897,1,0,2009-2010,False,0.1003
Cala,ESP,DF,Sevilla,La Liga,19,5,450,3,0,2009-2010,False,0.6
Emanuele Calaiò,ITA,FW,Siena,Serie A,27,33,1525,8,0,2009-2010,False,0.4721
Marco Calderoni,ITA,"DF,MF",Palermo,Serie A,20,1,76,0,0,2009-2010,False,0.0
Gary Caldwell,SCO,"DF,MF",Wigan Athletic,Premier League,27,16,1344,2,0,2009-2010,False,0.1339
Steven Caldwell,SCO,DF,Burnley,Premier League,28,13,1062,1,0,2009-2010,False,0.0847
Daniel Caligiuri,ITA,"DF,MF",Freiburg,Bundesliga,21,16,840,0,2,2009-2010,True,0.2143
Javier Calleja,ESP,MF,Osasuna,La Liga,31,22,702,0,1,2009-2010,True,0.1282
José Callejón,ESP,"FW,MF",Espanyol,La Liga,22,36,2650,2,4,2009-2010,True,0.2038
Jean Calvé,FRA,DF,Grenoble Foot,Ligue 1,25,24,1853,0,1,2009-2010,True,0.0486
Carlos Calvo,ESP,MF,Xerez,La Liga,23,35,2119,4,2,2009-2010,True,0.2548
Diego Camacho,ESP,MF,Sporting Gijón,La Liga,32,23,1487,0,1,2009-2010,True,0.0605
Ignacio Camacho,ESP,MF,Atlético Madrid,La Liga,19,12,539,0,0,2009-2010,False,0.0
Ibrahima Camara,GUI,"DF,MF",Le Mans,Ligue 1,24,3,236,0,0,2009-2010,False,0.0
Souleymane Camara,SEN,FW,Montpellier,Ligue 1,26,38,2724,9,2,2009-2010,True,0.3634
Zoumana Camara,FRA,DF,Paris Saint-Germain,Ligue 1,30,23,1987,0,0,2009-2010,False,0.0
Esteban Cambiasso,ARG,MF,Inter,Serie A,28,30,2304,3,2,2009-2010,True,0.1953
Mauro Camoranesi,ITA,MF,Juventus,Serie A,32,24,1263,3,3,2009-2010,True,0.4276
Hugo Campagnaro,ARG,DF,Napoli,Serie A,29,28,2360,1,2,2009-2010,True,0.1144
Andrea Campagnolo,ITA,GK,Catania,Serie A,31,3,270,0,0,2009-2010,False,0.0
Fraizer Campbell,ENG,FW,Sunderland,Premier League,21,31,1918,4,4,2009-2010,True,0.3754
Sol Campbell,ENG,"DF,FW",Arsenal,Premier League,34,11,956,0,0,2009-2010,False,0.0
Javier Camuñas,ESP,"FW,MF",Osasuna,La Liga,29,36,3036,3,6,2009-2010,True,0.2668
Lorik Cana,ALB,"DF,MF",Sunderland,Premier League,26,31,2598,0,1,2009-2010,True,0.0346
Sergio Canales,ESP,"FW,MF",Racing Sant,La Liga,18,26,1616,6,4,2009-2010,True,0.5569
Antonio Candreva,ITA,"FW,MF",Livorno,Serie A,22,19,1440,0,4,2009-2010,True,0.25
Antonio Candreva,ITA,"FW,MF",Juventus,Serie A,22,16,885,2,2,2009-2010,True,0.4068
Roberto Canella,ESP,DF,Sporting Gijón,La Liga,21,28,2471,1,1,2009-2010,True,0.0728
Cani,ESP,MF,Villarreal,La Liga,27,35,2177,2,4,2009-2010,True,0.248
Michele Canini,ITA,DF,Cagliari,Serie A,24,30,2658,0,0,2009-2010,False,0.0
Fabio Cannavaro,ITA,DF,Juventus,Serie A,35,27,2390,0,0,2009-2010,False,0.0
Paolo Cannavaro,ITA,DF,Napoli,Serie A,28,33,2898,1,0,2009-2010,False,0.0311
Fabián Canobbio,URU,MF,Valladolid,La Liga,29,24,1784,1,1,2009-2010,True,0.1009
Alain Cantareil,FRA,DF,Nice,Ligue 1,25,10,552,0,0,2009-2010,False,0.0
Joan Capdevila,ESP,DF,Villarreal,La Liga,31,37,3312,5,2,2009-2010,True,0.1902
Diego Capel,ESP,MF,Sevilla,La Liga,21,29,1395,1,1,2009-2010,True,0.129
Daniele Capelli,ITA,DF,Atalanta,Serie A,23,10,827,0,1,2009-2010,True,0.1088
Aurélien Capoue,NAN,MF,Auxerre,Ligue 1,27,21,1272,0,0,2009-2010,False,0.0
Étienne Capoue,FRA,MF,Toulouse,Ligue 1,21,33,2744,0,0,2009-2010,False,0.0
Lionel Cappone,FRA,GK,Lorient,Ligue 1,30,3,270,0,0,2009-2010,False,0.0
Ciro Capuano,ITA,DF,Catania,Serie A,28,30,2448,0,2,2009-2010,True,0.0735
Ezequiel Carboni,ARG,MF,Catania,Serie A,30,28,2264,0,0,2009-2010,False,0.0
John Carew,NOR,FW,Aston Villa,Premier League,29,33,2102,10,3,2009-2010,True,0.5566
Carlão,BRA,"DF,MF",Sochaux,Ligue 1,23,16,809,0,0,2009-2010,False,0.0
Clarke Carlisle,ENG,DF,Burnley,Premier League,29,27,2373,0,0,2009-2010,False,0.0
José Carlos,ESP,"FW,MF",Sevilla,La Liga,22,10,252,1,0,2009-2010,False,0.3571
Juan Carlos Valerón,ESP,MF,Dep La Coruña,La Liga,34,24,1223,1,4,2009-2010,True,0.3679
Stephen Carr,IRL,DF,Birmingham City,Premier League,32,35,3109,0,2,2009-2010,True,0.0579
Jamie Carragher,ENG,"DF,MF",Liverpool,Premier League,31,37,3251,0,0,2009-2010,False,0.0
Federico Carraro,ITA,MF,Fiorentina,Serie A,17,1,26,0,0,2009-2010,False,0.0
Cédric Carrasso,FRA,GK,Bordeaux,Ligue 1,27,29,2578,0,0,2009-2010,False,0.0
Enrique Carreño,ESP,FW,Sevilla,La Liga,22,1,44,0,0,2009-2010,False,0.0
Michael Carrick,ENG,MF,Manchester Utd,Premier League,28,30,2119,2,2,2009-2010,True,0.1699
Lee Carsley,IRL,MF,Birmingham City,Premier League,35,7,347,0,0,2009-2010,False,0.0
Ricardo Carvalho,POR,DF,Chelsea,Premier League,31,22,1846,0,1,2009-2010,True,0.0488
Víctor Casadesús,ESP,FW,Mallorca,La Liga,24,28,1517,4,3,2009-2010,True,0.4153
Federico Casarini,ITA,MF,Bologna,Serie A,19,19,1099,0,1,2009-2010,True,0.0819
Fabio Caserta,ITA,MF,Atalanta,Serie A,30,14,554,0,1,2009-2010,True,0.1625
Iker Casillas,ESP,GK,Real Madrid,La Liga,28,38,3420,0,0,2009-2010,False,0.0
Javier Casquero,ESP,MF,Getafe,La Liga,33,32,2182,5,1,2009-2010,True,0.2475
Mattia Cassani,ITA,DF,Palermo,Serie A,25,37,3327,0,2,2009-2010,True,0.0541
Antonio Cassano,ITA,FW,Sampdoria,Serie A,27,32,2701,9,8,2009-2010,True,0.5665
Marco Cassetti,ITA,"DF,MF",Roma,Serie A,32,29,2330,2,1,2009-2010,True,0.1159
Romeo Castelen,NED,"FW,MF",Hamburger SV,Bundesliga,26,2,34,1,0,2009-2010,False,2.6471
Luca Castellazzi,ITA,GK,Sampdoria,Serie A,34,19,1669,0,0,2009-2010,False,0.0
Paolo Castellini,ITA,DF,Parma,Serie A,30,28,1764,0,1,2009-2010,True,0.051
Segundo Castillo,ECU,"DF,MF",Wolves,Premier League,27,8,501,0,0,2009-2010,False,0.0
Xabier Castillo,CRO,DF,Athletic Club,La Liga,23,19,1595,0,0,2009-2010,False,0.0
Chory Castro,URU,"FW,MF",Mallorca,La Liga,24,35,2855,6,6,2009-2010,True,0.3783
Diego Castro,ESP,"FW,MF",Sporting Gijón,La Liga,27,35,2740,10,4,2009-2010,True,0.4599
Gonzalo Castro,GER,"DF,MF",Leverkusen,Bundesliga,22,29,2133,1,2,2009-2010,True,0.1266
Zé Castro,POR,DF,Dep La Coruña,La Liga,26,10,704,0,0,2009-2010,False,0.0
Lee Cattermole,ENG,MF,Sunderland,Premier League,21,22,1490,0,3,2009-2010,True,0.1812
Edinson Cavani,URU,"FW,MF",Palermo,Serie A,22,34,2596,13,0,2009-2010,False,0.4507
Fernando Cavenaghi,ARG,FW,Bordeaux,Ligue 1,25,20,1112,3,2,2009-2010,True,0.4047
Santi Cazorla,ESP,MF,Villarreal,La Liga,24,24,1497,5,1,2009-2010,True,0.3607
Ceará,BRA,DF,Paris Saint-Germain,Ligue 1,29,29,2314,0,1,2009-2010,True,0.0389
Petr Čech,CZE,GK,Chelsea,Premier League,27,34,3021,0,1,2009-2010,True,0.0298
Fabio Celestini,SUI,MF,Getafe,La Liga,33,24,1939,0,0,2009-2010,False,0.0
Gastón Cellerino,ARG,FW,Livorno,Serie A,23,6,105,0,0,2009-2010,False,0.0
Stefano Celozzi,GER,DF,Stuttgart,Bundesliga,20,21,1525,0,0,2009-2010,False,0.0
Ondřej Čelůstka,CZE,DF,Palermo,Serie A,20,1,14,0,0,2009-2010,False,0.0
Fabio Ceravolo,ITA,FW,Atalanta,Serie A,22,27,1156,3,0,2009-2010,False,0.2336
Alessio Cerci,ITA,"FW,MF",Roma,Serie A,22,9,265,0,1,2009-2010,True,0.3396
Grégory Cerdan,FRA,DF,Le Mans,Ligue 1,27,30,2685,1,0,2009-2010,False,0.0335
Iñigo Díaz de Cerio,ESP,FW,Athletic Club,La Liga,25,5,100,0,0,2009-2010,False,0.0
César,BRA,MF,Hertha BSC,Bundesliga,30,3,131,0,0,2009-2010,False,0.0
Boštjan Cesar,SVN,DF,Grenoble Foot,Ligue 1,27,25,2236,0,0,2009-2010,False,0.0
Júlio César,BRA,GK,Inter,Serie A,29,38,3420,0,0,2009-2010,False,0.0
Mauro Cetto,ARG,DF,Toulouse,Ligue 1,27,16,1361,0,0,2009-2010,False,0.0
Kamel Chafni,MAR,MF,Auxerre,Ligue 1,27,25,1595,0,1,2009-2010,True,0.0564
Aatif Chahechouhe,MAR,MF,Nancy,Ligue 1,23,2,37,0,0,2009-2010,False,0.0
Sofian Chahed,TUN,"DF,MF",Hannover 96,Bundesliga,26,16,955,2,0,2009-2010,False,0.1885
Matthieu Chalmé,FRA,DF,Bordeaux,Ligue 1,28,33,2970,0,2,2009-2010,True,0.0606
Marouane Chamakh,MAR,FW,Bordeaux,Ligue 1,25,38,2875,10,1,2009-2010,True,0.3443
Clément Chantôme,FRA,MF,Paris Saint-Germain,Ligue 1,21,24,1017,2,0,2009-2010,False,0.177
Angelos Charisteas,GRE,FW,Nürnberg,Bundesliga,29,19,887,1,3,2009-2010,True,0.4059
Aurélien Chedjou,CMR,DF,Lille,Ligue 1,24,31,2449,2,1,2009-2010,True,0.1102
Éric Chelle,MLI,DF,Lens,Ligue 1,31,31,2754,0,1,2009-2010,True,0.0327
Chema,ESP,GK,Xerez,La Liga,29,3,270,0,0,2009-2010,False,0.0
Steve Cherundolo,USA,DF,Hannover 96,Bundesliga,30,26,2099,1,1,2009-2010,True,0.0858
Javier Chevantón,URU,FW,Atalanta,Serie A,28,12,395,2,1,2009-2010,True,0.6835
