player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_recorded,ga_per_90
Nigel Reo-Coker,ENG,MF,Aston Villa,Premier League,24,26,1796,1,0,2008-2009,False,0.0501
Christophe Revault,FRA,GK,Le Havre,Ligue 1,36,33,2970,0,0,2008-2009,False,0.0
Anthony Réveillère,FRA,DF,Lyon,Ligue 1,28,19,1592,0,0,2008-2009,False,0.0
Franck Ribéry,FRA,"FW,MF",Bayern Munich,Bundesliga,25,25,2071,9,8,2008-2009,True,0.7388
Ricardo,POR,GK,Real Betis,La Liga,32,20,1799,0,0,2008-2009,False,0.0
Ricardo,ESP,GK,Osasuna,La Liga,36,12,1080,0,0,2008-2009,False,0.0
Julio Ricardo Cruz,ARG,FW,Inter,Serie A,33,17,662,2,2,2008-2009,True,0.5438
Micah Richards,ENG,DF,Manchester City,Premier League,20,34,2704,1,1,2008-2009,True,0.0666
Kieran Richardson,ENG,"DF,MF",Sunderland,Premier League,23,32,2687,4,2,2008-2009,True,0.201
Teddy Richert,FRA,GK,Sochaux,Ligue 1,33,33,2933,0,0,2008-2009,False,0.0
Sam Ricketts,WAL,DF,Hull City,Premier League,26,29,2522,0,1,2008-2009,True,0.0357
Daniël de Ridder,NED,"FW,MF",Wigan Athletic,Premier League,24,18,582,0,1,2008-2009,True,0.1546
Albert Riera,ESP,"DF,FW",Liverpool,Premier League,26,28,1882,3,3,2008-2009,True,0.2869
Asier Riesgo,ESP,GK,Recreativo,La Liga,24,38,3420,0,0,2008-2009,False,0.0
Sascha Riether,GER,"DF,MF",Wolfsburg,Bundesliga,25,28,2280,2,3,2008-2009,True,0.1974
Chris Riggott,ENG,DF,Middlesbrough,Premier League,27,17,1413,0,0,2008-2009,False,0.0
Luca Rigoni,ITA,MF,Chievo,Serie A,23,21,1454,1,0,2008-2009,False,0.0619
Riki,ESP,FW,Dep La Coruña,La Liga,27,28,1094,6,3,2008-2009,True,0.7404
Leandro Rinaudo,ITA,DF,Napoli,Serie A,25,17,1264,0,0,2008-2009,False,0.0
Tomás Rincón,VEN,MF,Hamburger SV,Bundesliga,20,1,4,0,0,2008-2009,False,0.0
Rémy Riou,FRA,GK,Auxerre,Ligue 1,20,20,1800,0,0,2008-2009,False,0.0
Rudy Riou,FRA,GK,Marseille,Ligue 1,28,1,45,0,0,2008-2009,False,0.0
Claudio Rivalta,ITA,DF,Torino,Serie A,30,8,594,0,0,2008-2009,False,0.0
Claudio Rivalta,ITA,DF,Atalanta,Serie A,30,11,308,0,0,2008-2009,False,0.0
David Rivas,ESP,DF,Real Betis,La Liga,29,9,523,0,0,2008-2009,False,0.0
Nelson Rivas,COL,DF,Inter,Serie A,25,5,260,0,0,2008-2009,False,0.0
Alberto Rivera,ESP,MF,Real Betis,La Liga,30,20,854,0,0,2008-2009,False,0.0
Stiven Rivić,CRO,MF,Energie Cottbus,Bundesliga,22,15,671,1,1,2008-2009,True,0.2683
Emmanuel Rivière,FRA,FW,Saint-Étienne,Ligue 1,18,8,102,1,0,2008-2009,False,0.8824
Arjen Robben,NED,"FW,MF",Real Madrid,La Liga,24,29,2164,7,5,2008-2009,True,0.4991
Bertrand Robert,REU,"FW,MF",Lorient,Ligue 1,24,6,187,2,0,2008-2009,False,0.9626
Fabien Robert,FRA,"FW,MF",Lorient,Ligue 1,19,6,133,0,0,2008-2009,False,0.0
Roberto,ESP,GK,Osasuna,La Liga,29,26,2340,0,0,2008-2009,False,0.0
Zé Roberto,BRA,"DF,MF",Bayern Munich,Bundesliga,34,29,2338,4,8,2008-2009,True,0.4619
Jason Roberts,GRN,FW,Blackburn Rovers,Premier League,30,26,1728,7,2,2008-2009,True,0.4688
Martial Robin,FRA,"DF,MF",Grenoble Foot,Ligue 1,30,30,2699,0,0,2008-2009,False,0.0
Robinho,BRA,"FW,MF",Manchester City,Premier League,24,31,2623,14,5,2008-2009,True,0.6519
Paul Robinson,ENG,DF,West Brom,Premier League,29,35,3019,0,1,2008-2009,True,0.0298
Paul Robinson,ENG,GK,Blackburn Rovers,Premier League,28,35,3105,0,0,2008-2009,False,0.0
Tommaso Rocchi,ITA,"FW,MF",Lazio,Serie A,30,27,1700,9,1,2008-2009,True,0.5294
Adi Rocha,BRA,FW,Energie Cottbus,Bundesliga,22,1,4,0,0,2008-2009,False,0.0
Rodolphe Roche,FRA,GK,Le Mans,Ligue 1,29,6,540,0,0,2008-2009,False,0.0
Hugo Rodallega,COL,FW,Wigan Athletic,Premier League,23,15,983,3,0,2008-2009,False,0.2747
Ronny Rodelin,FRA,"FW,MF",Nantes,Ligue 1,18,6,132,0,0,2008-2009,False,0.0
Rodnei,BRA,DF,Hertha BSC,Bundesliga,22,9,702,0,0,2008-2009,False,0.0
Fernando Rodríguez,ESP,FW,Sevilla,La Liga,21,2,9,0,0,2008-2009,False,0.0
Gonzalo Rodríguez,ARG,DF,Villarreal,La Liga,24,27,2361,2,0,2008-2009,False,0.0762
Juan Rodríguez,ESP,MF,Dep La Coruña,La Liga,26,37,2924,2,1,2008-2009,True,0.0923
Julien Rodriguez,FRA,DF,Marseille,Ligue 1,30,5,389,0,0,2008-2009,False,0.0
Maxi Rodríguez,ARG,"FW,MF",Atlético Madrid,La Liga,27,33,2424,6,5,2008-2009,True,0.4084
Vicente Rodríguez,ESP,"FW,MF",Valencia,La Liga,27,27,846,6,0,2008-2009,False,0.6383
Jack Rodwell,ENG,"DF,MF",Everton,Premier League,17,19,866,0,0,2008-2009,False,0.0
Simon Rolfes,GER,MF,Leverkusen,Bundesliga,26,33,2970,3,3,2008-2009,True,0.1818
Flavio Roma,ITA,GK,Monaco,Ligue 1,34,4,306,0,0,2008-2009,False,0.0
Marcel Román,URU,MF,Genoa,Serie A,20,1,24,0,0,2008-2009,False,0.0
Alaixys Romao,TOG,"DF,MF",Grenoble Foot,Ligue 1,24,37,3268,0,0,2008-2009,False,0.0
Romaric,CIV,MF,Sevilla,La Liga,25,36,2484,1,4,2008-2009,True,0.1812
Ronaldinho,BRA,"FW,MF",Milan,Serie A,28,29,1612,8,5,2008-2009,True,0.7258
Cristiano Ronaldo,POR,"FW,MF",Manchester Utd,Premier League,23,33,2742,18,6,2008-2009,True,0.7877
Cyril Rool,FRA,"DF,MF",Nice,Ligue 1,33,20,1763,0,0,2008-2009,False,0.0
Wayne Rooney,ENG,"FW,MF",Manchester Utd,Premier League,22,30,2265,12,7,2008-2009,True,0.755
Hélder Rosário,POR,DF,Málaga,La Liga,28,23,2031,1,0,2008-2009,False,0.0443
Antonio Rosati,ITA,GK,Lecce,Serie A,25,4,360,0,0,2008-2009,False,0.0
Markus Rosenberg,SWE,FW,Werder Bremen,Bundesliga,25,29,1700,7,4,2008-2009,True,0.5824
Jan Rosenthal,GER,"FW,MF",Hannover 96,Bundesliga,22,12,713,0,1,2008-2009,True,0.1262
Alessandro Rosina,ITA,MF,Torino,Serie A,24,31,1988,5,3,2008-2009,True,0.3622
Sascha Rösler,GER,"FW,MF",Gladbach,Bundesliga,30,4,135,0,0,2008-2009,False,0.0
Adriano Rossato,BRA,DF,Málaga,La Liga,30,2,27,0,0,2008-2009,False,0.0
Luca Rossettini,ITA,DF,Siena,Serie A,23,17,1367,0,0,2008-2009,False,0.0
Andrea Rossi,ITA,DF,Siena,Serie A,21,12,787,0,0,2008-2009,False,0.0
Giuseppe Rossi,ITA,FW,Villarreal,La Liga,21,30,2187,12,7,2008-2009,True,0.7819
Marco Rossi,ITA,MF,Genoa,Serie A,30,30,2130,0,0,2008-2009,False,0.0
Frank Rost,GER,GK,Hamburger SV,Bundesliga,35,34,3060,0,0,2008-2009,False,0.0
Timo Rost,GER,MF,Energie Cottbus,Bundesliga,29,32,2832,0,3,2008-2009,True,0.0953
Jérôme Rothen,FRA,MF,Paris Saint-Germain,Ligue 1,30,34,2943,3,6,2008-2009,True,0.2752
Jon Routledge,ENG,MF,Wigan Athletic,Premier League,18,1,1,0,0,2008-2009,False,0.0
Wayne Routledge,ENG,"FW,MF",Aston Villa,Premier League,23,1,18,0,0,2008-2009,False,0.0
Rovérsio,BRA,DF,Osasuna,La Liga,24,9,759,0,0,2008-2009,False,0.0
David Rozehnal,CZE,DF,Lazio,Serie A,28,28,2330,0,0,2008-2009,False,0.0
Marco Ruben,ARG,FW,Recreativo,La Liga,21,29,1433,3,1,2008-2009,True,0.2512
Matteo Rubin,ITA,"DF,MF",Torino,Serie A,21,27,2120,0,1,2008-2009,True,0.0425
Rubinho,BRA,GK,Genoa,Serie A,25,37,3301,0,0,2008-2009,False,0.0
Álvaro Rubio,ESP,"DF,MF",Valladolid,La Liga,29,34,3005,1,2,2008-2009,True,0.0899
Sebastian Rudy,GER,MF,Stuttgart,Bundesliga,18,2,26,0,0,2008-2009,False,0.0
Jesús Rueda,ESP,"DF,MF",Valladolid,La Liga,21,2,58,0,0,2008-2009,False,0.0
Francisco Rufete,ESP,MF,Espanyol,La Liga,31,18,741,1,0,2008-2009,False,0.1215
Stéphane Ruffier,FRA,GK,Monaco,Ligue 1,21,32,2880,0,0,2008-2009,False,0.0
Antonio Rukavina,SRB,DF,Dortmund,Bundesliga,24,5,450,0,0,2008-2009,False,0.0
Rúper,ESP,MF,Osasuna,La Liga,21,1,3,0,0,2008-2009,False,0.0
Marco Russ,GER,"DF,MF",Eintracht Frankfurt,Bundesliga,22,33,2899,4,0,2008-2009,False,0.1242
Andrea Russotto,ITA,"FW,MF",Napoli,Serie A,20,15,227,0,0,2008-2009,False,0.0
Rocco Sabato,ITA,DF,Catania,Serie A,26,7,608,1,0,2008-2009,False,0.148
Julien Sablé,FRA,MF,Nice,Ligue 1,27,15,863,0,1,2008-2009,True,0.1043
Simão Sabrosa,POR,MF,Atlético Madrid,La Liga,28,33,2687,7,8,2008-2009,True,0.5024
Berat Sadik,FIN,FW,Arminia,Bundesliga,21,13,238,0,1,2008-2009,True,0.3782
Bajram Sadrijaj,GER,FW,Dortmund,Bundesliga,21,3,86,0,0,2008-2009,False,0.0
José Saez,FRA,MF,Valenciennes,Ligue 1,26,33,2340,2,0,2008-2009,False,0.0769
Yannick Sagbo,CIV,FW,Monaco,Ligue 1,20,3,45,0,0,2008-2009,False,0.0
Mahir Sağlık,TUR,FW,Karlsruher,Bundesliga,25,7,223,0,0,2008-2009,False,0.0
Mahir Sağlık,TUR,FW,Wolfsburg,Bundesliga,25,8,206,1,1,2008-2009,True,0.8738
Bacary Sagna,FRA,DF,Arsenal,Premier League,25,35,2933,0,1,2008-2009,True,0.0307
Louis Saha,FRA,FW,Everton,Premier League,29,24,1140,6,1,2008-2009,True,0.5526
Nuri Şahin,TUR,MF,Dortmund,Bundesliga,19,25,1633,2,3,2008-2009,True,0.2756
Rafik Saïfi,ALG,"FW,MF",Lorient,Ligue 1,33,21,1182,5,1,2008-2009,True,0.4569
Henri Saivet,SEN,"FW,MF",Bordeaux,Ligue 1,17,1,6,0,0,2008-2009,False,0.0
Mamadou Sakho,FRA,DF,Paris Saint-Germain,Ligue 1,18,23,1718,1,0,2008-2009,False,0.0524
Luigi Sala,ITA,DF,Udinese,Serie A,34,2,180,0,0,2008-2009,False,0.0
Míchel Salgado,ESP,DF,Real Madrid,La Liga,32,9,642,0,0,2008-2009,False,0.0
Hasan Salihamidžić,BIH,"DF,MF",Juventus,Serie A,31,11,690,1,1,2008-2009,True,0.2609
Sejad Salihović,BIH,"DF,MF",Hoffenheim,Bundesliga,23,29,2217,8,8,2008-2009,True,0.6495
Mamadou Samassa,MLI,FW,Marseille,Ligue 1,22,19,509,2,2,2008-2009,True,0.7073
Christopher Samba,CGO,DF,Blackburn Rovers,Premier League,24,35,3046,2,3,2008-2009,True,0.1477
Massamba Sambou,SEN,DF,Le Havre,Ligue 1,22,19,1623,2,0,2008-2009,False,0.1109
Joël Sami,COD,DF,Nancy,Ligue 1,23,8,632,1,0,2008-2009,False,0.1424
Paolo Sammarco,ITA,MF,Sampdoria,Serie A,25,34,2655,1,0,2008-2009,False,0.0339
Omar Sampedro,ESP,FW,Sporting Gijón,La Liga,23,4,92,0,0,2008-2009,False,0.0
Jlloyd Samuel,TRI,"DF,MF",Bolton Wanderers,Premier League,27,38,3321,0,1,2008-2009,True,0.0271
Walter Samuel,ARG,DF,Inter,Serie A,30,17,1462,1,0,2008-2009,False,0.0616
Alexis Sánchez,CHI,"FW,MF",Udinese,Serie A,19,32,1715,3,1,2008-2009,True,0.2099
Carlos Sánchez,COL,"DF,MF",Valenciennes,Ligue 1,22,37,3102,1,1,2008-2009,True,0.058
César Sánchez,ESP,GK,Valencia,La Liga,36,18,1620,0,0,2008-2009,False,0.0
Óscar Sánchez,ESP,DF,Valladolid,La Liga,28,17,690,0,0,2008-2009,False,0.0
Sergio Sánchez,ESP,DF,Espanyol,La Liga,22,33,2894,3,0,2008-2009,False,0.0933
Sergio Sánchez,ESP,GK,Sporting Gijón,La Liga,31,8,720,0,0,2008-2009,False,0.0
Vicente Sánchez,URU,FW,Schalke 04,Bundesliga,28,22,1092,0,0,2008-2009,False,0.0
Víctor Sánchez,ESP,"DF,MF",Barcelona,La Liga,20,7,250,0,0,2008-2009,False,0.0
Oier Sanjurjo,ESP,"DF,MF",Osasuna,La Liga,22,10,891,0,1,2008-2009,True,0.101
Younousse Sankharé,SEN,MF,Paris Saint-Germain,Ligue 1,18,2,87,0,0,2008-2009,False,0.0
Tuncay Şanlı,TUR,"FW,MF",Middlesbrough,Premier League,26,33,2669,7,4,2008-2009,True,0.3709
Boubacar Sanogo,CIV,FW,Hoffenheim,Bundesliga,25,14,897,1,0,2008-2009,False,0.1003
Boubacar Sanogo,CIV,FW,Werder Bremen,Bundesliga,25,8,201,1,0,2008-2009,False,0.4478
Wilfried Sanou,BFA,"FW,MF",Köln,Bundesliga,24,15,576,1,0,2008-2009,False,0.1562
Roque Santa Cruz,PAR,FW,Blackburn Rovers,Premier League,26,20,1486,4,2,2008-2009,True,0.3634
Fabiano Santacroce,ITA,DF,Napoli,Serie A,21,27,2260,0,0,2008-2009,False,0.0
Cléber Santana,BRA,MF,Mallorca,La Liga,27,32,2405,5,0,2008-2009,False,0.1871
Felipe Santana,BRA,DF,Dortmund,Bundesliga,22,23,1905,4,0,2008-2009,False,0.189
Jonathan Santana,PAR,MF,Wolfsburg,Bundesliga,26,6,314,0,0,2008-2009,False,0.0
Mario Santana,ARG,MF,Fiorentina,Serie A,26,20,1438,1,3,2008-2009,True,0.2503
Davide Santon,ITA,DF,Inter,Serie A,17,16,1276,0,1,2008-2009,True,0.0705
Álvaro Santos,BRA,FW,Sochaux,Ligue 1,28,4,139,0,0,2008-2009,False,0.0
Cícero Santos,BRA,MF,Hertha BSC,Bundesliga,23,33,2903,7,2,2008-2009,True,0.279
Fábio Santos,BRA,MF,Lyon,Ligue 1,27,6,252,0,0,2008-2009,False,0.0
Francileudo Santos,TUN,FW,Sochaux,Ligue 1,29,15,762,2,0,2008-2009,False,0.2362
Gleison Santos,BRA,DF,Reggina,Serie A,26,24,2048,0,0,2008-2009,False,0.0
Guilherme Santos,BRA,"DF,MF",Almería,La Liga,20,7,486,0,0,2008-2009,False,0.0
Uri Santos,ESP,FW,Racing Sant,La Liga,21,1,11,0,0,2008-2009,False,0.0
Gennaro Sardo,ITA,DF,Catania,Serie A,29,14,1063,0,0,2008-2009,False,0.0
Gennaro Sardo,ITA,DF,Chievo,Serie A,29,7,361,0,0,2008-2009,False,0.0
Hans Sarpei,GHA,DF,Leverkusen,Bundesliga,32,3,171,0,0,2008-2009,False,0.0
Rafel Sastre,ESP,DF,Sporting Gijón,La Liga,32,30,2563,0,0,2008-2009,False,0.0
David Sauget,FRA,DF,Saint-Étienne,Ligue 1,28,13,975,0,0,2008-2009,False,0.0
Jürgen Säumel,AUT,MF,Torino,Serie A,23,19,1216,2,0,2008-2009,False,0.148
Steve Savidan,FRA,FW,Caen,Ligue 1,30,38,3239,14,5,2008-2009,True,0.5279
Mirko Savini,ITA,DF,Palermo,Serie A,29,11,428,0,0,2008-2009,False,0.0
Javier Saviola,ARG,FW,Real Madrid,La Liga,26,8,188,1,1,2008-2009,True,0.9574
Lionel Scaloni,ARG,"DF,MF",Mallorca,La Liga,30,22,1786,0,0,2008-2009,False,0.0
Francesco Scardina,ITA,DF,Chievo,Serie A,26,11,825,0,0,2008-2009,False,0.0
Alessio Scarpi,ITA,GK,Genoa,Serie A,35,2,119,0,0,2008-2009,False,0.0
Sebastian Schachten,GER,"DF,MF",Gladbach,Bundesliga,23,1,45,0,0,2008-2009,False,0.0
Marcel Schäfer,GER,"DF,MF",Wolfsburg,Bundesliga,24,34,3037,0,4,2008-2009,True,0.1185
Paul Scharner,AUT,"DF,MF",Wigan Athletic,Premier League,28,29,2384,0,2,2008-2009,True,0.0755
Matthias Scherz,GER,FW,Köln,Bundesliga,36,6,78,0,0,2008-2009,False,0.0
Raffaele Schiavi,ITA,DF,Lecce,Serie A,22,13,778,0,0,2008-2009,False,0.0
Julian Schieber,GER,FW,Stuttgart,Bundesliga,19,12,178,0,0,2008-2009,False,0.0
Sebastian Schindzielorz,GER,MF,Wolfsburg,Bundesliga,29,6,315,0,0,2008-2009,False,0.0
Jan Schlaudraff,GER,"FW,MF",Hannover 96,Bundesliga,25,22,1368,5,3,2008-2009,True,0.5263
Kasper Schmeichel,DEN,GK,Manchester City,Premier League,21,1,72,0,0,2008-2009,False,0.0
Marcel Schmelzer,GER,DF,Dortmund,Bundesliga,20,12,893,0,0,2008-2009,False,0.0
Rafael Schmitz,BRA,DF,Valenciennes,Ligue 1,27,31,2671,1,0,2008-2009,False,0.0337
Bernd Schneider,GER,"DF,MF",Leverkusen,Bundesliga,34,1,18,0,0,2008-2009,False,0.0
Mathias Schober,GER,GK,Schalke 04,Bundesliga,32,4,360,0,0,2008-2009,False,0.0
Paul Scholes,ENG,MF,Manchester Utd,Premier League,33,21,1269,2,2,2008-2009,True,0.2837
Oliver Schröder,GER,"DF,MF",Bochum,Bundesliga,28,13,940,0,0,2008-2009,False,0.0
Markus Schuler,GER,DF,Arminia,Bundesliga,30,30,2675,0,0,2008-2009,False,0.0
Bastian Schulz,GER,MF,Hannover 96,Bundesliga,23,21,1194,1,0,2008-2009,False,0.0754
Christian Schulz,GER,"DF,MF",Hannover 96,Bundesliga,25,31,2623,3,1,2008-2009,True,0.1372
Mark Schwarzer,AUS,GK,Fulham,Premier League,35,38,3420,0,0,2008-2009,False,0.0
Pirmin Schwegler,SUI,MF,Leverkusen,Bundesliga,21,14,633,0,1,2008-2009,True,0.1422
Bastian Schweinsteiger,GER,"DF,MF",Bayern Munich,Bundesliga,23,31,2380,5,8,2008-2009,True,0.4916
Fabio Sciacca,ITA,MF,Catania,Serie A,19,6,299,0,1,2008-2009,True,0.301
Giuseppe Sculli,ITA,"FW,MF",Genoa,Serie A,27,35,2309,8,2,2008-2009,True,0.3898
Freddie Sears,ENG,"FW,MF",West Ham United,Premier League,18,17,453,0,0,2008-2009,False,0.0
Tim Sebastian,GER,DF,Karlsruher,Bundesliga,24,19,1665,1,0,2008-2009,False,0.0541
Filip Šebo,SVK,FW,Valenciennes,Ligue 1,24,19,738,1,0,2008-2009,False,0.122
Clarence Seedorf,NED,MF,Milan,Serie A,32,33,2614,6,5,2008-2009,True,0.3787
Diego Segura,ESP,FW,Real Betis,La Liga,24,3,93,0,0,2008-2009,False,0.0
Giourkas Seitaridis,GRE,DF,Atlético Madrid,La Liga,27,14,1005,0,1,2008-2009,True,0.0896
Franco Semioli,ITA,MF,Fiorentina,Serie A,28,21,1218,0,3,2008-2009,True,0.2217
Philippe Senderos,SUI,DF,Milan,Serie A,23,14,762,0,0,2008-2009,False,0.0
Marcos Senna,ESP,MF,Villarreal,La Liga,32,27,2109,2,1,2008-2009,True,0.128
Luigi Sepe,ITA,GK,Napoli,Serie A,17,1,59,0,0,2008-2009,False,0.0
László Sepsi,ROU,DF,Racing Sant,La Liga,21,19,1215,0,0,2008-2009,False,0.0
Matteo Sereni,ITA,GK,Torino,Serie A,33,31,2782,0,0,2008-2009,False,0.0
Sergio,ESP,MF,Dep La Coruña,La Liga,31,28,2158,4,2,2008-2009,True,0.2502
Sergio,ESP,DF,Osasuna,La Liga,31,15,1267,1,0,2008-2009,False,0.071
Óscar Serrano,ESP,MF,Racing Sant,La Liga,26,35,2430,5,5,2008-2009,True,0.3704
Grégory Sertic,FRA,MF,Bordeaux,Ligue 1,18,6,358,1,0,2008-2009,False,0.2514
Jonathan Sesma,ESP,"FW,MF",Valladolid,La Liga,29,33,2661,7,4,2008-2009,True,0.372
Stéphane Sessègnon,BEN,"FW,MF",Paris Saint-Germain,Ligue 1,24,34,2899,5,7,2008-2009,True,0.3725
Stanislav Šesták,SVK,"FW,MF",Bochum,Bundesliga,25,24,1963,9,2,2008-2009,True,0.5043
Alessio Sestu,ITA,MF,Reggina,Serie A,24,17,910,1,1,2008-2009,True,0.1978
Nicolas Seube,FRA,"DF,MF",Caen,Ligue 1,28,36,2965,3,0,2008-2009,False,0.0911
Stephan El Shaarawy,ITA,"FW,MF",Genoa,Serie A,15,1,8,0,0,2008-2009,False,0.0
Ryan Shawcross,ENG,DF,Stoke City,Premier League,20,29,2452,3,1,2008-2009,True,0.1468
Mohamed Shawky,EGY,MF,Middlesbrough,Premier League,26,13,845,0,0,2008-2009,False,0.0
Andriy Shevchenko,UKR,FW,Milan,Serie A,31,18,464,0,1,2008-2009,True,0.194
Danny Shittu,NGA,DF,Bolton Wanderers,Premier League,27,10,789,0,0,2008-2009,False,0.0
Masoud Shojaei,IRN,MF,Osasuna,La Liga,24,33,1939,3,5,2008-2009,True,0.3713
Nicky Shorey,ENG,"DF,MF",Aston Villa,Premier League,27,21,1583,0,0,2008-2009,False,0.0
Antoine Sibierski,FRA,"FW,MF",Wigan Athletic,Premier League,33,3,24,0,0,2008-2009,False,0.0
Amadou Sidibé,MLI,"DF,MF",Auxerre,Ligue 1,22,1,13,0,0,2008-2009,False,0.0
Mamady Sidibé,MLI,FW,Stoke City,Premier League,28,22,1338,3,2,2008-2009,True,0.3363
Steve Sidwell,ENG,MF,Aston Villa,Premier League,25,16,1014,3,0,2008-2009,False,0.2663
Óscar Sielva,ESP,MF,Espanyol,La Liga,16,5,143,0,0,2008-2009,False,0.0
Andrea Signorini,ITA,DF,Genoa,Serie A,18,1,1,0,0,2008-2009,False,0.0
Alex Silva,BRA,DF,Hamburger SV,Bundesliga,23,17,1303,0,1,2008-2009,True,0.0691
Antônio da Silva,BRA,MF,Karlsruher,Bundesliga,30,28,2332,2,4,2008-2009,True,0.2316
David Silva,ESP,"FW,MF",Valencia,La Liga,22,19,1475,4,5,2008-2009,True,0.5492
Vragel da Silva,BRA,DF,Energie Cottbus,Bundesliga,34,1,24,0,0,2008-2009,False,0.0
Matías Silvestre,ARG,DF,Catania,Serie A,23,36,3240,0,0,2008-2009,False,0.0
Mikaël Silvestre,FRA,DF,Arsenal,Premier League,30,14,1092,2,1,2008-2009,True,0.2473
Cristian Silvestri,ITA,DF,Catania,Serie A,33,23,1427,0,0,2008-2009,False,0.0
Jan Šimák,CZE,MF,Stuttgart,Bundesliga,29,20,923,2,2,2008-2009,True,0.39
Dario Šimić,CRO,DF,Monaco,Ligue 1,32,27,2355,0,0,2008-2009,False,0.0
Steve Simonsen,ENG,GK,Stoke City,Premier League,29,5,270,0,0,2008-2009,False,0.0
Fábio Simplício,BRA,MF,Palermo,Serie A,28,37,3146,8,7,2008-2009,True,0.4291
Danny Simpson,ENG,DF,Blackburn Rovers,Premier League,21,12,888,0,0,2008-2009,False,0.0
Jay Simpson,ENG,"FW,MF",West Brom,Premier League,19,13,702,1,0,2008-2009,False,0.1282
Jan Šimůnek,CZE,DF,Wolfsburg,Bundesliga,21,17,1290,0,0,2008-2009,False,0.0
Josip Šimunić,CRO,DF,Hertha BSC,Bundesliga,30,29,2610,1,0,2008-2009,False,0.0345
Florent Sinama Pongolle,FRA,FW,Atlético Madrid,La Liga,23,30,1295,5,1,2008-2009,True,0.417
Scott Sinclair,ENG,"FW,MF",Chelsea,Premier League,19,2,20,0,0,2008-2009,False,0.0
Lukas Sinkiewicz,GER,"DF,MF",Leverkusen,Bundesliga,22,13,985,0,0,2008-2009,False,0.0
Pantxi Sirieix,FRA,MF,Toulouse,Ligue 1,27,29,1913,1,2,2008-2009,True,0.1411
Maicon Sisenando,BRA,DF,Inter,Serie A,27,29,2502,4,4,2008-2009,True,0.2878
Sisi,ESP,"FW,MF",Recreativo,La Liga,22,28,1788,1,1,2008-2009,True,0.1007
Mohamed Sissoko,MLI,MF,Juventus,Serie A,23,21,1661,2,1,2008-2009,True,0.1626
Moussa Sissoko,FRA,MF,Toulouse,Ligue 1,18,35,2320,4,3,2008-2009,True,0.2716
Sebastiano Siviglia,ITA,DF,Lazio,Serie A,35,27,2363,2,0,2008-2009,False,0.0762
Ervin Skela,ALB,"FW,MF",Energie Cottbus,Bundesliga,31,31,2633,2,6,2008-2009,True,0.2735
Martin Škrtel,SVK,DF,Liverpool,Premier League,23,21,1812,0,2,2008-2009,True,0.0993
Chris Smalling,ENG,DF,Fulham,Premier League,18,1,14,0,0,2008-2009,False,0.0
Milan Smiljanić,SRB,MF,Espanyol,La Liga,21,18,720,0,0,2008-2009,False,0.0
Alan Smith,ENG,"FW,MF",Newcastle United,Premier League,27,6,394,0,0,2008-2009,False,0.0
Euzebiusz Smolarek,POL,"FW,MF",Bolton Wanderers,Premier League,27,12,229,0,0,2008-2009,False,0.0
Wesley Sneijder,NED,MF,Real Madrid,La Liga,24,22,1342,2,2,2008-2009,True,0.2683
Tom Soares,ENG,MF,Stoke City,Premier League,22,7,409,0,0,2008-2009,False,0.0
Youssef Sofiane,FRA,FW,Lille,Ligue 1,24,1,23,0,0,2008-2009,False,0.0
Enrique Sola,ESP,FW,Osasuna,La Liga,22,16,780,0,0,2008-2009,False,0.0
Esteban Solari,ARG,FW,Almería,La Liga,28,8,228,1,0,2008-2009,False,0.3947
Roberto Soldado,ESP,FW,Getafe,La Liga,23,34,2184,13,2,2008-2009,True,0.6181
David Sommeil,GLP,DF,Valenciennes,Ligue 1,33,1,90,0,0,2008-2009,False,0.0
Alexandre Song,CMR,"DF,MF",Arsenal,Premier League,20,31,2064,1,0,2008-2009,False,0.0436
Ibrahima Sonko,SEN,DF,Stoke City,Premier League,27,14,702,0,0,2008-2009,False,0.0
Jérémy Sorbon,FRA,DF,Caen,Ligue 1,24,32,2846,0,0,2008-2009,False,0.0
Bruno Soriano,ESP,MF,Villarreal,La Liga,24,25,1386,0,0,2008-2009,False,0.0
Fernando Soriano,ESP,MF,Almería,La Liga,28,24,1447,1,1,2008-2009,True,0.1244
Jonathan Soriano,ESP,FW,Espanyol,La Liga,22,7,194,0,0,2008-2009,False,0.0
Olivier Sorin,FRA,GK,Auxerre,Ligue 1,27,18,1620,0,0,2008-2009,False,0.0
Bakary Soro,BFA,DF,Lorient,Ligue 1,22,11,679,0,0,2008-2009,False,0.0
Stefano Sorrentino,ITA,GK,Chievo,Serie A,29,32,2880,0,0,2008-2009,False,0.0
José Sosa,ARG,MF,Bayern Munich,Bundesliga,23,17,864,2,0,2008-2009,False,0.2083
Ahmed Soukouna,FRA,FW,Toulouse,Ligue 1,18,2,113,0,0,2008-2009,False,0.0
Moussa Sow,SEN,"FW,MF",Rennes,Ligue 1,22,32,1612,9,4,2008-2009,True,0.7258
Jonathan Spector,USA,"DF,MF",West Ham United,Premier League,22,9,466,0,1,2008-2009,True,0.1931
Gionatha Spinesi,ITA,FW,Catania,Serie A,30,8,119,0,0,2008-2009,False,0.0
Christoph Spycher,SUI,DF,Eintracht Frankfurt,Bundesliga,30,18,1598,0,1,2008-2009,True,0.0563
