player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_missing,ga_per_90
Jonathan Blondel,BEL,MF,Tottenham Hotspur,Premier League,19,1,26,0,0,2003-2004,False,0.0
Luís Boa Morte,POR,"FW,MF",Fulham,Premier League,25,33,2788,9,4,2003-2004,False,0.4197
George Boateng,NED,MF,Middlesbrough,Premier League,27,35,3121,0,2,2003-2004,False,0.0577
Fredi Bobic,GER,FW,Hertha BSC,Bundesliga,31,32,2444,7,4,2003-2004,False,0.4051
Kevin Bobson,NED,FW,Espanyol,La Liga,22,9,382,1,0,2003-2004,False,0.2356
Carlos Bocanegra,USA,DF,Fulham,Premier League,24,15,1322,0,0,2003-2004,False,0.0
Rodolfo Bodipo,EQG,FW,Racing Sant,La Liga,25,30,1972,7,5,2003-2004,False,0.5477
Mathieu Bodmer,FRA,"DF,MF",Lille,Ligue 1,20,33,1853,2,2,2003-2004,False,0.1943
Jörg Böhme,GER,MF,Schalke 04,Bundesliga,29,14,936,2,4,2003-2004,False,0.5769
Valeri Bojinov,BUL,FW,Lecce,Serie A,17,27,1272,3,1,2003-2004,False,0.283
Jorge Bolaño,COL,MF,Parma,Serie A,26,2,6,0,0,2003-2004,False,0.0
Jorge Bolaño,COL,MF,Lecce,Serie A,26,16,1119,0,0,2003-2004,False,0.0
Dražen Bolić,SRB,DF,Ancona,Serie A,31,16,1350,0,0,2003-2004,False,0.0
Roberto Bonano,ARG,GK,Real Murcia,La Liga,33,11,990,0,0,2003-2004,False,0.0
Emiliano Bonazzoli,ITA,FW,Reggina,Serie A,24,25,2002,2,1,2003-2004,False,0.1349
Daniele Bonera,ITA,DF,Parma,Serie A,22,24,2059,0,0,2003-2004,False,0.0
Philipp Bönig,GER,DF,Bochum,Bundesliga,23,28,2317,0,1,2003-2004,False,0.0388
Nicolas Bonis,FRA,GK,Strasbourg,Ligue 1,21,2,180,0,0,2003-2004,False,0.0
Nicolas Bonnal,FRA,MF,Ajaccio,Ligue 1,26,20,1394,1,2,2003-2004,False,0.1937
Laurent Bonnart,FRA,DF,Le Mans,Ligue 1,23,26,2281,1,1,2003-2004,False,0.0789
Jérôme Bonnissel,FRA,"DF,FW",Fulham,Premier League,30,16,1357,0,1,2003-2004,False,0.0663
Simone Bonomi,ITA,"DF,MF",Chievo,Serie A,22,7,286,0,0,2003-2004,False,0.0
Stéphane Borbiconi,FRA,DF,Metz,Ligue 1,24,34,2996,1,0,2003-2004,False,0.03
Endika Bordas,ESP,MF,Athletic Club,La Liga,21,9,222,0,0,2003-2004,False,0.0
Marcelo Bordon,BRA,DF,Stuttgart,Bundesliga,27,24,2159,5,3,2003-2004,False,0.3335
Pascal Borel,GER,GK,Werder Bremen,Bundesliga,24,1,45,0,0,2003-2004,True,0.0
Daniel Borimirov,BUL,MF,1860 Munich,Bundesliga,33,5,123,0,0,2003-2004,False,0.0
Boris,ESP,DF,Real Sociedad,La Liga,23,7,243,0,0,2003-2004,False,0.0
Tim Borowski,GER,MF,Werder Bremen,Bundesliga,23,25,1237,1,3,2003-2004,False,0.291
Marco Borriello,ITA,FW,Milan,Serie A,21,4,66,0,1,2003-2004,False,1.3636
Branko Bošković,MNE,MF,Paris Saint-Germain,Ligue 1,23,24,1312,3,4,2003-2004,False,0.4802
Danko Bošković,GER,FW,Kaiserslautern,Bundesliga,21,1,15,0,0,2003-2004,False,0.0
Paul Bosvelt,NED,"DF,MF",Manchester City,Premier League,33,25,1914,0,1,2003-2004,False,0.047
Jay Bothroyd,ENG,FW,Perugia,Serie A,21,26,1485,4,4,2003-2004,False,0.4848
Papa Bouba Diop,SEN,"DF,MF",Lens,Ligue 1,25,25,1777,3,0,2003-2004,False,0.1519
Marc Boucher,FRA,DF,Nantes,Ligue 1,21,3,102,0,0,2003-2004,False,0.0
Fabien Boudarène,FRA,MF,Sochaux,Ligue 1,24,21,1245,0,0,2003-2004,False,0.0
Jean-Alain Boumsong,FRA,DF,Auxerre,Ligue 1,23,32,2805,1,0,2003-2004,False,0.0321
Kemal Bourhani,COM,FW,Guingamp,Ligue 1,21,19,973,2,0,2003-2004,False,0.185
Grégory Bourillon,FRA,"DF,MF",Rennes,Ligue 1,19,16,1021,0,1,2003-2004,False,0.0881
Djézon Boutoille,FRA,FW,Lille,Ligue 1,27,9,333,0,1,2003-2004,False,0.2703
Iago Bouzón,ESP,DF,Celta Vigo,La Liga,20,2,56,0,0,2003-2004,False,0.0
Cesare Bovo,ITA,DF,Lecce,Serie A,20,19,1710,2,0,2003-2004,False,0.1053
Lee Bowyer,ENG,MF,Newcastle United,Premier League,26,24,1526,2,1,2003-2004,False,0.1769
Anthony Braizat,FRA,MF,Toulouse,Ligue 1,25,9,279,1,1,2003-2004,False,0.6452
Titus Bramble,ENG,DF,Newcastle United,Premier League,22,29,2486,0,0,2003-2004,False,0.0
Serge Branco,CMR,"DF,MF",Stuttgart,Bundesliga,22,3,18,0,0,2003-2004,False,0.0
Raúl Bravo,ESP,DF,Real Madrid,La Liga,22,32,2860,1,0,2003-2004,False,0.0315
Thomas Brdarić,GER,FW,Hannover 96,Bundesliga,28,28,2047,12,5,2003-2004,False,0.7474
Jérémie Bréchet,FRA,"DF,MF",Inter,Serie A,23,9,364,0,0,2003-2004,False,0.0
Mark Bresciano,AUS,MF,Parma,Serie A,23,33,2425,8,5,2003-2004,False,0.4825
Jimmy Briand,FRA,"FW,MF",Rennes,Ligue 1,17,8,235,1,0,2003-2004,False,0.383
Wayne Bridge,ENG,DF,Chelsea,Premier League,22,33,2964,1,4,2003-2004,False,0.1518
Michael Bridges,ENG,"FW,MF",Leeds United,Premier League,24,10,276,0,0,2003-2004,False,0.0
Michael Bridges,ENG,"FW,MF",Newcastle United,Premier League,24,6,72,0,0,2003-2004,False,0.0
Franco Brienza,ITA,"FW,MF",Perugia,Serie A,24,12,711,2,0,2003-2004,False,0.2532
Matteo Brighi,ITA,MF,Brescia,Serie A,22,29,2261,1,1,2003-2004,False,0.0796
Martin Brittain,ENG,MF,Newcastle United,Premier League,18,1,16,0,0,2003-2004,False,0.0
Cristian Brocchi,ITA,MF,Milan,Serie A,27,11,219,0,1,2003-2004,False,0.411
Thomas Broich,GER,MF,Gladbach,Bundesliga,22,13,953,2,3,2003-2004,False,0.4722
Giovanni van Bronckhorst,NED,"DF,MF",Barcelona,La Liga,28,34,3007,0,2,2003-2004,False,0.0599
Paul Brooker,ENG,MF,Leicester City,Premier League,26,3,55,0,0,2003-2004,False,0.0
Michael Brown,ENG,MF,Tottenham Hotspur,Premier League,26,17,1491,1,1,2003-2004,False,0.1207
Wes Brown,ENG,DF,Manchester Utd,Premier League,23,17,1411,0,1,2003-2004,False,0.0638
Jonathan Bru,MRI,MF,Rennes,Ligue 1,18,1,6,0,0,2003-2004,True,0.0
Arnold Bruggink,NED,"FW,MF",Mallorca,La Liga,26,26,1319,8,3,2003-2004,False,0.7506
Philippe Brunel,FRA,MF,Lille,Ligue 1,30,33,2589,3,8,2003-2004,False,0.3824
Salvatore Bruno,ITA,FW,Ancona,Serie A,23,8,381,0,0,2003-2004,False,0.0
Markus Brzenska,GER,DF,Dortmund,Bundesliga,19,5,50,0,0,2003-2004,False,0.0
Miquel Buades Crespí,ESP,DF,Albacete,La Liga,23,24,2016,0,0,2003-2004,False,0.0
Malik Buari,ENG,"DF,MF",Fulham,Premier League,19,3,79,0,0,2003-2004,False,0.0
Cristian Bucchi,ITA,FW,Ancona,Serie A,26,12,763,5,1,2003-2004,False,0.7077
Luca Bucci,ITA,GK,Empoli,Serie A,34,17,1485,0,0,2003-2004,False,0.0
Delron Buckley,RSA,"FW,MF",Bochum,Bundesliga,25,20,813,0,2,2003-2004,False,0.2214
Alessandro Budel,ITA,MF,Lecce,Serie A,22,7,323,0,0,2003-2004,False,0.0
Viktor Budyanskiy,RUS,MF,Juventus,Serie A,19,2,91,0,0,2003-2004,False,0.0
Gianluigi Buffon,ITA,GK,Juventus,Serie A,25,32,2880,0,0,2003-2004,False,0.0
Goran Bunjevčević,SRB,DF,Tottenham Hotspur,Premier League,30,7,313,0,0,2003-2004,False,0.0
Henning Bürger,GER,"DF,MF",Eintracht Frankfurt,Bundesliga,33,21,1480,1,2,2003-2004,False,0.1824
Germán Burgos,ARG,GK,Atlético Madrid,La Liga,34,14,1215,0,0,2003-2004,False,0.0
Dick van Burik,NED,DF,Hertha BSC,Bundesliga,29,20,1564,0,0,2003-2004,False,0.0
Deon Burton,JAM,FW,Portsmouth,Premier League,26,1,19,0,0,2003-2004,False,0.0
Okan Buruk,TUR,MF,Inter,Serie A,29,3,47,0,0,2003-2004,False,0.0
Antonio Buscè,ITA,MF,Empoli,Serie A,27,31,2737,1,1,2003-2004,False,0.0658
Vladimir But,RUS,MF,Hannover 96,Bundesliga,25,3,103,0,1,2003-2004,False,0.8738
Ludovic Butelle,FRA,GK,Metz,Ligue 1,20,27,2430,0,0,2003-2004,False,0.0
Paul Butler,IRL,DF,Wolves,Premier League,30,37,3330,1,0,2003-2004,False,0.027
Hans-Jörg Butt,GER,GK,Leverkusen,Bundesliga,29,34,3060,1,0,2003-2004,False,0.0294
Nicky Butt,ENG,"DF,MF",Manchester Utd,Premier League,28,21,1106,1,0,2003-2004,False,0.0814
Ricardo Cabanas,SUI,MF,Guingamp,Ligue 1,24,17,865,0,1,2003-2004,False,0.104
Cacá,BRA,FW,Albacete,La Liga,24,2,82,0,0,2003-2004,False,0.0
Caçapa,BRA,"DF,MF",Lyon,Ligue 1,27,15,919,1,0,2003-2004,False,0.0979
Cacau,GER,FW,Stuttgart,Bundesliga,22,15,839,5,1,2003-2004,False,0.6436
Fernando Cáceres,ARG,DF,Celta Vigo,La Liga,34,24,2019,0,0,2003-2004,False,0.0
Cafú,BRA,DF,Milan,Serie A,33,28,2256,1,5,2003-2004,False,0.2394
Dennis Cagara,PHI,DF,Hertha BSC,Bundesliga,18,8,525,0,0,2003-2004,False,0.0
Ellery Cairo,NED,"FW,MF",Freiburg,Bundesliga,24,30,1642,1,4,2003-2004,False,0.2741
Juan Calatayud,ESP,GK,Málaga,La Liga,23,18,1595,0,0,2003-2004,False,0.0
Steven Caldwell,SCO,DF,Leeds United,Premier League,22,13,1170,1,1,2003-2004,False,0.1538
Steven Caldwell,SCO,DF,Newcastle United,Premier League,22,5,326,0,0,2003-2004,False,0.0
Javier Calleja,ESP,MF,Villarreal,La Liga,25,9,413,0,0,2003-2004,False,0.0
Jan-Ingwer Callsen-Bracker,GER,DF,Leverkusen,Bundesliga,18,1,12,0,0,2003-2004,False,0.0
Pascal Camadini,FRA,MF,Strasbourg,Ligue 1,31,19,977,1,1,2003-2004,False,0.1842
Henri Camara,SEN,FW,Wolves,Premier League,26,30,2589,7,3,2003-2004,False,0.3476
Souleymane Camara,SEN,FW,Guingamp,Ligue 1,20,13,807,2,0,2003-2004,True,0.223
Souleymane Camara,SEN,FW,Monaco,Ligue 1,20,4,146,0,0,2003-2004,True,0.0
Zoumana Camara,FRA,DF,Leeds United,Premier League,24,13,1170,1,0,2003-2004,False,0.0769
Esteban Cambiasso,ARG,MF,Real Madrid,La Liga,22,17,813,0,1,2003-2004,False,0.1107
Colin Cameron,SCO,MF,Wolves,Premier League,30,30,2222,4,0,2003-2004,False,0.162
Fabrizio Cammarata,ITA,FW,Parma,Serie A,27,8,198,0,0,2003-2004,False,0.0
Mauro Camoranesi,ITA,MF,Juventus,Serie A,26,26,1771,3,5,2003-2004,False,0.4065
Alejandro Campano,ESP,MF,Mallorca,La Liga,24,30,1943,4,5,2003-2004,False,0.4169
Kevin Campbell,ENG,FW,Everton,Premier League,33,17,761,1,1,2003-2004,False,0.2365
Sol Campbell,ENG,"DF,FW",Arsenal,Premier League,28,35,3085,1,1,2003-2004,False,0.0583
Jamal Campbell-Ryce,JAM,"FW,MF",Charlton Athletic,Premier League,20,2,33,0,0,2003-2004,False,0.0
Nicola Campedelli,ITA,MF,Modena,Serie A,24,27,2040,2,0,2003-2004,False,0.0882
Iván Campo,ESP,"DF,MF",Bolton Wanderers,Premier League,29,38,3204,4,1,2003-2004,False,0.1404
Fabien Camus,TUN,MF,Marseille,Ligue 1,18,2,34,0,0,2003-2004,False,0.0
Lorik Cana,ALB,"DF,MF",Paris Saint-Germain,Ligue 1,20,32,2597,1,0,2003-2004,False,0.0347
Manuel Canabal,ESP,FW,Málaga,La Liga,28,20,731,4,1,2003-2004,False,0.6156
Vincent Candela,FRA,"DF,MF",Roma,Serie A,29,12,708,0,0,2003-2004,False,0.0
César Caneda,ESP,DF,Athletic Club,La Liga,25,10,637,0,1,2003-2004,False,0.1413
Marco Caneira,POR,DF,Bordeaux,Ligue 1,24,35,3150,0,0,2003-2004,False,0.0
Peter Canero,SCO,MF,Leicester City,Premier League,22,7,245,0,0,2003-2004,False,0.0
Cani,ESP,MF,Zaragoza,La Liga,21,32,1900,4,4,2003-2004,False,0.3789
Santiago Cañizares,ESP,GK,Valencia,La Liga,33,37,3330,0,0,2003-2004,False,0.0
Fabio Cannavaro,ITA,DF,Inter,Serie A,29,22,1927,2,1,2003-2004,False,0.1401
Paolo Cannavaro,ITA,DF,Parma,Serie A,22,16,1330,0,0,2003-2004,False,0.0
Fabián Canobbio,URU,MF,Valencia,La Liga,23,11,424,1,0,2003-2004,False,0.2123
Joan Capdevila,ESP,DF,Dep La Coruña,La Liga,25,27,2316,4,1,2003-2004,False,0.1943
Capi,ESP,MF,Real Betis,La Liga,26,24,1290,2,0,2003-2004,False,0.1395
Capi,ESP,DF,Zaragoza,La Liga,22,1,23,0,1,2003-2004,False,3.913
Massimiliano Cappellini,ITA,FW,Empoli,Serie A,32,18,523,0,0,2003-2004,False,0.0
Eddy Capron,FRA,DF,Le Mans,Ligue 1,32,17,1217,0,1,2003-2004,False,0.074
Andrea Caracciolo,ITA,FW,Brescia,Serie A,21,31,2495,12,3,2003-2004,False,0.5411
Benito Carbone,ITA,FW,Parma,Serie A,31,19,1043,4,5,2003-2004,False,0.7766
Amedeo Carboni,ITA,DF,Valencia,La Liga,38,33,2936,0,2,2003-2004,False,0.0613
Martín Cardetti,ARG,FW,Valladolid,La Liga,27,11,195,0,0,2003-2004,False,0.0
Roberto Cardinale,ITA,DF,Perugia,Serie A,22,1,28,0,0,2003-2004,False,0.0
Giuseppe Cardone,ITA,DF,Parma,Serie A,29,1,89,0,0,2003-2004,False,0.0
Rodolfo Cardoso,ARG,MF,Hamburger SV,Bundesliga,34,9,237,0,0,2003-2004,False,0.0
Julien Cardy,FRA,MF,Toulouse,Ligue 1,21,27,1936,1,1,2003-2004,False,0.093
John Carew,NOR,FW,Roma,Serie A,23,19,871,6,1,2003-2004,False,0.7233
Juan Carlos Menseguez,ARG,"FW,MF",Wolfsburg,Bundesliga,19,28,1764,0,3,2003-2004,False,0.1531
Roberto Carlos,BRA,DF,Real Madrid,La Liga,30,32,2845,6,5,2003-2004,False,0.348
Juan Carlos Valerón,ESP,MF,Dep La Coruña,La Liga,28,34,2617,3,5,2003-2004,False,0.2751
Bradley Carnell,RSA,"DF,MF",Gladbach,Bundesliga,26,18,1537,1,2,2003-2004,False,0.1757
Stéphane Carnot,FRA,MF,Guingamp,Ligue 1,31,13,595,0,0,2003-2004,False,0.0
Bruno Carotti,FRA,"DF,MF",Montpellier,Ligue 1,30,27,2284,3,0,2003-2004,False,0.1182
Marco Carparelli,ITA,FW,Empoli,Serie A,27,6,262,0,0,2003-2004,False,0.0
Stephen Carr,IRL,DF,Tottenham Hotspur,Premier League,26,32,2806,1,2,2003-2004,False,0.0962
Jamie Carragher,ENG,"DF,MF",Liverpool,Premier League,25,22,1908,0,1,2003-2004,False,0.0472
Lluís Carreras,ESP,DF,Real Murcia,La Liga,30,15,1072,0,0,2003-2004,False,0.0
Éric Carrière,FRA,MF,Lyon,Ligue 1,30,28,1634,2,4,2003-2004,False,0.3305
Roy Carroll,NIR,GK,Manchester Utd,Premier League,25,6,540,0,0,2003-2004,False,0.0
Moris Carrozzieri,ITA,"DF,FW",Sampdoria,Serie A,22,25,1701,0,1,2003-2004,False,0.0529
Davide Carrus,ITA,MF,Ancona,Serie A,24,16,1315,0,1,2003-2004,False,0.0684
Lee Carsley,IRL,MF,Everton,Premier League,29,21,1406,1,0,2003-2004,False,0.064
Scott Carson,ENG,GK,Leeds United,Premier League,17,3,182,0,0,2003-2004,False,0.0
Darren Carter,ENG,"DF,MF",Birmingham City,Premier League,19,5,74,0,0,2003-2004,False,0.0
Pablo Casar,ESP,DF,Racing Sant,La Liga,24,32,2738,1,0,2003-2004,False,0.0329
Iker Casillas,ESP,GK,Real Madrid,La Liga,22,37,3330,0,0,2003-2004,False,0.0
Javier Casquero,ESP,MF,Sevilla,La Liga,27,25,1759,5,0,2003-2004,False,0.2558
Antonio Cassano,ITA,FW,Roma,Serie A,21,33,2690,14,8,2003-2004,False,0.7361
Mario Cassano,ITA,GK,Empoli,Serie A,19,5,320,0,0,2003-2004,False,0.0
Marco Cassetti,ITA,"DF,MF",Lecce,Serie A,26,30,2366,5,1,2003-2004,False,0.2282
David Castedo,ESP,DF,Sevilla,La Liga,29,35,3150,0,1,2003-2004,False,0.0286
Luca Castellazzi,ITA,GK,Brescia,Serie A,28,14,1220,0,0,2003-2004,False,0.0
Marcello Castellini,ITA,DF,Parma,Serie A,30,32,2857,0,1,2003-2004,False,0.0315
Paolo Castellini,ITA,DF,Brescia,Serie A,24,16,1440,0,0,2003-2004,False,0.0
Lucas Castromán,ARG,"FW,MF",Udinese,Serie A,22,19,851,1,1,2003-2004,False,0.2115
Catanha,ESP,FW,Celta Vigo,La Liga,31,10,320,1,1,2003-2004,False,0.5625
Benoît Cauet,FRA,MF,Bastia,Ligue 1,34,32,2446,2,2,2003-2004,False,0.1472
Pablo Cavallero,ARG,GK,Celta Vigo,La Liga,29,32,2880,0,0,2003-2004,False,0.0
Santi Cazorla,ESP,MF,Villarreal,La Liga,18,2,66,0,0,2003-2004,False,0.0
Petr Čech,CZE,GK,Rennes,Ligue 1,21,33,2905,0,0,2003-2004,False,0.0
Axel Cédric Konan,CIV,FW,Lecce,Serie A,20,31,1746,6,2,2003-2004,False,0.4124
Albert Celades,ESP,MF,Bordeaux,Ligue 1,27,27,2075,3,1,2003-2004,False,0.1735
Philippe Celdran,FRA,MF,Le Mans,Ligue 1,29,28,1716,1,4,2003-2004,False,0.2622
Fabio Celestini,SUI,MF,Marseille,Ligue 1,27,26,1896,0,1,2003-2004,False,0.0475
Emanuel Centurión,ARG,MF,Stuttgart,Bundesliga,20,5,112,0,1,2003-2004,False,0.8036
Alessio Cerci,ITA,"FW,MF",Roma,Serie A,16,1,14,0,0,2003-2004,True,0.0
Harald Cerny,AUT,MF,1860 Munich,Bundesliga,29,24,1827,0,3,2003-2004,False,0.1478
César Cervo Luca,BRA,DF,Chievo,Serie A,24,1,90,0,0,2003-2004,False,0.0
César,BRA,"DF,MF",Lazio,Serie A,28,14,969,6,0,2003-2004,False,0.5573
Júlio César,BRA,DF,Valladolid,La Liga,24,28,2296,1,0,2003-2004,False,0.0392
Paulo César,BRA,"DF,MF",Paris Saint-Germain,Ligue 1,24,9,317,0,1,2003-2004,False,0.2839
Julio César Pinheiro,BRA,MF,Osasuna,La Liga,26,6,175,0,0,2003-2004,False,0.0
Mauro Cetto,ARG,DF,Nantes,Ligue 1,21,2,115,0,0,2003-2004,False,0.0
Roberto Cevoli,SMR,DF,Modena,Serie A,34,27,2346,1,0,2003-2004,False,0.0384
Sébastien Chabbert,FRA,GK,Lens,Ligue 1,25,3,270,0,0,2003-2004,False,0.0
Nick Chadwick,ENG,FW,Everton,Premier League,20,3,125,0,0,2003-2004,False,0.0
Sofian Chahed,TUN,"DF,MF",Hertha BSC,Bundesliga,20,8,570,0,0,2003-2004,False,0.0
Florent Chaigneau,FRA,GK,Rennes,Ligue 1,19,6,511,0,0,2003-2004,False,0.0
Matthieu Chalmé,FRA,DF,Lille,Ligue 1,22,20,1382,3,0,2003-2004,False,0.1954
Marouane Chamakh,MAR,FW,Bordeaux,Ligue 1,19,25,1639,6,5,2003-2004,False,0.604
Cyril Chapuis,FRA,FW,Leeds United,Premier League,24,1,45,0,0,2003-2004,False,0.0
Cyril Chapuis,FRA,FW,Strasbourg,Ligue 1,24,9,759,1,0,2003-2004,False,0.1186
Angelos Charisteas,GRE,FW,Werder Bremen,Bundesliga,23,24,850,4,4,2003-2004,False,0.8471
Simon Charlton,ENG,DF,Bolton Wanderers,Premier League,31,31,2470,0,2,2003-2004,False,0.0729
Adel Chedli,TUN,MF,Sochaux,Ligue 1,26,4,257,0,0,2003-2004,False,0.0
Chema,ESP,MF,Valladolid,La Liga,27,23,1078,2,2,2003-2004,False,0.334
Abdelmalek Cherrad,ALG,FW,Nice,Ligue 1,22,19,886,3,2,2003-2004,False,0.5079
Steve Cherundolo,USA,DF,Hannover 96,Bundesliga,24,29,2375,0,3,2003-2004,False,0.1137
Javier Chevantón,URU,FW,Lecce,Serie A,22,31,2604,19,6,2003-2004,False,0.8641
Benoît Cheyrou,FRA,MF,Lille,Ligue 1,22,27,2107,1,4,2003-2004,False,0.2136
Bruno Cheyrou,FRA,MF,Liverpool,Premier League,25,12,700,2,0,2003-2004,False,0.2571
Enrico Chiesa,ITA,FW,Siena,Serie A,32,30,1962,10,2,2003-2004,False,0.5505
Pascal Chimbonda,FRA,DF,Bastia,Ligue 1,24,31,2534,1,1,2003-2004,False,0.071
Antonio Chimenti,ITA,GK,Juventus,Serie A,33,2,180,0,0,2003-2004,False,0.0
Davide Chiumiento,SUI,MF,Juventus,Serie A,18,1,30,0,0,2003-2004,False,0.0
Cristian Chivu,ROU,DF,Roma,Serie A,22,22,1925,2,0,2003-2004,False,0.0935
Michael Chopra,ENG,FW,Newcastle United,Premier League,19,6,131,0,0,2003-2004,False,0.0
Chris,BRA,"DF,MF",Eintracht Frankfurt,Bundesliga,24,25,2110,3,0,2003-2004,False,0.128
Philippe Christanval,FRA,DF,Marseille,Ligue 1,24,13,1134,0,0,2003-2004,False,0.0
Thomas Christiansen,ESP,FW,Hannover 96,Bundesliga,30,26,1719,9,3,2003-2004,False,0.6283
Malcolm Christie,ENG,FW,Middlesbrough,Premier League,24,10,664,1,1,2003-2004,False,0.2711
Lee Chun-soo,KOR,"FW,MF",Real Sociedad,La Liga,22,13,494,0,2,2003-2004,False,0.3644
Thomas Cichon,GER,DF,Köln,Bundesliga,27,22,1702,0,0,2003-2004,False,0.0
Gérald Cid,FRA,DF,Bordeaux,Ligue 1,20,1,90,0,0,2003-2004,False,0.0
Geri Çipi,ALB,DF,Eintracht Frankfurt,Bundesliga,27,13,1123,0,0,2003-2004,False,0.0
Giacomo Cipriani,ITA,FW,Sampdoria,Serie A,22,18,916,2,4,2003-2004,False,0.5895
Dragan Ćirić,SRB,MF,Valladolid,La Liga,28,8,153,1,0,2003-2004,False,0.5882
Bruno Cirillo,ITA,DF,Siena,Serie A,26,23,1758,0,0,2003-2004,False,0.0
Abdoulaye Cissé,BFA,FW,Montpellier,Ligue 1,19,3,92,0,0,2003-2004,False,0.0
Aliou Cissé,SEN,"DF,MF",Birmingham City,Premier League,27,15,535,0,0,2003-2004,False,0.0
Djibril Cissé,FRA,FW,Auxerre,Ligue 1,21,38,3254,26,3,2003-2004,False,0.8021
Édouard Cissé,FRA,MF,Monaco,Ligue 1,25,31,1810,1,3,2003-2004,False,0.1989
Jamie Clapham,ENG,DF,Birmingham City,Premier League,27,25,2015,0,1,2003-2004,False,0.0447
Lee Clark,ENG,MF,Fulham,Premier League,30,25,2180,2,3,2003-2004,False,0.2064
Peter Clarke,ENG,DF,Everton,Premier League,21,1,90,0,0,2003-2004,False,0.0
Rafael Clavero,ESP,DF,Real Murcia,La Liga,26,24,1824,0,0,2003-2004,False,0.0
Stephen Clemence,ENG,MF,Birmingham City,Premier League,25,35,2728,2,1,2003-2004,False,0.099
Jérémy Clément,FRA,MF,Lyon,Ligue 1,18,2,12,0,0,2003-2004,False,0.0
Ludovic Clément,MTQ,"DF,MF",Toulouse,Ligue 1,26,17,1310,0,1,2003-2004,False,0.0687
Gaël Clichy,FRA,DF,Arsenal,Premier League,18,12,657,0,0,2003-2004,False,0.0
Mark Clyde,NIR,DF,Wolves,Premier League,20,9,516,0,1,2003-2004,False,0.1744
José Cobos,FRA,DF,Nice,Ligue 1,35,32,2677,0,1,2003-2004,False,0.0336
Francesco Coco,ITA,DF,Inter,Serie A,26,3,246,0,0,2003-2004,False,0.0
Phillip Cocu,NED,"DF,FW",Barcelona,La Liga,32,36,3129,5,2,2003-2004,False,0.2013
Paul Codrea,ROU,"DF,MF",Perugia,Serie A,22,12,844,1,1,2003-2004,False,0.2133
Søren Colding,DEN,DF,Bochum,Bundesliga,30,33,2940,1,1,2003-2004,False,0.0612
Andy Cole,ENG,FW,Blackburn Rovers,Premier League,31,34,2624,11,6,2003-2004,False,0.5831
Ashley Cole,ENG,DF,Arsenal,Premier League,22,32,2821,0,3,2003-2004,False,0.0957
Carlton Cole,ENG,FW,Charlton Athletic,Premier League,19,21,971,4,0,2003-2004,False,0.3708
Joe Cole,ENG,MF,Chelsea,Premier League,21,35,1648,1,5,2003-2004,False,0.3277
Fabrice Colleau,FRA,MF,Guingamp,Ligue 1,26,18,1196,1,0,2003-2004,False,0.0753
Xavier Collin,FRA,DF,Ajaccio,Ligue 1,28,34,2983,0,0,2003-2004,False,0.0
Fabricio Coloccini,ARG,"DF,MF",Villarreal,La Liga,21,32,2380,1,1,2003-2004,False,0.0756
Corrado Colombo,ITA,FW,Sampdoria,Serie A,23,2,38,0,0,2003-2004,False,0.0
Julio Colombo,FRA,DF,Montpellier,Ligue 1,19,10,800,0,0,2003-2004,False,0.0
Gonzalo Colsa,ESP,MF,Mallorca,La Liga,24,32,2521,3,1,2003-2004,False,0.1428
Giuseppe Colucci,ITA,MF,Brescia,Serie A,22,17,695,1,1,2003-2004,False,0.259
Leonardo Colucci,ITA,MF,Bologna,Serie A,30,21,1380,1,1,2003-2004,False,0.1304
Ferdinand Coly,SEN,DF,Perugia,Serie A,29,11,800,0,0,2003-2004,False,0.0
Gianluca Comotto,ITA,DF,Reggina,Serie A,24,14,1209,0,0,2003-2004,False,0.0
Flávio Conceição,BRA,MF,Dortmund,Bundesliga,29,14,917,1,1,2003-2004,False,0.1963
Sérgio Conceição,POR,MF,Lazio,Serie A,28,7,271,0,1,2003-2004,False,0.3321
Renaud Connen,FRA,MF,Ajaccio,Ligue 1,23,11,837,0,0,2003-2004,False,0.0
Antonio Conte,ITA,MF,Juventus,Serie A,34,16,1033,1,0,2003-2004,False,0.0871
Mirko Conte,ITA,DF,Sampdoria,Serie A,28,22,1806,0,2,2003-2004,False,0.0997
Cosmin Contra,ROU,"DF,MF",Atlético Madrid,La Liga,27,3,194,0,0,2003-2004,True,0.0
Pablo Contreras,CHI,DF,Celta Vigo,La Liga,24,6,469,1,0,2003-2004,False,0.1919
Pedro Contreras,ESP,GK,Real Betis,La Liga,31,22,1971,0,0,2003-2004,False,0.0
Fabien Cool,FRA,GK,Auxerre,Ligue 1,30,38,3420,0,0,2003-2004,False,0.0
Colin Cooper,ENG,DF,Middlesbrough,Premier League,36,19,1439,0,0,2003-2004,False,0.0
Kevin Cooper,ENG,MF,Wolves,Premier League,28,1,45,0,0,2003-2004,False,0.0
Ferdinando Coppola,ITA,GK,Reggina,Serie A,25,2,180,0,0,2003-2004,False,0.0
Iván Córdoba,COL,DF,Inter,Serie A,26,31,2665,1,1,2003-2004,False,0.0675
Charles-Édouard Coridon,MTQ,MF,Lens,Ligue 1,30,31,2616,6,2,2003-2004,False,0.2752
David Coromina,ESP,DF,Racing Sant,La Liga,28,14,1260,0,0,2003-2004,False,0.0
