player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_recorded,ga_per_90
Marc Planus,FRA,DF,Bordeaux,Ligue 1,23,32,2855,0,2,2005-2006,True,0.063
Jaroslav Plašil,CZE,MF,Monaco,Ligue 1,23,21,1537,1,2,2005-2006,True,0.1757
Nicolas Plestan,FRA,DF,Lille,Ligue 1,24,16,1440,0,0,2005-2006,False,0.0
Marcelo Pletsch,BRA,DF,Kaiserslautern,Bundesliga,29,22,1868,1,0,2005-2006,False,0.0482
Mauricio Pochettino,ARG,DF,Espanyol,La Liga,33,12,931,0,0,2005-2006,False,0.0
Lukas Podolski,GER,"FW,MF",Köln,Bundesliga,20,32,2749,12,6,2005-2006,True,0.5893
Emanuel Pogatetz,AUT,DF,Middlesbrough,Premier League,22,24,1955,1,2,2005-2006,True,0.1381
Jan Polák,CZE,MF,Nürnberg,Bundesliga,24,32,2655,1,1,2005-2006,True,0.0678
Eugen Polanski,POL,MF,Gladbach,Bundesliga,19,21,1620,1,4,2005-2006,True,0.2778
Tiziano Polenghi,ITA,DF,Lecce,Serie A,26,7,549,0,0,2005-2006,False,0.0
Jérome Polenz,GER,"DF,MF",Werder Bremen,Bundesliga,18,3,35,0,0,2005-2006,False,0.0
Poli,ESP,DF,Alavés,La Liga,28,9,685,0,0,2005-2006,False,0.0
Mike Pollitt,ENG,GK,Wigan Athletic,Premier League,33,24,2115,0,0,2005-2006,False,0.0
Leonardo Ponzio,ARG,MF,Zaragoza,La Liga,23,35,3089,1,1,2005-2006,True,0.0583
Stéphane Porato,FRA,GK,Ajaccio,Ligue 1,31,33,2847,0,0,2005-2006,False,0.0
Massimilian Porcello,GER,MF,Arminia,Bundesliga,25,6,400,0,0,2005-2006,False,0.0
Daniele Portanova,ITA,DF,Siena,Serie A,26,31,2655,0,0,2005-2006,False,0.0
Cristian Portilla,ESP,MF,Racing Sant,La Liga,16,3,149,0,0,2005-2006,False,0.0
Martín Posse,ARG,FW,Espanyol,La Liga,29,4,105,0,0,2005-2006,False,0.0
Hélder Postiga,POR,FW,Saint-Étienne,Ligue 1,22,16,1171,3,0,2005-2006,False,0.2306
Alessandro Potenza,ITA,DF,Mallorca,La Liga,21,17,1397,0,0,2005-2006,False,0.0
Lionel Potillon,FRA,DF,Sochaux,Ligue 1,31,8,710,0,0,2005-2006,False,0.0
Yoann Poulard,FRA,DF,Le Mans,Ligue 1,29,26,2226,0,0,2005-2006,False,0.0
Christian Poulsen,DEN,MF,Schalke 04,Bundesliga,25,28,2233,2,2,2005-2006,True,0.1612
Simon Pouplin,FRA,GK,Rennes,Ligue 1,20,15,1289,0,0,2005-2006,False,0.0
Chris Powell,ENG,DF,Charlton Athletic,Premier League,35,27,2214,0,2,2005-2006,True,0.0813
Romain Poyet,FRA,"FW,MF",Auxerre,Ligue 1,24,14,361,0,3,2005-2006,True,0.7479
Nicola Pozzi,ITA,FW,Empoli,Serie A,19,24,915,4,3,2005-2006,True,0.6885
Alexis Pradie,NAN,,Marseille,Ligue 1,18,1,90,0,0,2005-2006,False,0.0
Francesco Pratali,ITA,DF,Empoli,Serie A,26,28,2384,0,0,2005-2006,False,0.0
César Prates,BRA,"DF,MF",Livorno,Serie A,30,29,1448,0,2,2005-2006,True,0.1243
Toni Prats,ESP,GK,Mallorca,La Liga,33,30,2689,0,0,2005-2006,False,0.0
Oleguer Presas,ESP,DF,Barcelona,La Liga,25,33,2725,0,0,2005-2006,False,0.0
Christoph Preuß,GER,"DF,MF",Eintracht Frankfurt,Bundesliga,24,23,1652,1,0,2005-2006,False,0.0545
David Prieto,ESP,"DF,MF",Sevilla,La Liga,22,4,324,0,1,2005-2006,True,0.2778
Xabi Prieto,ESP,MF,Real Sociedad,La Liga,21,38,2734,9,2,2005-2006,True,0.3621
Luis Prieto Zalbidegoitia,ESP,DF,Athletic Club,La Liga,26,36,2993,4,0,2005-2006,False,0.1203
Linvoy Primus,ENG,DF,Portsmouth,Premier League,31,20,1726,0,0,2005-2006,False,0.0
Brian Priske,DEN,"DF,MF",Portsmouth,Premier League,28,30,2433,0,3,2005-2006,True,0.111
Markus Pröll,GER,GK,Eintracht Frankfurt,Bundesliga,25,2,180,0,0,2005-2006,False,0.0
Grégory Proment,FRA,MF,Metz,Ligue 1,26,35,3064,3,1,2005-2006,True,0.1175
Antonio Puerta,ESP,"DF,MF",Sevilla,La Liga,20,17,851,2,0,2005-2006,False,0.2115
Grégory Pujol,FRA,FW,Nantes,Ligue 1,25,1,62,0,0,2005-2006,False,0.0
Rubén Pulido,ESP,DF,Getafe,La Liga,26,25,1886,2,1,2005-2006,True,0.1432
Francisco Puñal,ESP,MF,Osasuna,La Liga,29,34,2778,4,3,2005-2006,True,0.2268
Nicolas Puydebois,FRA,GK,Strasbourg,Ligue 1,24,15,1276,0,0,2005-2006,False,0.0
Sébastien Puygrenier,FRA,DF,Nancy,Ligue 1,23,32,2429,1,0,2005-2006,False,0.0371
Carles Puyol,ESP,DF,Barcelona,La Liga,27,35,3133,1,0,2005-2006,False,0.0287
Fabio Quagliarella,ITA,FW,Ascoli,Serie A,22,33,1976,3,1,2005-2006,True,0.1822
Nigel Quashie,SCO,MF,West Brom,Premier League,27,9,762,1,0,2005-2006,False,0.1181
Julien Quercia,FRA,"FW,MF",Sochaux,Ligue 1,18,6,159,0,0,2005-2006,False,0.0
Franck Queudrue,FRA,DF,Middlesbrough,Premier League,26,29,2153,3,3,2005-2006,True,0.2508
Olivier Quint,FRA,MF,Nantes,Ligue 1,33,6,295,0,1,2005-2006,True,0.3051
Ramón de Quintana,ESP,DF,Cádiz,La Liga,33,28,2520,0,1,2005-2006,True,0.0357
Facundo Quiroga,ARG,DF,Wolfsburg,Bundesliga,27,28,2332,0,0,2005-2006,False,0.0
Johan Radet,FRA,DF,Auxerre,Ligue 1,28,33,2638,0,0,2005-2006,False,0.0
Tomasz Radzinski,CAN,FW,Fulham,Premier League,31,33,2285,2,4,2005-2006,True,0.2363
Nando Rafael,ANG,FW,Hertha BSC,Bundesliga,21,12,714,3,0,2005-2006,False,0.3782
Nando Rafael,ANG,FW,Gladbach,Bundesliga,21,14,606,3,0,2005-2006,False,0.4455
Rafinha,BRA,DF,Schalke 04,Bundesliga,19,29,2443,0,4,2005-2006,True,0.1474
Rafita,ESP,DF,Mallorca,La Liga,22,1,18,0,0,2005-2006,False,0.0
Andrea Raggi,ITA,DF,Empoli,Serie A,21,25,1788,0,0,2005-2006,False,0.0
Hocine Ragued,TUN,MF,Paris Saint-Germain,Ligue 1,22,1,60,0,0,2005-2006,False,0.0
Christian Rahn,GER,"DF,MF",Köln,Bundesliga,26,11,704,0,1,2005-2006,True,0.1278
Peter Ramage,ENG,DF,Newcastle United,Premier League,21,23,2025,0,1,2005-2006,True,0.0444
Ulrich Ramé,FRA,GK,Bordeaux,Ligue 1,32,35,3081,0,0,2005-2006,False,0.0
Carsten Ramelow,GER,"DF,MF",Leverkusen,Bundesliga,31,25,2056,1,0,2005-2006,False,0.0438
Sergio Ramos,ESP,DF,Real Madrid,La Liga,19,34,2965,4,0,2005-2006,False,0.1214
Grzegorz Rasiak,POL,FW,Tottenham Hotspur,Premier League,26,8,337,0,0,2005-2006,False,0.0
Tobias Rau,GER,DF,Arminia,Bundesliga,23,14,783,0,0,2005-2006,False,0.0
Raúl,ESP,FW,Real Madrid,La Liga,28,26,1768,5,3,2005-2006,True,0.4072
Álvaro Recoba,URU,"FW,MF",Inter,Serie A,29,20,909,5,1,2005-2006,True,0.5941
Ahmed Reda Madouni,ALG,DF,Leverkusen,Bundesliga,24,14,950,1,0,2005-2006,False,0.0947
Pablo Redondo,ESP,MF,Getafe,La Liga,23,27,1319,2,4,2005-2006,True,0.4094
Reginaldo,BRA,FW,Treviso,Serie A,22,31,1852,5,2,2005-2006,True,0.3402
Hoalid Regragui,MAR,"DF,MF",Racing Sant,La Liga,29,9,659,0,0,2005-2006,False,0.0
Mario Regueiro,URU,"FW,MF",Valencia,La Liga,26,24,1615,3,4,2005-2006,True,0.3901
Zesh Rehman,PAK,DF,Fulham,Premier League,21,3,270,0,0,2005-2006,False,0.0
Marko Rehmer,GER,DF,Eintracht Frankfurt,Bundesliga,33,25,2020,2,1,2005-2006,True,0.1337
Andy Reid,IRL,MF,Tottenham Hotspur,Premier League,23,13,612,0,1,2005-2006,True,0.1471
Kyel Reid,ENG,MF,West Ham United,Premier League,17,2,96,0,0,2005-2006,False,0.0
Steven Reid,IRL,"DF,MF",Blackburn Rovers,Premier League,24,34,2816,4,2,2005-2006,True,0.1918
Manolo Reina,ESP,GK,Málaga,La Liga,20,1,90,0,0,2005-2006,False,0.0
Pepe Reina,ESP,GK,Liverpool,Premier League,22,33,2962,0,0,2005-2006,False,0.0
Sebastian Reinert,GER,MF,Kaiserslautern,Bundesliga,18,14,736,1,0,2005-2006,False,0.1223
Christopher Reinhard,GER,"DF,FW",Eintracht Frankfurt,Bundesliga,20,7,476,0,0,2005-2006,False,0.0
Bastian Reinhardt,GER,DF,Hamburger SV,Bundesliga,29,14,769,0,1,2005-2006,True,0.117
Dominik Reinhardt,GER,DF,Nürnberg,Bundesliga,20,24,1916,1,0,2005-2006,False,0.047
Andreas Reinke,GER,GK,Werder Bremen,Bundesliga,36,20,1791,0,0,2005-2006,False,0.0
Michael Reiziger,NED,DF,Middlesbrough,Premier League,32,4,360,0,0,2005-2006,False,0.0
López Rekarte,ESP,DF,Real Sociedad,La Liga,29,31,2673,0,1,2005-2006,True,0.0337
Renato,BRA,MF,Sevilla,La Liga,26,21,1389,1,1,2005-2006,True,0.1296
Sébastien Renouard,FRA,MF,Metz,Ligue 1,21,14,651,2,0,2005-2006,False,0.2765
Michael Rensing,GER,GK,Bayern Munich,Bundesliga,21,6,388,0,0,2005-2006,False,0.0
Nigel Reo-Coker,ENG,MF,West Ham United,Premier League,21,31,2730,5,4,2005-2006,True,0.2967
Tomáš Řepka,CZE,DF,West Ham United,Premier League,31,19,1550,0,0,2005-2006,False,0.0
Torsten Reuter,GER,"DF,MF",Kaiserslautern,Bundesliga,22,8,567,0,0,2005-2006,False,0.0
Christophe Revault,FRA,GK,Toulouse,Ligue 1,33,25,2201,0,0,2005-2006,False,0.0
Anthony Réveillère,FRA,DF,Lyon,Ligue 1,25,20,1698,0,0,2005-2006,False,0.0
Claudio Reyna,USA,MF,Manchester City,Premier League,32,22,1796,1,1,2005-2006,True,0.1002
Rahman Rezaei,IRN,DF,Messina,Serie A,30,34,3060,0,2,2005-2006,True,0.0588
Jorge Ribeiro,POR,"DF,MF",Málaga,La Liga,23,5,396,0,0,2005-2006,False,0.0
Franck Ribéry,FRA,"FW,MF",Marseille,Ligue 1,22,35,3050,6,5,2005-2006,True,0.3246
Ricardo,ESP,GK,Osasuna,La Liga,33,30,2700,0,0,2005-2006,False,0.0
Julio Ricardo Cruz,ARG,FW,Inter,Serie A,30,31,1655,15,2,2005-2006,True,0.9245
Micah Richards,ENG,DF,Manchester City,Premier League,17,13,1007,0,1,2005-2006,True,0.0894
Kieran Richardson,ENG,"DF,MF",Manchester Utd,Premier League,20,22,1162,1,1,2005-2006,True,0.1549
Teddy Richert,FRA,GK,Sochaux,Ligue 1,30,36,3195,0,0,2005-2006,False,0.0
Lars Ricken,GER,"FW,MF",Dortmund,Bundesliga,29,10,603,4,1,2005-2006,True,0.7463
Daniël de Ridder,NED,"FW,MF",Celta Vigo,La Liga,21,17,774,1,0,2005-2006,False,0.1163
Liam Ridgewell,ENG,DF,Aston Villa,Premier League,21,32,2730,5,0,2005-2006,False,0.1648
Thomas Riedl,GER,"DF,MF",Kaiserslautern,Bundesliga,29,11,572,0,0,2005-2006,False,0.0
Albert Riera,ESP,"DF,FW",Espanyol,La Liga,23,8,313,0,0,2005-2006,False,0.0
Albert Riera,ESP,"DF,FW",Manchester City,Premier League,23,15,1069,1,0,2005-2006,False,0.0842
Asier Riesgo,ESP,GK,Real Sociedad,La Liga,21,33,2905,0,0,2005-2006,False,0.0
Mike Rietpietsch,GER,MF,MSV Duisburg,Bundesliga,31,13,349,0,0,2005-2006,False,0.0
Christian Riganò,ITA,FW,Empoli,Serie A,31,33,2336,5,7,2005-2006,True,0.4623
Chris Riggott,ENG,DF,Middlesbrough,Premier League,24,22,1864,0,0,2005-2006,False,0.0
Luca Rigoni,ITA,MF,Reggina,Serie A,20,4,182,0,0,2005-2006,False,0.0
Riki,ESP,FW,Getafe,La Liga,24,32,2492,8,3,2005-2006,True,0.3973
Leandro Rinaudo,ITA,DF,Palermo,Serie A,22,10,733,0,1,2005-2006,True,0.1228
David Rivas,ESP,DF,Real Betis,La Liga,26,21,1618,1,0,2005-2006,False,0.0556
Diego Rivas,ESP,MF,Getafe,La Liga,25,33,2963,0,1,2005-2006,True,0.0304
Alberto Rivera,ESP,MF,Real Betis,La Liga,27,34,2648,0,0,2005-2006,False,0.0
Arjen Robben,NED,"FW,MF",Chelsea,Premier League,21,28,1759,6,3,2005-2006,True,0.4605
Robert,BRA,FW,Real Betis,La Liga,24,19,1225,7,1,2005-2006,True,0.5878
Laurent Robert,FRA,"FW,MF",Portsmouth,Premier League,30,17,1149,1,3,2005-2006,True,0.3133
Roberto,ESP,GK,Atlético Madrid,La Liga,19,1,90,0,0,2005-2006,False,0.0
Zé Roberto,BRA,"DF,MF",Bayern Munich,Bundesliga,31,27,1871,1,6,2005-2006,True,0.3367
Jason Roberts,GRN,FW,Wigan Athletic,Premier League,27,34,3008,8,3,2005-2006,True,0.3291
Martial Robin,FRA,"DF,MF",Ajaccio,Ligue 1,27,22,1432,0,1,2005-2006,True,0.0628
Robinho,BRA,"FW,MF",Real Madrid,La Liga,21,37,2634,8,2,2005-2006,True,0.3417
Carl Robinson,WAL,MF,Sunderland,Premier League,28,5,276,0,0,2005-2006,False,0.0
Paul Robinson,ENG,DF,West Brom,Premier League,26,33,2864,0,2,2005-2006,True,0.0628
Paul Robinson,ENG,GK,Tottenham Hotspur,Premier League,25,38,3420,0,0,2005-2006,False,0.0
Romain Rocchi,FRA,MF,Ajaccio,Ligue 1,23,24,1809,3,0,2005-2006,False,0.1493
Tommaso Rocchi,ITA,"FW,MF",Lazio,Serie A,27,37,3022,16,2,2005-2006,True,0.5361
Alain Rochat,SUI,"DF,MF",Rennes,Ligue 1,22,9,334,0,0,2005-2006,False,0.0
Rodolphe Roche,FRA,GK,Le Mans,Ligue 1,26,3,235,0,0,2005-2006,False,0.0
Fábio Rochemback,BRA,"DF,MF",Middlesbrough,Premier League,23,22,1849,2,3,2005-2006,True,0.2434
Rodri,ESP,DF,Barcelona,La Liga,20,4,254,0,0,2005-2006,False,0.0
Rodrigo,BRA,MF,Ajaccio,Ligue 1,24,36,3211,0,1,2005-2006,True,0.028
Cristian Rodríguez,URU,MF,Paris Saint-Germain,Ligue 1,19,11,420,0,0,2005-2006,False,0.0
Darío Rodríguez,URU,DF,Schalke 04,Bundesliga,30,22,1715,1,0,2005-2006,False,0.0525
Gonzalo Rodríguez,ARG,DF,Villarreal,La Liga,21,29,2456,0,0,2005-2006,False,0.0
Juan Rodríguez,ESP,MF,Málaga,La Liga,23,29,2349,1,0,2005-2006,False,0.0383
Maxi Rodríguez,ARG,"FW,MF",Atlético Madrid,La Liga,24,29,2175,10,4,2005-2006,True,0.5793
Vicente Rodríguez,ESP,"FW,MF",Valencia,La Liga,24,21,1616,3,5,2005-2006,True,0.4455
Roger,ESP,MF,Villarreal,La Liga,28,24,938,2,0,2005-2006,False,0.1919
Simon Rolfes,GER,MF,Leverkusen,Bundesliga,23,32,2613,7,4,2005-2006,True,0.3789
Flavio Roma,ITA,GK,Monaco,Ligue 1,31,15,1346,0,0,2005-2006,False,0.0
Juan Román Riquelme,ARG,MF,Villarreal,La Liga,27,25,2156,12,10,2005-2006,True,0.9184
Romaric,CIV,MF,Le Mans,Ligue 1,22,21,1392,0,0,2005-2006,False,0.0
Bernardo Romeo,ARG,FW,Osasuna,La Liga,27,24,1419,4,2,2005-2006,True,0.3805
Enrique Romero,ESP,DF,Dep La Coruña,La Liga,34,20,1536,0,1,2005-2006,True,0.0586
Marcelo Romero,URU,MF,Málaga,La Liga,29,4,284,0,0,2005-2006,False,0.0
Dennis Rommedahl,DEN,"FW,MF",Charlton Athletic,Premier League,27,21,1411,2,4,2005-2006,True,0.3827
Rômulo,BRA,FW,Mainz 05,Bundesliga,23,8,187,0,0,2005-2006,False,0.0
Ronaldinho,BRA,"FW,MF",Barcelona,La Liga,25,29,2523,17,14,2005-2006,True,1.1058
Ronaldo,BRA,FW,Real Madrid,La Liga,28,23,1796,14,2,2005-2006,True,0.8018
Cristiano Ronaldo,POR,"FW,MF",Manchester Utd,Premier League,20,33,2286,9,6,2005-2006,True,0.5906
Cyril Rool,FRA,"DF,MF",Nice,Ligue 1,30,29,2485,0,5,2005-2006,True,0.1811
Wayne Rooney,ENG,"FW,MF",Manchester Utd,Premier League,19,36,3075,16,9,2005-2006,True,0.7317
Antonio Rosati,ITA,GK,Lecce,Serie A,22,1,35,0,0,2005-2006,False,0.0
Marco Rose,GER,DF,Mainz 05,Bundesliga,28,19,1255,0,0,2005-2006,False,0.0
Fabio Roselli,NAN,,Treviso,Serie A,22,1,52,0,0,2005-2006,False,0.0
Liam Rosenior,ENG,DF,Fulham,Premier League,21,24,1987,0,1,2005-2006,True,0.0453
Aleandro Rosi,ITA,"DF,MF",Roma,Serie A,18,17,532,0,0,2005-2006,False,0.0
Tomáš Rosický,CZE,MF,Dortmund,Bundesliga,24,28,2312,5,6,2005-2006,True,0.4282
Giuseppe Rossi,ITA,FW,Manchester Utd,Premier League,18,5,135,1,0,2005-2006,False,0.6667
Marco Rossi,ITA,DF,Parma,Serie A,17,10,409,1,0,2005-2006,False,0.22
Fausto Rossini,ITA,FW,Udinese,Serie A,27,14,508,0,0,2005-2006,False,0.0
Frank Rost,GER,GK,Schalke 04,Bundesliga,32,32,2880,0,0,2005-2006,False,0.0
Jérôme Rothen,FRA,MF,Paris Saint-Germain,Ligue 1,27,28,2145,1,8,2005-2006,True,0.3776
Sébastien Roudet,FRA,MF,Nice,Ligue 1,24,27,1466,3,0,2005-2006,False,0.1842
Wayne Routledge,ENG,"FW,MF",Tottenham Hotspur,Premier League,20,3,166,0,0,2005-2006,False,0.0
Wayne Routledge,ENG,"FW,MF",Portsmouth,Premier League,20,13,443,0,3,2005-2006,True,0.6095
Frédéric Roux,FRA,GK,Bordeaux,Ligue 1,32,4,339,0,0,2005-2006,False,0.0
David Rozehnal,CZE,DF,Paris Saint-Germain,Ligue 1,25,38,3401,0,1,2005-2006,True,0.0265
John Ruddy,ENG,GK,Everton,Premier League,18,1,81,0,0,2005-2006,False,0.0
Gergely Rudolf,HUN,FW,Nancy,Ligue 1,20,5,151,0,0,2005-2006,False,0.0
Francisco Rufete,ESP,MF,Valencia,La Liga,28,19,751,0,2,2005-2006,True,0.2397
Rufino,ESP,FW,Atlético Madrid,La Liga,20,1,22,0,0,2005-2006,False,0.0
Pablo Ruiz,ESP,DF,Sevilla,La Liga,24,2,43,0,0,2005-2006,False,0.0
Erminio Rullo,ITA,DF,Lecce,Serie A,21,31,2529,0,0,2005-2006,False,0.0
Petr Ruman,CZE,FW,Mainz 05,Bundesliga,28,24,1428,5,5,2005-2006,True,0.6303
Francesco Ruopolo,ITA,FW,Parma,Serie A,22,6,104,0,0,2005-2006,False,0.0
Gennaro Ruotolo,ITA,MF,Livorno,Serie A,38,21,1096,0,0,2005-2006,False,0.0
Marco Russ,GER,"DF,MF",Eintracht Frankfurt,Bundesliga,19,9,735,0,0,2005-2006,False,0.0
Andrea Russotto,ITA,"FW,MF",Treviso,Serie A,17,4,67,0,0,2005-2006,False,0.0
Armando Sá,MOZ,DF,Espanyol,La Liga,29,20,1071,1,1,2005-2006,True,0.1681
Julien Sablé,FRA,MF,Saint-Étienne,Ligue 1,24,36,3202,2,3,2005-2006,True,0.1405
Mat Sadler,ENG,DF,Birmingham City,Premier League,20,8,720,0,0,2005-2006,False,0.0
Ivan Saenko,RUS,"FW,MF",Nürnberg,Bundesliga,21,25,1892,8,6,2005-2006,True,0.666
Bacary Sagna,FRA,DF,Auxerre,Ligue 1,22,23,2023,0,1,2005-2006,True,0.0445
Willy Sagnol,FRA,DF,Bayern Munich,Bundesliga,28,31,2778,1,4,2005-2006,True,0.162
Louis Saha,FRA,FW,Manchester Utd,Premier League,26,19,1146,7,1,2005-2006,True,0.6283
Nuri Şahin,TUR,MF,Dortmund,Bundesliga,16,23,1860,1,3,2005-2006,True,0.1935
Karim Saidi,TUN,DF,Lecce,Serie A,22,9,810,0,0,2005-2006,False,0.0
Rafik Saïfi,ALG,"FW,MF",Ajaccio,Ligue 1,30,26,1661,2,1,2005-2006,True,0.1626
Kosi Saka,COD,"DF,MF",Dortmund,Bundesliga,19,5,34,0,0,2005-2006,False,0.0
Lamine Sakho,SEN,"FW,MF",Saint-Étienne,Ligue 1,27,8,256,0,0,2005-2006,False,0.0
Luigi Sala,ITA,DF,Sampdoria,Serie A,31,24,1904,0,0,2005-2006,False,0.0
Fernando Sales,ESP,MF,Sevilla,La Liga,27,13,763,1,1,2005-2006,True,0.2359
Míchel Salgado,ESP,DF,Real Madrid,La Liga,29,27,2254,0,1,2005-2006,True,0.0399
Hasan Salihamidžić,BIH,"DF,MF",Bayern Munich,Bundesliga,28,21,956,2,3,2005-2006,True,0.4707
Lloyd Sam,GHA,MF,Charlton Athletic,Premier League,20,2,76,0,0,2005-2006,False,0.0
Georgios Samaras,GRE,"FW,MF",Manchester City,Premier League,20,14,946,4,1,2005-2006,True,0.4757
Christopher Samba,CGO,DF,Hertha BSC,Bundesliga,21,12,280,0,0,2005-2006,False,0.0
Paolo Sammarco,ITA,MF,Chievo,Serie A,22,24,1360,0,0,2005-2006,False,0.0
Samuel,ESP,DF,Racing Sant,La Liga,21,7,602,0,0,2005-2006,False,0.0
Jlloyd Samuel,TRI,"DF,MF",Aston Villa,Premier League,24,19,1222,0,1,2005-2006,True,0.0736
Walter Samuel,ARG,DF,Inter,Serie A,27,27,2327,2,0,2005-2006,False,0.0774
César Sánchez,ESP,GK,Zaragoza,La Liga,33,35,3037,0,0,2005-2006,False,0.0
Juan Sánchez,ESP,FW,Celta Vigo,La Liga,33,3,56,0,0,2005-2006,False,0.0
Manu Sánchez,ESP,"FW,MF",Málaga,La Liga,26,12,642,0,0,2005-2006,False,0.0
Sergio Sánchez,ESP,DF,Espanyol,La Liga,19,11,909,0,0,2005-2006,False,0.0
Víctor Sánchez,ESP,MF,Dep La Coruña,La Liga,29,21,1473,4,2,2005-2006,True,0.3666
Ebbe Sand,DEN,FW,Schalke 04,Bundesliga,33,30,1331,4,3,2005-2006,True,0.4733
Osei Sankofa,ENG,DF,Charlton Athletic,Premier League,20,4,257,0,0,2005-2006,False,0.0
Boubacar Sanogo,CIV,FW,Kaiserslautern,Bundesliga,22,24,1939,10,5,2005-2006,True,0.6962
Roque Santa Cruz,PAR,FW,Bayern Munich,Bundesliga,23,13,683,4,2,2005-2006,True,0.7906
Mario Santana,ARG,MF,Palermo,Serie A,23,28,1887,0,2,2005-2006,True,0.0954
Nicola Santoni,ITA,GK,Palermo,Serie A,26,8,678,0,0,2005-2006,False,0.0
Francileudo Santos,TUN,FW,Toulouse,Ligue 1,26,25,1568,5,2,2005-2006,True,0.4018
Fernando Sanz,ESP,DF,Málaga,La Liga,31,29,2456,1,0,2005-2006,False,0.0366
Adrian Sarkissian,URU,MF,Nancy,Ligue 1,26,33,1975,2,5,2005-2006,True,0.319
Hans Sarpei,GHA,DF,Wolfsburg,Bundesliga,29,28,1885,0,3,2005-2006,True,0.1432
Josu Sarriegi,ESP,DF,Alavés,La Liga,26,30,2672,2,0,2005-2006,False,0.0674
Luca Saudati,ITA,"FW,MF",Lecce,Serie A,27,4,230,0,0,2005-2006,False,0.0
Saúl,ESP,MF,Málaga,La Liga,20,2,135,0,0,2005-2006,False,0.0
Robbie Savage,WAL,MF,Blackburn Rovers,Premier League,30,34,2975,1,3,2005-2006,True,0.121
Filippo Savi,ITA,MF,Parma,Serie A,18,8,303,0,0,2005-2006,False,0.0
Antonino Saviano,ITA,GK,Reggina,Serie A,21,2,107,0,0,2005-2006,False,0.0
Nicolas Savinaud,FRA,"DF,MF",Nantes,Ligue 1,29,28,2350,0,2,2005-2006,True,0.0766
Sávio,BRA,MF,Zaragoza,La Liga,31,30,2172,4,4,2005-2006,True,0.3315
Javier Saviola,ARG,FW,Sevilla,La Liga,23,29,1919,9,2,2005-2006,True,0.5159
Lionel Scaloni,ARG,"DF,MF",Dep La Coruña,La Liga,27,15,724,0,0,2005-2006,False,0.0
Lionel Scaloni,ARG,"DF,MF",West Ham United,Premier League,27,13,1123,0,0,2005-2006,False,0.0
Mathieu Scarpelli,FRA,FW,Ajaccio,Ligue 1,24,12,480,3,0,2005-2006,False,0.5625
Raphael Schäfer,GER,GK,Nürnberg,Bundesliga,26,34,3015,0,0,2005-2006,False,0.0
Paul Scharner,AUT,"DF,MF",Wigan Athletic,Premier League,25,16,1306,3,2,2005-2006,True,0.3446
Matthias Scherz,GER,FW,Köln,Bundesliga,33,27,1535,8,3,2005-2006,True,0.645
Raffaele Schiavi,ITA,DF,Lecce,Serie A,19,1,90,0,0,2005-2006,False,0.0
Sebastian Schindzielorz,GER,MF,Köln,Bundesliga,26,16,929,0,0,2005-2006,False,0.0
Björn Schlicke,GER,DF,Köln,Bundesliga,24,15,1260,3,0,2005-2006,False,0.2143
Andreas Schmidt,GER,"DF,MF",Hertha BSC,Bundesliga,31,1,90,0,0,2005-2006,False,0.0
Rafael Schmitz,BRA,DF,Lille,Ligue 1,24,26,2308,1,1,2005-2006,True,0.078
Bernd Schneider,GER,"DF,MF",Leverkusen,Bundesliga,31,29,2587,4,6,2005-2006,True,0.3479
Yann Schneider,FRA,DF,Strasbourg,Ligue 1,19,4,246,0,0,2005-2006,False,0.0
Stefan Schnoor,GER,DF,Wolfsburg,Bundesliga,34,20,1063,0,0,2005-2006,False,0.0
Paul Scholes,ENG,MF,Manchester Utd,Premier League,30,20,1617,2,2,2005-2006,True,0.2226
Mehmet Scholl,GER,MF,Bayern Munich,Bundesliga,34,18,535,3,1,2005-2006,True,0.6729
Fabian Schönheim,GER,DF,Kaiserslautern,Bundesliga,18,18,1469,1,0,2005-2006,False,0.0613
Oliver Schröder,GER,"DF,MF",Hertha BSC,Bundesliga,25,18,1163,1,0,2005-2006,False,0.0774
Silvio Schröter,GER,MF,Hannover 96,Bundesliga,26,11,457,0,2,2005-2006,True,0.3939
Markus Schroth,GER,FW,Nürnberg,Bundesliga,30,29,1858,4,3,2005-2006,True,0.3391
Markus Schuler,GER,DF,Arminia,Bundesliga,27,28,2286,0,1,2005-2006,True,0.0394
Christian Schulz,GER,"DF,MF",Werder Bremen,Bundesliga,22,30,2500,0,1,2005-2006,True,0.036
Alexander Schur,GER,MF,Eintracht Frankfurt,Bundesliga,34,2,31,0,0,2005-2006,False,0.0
Mark Schwarzer,AUS,GK,Middlesbrough,Premier League,32,27,2430,0,1,2005-2006,True,0.037
Bastian Schweinsteiger,GER,"DF,MF",Bayern Munich,Bundesliga,20,30,1921,3,2,2005-2006,True,0.2343
Riccardo Scimeca,ENG,"DF,MF",West Brom,Premier League,30,2,180,0,0,2005-2006,False,0.0
Giuseppe Sculli,ITA,"FW,MF",Messina,Serie A,24,34,2673,2,4,2005-2006,True,0.202
Giuseppe Scurto,ITA,DF,Chievo,Serie A,21,19,1144,1,0,2005-2006,False,0.0787
Juan Sebastián Verón,ARG,MF,Inter,Serie A,30,25,2102,0,3,2005-2006,True,0.1284
Clarence Seedorf,NED,MF,Milan,Serie A,29,36,2620,4,5,2005-2006,True,0.3092
