player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_missing,ga_per_90
Marcus Pürk,AUT,"FW,MF",Real Sociedad,La Liga,20,30,1626,5,0,1995-1996,True,0.2768
Vittorio Pusceddu,ITA,DF,Cagliari,Serie A,31,28,2272,0,0,1995-1996,True,0.0
Nigel Quashie,SCO,MF,QPR,Premier League,17,11,913,0,1,1995-1996,False,0.0986
Mami Quevedo,ESP,MF,Valladolid,La Liga,26,38,3299,13,0,1995-1996,True,0.3547
Quico,NAN,,Salamanca,La Liga,28,25,654,1,0,1995-1996,True,0.1376
"Francisco Gómez García, Quico",ESP,DF,Real Betis,La Liga,21,1,90,0,0,1995-1996,True,0.0
Niall Quinn,IRL,FW,Manchester City,Premier League,28,32,2215,8,5,1995-1996,False,0.5282
Ramón de Quintana,ESP,DF,Rayo Vallecano,La Liga,23,38,3337,0,0,1995-1996,True,0.0
Franck Rabarivony,MAD,DF,Auxerre,Division 1,24,32,2505,0,0,1995-1996,True,0.0
Thierry Rabat,FRA,DF,Lille,Division 1,33,24,2082,0,0,1995-1996,True,0.0
Dmitri Radchenko,RUS,FW,Dep La Coruña,La Liga,24,28,1436,5,0,1995-1996,True,0.3134
Lucas Radebe,RSA,DF,Leeds United,Premier League,26,13,974,0,0,1995-1996,False,0.0
Florin Răducioiu,ROU,FW,Espanyol,La Liga,25,16,745,5,0,1995-1996,True,0.604
Rafa,ESP,GK,Oviedo,La Liga,24,1,90,0,0,1995-1996,True,0.0
Helmut Rahner,GER,"DF,MF",Uerdingen,Bundesliga,24,28,2201,0,0,1995-1996,True,0.0
Raí,BRA,MF,Paris Saint-Germain,Division 1,30,27,2372,14,0,1995-1996,True,0.5312
Roberto Rambaudi,ITA,"FW,MF",Lazio,Serie A,29,28,1541,1,0,1995-1996,True,0.0584
Sebastián Rambert,ARG,FW,Zaragoza,La Liga,21,20,1360,5,0,1995-1996,True,0.3309
Carsten Ramelow,GER,"DF,MF",Leverkusen,Bundesliga,21,15,1119,2,0,1995-1996,True,0.1609
Miguel Ramírez,CHI,DF,Real Sociedad,La Liga,25,10,668,0,0,1995-1996,True,0.0
Ramón,ESP,DF,Valladolid,La Liga,20,10,576,0,0,1995-1996,True,0.0
Michelangelo Rampulla,ITA,GK,Juventus,Serie A,32,9,628,0,0,1995-1996,True,0.0
Hany Ramzy,EGY,DF,Werder Bremen,Bundesliga,26,22,1854,0,0,1995-1996,True,0.0
Juan Antonio Santaella Rando,NAN,,Sevilla,La Liga,21,8,247,0,0,1995-1996,True,0.0
Philippe Raschke,FRA,DF,Strasbourg,Division 1,27,36,3240,1,0,1995-1996,True,0.0278
Thomas Rath,GER,MF,Freiburg,Bundesliga,25,17,655,1,0,1995-1996,True,0.1374
Milorad Ratković,BIH,MF,Celta Vigo,La Liga,30,36,2492,5,0,1995-1996,True,0.1806
Rainer Rauffmann,CYP,FW,Eintracht Frankfurt,Bundesliga,28,26,2051,4,0,1995-1996,True,0.1755
Raúl,ESP,FW,Real Madrid,La Liga,18,40,3520,19,0,1995-1996,True,0.4858
Fabrizio Ravanelli,ITA,FW,Juventus,Serie A,26,26,1997,12,0,1995-1996,True,0.5408
Réginald Ray,FRA,FW,Guingamp,Division 1,26,16,543,1,0,1995-1996,True,0.1657
Stefano Razzetti,ITA,GK,Cremonese,Serie A,23,6,494,0,0,1995-1996,True,0.0
Karl Ready,WAL,DF,QPR,Premier League,22,21,1489,1,1,1995-1996,False,0.1209
Oliver Reck,GER,GK,Werder Bremen,Bundesliga,30,20,1724,0,0,1995-1996,True,0.0
Jamie Redknapp,ENG,MF,Liverpool,Premier League,22,23,1757,3,3,1995-1996,False,0.3073
Fernando Redondo,ARG,MF,Real Madrid,La Liga,26,23,1831,2,0,1995-1996,True,0.0983
Alan Reeves,ENG,DF,Wimbledon,Premier League,27,25,1984,1,0,1995-1996,False,0.0454
David Regis,USA,DF,Strasbourg,Division 1,26,35,3002,0,0,1995-1996,True,0.0
Dirk Rehbein,GER,MF,Hansa Rostock,Bundesliga,27,24,1207,0,0,1995-1996,True,0.0
Burkhard Reich,GDR,DF,Karlsruher,Bundesliga,30,33,2800,2,0,1995-1996,True,0.0643
Knut Reinhardt,GER,MF,Dortmund,Bundesliga,27,20,1271,0,0,1995-1996,True,0.0
Andreas Reinke,GER,GK,Kaiserslautern,Bundesliga,26,29,2610,0,0,1995-1996,True,0.0
Claus Reitmaier,GER,GK,Karlsruher,Bundesliga,31,34,3060,0,0,1995-1996,True,0.0
Christophe Rémy,FRA,DF,Auxerre,Division 1,23,13,945,0,0,1995-1996,True,0.0
David Rennie,SCO,"DF,MF",Coventry City,Premier League,30,11,768,2,1,1995-1996,False,0.3516
Tomás Reñones,ESP,DF,Atlético Madrid,La Liga,34,12,301,0,0,1995-1996,True,0.0
Franck Renou,FRA,FW,Nantes,Division 1,22,22,827,1,0,1995-1996,True,0.1088
Abel Resino,ESP,GK,Rayo Vallecano,La Liga,35,21,1887,0,0,1995-1996,True,0.0
Stefan Reuter,GER,"DF,MF",Dortmund,Bundesliga,28,26,2218,6,0,1995-1996,True,0.2435
Bertrand Reuzeau,FRA,DF,Montpellier,Division 1,29,13,780,0,0,1995-1996,True,0.0
Christophe Revault,FRA,GK,Le Havre,Division 1,23,38,3420,0,0,1995-1996,True,0.0
Antonio Reyes González,ESP,MF,Mérida,La Liga,30,32,2240,3,0,1995-1996,True,0.1205
Claudio Reyna,USA,MF,Leverkusen,Bundesliga,22,21,1407,0,0,1995-1996,True,0.0
Caio Ribeiro,BRA,FW,Inter,Serie A,19,6,141,0,0,1995-1996,True,0.0
Gianluca Ricci,ITA,DF,Bari,Serie A,27,22,1776,0,0,1995-1996,True,0.0
Kevin Richardson,ENG,MF,Coventry City,Premier League,32,33,2897,0,6,1995-1996,False,0.1864
Lars Ricken,GER,"FW,MF",Dortmund,Bundesliga,19,26,1748,6,0,1995-1996,True,0.3089
Paul Rideout,ENG,FW,Everton,Premier League,30,25,1745,6,4,1995-1996,False,0.5158
Thomas Riedl,GER,"DF,MF",Kaiserslautern,Bundesliga,19,13,669,0,0,1995-1996,True,0.0
Karl-Heinz Riedle,GER,FW,Dortmund,Bundesliga,29,18,1296,7,0,1995-1996,True,0.4861
Marko Riegel,GER,,Hamburger SV,Bundesliga,20,6,310,0,0,1995-1996,True,0.0
Marc Rieper,DEN,DF,West Ham United,Premier League,27,36,3195,2,0,1995-1996,False,0.0563
Pedro Riesco,ESP,FW,Albacete,La Liga,25,25,1906,4,0,1995-1996,True,0.1889
Mike Rietpietsch,GER,MF,Leverkusen,Bundesliga,21,18,884,0,0,1995-1996,True,0.0
Laurent Rigaux,FRA,MF,Nice,Division 1,19,1,13,0,0,1995-1996,True,0.0
Freddy Rincón,COL,MF,Real Madrid,La Liga,28,14,826,0,0,1995-1996,True,0.0
Avelino Riopedre,ESP,MF,Sporting Gijón,La Liga,23,29,1855,1,0,1995-1996,True,0.0485
Roberto Ríos,ESP,DF,Real Betis,La Liga,23,11,632,0,0,1995-1996,True,0.0
Roberto Ripa,ITA,DF,Bari,Serie A,27,15,1137,1,0,1995-1996,True,0.0792
Roberto Ripa,ITA,DF,Udinese,Serie A,27,7,266,0,0,1995-1996,True,0.0
Stuart Ripley,ENG,"FW,MF",Blackburn Rovers,Premier League,27,28,2224,0,9,1995-1996,False,0.3642
Jürgen Rische,GER,FW,Kaiserslautern,Bundesliga,24,17,969,1,0,1995-1996,True,0.0929
Thomas Ritter,GER,DF,Karlsruher,Bundesliga,27,11,936,0,0,1995-1996,True,0.0
Thomas Ritter,GER,DF,Kaiserslautern,Bundesliga,27,4,237,0,0,1995-1996,True,0.0
Antonio Rivas,ESP,DF,Oviedo,La Liga,29,8,642,1,0,1995-1996,True,0.1402
Claude-Arnaud Rivenet,FRA,FW,Lyon,Division 1,22,13,491,0,0,1995-1996,True,0.0
Franck Rizzetto,FRA,MF,Montpellier,Division 1,24,35,2383,2,0,1995-1996,True,0.0755
Ruggiero Rizzitelli,ITA,FW,Torino,Serie A,27,28,2345,11,0,1995-1996,True,0.4222
Antonio Robaina,ESP,MF,Tenerife,La Liga,20,39,2250,1,0,1995-1996,True,0.04
Anselmo Robbiati,ITA,"FW,MF",Fiorentina,Serie A,25,32,1508,6,0,1995-1996,True,0.3581
Laurent Robert,FRA,"FW,MF",Montpellier,Division 1,20,21,861,5,0,1995-1996,True,0.5226
Tony Roberts,WAL,GK,QPR,Premier League,25,5,450,0,0,1995-1996,False,0.0
Matthew Robinson,ENG,DF,Southampton,Premier League,20,5,167,0,0,1995-1996,False,0.0
Bryan Robson,ENG,MF,Middlesbrough,Premier League,38,2,154,0,0,1995-1996,False,0.0
Xavier Roca,ESP,DF,Barcelona,La Liga,21,1,90,0,0,1995-1996,True,0.0
David Rocastle,ENG,MF,Chelsea,Premier League,28,1,90,0,0,1995-1996,False,0.0
Alain Roche,FRA,DF,Paris Saint-Germain,Division 1,27,14,1199,0,0,1995-1996,True,0.0
Stéphane Roche,FRA,MF,Lyon,Division 1,24,23,1269,3,0,1995-1996,True,0.2128
Rodrigo,BRA,DF,Leverkusen,Bundesliga,22,27,1830,1,0,1995-1996,True,0.0492
Moacir Rodrigues Santos,BRA,MF,Sevilla,La Liga,25,13,954,1,0,1995-1996,True,0.0943
Bruno Rodriguez,FRA,FW,Bastia,Division 1,22,35,2937,11,0,1995-1996,True,0.3371
Eduardo Rodríguez Martín,NAN,,Rayo Vallecano,La Liga,21,9,164,1,0,1995-1996,True,0.5488
Íñigo Rodríguez Martínez,ESP,MF,Zaragoza,La Liga,19,1,7,0,0,1995-1996,True,0.0
Roger,ESP,MF,Barcelona,La Liga,18,33,2351,5,0,1995-1996,True,0.1914
Alessandro Romano,ITA,DF,Lazio,Serie A,25,7,487,0,0,1995-1996,True,0.0
Serge Romano,FRA,DF,Martigues,Division 1,31,28,2421,3,0,1995-1996,True,0.1115
Julián Romero Cañego,ESP,,Albacete,La Liga,17,15,761,0,0,1995-1996,True,0.0
Mario Romero Cañego,ESP,,Albacete,La Liga,21,15,806,1,0,1995-1996,True,0.1117
Enrique Romero,ESP,DF,Valencia,La Liga,24,30,2304,1,0,1995-1996,True,0.0391
Javi Roncal,ESP,,Racing Sant,La Liga,25,21,1427,0,0,1995-1996,True,0.0
Cyril Rool,FRA,"DF,MF",Bastia,Division 1,20,27,1949,0,0,1995-1996,True,0.0
Axel Roos,GER,"DF,FW",Kaiserslautern,Bundesliga,30,24,1898,0,0,1995-1996,True,0.0
Massimiliano Rosa,ITA,DF,Padova,Serie A,24,28,2376,0,0,1995-1996,True,0.0
Matthew Rose,ENG,DF,Arsenal,Premier League,19,4,204,0,0,1995-1996,False,0.0
Matthias Rose,GER,,Hamburger SV,Bundesliga,24,4,268,0,0,1995-1996,True,0.0
Michael Rösele,GER,MF,Köln,Bundesliga,20,7,132,0,0,1995-1996,True,0.0
Ronny Rosenthal,ISR,"FW,MF",Tottenham Hotspur,Premier League,31,33,2368,1,2,1995-1996,False,0.114
Uwe Rösler,GER,FW,Manchester City,Premier League,26,36,3013,9,3,1995-1996,False,0.3584
Maurizio Rossi,ITA,MF,Vicenza,Serie A,25,31,2157,4,0,1995-1996,True,0.1669
Sebastiano Rossi,ITA,GK,Milan,Serie A,31,34,3060,0,0,1995-1996,True,0.0
Thierry Rossi,FRA,DF,Nice,Division 1,19,4,316,0,0,1995-1996,True,0.0
Stefano Rossini,ITA,"DF,MF",Piacenza,Serie A,24,28,2290,0,0,1995-1996,True,0.0
Fabio Rossitto,ITA,MF,Udinese,Serie A,23,31,2718,0,0,1995-1996,True,0.0
Frank Rost,GER,GK,Werder Bremen,Bundesliga,22,15,1336,0,0,1995-1996,True,0.0
Franco Rotella,ITA,MF,Atalanta,Serie A,28,17,1017,0,0,1995-1996,True,0.0
Dietmar Roth,GER,DF,Eintracht Frankfurt,Bundesliga,31,18,1306,0,0,1995-1996,True,0.0
Yannick Rott,FRA,DF,Strasbourg,Division 1,20,29,1942,0,0,1995-1996,True,0.0
Jean-Christophe Rouvière,FRA,MF,Montpellier,Division 1,20,33,2484,0,0,1995-1996,True,0.0
Lionel Rouxel,FRA,FW,Guingamp,Division 1,24,31,2639,9,0,1995-1996,True,0.3069
Keith Rowland,NIR,DF,West Ham United,Premier League,23,23,1702,0,2,1995-1996,False,0.1058
Bryan Roy,NED,"FW,MF",Nottingham Forest,Premier League,25,28,2158,8,4,1995-1996,False,0.5005
Éric Roy,FRA,MF,Lyon,Division 1,27,38,3360,3,0,1995-1996,True,0.0804
Altin Rraklli,ALB,FW,Freiburg,Bundesliga,25,11,490,0,0,1995-1996,True,0.0
Manuel Ruano,ESP,MF,Valladolid,La Liga,21,1,33,0,0,1995-1996,True,0.0
Manuel Ruano,ESP,MF,Rayo Vallecano,La Liga,21,9,400,1,0,1995-1996,True,0.225
Neil Ruddock,ENG,DF,Liverpool,Premier League,27,20,1681,5,0,1995-1996,False,0.2677
Francisco Rufete,ESP,MF,Barcelona,La Liga,18,1,39,0,0,1995-1996,True,0.0
Ismael Ruiz,ESP,MF,Racing Sant,La Liga,18,7,280,0,0,1995-1996,True,0.0
Ramón Ruiz,ESP,GK,Sporting Gijón,La Liga,22,8,648,0,0,1995-1996,True,0.0
Ian Rush,WAL,FW,Liverpool,Premier League,33,20,1025,5,2,1995-1996,False,0.6146
René Rydlewicz,GER,"FW,MF",1860 Munich,Bundesliga,22,28,1680,0,0,1995-1996,True,0.0
José Antonio Rodríguez Saavedra,ESP,,Compostela,La Liga,27,4,93,0,0,1995-1996,True,0.0
Juan Sabas,ESP,FW,Real Betis,La Liga,28,32,1219,7,0,1995-1996,True,0.5168
Marcel Sabou,ROU,MF,Sporting Gijón,La Liga,29,15,799,2,0,1995-1996,True,0.2253
Stefano Sacchetti,ITA,DF,Sampdoria,Serie A,22,24,1692,0,0,1995-1996,True,0.0
Eusebio Sacristán,ESP,MF,Celta Vigo,La Liga,31,35,2445,1,0,1995-1996,True,0.0368
Fabien Safanjon,FRA,DF,Gueugnon,Division 1,22,28,2134,0,0,1995-1996,True,0.0
Willy Sagnol,FRA,DF,Saint-Étienne,Division 1,18,10,897,0,0,1995-1996,True,0.0
Moussa Saïb,ALG,MF,Auxerre,Division 1,26,33,2804,6,0,1995-1996,True,0.1926
Luigi Sala,ITA,DF,Bari,Serie A,21,26,2181,2,0,1995-1996,True,0.0825
John Salako,ENG,MF,Coventry City,Premier League,26,37,3054,3,8,1995-1996,False,0.3242
Abdoul Salam Sow,GUI,"DF,MF",Martigues,Division 1,24,23,1487,3,0,1995-1996,True,0.1816
Óscar Salamanca Sanz,ESP,,Valladolid,La Liga,21,1,12,0,0,1995-1996,True,0.0
Míchel Salgado,ESP,DF,Celta Vigo,La Liga,19,18,678,0,0,1995-1996,True,0.0
Hasan Salihamidžić,BIH,"DF,MF",Hamburger SV,Bundesliga,18,9,625,2,0,1995-1996,True,0.288
Youssef Salimi,ALG,DF,Nice,Division 1,22,16,1121,0,0,1995-1996,True,0.0
Julio Salinas,ESP,FW,Sporting Gijón,La Liga,32,38,2901,18,0,1995-1996,True,0.5584
Patxi Salinas,ESP,DF,Celta Vigo,La Liga,31,40,3514,0,0,1995-1996,True,0.0
Fausto Salsano,ITA,MF,Sampdoria,Serie A,32,27,1866,1,0,1995-1996,True,0.0482
Manuel Salvador Serra,NAN,,Albacete,La Liga,31,37,3028,0,0,1995-1996,True,0.0
Stefano Salvatori,ITA,MF,Atalanta,Serie A,27,22,998,0,0,1995-1996,True,0.0
Matthias Sammer,GER,"DF,MF",Dortmund,Bundesliga,27,22,1965,3,0,1995-1996,True,0.1374
Stéphane Samson,FRA,FW,Le Havre,Division 1,19,25,952,4,0,1995-1996,True,0.3782
Vinny Samways,ENG,MF,Everton,Premier League,26,4,299,1,0,1995-1996,False,0.301
César Sánchez,ESP,GK,Valladolid,La Liga,23,40,3600,0,0,1995-1996,True,0.0
Christophe Sanchez,FRA,FW,Montpellier,Division 1,22,33,2687,11,0,1995-1996,True,0.3684
José Miguel Zafra Sánchez,ESP,,Sevilla,La Liga,21,2,147,0,0,1995-1996,True,0.0
Juan Sánchez,ESP,FW,Celta Vigo,La Liga,23,37,2493,10,0,1995-1996,True,0.361
Onésimo Sánchez,ESP,MF,Rayo Vallecano,La Liga,26,39,2764,6,0,1995-1996,True,0.1954
Víctor Sánchez,ESP,MF,Real Madrid,La Liga,19,1,10,0,0,1995-1996,True,0.0
Manolo Sanchís,ESP,DF,Real Madrid,La Liga,30,32,2863,1,0,1995-1996,True,0.0314
Liazid Sandjak,ALG,MF,Saint-Étienne,Division 1,28,33,2584,9,0,1995-1996,True,0.3135
Sandro,ESP,MF,Real Madrid,La Liga,20,9,369,2,0,1995-1996,True,0.4878
Marco Sandy,BOL,DF,Valladolid,La Liga,23,4,274,0,0,1995-1996,True,0.0
Marco Sanna,ITA,MF,Cagliari,Serie A,25,29,1832,0,0,1995-1996,True,0.0
Alfredo Santaelena,ESP,MF,Dep La Coruña,La Liga,27,28,1853,1,0,1995-1996,True,0.0486
Santi,ESP,DF,Atlético Madrid,La Liga,21,37,3292,0,0,1995-1996,True,0.0
Didier Santini,FRA,DF,Bastia,Division 1,26,36,3051,1,0,1995-1996,True,0.0295
Stéphane Santini,FRA,MF,Saint-Étienne,Division 1,22,32,2254,0,0,1995-1996,True,0.0
Fernando Sanz,ESP,DF,Real Madrid,La Liga,21,13,970,0,0,1995-1996,True,0.0
Paco Sanz,ESP,MF,Oviedo,La Liga,22,7,222,0,0,1995-1996,True,0.0
Luigi Sartor,ITA,DF,Vicenza,Serie A,20,15,1209,0,0,1995-1996,True,0.0
Jean-Luc Sassus,FRA,DF,Lyon,Division 1,32,34,3020,0,0,1995-1996,True,0.0
Gunnar Sauer,GER,"DF,MF",Werder Bremen,Bundesliga,31,3,34,1,0,1995-1996,True,2.6471
Franck Sauzée,FRA,"DF,FW",Strasbourg,Division 1,29,27,2282,5,0,1995-1996,True,0.1972
Dejan Savićević,YUG,"FW,MF",Milan,Serie A,28,23,1827,6,0,1995-1996,True,0.2956
Yuri Savichev,URS,FW,St Pauli,Bundesliga,30,20,1682,6,0,1995-1996,True,0.321
Nicolas Savinaud,FRA,"DF,MF",Nantes,Division 1,19,8,463,1,0,1995-1996,True,0.1944
Henri Savini,FRA,"DF,MF",Nice,Division 1,20,16,999,0,0,1995-1996,True,0.0
Domenico Sbordone,GER,,Eintracht Frankfurt,Bundesliga,25,7,238,0,0,1995-1996,True,0.0
John Scales,ENG,DF,Liverpool,Premier League,29,27,2404,0,0,1995-1996,False,0.0
Alessio Scarchilli,ITA,MF,Roma,Serie A,22,7,175,0,0,1995-1996,True,0.0
Nebojša Šćepanović,MNE,MF,Oviedo,La Liga,27,7,343,0,0,1995-1996,True,0.0
Günther Schäfer,GER,DF,Stuttgart,Bundesliga,33,8,551,0,0,1995-1996,True,0.0
Oliver Schäfer,GER,DF,Kaiserslautern,Bundesliga,26,31,2174,0,0,1995-1996,True,0.0
Jens Scharping,GER,FW,St Pauli,Bundesliga,21,24,1101,6,0,1995-1996,True,0.4905
Uwe Scherr,GER,MF,Schalke 04,Bundesliga,28,13,585,0,0,1995-1996,True,0.0
Sven Scheuer,GER,GK,Bayern Munich,Bundesliga,24,2,135,0,0,1995-1996,True,0.0
Dieter Schlindwein,GER,"DF,MF",St Pauli,Bundesliga,34,8,480,0,0,1995-1996,True,0.0
Jörg Schmadtke,GER,GK,Freiburg,Bundesliga,31,34,3060,0,0,1995-1996,True,0.0
Peter Schmeichel,DEN,GK,Manchester Utd,Premier League,31,36,3195,0,0,1995-1996,False,0.0
Bodo Schmidt,GER,DF,Dortmund,Bundesliga,27,17,986,0,0,1995-1996,True,0.0
Thomas Schmidt,GER,DF,1860 Munich,Bundesliga,29,2,134,0,0,1995-1996,True,0.0
Edgar Schmitt,GER,FW,Karlsruher,Bundesliga,32,25,964,1,0,1995-1996,True,0.0934
Martin Schneider,GER,MF,Gladbach,Bundesliga,26,26,1881,0,0,1995-1996,True,0.0
René Schneider,GER,DF,Hansa Rostock,Bundesliga,22,31,2689,6,0,1995-1996,True,0.2008
Thomas Schneider,GER,DF,Stuttgart,Bundesliga,22,18,1224,0,0,1995-1996,True,0.0
Stefan Schnoor,GER,DF,Hamburger SV,Bundesliga,24,23,1788,2,0,1995-1996,True,0.1007
Paul Scholes,ENG,MF,Manchester Utd,Premier League,20,26,1440,10,1,1995-1996,False,0.6875
Mehmet Scholl,GER,MF,Bayern Munich,Bundesliga,24,30,2202,10,0,1995-1996,True,0.4087
Heiko Scholz,GER,"DF,FW",Werder Bremen,Bundesliga,29,30,2368,1,0,1995-1996,True,0.038
Frank Schön,GER,DF,Schalke 04,Bundesliga,24,9,248,0,0,1995-1996,True,0.0
Markus Schroth,GER,FW,Karlsruher,Bundesliga,20,4,63,1,0,1995-1996,True,1.4286
Michael Schulz,GER,DF,Werder Bremen,Bundesliga,33,13,617,0,0,1995-1996,True,0.0
Stephan Schulz-Winge,GER,"DF,MF",Gladbach,Bundesliga,20,1,20,0,0,1995-1996,True,0.0
Harald Schumacher,GER,GK,Dortmund,Bundesliga,41,1,2,0,0,1995-1996,True,0.0
Markus Schupp,GER,MF,Eintracht Frankfurt,Bundesliga,29,30,2432,4,0,1995-1996,True,0.148
Bernd Schuster,GER,MF,Leverkusen,Bundesliga,35,8,581,1,0,1995-1996,True,0.1549
Dirk Schuster,GER,DF,Karlsruher,Bundesliga,27,31,2569,1,0,1995-1996,True,0.035
Manfred Schwabl,GER,MF,1860 Munich,Bundesliga,29,28,2471,0,0,1995-1996,True,0.0
Danny Schwarz,GER,MF,Stuttgart,Bundesliga,20,9,599,0,0,1995-1996,True,0.0
Stefan Schwarz,SWE,"DF,MF",Fiorentina,Serie A,26,32,2788,0,0,1995-1996,True,0.0
Mark Schwarzer,AUS,GK,Kaiserslautern,Bundesliga,22,4,360,0,0,1995-1996,True,0.0
Oliver Schweißing,GER,MF,St Pauli,Bundesliga,24,19,878,1,0,1995-1996,True,0.1025
Jörn Schwinkendorf,GER,DF,Düsseldorf,Bundesliga,24,18,957,0,0,1995-1996,True,0.0
Enzo Scifo,BEL,MF,Monaco,Division 1,29,34,2837,7,0,1995-1996,True,0.2221
Riccardo Scimeca,ENG,"DF,MF",Aston Villa,Premier League,20,17,764,0,0,1995-1996,False,0.0
Antonio Sconziano,ITA,DF,Padova,Serie A,23,25,1595,0,0,1995-1996,True,0.0
Kevin Scott,ENG,DF,Tottenham Hotspur,Premier League,28,2,78,0,1,1995-1996,False,1.1538
Les Sealey,ENG,GK,West Ham United,Premier League,37,1,90,0,0,1995-1996,False,0.0
David Seaman,ENG,GK,Arsenal,Premier League,31,38,3420,0,0,1995-1996,False,0.0
Jean-Philippe Séchet,FRA,,Saint-Étienne,Division 1,30,34,2836,3,0,1995-1996,True,0.0952
Clarence Seedorf,NED,MF,Sampdoria,Serie A,19,32,2478,3,0,1995-1996,True,0.109
Thomas Seeliger,GER,MF,Düsseldorf,Bundesliga,28,28,2426,4,0,1995-1996,True,0.1484
Hans Segers,NED,GK,Wimbledon,Premier League,33,4,276,0,0,1995-1996,False,0.0
Scott Sellars,ENG,MF,Bolton Wanderers,Premier League,29,22,1958,3,4,1995-1996,False,0.3218
Scott Sellars,ENG,MF,Newcastle United,Premier League,29,6,316,0,1,1995-1996,False,0.2848
Andrea Seno,ITA,MF,Inter,Serie A,29,2,111,0,0,1995-1996,True,0.0
Roberto Sensini,ARG,DF,Parma,Serie A,28,31,2663,2,0,1995-1996,True,0.0676
Giovanni Serao,ITA,DF,Padova,Serie A,18,5,426,1,0,1995-1996,True,0.2113
Michele Serena,ITA,DF,Fiorentina,Serie A,25,24,2014,0,0,1995-1996,True,0.0
Matteo Sereni,ITA,GK,Sampdoria,Serie A,20,4,360,0,0,1995-1996,True,0.0
Paschalis Seretis,GRE,"FW,MF",Freiburg,Bundesliga,28,8,259,1,0,1995-1996,True,0.3475
Sergio,ESP,DF,Sporting Gijón,La Liga,18,2,180,0,0,1995-1996,True,0.0
Paulo Sérgio,BRA,"FW,MF",Leverkusen,Bundesliga,26,28,2268,4,0,1995-1996,True,0.1587
Raffaele Sergio,ITA,DF,Udinese,Serie A,28,15,1085,0,0,1995-1996,True,0.0
Cyril Serredszum,FRA,"DF,MF",Metz,Division 1,23,36,3041,0,0,1995-1996,True,0.0
Quique Setién,ESP,MF,Racing Sant,La Liga,36,12,675,0,0,1995-1996,True,0.0
Josep Setvalls,ESP,MF,Barcelona,La Liga,20,1,22,0,0,1995-1996,True,0.0
Ciriaco Sforza,SUI,"DF,MF",Bayern Munich,Bundesliga,25,30,2696,2,0,1995-1996,True,0.0668
Marco Sgrò,ITA,MF,Atalanta,Serie A,25,30,1867,1,0,1995-1996,True,0.0482
Kujtim Shala,CRO,MF,Düsseldorf,Bundesliga,31,15,699,0,0,1995-1996,True,0.0
Igor Shalimov,CIS,MF,Udinese,Serie A,26,20,1008,0,0,1995-1996,True,0.0
Kevin Sharp,ENG,DF,Leeds United,Premier League,20,1,2,0,0,1995-1996,False,0.0
Lee Sharpe,ENG,MF,Manchester Utd,Premier League,24,31,2025,4,2,1995-1996,False,0.2667
Paul Shaw,ENG,"FW,MF",Arsenal,Premier League,21,3,37,0,0,1995-1996,False,0.0
Richard Shaw,ENG,DF,Coventry City,Premier League,26,21,1880,0,0,1995-1996,False,0.0
Alan Shearer,ENG,FW,Blackburn Rovers,Premier League,24,35,3150,31,7,1995-1996,False,1.0857
John Sheridan,IRL,MF,Sheffield Weds,Premier League,30,17,1118,0,1,1995-1996,False,0.0805
Teddy Sheringham,ENG,FW,Tottenham Hotspur,Premier League,29,38,3416,16,8,1995-1996,False,0.6323
Tim Sherwood,ENG,MF,Blackburn Rovers,Premier League,26,33,2930,3,3,1995-1996,False,0.1843
Neil Shipperley,ENG,FW,Southampton,Premier League,20,37,3276,7,0,1995-1996,False,0.1923
Craig Short,ENG,DF,Everton,Premier League,27,23,1961,2,1,1995-1996,False,0.1377
Antoine Sibierski,FRA,"FW,MF",Lille,Division 1,20,33,2648,9,0,1995-1996,True,0.3059
Horst Siegl,CZE,FW,Kaiserslautern,Bundesliga,26,13,752,0,0,1995-1996,True,0.0
Luis Sierra,ESP,DF,Mérida,La Liga,29,32,2805,0,0,1995-1996,True,0.0
Sietes,ESP,DF,Valencia,La Liga,21,20,1246,0,0,1995-1996,True,0.0
Giuseppe Signori,ITA,FW,Lazio,Serie A,27,31,2626,24,0,1995-1996,True,0.8225
Éric Sikora,FRA,DF,Lens,Division 1,27,34,3023,5,0,1995-1996,True,0.1489
Andrea Silenzi,ITA,FW,Nottingham Forest,Premier League,29,10,429,0,0,1995-1996,False,0.0
Darío Silva,URU,FW,Cagliari,Serie A,22,33,2368,3,0,1995-1996,True,0.114
Mauro Silva,BRA,MF,Dep La Coruña,La Liga,27,22,1563,0,0,1995-1996,True,0.0
Franck Silvestre,FRA,DF,Auxerre,Division 1,28,37,3273,1,0,1995-1996,True,0.0275
Mikaël Silvestre,FRA,DF,Rennes,Division 1,17,1,1,0,0,1995-1996,True,0.0
Amara Simba,FRA,FW,Lille,Division 1,33,34,2482,4,0,1995-1996,True,0.145
Diego Simeone,ARG,MF,Atlético Madrid,La Liga,25,37,3230,12,0,1995-1996,True,0.3344
Augustine Simo,CMR,MF,Torino,Serie A,16,6,386,0,0,1995-1996,True,0.0
Manuel Simón Cuervo,NAN,,Oviedo,La Liga,23,1,2,0,0,1995-1996,True,0.0
Marco Simone,ITA,"FW,MF",Milan,Serie A,26,27,1464,8,0,1995-1996,True,0.4918
Luigi Simoni,ITA,GK,Piacenza,Serie A,30,3,204,0,0,1995-1996,True,0.0
