player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_missing,ga_per_90
Andy Reid,IRL,MF,Charlton Athletic,Premier League,24.0,16,1207,2,0,2006-2007,False,0.1491
Steven Reid,IRL,"DF,MF",Blackburn Rovers,Premier League,25.0,3,270,0,0,2006-2007,False,0.0
Pepe Reina,ESP,GK,Liverpool,Premier League,23.0,35,3150,0,0,2006-2007,False,0.0
Christopher Reinhard,GER,"DF,FW",Eintracht Frankfurt,Bundesliga,21.0,2,135,0,1,2006-2007,False,0.6667
Bastian Reinhardt,GER,DF,Hamburger SV,Bundesliga,30.0,25,2154,1,0,2006-2007,False,0.0418
Dominik Reinhardt,GER,DF,Nürnberg,Bundesliga,21.0,30,2584,0,3,2006-2007,False,0.1045
Andreas Reinke,GER,GK,Werder Bremen,Bundesliga,37.0,3,270,0,0,2006-2007,False,0.0
López Rekarte,ESP,DF,Real Sociedad,La Liga,30.0,28,2248,1,3,2006-2007,False,0.1601
Loïc Rémy,FRA,FW,Lyon,Ligue 1,19.0,6,191,0,0,2006-2007,False,0.0
Renato,BRA,MF,Sevilla,La Liga,27.0,33,2387,4,3,2006-2007,False,0.2639
Michael Rensing,GER,GK,Bayern Munich,Bundesliga,22.0,1,90,0,0,2006-2007,False,0.0
Nigel Reo-Coker,ENG,MF,West Ham United,Premier League,22.0,35,3084,1,1,2006-2007,False,0.0584
Anthony Réveillère,FRA,DF,Lyon,Ligue 1,26.0,30,2443,0,2,2006-2007,False,0.0737
Claudio Reyna,USA,MF,Manchester City,Premier League,33.0,15,955,0,0,2006-2007,False,0.0
Rahman Rezaei,IRN,DF,Livorno,Serie A,31.0,16,1185,1,0,2006-2007,False,0.0759
Franck Ribéry,FRA,"FW,MF",Marseille,Ligue 1,23.0,25,2157,5,8,2006-2007,False,0.5424
Ricardo,ESP,GK,Osasuna,La Liga,34.0,36,3180,0,0,2006-2007,False,0.0
Julio Ricardo Cruz,ARG,FW,Inter,Serie A,31.0,15,795,7,1,2006-2007,False,0.9057
Micah Richards,ENG,DF,Manchester City,Premier League,18.0,28,2346,1,0,2006-2007,False,0.0384
Kieran Richardson,ENG,"DF,MF",Manchester Utd,Premier League,21.0,15,780,1,0,2006-2007,False,0.1154
Teddy Richert,FRA,GK,Sochaux,Ligue 1,31.0,38,3410,0,0,2006-2007,False,0.0
Lars Ricken,GER,"FW,MF",Dortmund,Bundesliga,30.0,13,549,0,2,2006-2007,False,0.3279
Cesare Rickler,ITA,DF,Chievo,Serie A,19.0,4,209,0,0,2006-2007,False,0.0
Daniël de Ridder,NED,"FW,MF",Celta Vigo,La Liga,22.0,3,37,0,0,2006-2007,False,0.0
Liam Ridgewell,ENG,DF,Aston Villa,Premier League,22.0,21,1765,1,1,2006-2007,False,0.102
Albert Riera,ESP,"DF,FW",Espanyol,La Liga,24.0,28,1953,4,5,2006-2007,False,0.4147
Asier Riesgo,ESP,GK,Real Sociedad,La Liga,22.0,9,810,0,0,2006-2007,False,0.0
Christian Riganò,ITA,FW,Messina,Serie A,32.0,27,2246,19,1,2006-2007,False,0.8014
Chris Riggott,ENG,DF,Middlesbrough,Premier League,25.0,6,487,0,0,2006-2007,False,0.0
Riki,ESP,FW,Dep La Coruña,La Liga,25.0,33,2217,3,3,2006-2007,False,0.2436
Douglas Rinaldi,BRA,MF,Watford,Premier League,26.0,7,436,1,1,2006-2007,False,0.4128
Leandro Rinaudo,ITA,DF,Siena,Serie A,23.0,27,2315,1,1,2006-2007,False,0.0778
Leonel Ríos,ARG,"FW,MF",Reggina,Serie A,23.0,6,95,0,0,2006-2007,False,0.0
Rémy Riou,FRA,GK,Lorient,Ligue 1,18.0,22,1980,0,0,2006-2007,False,0.0
Guillaume Rippert,FRA,DF,Valenciennes,Ligue 1,21.0,33,2662,0,0,2006-2007,False,0.0
Claudio Rivalta,ITA,DF,Atalanta,Serie A,28.0,32,2744,1,2,2006-2007,False,0.0984
David Rivas,ESP,DF,Real Betis,La Liga,27.0,11,937,0,0,2006-2007,False,0.0
Diego Rivas,ESP,MF,Real Sociedad,La Liga,26.0,21,1495,1,0,2006-2007,False,0.0602
Alberto Rivera,ESP,MF,Real Betis,La Liga,28.0,27,1888,1,1,2006-2007,False,0.0953
Rubén Rivera,ESP,FW,Dep La Coruña,La Liga,21.0,1,55,0,0,2006-2007,False,0.0
Stiven Rivić,CRO,MF,Energie Cottbus,Bundesliga,20.0,7,101,0,0,2006-2007,False,0.0
Mathieu Robail,FRA,"FW,MF",Lille,Ligue 1,21.0,10,524,0,0,2006-2007,False,0.0
Arjen Robben,NED,"FW,MF",Chelsea,Premier League,22.0,21,1350,2,4,2006-2007,False,0.4
Robert,BRA,FW,Real Betis,La Liga,25.0,29,1817,9,3,2006-2007,False,0.5944
Laurent Robert,FRA,"FW,MF",Levante,La Liga,31.0,13,587,0,1,2006-2007,False,0.1533
Jason Roberts,GRN,FW,Blackburn Rovers,Premier League,28.0,18,1031,4,1,2006-2007,False,0.4365
Robinho,BRA,"FW,MF",Real Madrid,La Liga,22.0,32,1997,6,3,2006-2007,False,0.4056
Paul Robinson,ENG,GK,Tottenham Hotspur,Premier League,26.0,38,3420,1,1,2006-2007,False,0.0526
Theo Robinson,JAM,FW,Watford,Premier League,17.0,1,4,0,0,2006-2007,False,0.0
Tommaso Rocchi,ITA,"FW,MF",Lazio,Serie A,28.0,36,3039,16,5,2006-2007,False,0.6219
Ricardo Rocha,POR,DF,Tottenham Hotspur,Premier League,27.0,9,766,0,0,2006-2007,False,0.0
Rodolphe Roche,FRA,GK,Le Mans,Ligue 1,27.0,11,919,0,0,2006-2007,False,0.0
Fábio Rochemback,BRA,"DF,MF",Middlesbrough,Premier League,24.0,20,1537,2,3,2006-2007,False,0.2928
Rodri,ESP,DF,Dep La Coruña,La Liga,21.0,1,2,0,0,2006-2007,True,0.0
Cristian Rodríguez,URU,MF,Paris Saint-Germain,Ligue 1,20.0,25,732,1,1,2006-2007,False,0.2459
Darío Rodríguez,URU,DF,Schalke 04,Bundesliga,31.0,26,2078,1,0,2006-2007,False,0.0433
Gonzalo Rodríguez,ARG,DF,Villarreal,La Liga,22.0,6,540,0,0,2006-2007,False,0.0
Juan Rodríguez,ESP,MF,Dep La Coruña,La Liga,24.0,31,2178,4,0,2006-2007,False,0.1653
Julien Rodriguez,FRA,DF,Marseille,Ligue 1,28.0,16,1321,0,1,2006-2007,False,0.0681
Maxi Rodríguez,ARG,"FW,MF",Atlético Madrid,La Liga,25.0,10,627,5,2,2006-2007,False,1.0048
Vicente Rodríguez,ESP,"FW,MF",Valencia,La Liga,25.0,16,1131,4,5,2006-2007,False,0.7162
Simon Rolfes,GER,MF,Leverkusen,Bundesliga,24.0,34,2954,3,3,2006-2007,False,0.1828
Flavio Roma,ITA,GK,Monaco,Ligue 1,32.0,38,3420,0,0,2006-2007,False,0.0
Juan Román Riquelme,ARG,MF,Villarreal,La Liga,28.0,13,1170,1,6,2006-2007,False,0.5385
Romaric,CIV,MF,Le Mans,Ligue 1,23.0,35,3089,5,4,2006-2007,False,0.2622
Alessandro Romeo,ITA,FW,Sampdoria,Serie A,19.0,4,127,0,0,2006-2007,False,0.0
Bernardo Romeo,ARG,FW,Osasuna,La Liga,28.0,8,295,0,0,2006-2007,False,0.0
Enrique Romero,ESP,DF,Real Betis,La Liga,35.0,17,1476,0,1,2006-2007,False,0.061
Dennis Rommedahl,DEN,"FW,MF",Charlton Athletic,Premier League,28.0,28,1749,0,2,2006-2007,False,0.1029
Ronaldinho,BRA,"FW,MF",Barcelona,La Liga,26.0,32,2733,21,8,2006-2007,False,0.955
Ronaldo,BRA,FW,Real Madrid,La Liga,29.0,7,322,1,0,2006-2007,False,0.2795
Ronaldo,BRA,FW,Milan,Serie A,29.0,14,1059,7,3,2006-2007,False,0.8499
Cristiano Ronaldo,POR,"FW,MF",Manchester Utd,Premier League,21.0,34,2781,17,8,2006-2007,False,0.8091
Cyril Rool,FRA,"DF,MF",Nice,Ligue 1,31.0,25,2127,2,4,2006-2007,False,0.2539
Wayne Rooney,ENG,"FW,MF",Manchester Utd,Premier League,20.0,35,2923,14,11,2006-2007,False,0.7698
Marco Rose,GER,DF,Mainz 05,Bundesliga,29.0,28,2433,2,2,2006-2007,False,0.148
Markus Rosenberg,SWE,FW,Werder Bremen,Bundesliga,23.0,14,572,8,1,2006-2007,False,1.4161
Liam Rosenior,ENG,DF,Fulham,Premier League,22.0,38,3398,0,2,2006-2007,False,0.053
Jan Rosenthal,GER,"FW,MF",Hannover 96,Bundesliga,20.0,29,2080,6,3,2006-2007,False,0.3894
Aleandro Rosi,ITA,"DF,MF",Roma,Serie A,19.0,19,616,2,1,2006-2007,False,0.4383
Tomáš Rosický,CZE,MF,Arsenal,Premier League,25.0,26,1826,3,1,2006-2007,False,0.1972
Alessandro Rosina,ITA,MF,Torino,Serie A,22.0,35,2779,9,4,2006-2007,False,0.421
Sascha Rösler,GER,"FW,MF",AA Aachen,Bundesliga,28.0,30,2479,5,4,2006-2007,False,0.3267
Adriano Rossato,BRA,DF,Real Sociedad,La Liga,28.0,2,60,0,0,2006-2007,False,0.0
Andrea Rossi,ITA,DF,Siena,Serie A,19.0,4,268,0,0,2006-2007,False,0.0
Giuseppe Rossi,ITA,FW,Newcastle United,Premier League,19.0,11,380,0,0,2006-2007,False,0.0
Giuseppe Rossi,ITA,FW,Parma,Serie A,19.0,18,1485,9,4,2006-2007,False,0.7879
Marco Rossi,ITA,DF,Parma,Serie A,18.0,4,307,0,0,2006-2007,False,0.0
Fausto Rossini,ITA,FW,Catania,Serie A,28.0,16,308,2,0,2006-2007,False,0.5844
Frank Rost,GER,GK,Schalke 04,Bundesliga,33.0,7,630,0,0,2006-2007,False,0.0
Frank Rost,GER,GK,Hamburger SV,Bundesliga,33.0,17,1519,0,0,2006-2007,False,0.0
Timo Rost,GER,MF,Energie Cottbus,Bundesliga,27.0,31,2603,1,3,2006-2007,False,0.1383
Laurențiu Roșu,ROU,"FW,MF",Recreativo,La Liga,30.0,27,1069,3,2,2006-2007,False,0.421
Jérôme Rothen,FRA,MF,Paris Saint-Germain,Ligue 1,28.0,27,2276,2,6,2006-2007,False,0.3163
Sébastien Roudet,FRA,MF,Valenciennes,Ligue 1,25.0,30,2186,5,2,2006-2007,False,0.2882
Wayne Routledge,ENG,"FW,MF",Fulham,Premier League,21.0,24,1412,0,1,2006-2007,False,0.0637
David Rozehnal,CZE,DF,Paris Saint-Germain,Ligue 1,26.0,37,3330,1,0,2006-2007,False,0.027
Xhulian Rrudho,ALB,FW,Chievo,Serie A,18.0,1,12,0,0,2006-2007,True,0.0
Rubén,ESP,DF,Racing Sant,La Liga,24.0,34,2981,2,0,2006-2007,False,0.0604
Luis Rubiales,ESP,DF,Levante,La Liga,28.0,29,2329,0,1,2006-2007,False,0.0386
Tim Rubink,GER,DF,Gladbach,Bundesliga,18.0,1,45,0,0,2006-2007,True,0.0
Francisco Rufete,ESP,MF,Espanyol,La Liga,29.0,29,2104,1,6,2006-2007,False,0.2994
Rufino,ESP,FW,Atlético Madrid,La Liga,21.0,1,28,0,0,2006-2007,False,0.0
Petr Ruman,CZE,FW,Mainz 05,Bundesliga,29.0,17,919,1,1,2006-2007,False,0.1959
Björn Runström,SWE,FW,Fulham,Premier League,22.0,1,6,0,0,2006-2007,False,0.0
Marco Russ,GER,"DF,MF",Eintracht Frankfurt,Bundesliga,20.0,27,1758,1,0,2006-2007,False,0.0512
Manuel Ruz,ESP,DF,Gimnàstic,La Liga,20.0,17,1393,0,0,2006-2007,False,0.0
Julien Sablé,FRA,MF,Saint-Étienne,Ligue 1,25.0,32,2601,0,1,2006-2007,False,0.0346
Ivan Saenko,RUS,"FW,MF",Nürnberg,Bundesliga,22.0,32,2659,9,3,2006-2007,False,0.4062
José Saez,FRA,MF,Valenciennes,Ligue 1,24.0,21,1349,0,1,2006-2007,False,0.0667
Marek Saganowski,POL,FW,Troyes,Ligue 1,27.0,6,113,0,0,2006-2007,False,0.0
Bacary Sagna,FRA,DF,Auxerre,Ligue 1,23.0,38,3412,0,3,2006-2007,False,0.0791
Willy Sagnol,FRA,DF,Bayern Munich,Bundesliga,29.0,23,2032,1,3,2006-2007,False,0.1772
Louis Saha,FRA,FW,Manchester Utd,Premier League,27.0,24,1628,8,4,2006-2007,False,0.6634
Ben Sahar,ISR,"FW,MF",Chelsea,Premier League,16.0,3,64,0,0,2006-2007,False,0.0
Nuri Şahin,TUR,MF,Dortmund,Bundesliga,17.0,24,1188,0,1,2006-2007,False,0.0758
Alioum Saidou,CMR,MF,Nantes,Ligue 1,28.0,33,2785,0,1,2006-2007,False,0.0323
Rafik Saïfi,ALG,"FW,MF",Lorient,Ligue 1,31.0,37,3008,7,4,2006-2007,False,0.3291
Kosi Saka,COD,"DF,MF",Dortmund,Bundesliga,20.0,6,81,0,0,2006-2007,False,0.0
Lamine Sakho,SEN,"FW,MF",Saint-Étienne,Ligue 1,28.0,3,14,0,0,2006-2007,True,0.0
Luigi Sala,ITA,DF,Sampdoria,Serie A,32.0,24,1822,0,0,2006-2007,False,0.0
Míchel Salgado,ESP,DF,Real Madrid,La Liga,30.0,16,1241,0,0,2006-2007,False,0.0
Hasan Salihamidžić,BIH,"DF,MF",Bayern Munich,Bundesliga,29.0,29,2122,4,5,2006-2007,False,0.3817
Lloyd Sam,GHA,MF,Charlton Athletic,Premier League,21.0,7,290,0,0,2006-2007,False,0.0
Georgios Samaras,GRE,"FW,MF",Manchester City,Premier League,21.0,36,1696,4,6,2006-2007,False,0.5307
Mamadou Samassa,MLI,FW,Le Mans,Ligue 1,20.0,28,1596,3,3,2006-2007,False,0.3383
Christopher Samba,CGO,DF,Hertha BSC,Bundesliga,22.0,8,95,0,0,2006-2007,False,0.0
Christopher Samba,CGO,DF,Blackburn Rovers,Premier League,22.0,14,1137,2,1,2006-2007,False,0.2375
Massamba Sambou,SEN,DF,Monaco,Ligue 1,20.0,4,348,0,0,2006-2007,False,0.0
Paolo Sammarco,ITA,MF,Chievo,Serie A,23.0,32,2668,2,1,2006-2007,False,0.1012
Jlloyd Samuel,TRI,"DF,MF",Aston Villa,Premier League,25.0,4,204,0,0,2006-2007,False,0.0
Walter Samuel,ARG,DF,Inter,Serie A,28.0,18,1062,3,0,2006-2007,False,0.2542
César Sánchez,ESP,GK,Zaragoza,La Liga,34.0,38,3420,0,0,2006-2007,False,0.0
Sergio Sánchez,ESP,DF,Espanyol,La Liga,20.0,3,141,0,0,2006-2007,False,0.0
Osei Sankofa,ENG,DF,Charlton Athletic,Premier League,21.0,9,749,0,0,2006-2007,False,0.0
Boubacar Sanogo,CIV,FW,Hamburger SV,Bundesliga,23.0,31,1849,4,1,2006-2007,False,0.2434
Roque Santa Cruz,PAR,FW,Bayern Munich,Bundesliga,24.0,26,1184,2,0,2006-2007,False,0.152
Jonathan Santana,PAR,MF,Wolfsburg,Bundesliga,24.0,18,1171,0,0,2006-2007,False,0.0
Mario Santana,ARG,MF,Fiorentina,Serie A,24.0,8,329,1,1,2006-2007,False,0.5471
Álvaro Santos,BRA,FW,Sochaux,Ligue 1,26.0,29,1864,8,1,2006-2007,False,0.4345
Fábio Santos,BRA,MF,Lyon,Ligue 1,25.0,8,419,0,0,2006-2007,False,0.0
Francileudo Santos,TUN,FW,Toulouse,Ligue 1,27.0,4,123,0,0,2006-2007,False,0.0
Gaël Sanz,FRA,DF,Troyes,Ligue 1,29.0,15,1304,3,0,2006-2007,False,0.2071
Gennaro Sardo,ITA,DF,Catania,Serie A,27.0,17,1062,0,0,2006-2007,False,0.0
Hans Sarpei,GHA,DF,Wolfsburg,Bundesliga,30.0,24,1285,0,1,2006-2007,False,0.07
Josu Sarriegi,ESP,DF,Athletic Club,La Liga,27.0,36,3226,0,0,2006-2007,False,0.0
Romain Sartre,FRA,"DF,MF",Sedan,Ligue 1,23.0,24,2143,1,0,2006-2007,False,0.042
Luca Saudati,ITA,"FW,MF",Empoli,Serie A,28.0,34,2553,14,2,2006-2007,False,0.564
David Sauget,FRA,DF,Nancy,Ligue 1,26.0,31,2368,2,0,2006-2007,False,0.076
Robbie Savage,WAL,MF,Blackburn Rovers,Premier League,31.0,21,1841,0,1,2006-2007,False,0.0489
Steve Savidan,FRA,FW,Valenciennes,Ligue 1,28.0,34,3021,13,3,2006-2007,False,0.4767
Nicolas Savinaud,FRA,"DF,MF",Nantes,Ligue 1,30.0,20,1227,0,0,2006-2007,False,0.0
Sávio,BRA,MF,Real Sociedad,La Liga,32.0,19,1617,5,2,2006-2007,False,0.3896
Javier Saviola,ARG,FW,Barcelona,La Liga,24.0,18,677,5,0,2006-2007,False,0.6647
Lionel Scaloni,ARG,"DF,MF",Racing Sant,La Liga,28.0,30,2529,2,1,2006-2007,False,0.1068
Raphael Schäfer,GER,GK,Nürnberg,Bundesliga,27.0,34,3000,0,0,2006-2007,False,0.0
Paul Scharner,AUT,"DF,MF",Wigan Athletic,Premier League,26.0,25,2050,3,0,2006-2007,False,0.1317
Kevin Schindler,GER,"FW,MF",Werder Bremen,Bundesliga,18.0,1,6,0,0,2006-2007,False,0.0
Jan Schlaudraff,GER,"FW,MF",AA Aachen,Bundesliga,23.0,28,2383,8,4,2006-2007,False,0.4532
Andreas Schmidt,GER,"DF,MF",Hertha BSC,Bundesliga,32.0,12,880,1,0,2006-2007,False,0.1023
Volker Schmidt,GER,DF,Hamburger SV,Bundesliga,27.0,3,208,0,0,2006-2007,False,0.0
Rafael Schmitz,BRA,DF,Lille,Ligue 1,25.0,24,2039,0,0,2006-2007,False,0.0
Bernd Schneider,GER,"DF,MF",Leverkusen,Bundesliga,32.0,31,2743,6,10,2006-2007,False,0.525
René Schnitzler,GER,FW,Gladbach,Bundesliga,21.0,1,34,0,0,2006-2007,True,0.0
Benjamin Schöckel,GER,DF,Energie Cottbus,Bundesliga,25.0,1,45,0,0,2006-2007,False,0.0
Paul Scholes,ENG,MF,Manchester Utd,Premier League,31.0,30,2593,6,1,2006-2007,False,0.243
Mehmet Scholl,GER,MF,Bayern Munich,Bundesliga,35.0,14,305,1,0,2006-2007,False,0.2951
Christopher Schorch,GER,DF,Hertha BSC,Bundesliga,17.0,2,18,0,0,2006-2007,False,0.0
Oliver Schröder,GER,"DF,MF",Bochum,Bundesliga,26.0,28,2428,1,2,2006-2007,False,0.1112
Silvio Schröter,GER,MF,Hannover 96,Bundesliga,27.0,21,660,0,0,2006-2007,False,0.0
Markus Schroth,GER,FW,Nürnberg,Bundesliga,31.0,31,2477,6,1,2006-2007,False,0.2543
Markus Schuler,GER,DF,Arminia,Bundesliga,28.0,30,2509,0,0,2006-2007,False,0.0
Christian Schulz,GER,"DF,MF",Werder Bremen,Bundesliga,23.0,19,1005,2,0,2006-2007,False,0.1791
Schumacher,BRA,FW,Udinese,Serie A,19.0,1,7,0,0,2006-2007,True,0.0
Mark Schwarzer,AUS,GK,Middlesbrough,Premier League,33.0,36,3240,0,0,2006-2007,False,0.0
Pirmin Schwegler,SUI,MF,Leverkusen,Bundesliga,19.0,21,1234,0,0,2006-2007,False,0.0
Bastian Schweinsteiger,GER,"DF,MF",Bayern Munich,Bundesliga,21.0,27,2244,4,6,2006-2007,False,0.4011
Thibault Scotto,FRA,"DF,MF",Nice,Ligue 1,27.0,6,115,0,0,2006-2007,False,0.0
Giuseppe Scurto,ITA,DF,Chievo,Serie A,22.0,5,388,0,0,2006-2007,False,0.0
Clarence Seedorf,NED,MF,Milan,Serie A,30.0,32,2281,7,2,2006-2007,False,0.3551
Giourkas Seitaridis,GRE,DF,Atlético Madrid,La Liga,25.0,31,2570,0,2,2006-2007,False,0.07
José Semedo,POR,"DF,MF",Cagliari,Serie A,21.0,3,107,0,0,2006-2007,False,0.0
Franco Semioli,ITA,MF,Chievo,Serie A,26.0,32,2529,2,2,2006-2007,False,0.1423
Philippe Senderos,SUI,DF,Arsenal,Premier League,21.0,14,809,0,0,2006-2007,False,0.0
Badara Sène,SEN,MF,Sochaux,Ligue 1,21.0,25,1952,2,1,2006-2007,False,0.1383
Marcos Senna,ESP,MF,Villarreal,La Liga,30.0,33,2807,0,1,2006-2007,False,0.0321
Serginho,BRA,"DF,MF",Milan,Serie A,35.0,6,318,0,0,2006-2007,False,0.0
Sergio,ESP,DF,Zaragoza,La Liga,29.0,28,2471,0,0,2006-2007,False,0.0
Sergio,ESP,MF,Dep La Coruña,La Liga,29.0,28,1953,2,1,2006-2007,False,0.1382
Albert Serrán,ESP,DF,Espanyol,La Liga,22.0,2,94,0,0,2006-2007,True,0.0
José Serrano,ESP,DF,Levante,La Liga,25.0,10,845,0,0,2006-2007,False,0.0
Óscar Serrano,ESP,MF,Racing Sant,La Liga,24.0,31,2312,0,3,2006-2007,False,0.1168
Txus Serrano,ESP,MF,Gimnàstic,La Liga,33.0,2,120,0,0,2006-2007,False,0.0
Stéphane Sessègnon,BEN,"FW,MF",Le Mans,Ligue 1,22.0,31,2382,1,2,2006-2007,False,0.1134
Luton Shelton,JAM,"FW,MF",Sheffield United,Premier League,20.0,3,192,0,0,2006-2007,False,0.0
Teddy Sheringham,ENG,FW,West Ham United,Premier League,40.0,17,611,2,0,2006-2007,False,0.2946
Andriy Shevchenko,UKR,FW,Chelsea,Premier League,29.0,30,1807,4,6,2006-2007,False,0.4981
Danny Shittu,NGA,DF,Watford,Premier League,25.0,30,2343,1,0,2006-2007,False,0.0384
Nicky Shorey,ENG,"DF,MF",Reading,Premier League,25.0,37,3330,1,5,2006-2007,False,0.1622
Antoine Sibierski,FRA,"FW,MF",Newcastle United,Premier League,31.0,26,1447,3,2,2006-2007,False,0.311
Gerald Sibon,NED,FW,Nürnberg,Bundesliga,32.0,10,229,0,0,2006-2007,False,0.0
Moses Sichone,ZAM,DF,AA Aachen,Bundesliga,29.0,21,1719,1,0,2006-2007,False,0.0524
Vincenzo Sicignano,ITA,GK,Chievo,Serie A,32.0,17,1530,0,0,2006-2007,False,0.0
Sidney,BRA,DF,Energie Cottbus,Bundesliga,26.0,1,90,0,0,2006-2007,False,0.0
Steve Sidwell,ENG,MF,Reading,Premier League,23.0,35,3093,4,6,2006-2007,False,0.291
Franck Signorino,FRA,DF,Nantes,Ligue 1,24.0,27,2214,0,0,2006-2007,False,0.0
Anderson Silva,BRA,MF,Everton,Premier League,23.0,1,2,0,0,2006-2007,False,0.0
Antônio da Silva,BRA,MF,Stuttgart,Bundesliga,28.0,28,1822,0,6,2006-2007,False,0.2964
David Silva,ESP,"FW,MF",Valencia,La Liga,20.0,36,2640,5,6,2006-2007,False,0.375
Gilberto Silva,BRA,"DF,MF",Arsenal,Premier League,29.0,34,2933,10,2,2006-2007,False,0.3682
Vragel da Silva,BRA,DF,Energie Cottbus,Bundesliga,32.0,25,1804,2,0,2006-2007,False,0.0998
Mikaël Silvestre,FRA,DF,Manchester Utd,Premier League,28.0,14,606,1,1,2006-2007,False,0.297
Cristian Silvestri,ITA,DF,Catania,Serie A,31.0,25,1903,0,2,2006-2007,False,0.0946
Orlando Silvestri,FRA,"DF,FW",Valenciennes,Ligue 1,33.0,5,425,0,1,2006-2007,False,0.2118
Dario Šimić,CRO,DF,Milan,Serie A,30.0,22,1586,0,0,2006-2007,False,0.0
Fábio Simplício,BRA,MF,Palermo,Serie A,26.0,33,2829,5,5,2006-2007,False,0.3181
Josip Šimunić,CRO,DF,Hertha BSC,Bundesliga,28.0,25,2177,1,2,2006-2007,False,0.124
Florent Sinama Pongolle,FRA,FW,Recreativo,La Liga,21.0,34,2005,12,2,2006-2007,False,0.6284
James Sinclair,ENG,"DF,FW",Bolton Wanderers,Premier League,18.0,2,44,0,0,2006-2007,False,0.0
Scott Sinclair,ENG,"FW,MF",Chelsea,Premier League,17.0,2,64,0,0,2006-2007,False,0.0
Trevor Sinclair,ENG,MF,Manchester City,Premier League,33.0,18,1293,0,0,2006-2007,False,0.0
Guilherme Siqueira,BRA,"DF,MF",Udinese,Serie A,20.0,16,488,0,1,2006-2007,False,0.1844
Pantxi Sirieix,FRA,MF,Toulouse,Ligue 1,25.0,22,1169,0,0,2006-2007,False,0.0
Maicon Sisenando,BRA,DF,Inter,Serie A,25.0,32,2588,2,8,2006-2007,False,0.3478
Mohamed Sissoko,MLI,MF,Liverpool,Premier League,21.0,16,1235,0,0,2006-2007,False,0.0
Sebastiano Siviglia,ITA,DF,Lazio,Serie A,33.0,32,2710,3,0,2006-2007,False,0.0996
Tomáš Sivok,CZE,"DF,MF",Udinese,Serie A,22.0,11,518,1,0,2006-2007,False,0.1737
Ervin Skela,ALB,"FW,MF",Ascoli,Serie A,29.0,7,289,0,0,2006-2007,False,0.0
Ervin Skela,ALB,"FW,MF",Energie Cottbus,Bundesliga,29.0,7,315,0,0,2006-2007,False,0.0
Josip Skoko,AUS,MF,Wigan Athletic,Premier League,30.0,28,2160,0,1,2006-2007,False,0.0417
Morten Skoubo,DEN,FW,Real Sociedad,La Liga,26.0,5,173,0,0,2006-2007,False,0.0
Peter Skov-Jensen,DEN,GK,Bochum,Bundesliga,35.0,12,1080,0,0,2006-2007,False,0.0
Alexey Smertin,RUS,MF,Fulham,Premier League,31.0,7,533,0,1,2006-2007,False,0.1689
Vladimír Šmicer,CZE,"FW,MF",Bordeaux,Ligue 1,33.0,3,52,0,0,2006-2007,False,0.0
Alan Smith,ENG,"FW,MF",Manchester Utd,Premier League,25.0,9,479,0,1,2006-2007,False,0.1879
Johann Smith,USA,"DF,FW",Bolton Wanderers,Premier League,19.0,1,6,0,0,2006-2007,False,0.0
Tommy Smith,ENG,"FW,MF",Watford,Premier League,26.0,32,2596,1,3,2006-2007,False,0.1387
Euzebiusz Smolarek,POL,"FW,MF",Dortmund,Bundesliga,25.0,30,2251,9,4,2006-2007,False,0.5198
Rafael Sóbis,BRA,"FW,MF",Real Betis,La Liga,21.0,31,2162,4,0,2006-2007,False,0.1665
Danilo Soddimo,ITA,MF,Sampdoria,Serie A,18.0,2,79,0,0,2006-2007,False,0.0
Sam Sodje,NGA,DF,Reading,Premier League,27.0,3,169,0,0,2006-2007,False,0.0
Enrique Sola,ESP,FW,Osasuna,La Liga,20.0,2,42,2,0,2006-2007,False,4.2857
Nolberto Solano,PER,MF,Newcastle United,Premier League,31.0,28,2109,2,4,2006-2007,False,0.256
Santiago Solari,ARG,MF,Inter,Serie A,29.0,21,968,1,1,2006-2007,False,0.186
Roberto Soldado,ESP,FW,Osasuna,La Liga,21.0,30,1790,11,2,2006-2007,False,0.6536
David Sommeil,GLP,DF,Sheffield United,Premier League,31.0,5,328,0,0,2006-2007,False,0.0
Leandro Somoza,ARG,MF,Villarreal,La Liga,25.0,25,1092,0,0,2006-2007,False,0.0
Andrea Soncin,ITA,FW,Ascoli,Serie A,27.0,23,1281,7,2,2006-2007,False,0.6323
Wesley Sonck,BEL,FW,Gladbach,Bundesliga,27.0,7,333,0,0,2006-2007,False,0.0
Alexandre Song,CMR,"DF,MF",Arsenal,Premier League,18.0,2,59,0,0,2006-2007,False,0.0
Alexandre Song,CMR,"DF,MF",Charlton Athletic,Premier League,18.0,12,981,0,1,2006-2007,False,0.0917
Ibrahima Sonko,SEN,DF,Reading,Premier League,25.0,23,1929,1,0,2006-2007,False,0.0467
Bruno Soriano,ESP,MF,Villarreal,La Liga,22.0,3,58,0,0,2006-2007,False,0.0
Jonathan Soriano,ESP,FW,Espanyol,La Liga,20.0,1,20,0,0,2006-2007,True,0.0
Olivier Sorin,FRA,GK,Auxerre,Ligue 1,25.0,20,1800,0,0,2006-2007,False,0.0
Olivier Sorin,FRA,GK,Nancy,Ligue 1,25.0,12,1080,0,0,2006-2007,False,0.0
Olivier Sorlin,FRA,MF,Rennes,Ligue 1,27.0,32,2704,0,3,2006-2007,False,0.0999
