player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_recorded,ga_per_90
Daniele Portanova,ITA,DF,Bologna,Serie A,32,34,3037,3,1,2011-2012,True,0.1185
Francisco Portillo,ESP,MF,Málaga,La Liga,21,2,97,0,0,2011-2012,False,0.0
Zdeněk Pospěch,CZE,DF,Mainz 05,Bundesliga,32,25,2126,0,1,2011-2012,True,0.0423
Hélder Postiga,POR,FW,Zaragoza,La Liga,28,33,2638,9,1,2011-2012,True,0.3412
Mickaël Poté,BEN,FW,Nice,Ligue 1,26,1,31,0,0,2011-2012,False,0.0
Alessandro Potenza,ITA,DF,Catania,Serie A,27,9,754,0,0,2011-2012,False,0.0
Loïc Poujol,FRA,MF,Sochaux,Ligue 1,22,19,1253,1,1,2011-2012,True,0.1437
Yoann Poulard,FRA,DF,Ajaccio,Ligue 1,35,34,3060,2,0,2011-2012,False,0.0588
Christian Poulsen,DEN,MF,Evian,Ligue 1,31,24,2104,0,0,2011-2012,False,0.0
Romain Poyet,FRA,"FW,MF",Brest,Ligue 1,30,35,2177,2,4,2011-2012,True,0.248
Alejandro Pozuelo,ESP,"FW,MF",Real Betis,La Liga,19,18,1025,2,1,2011-2012,True,0.2634
Danijel Pranjić,CRO,"DF,MF",Bayern Munich,Bundesliga,29,7,271,0,0,2011-2012,False,0.0
Darren Pratley,JAM,"DF,MF",Bolton Wanderers,Premier League,26,25,1279,1,0,2011-2012,False,0.0704
Abdón Prats,ESP,FW,Mallorca,La Liga,18,1,12,0,0,2011-2012,False,0.0
Lucas Pratto,ARG,FW,Genoa,Serie A,23,14,656,1,2,2011-2012,True,0.4116
Xabi Prieto,ESP,MF,Real Sociedad,La Liga,27,34,2302,2,7,2011-2012,True,0.3519
Sloan Privat,FRA,FW,Sochaux,Ligue 1,22,31,1340,5,0,2011-2012,False,0.3358
Sebastian Prödl,AUT,"DF,MF",Werder Bremen,Bundesliga,24,16,1062,2,1,2011-2012,True,0.2542
Grégory Proment,FRA,MF,Caen,Ligue 1,32,33,2267,2,2,2011-2012,True,0.1588
Daniel Pudil,CZE,"DF,FW",Cesena,Serie A,25,7,527,1,0,2011-2012,False,0.1708
Christian Puggioni,ITA,GK,Chievo,Serie A,30,1,90,0,0,2011-2012,False,0.0
Danny Pugh,ENG,"DF,MF",Stoke City,Premier League,28,3,104,0,0,2011-2012,False,0.0
Grégory Pujol,FRA,FW,Valenciennes,Ligue 1,31,13,836,3,0,2011-2012,False,0.323
Teemu Pukki,FIN,FW,Schalke 04,Bundesliga,21,19,612,5,0,2011-2012,False,0.7353
Jorge Pulido,ESP,DF,Rayo Vallecano,La Liga,20,14,1129,0,0,2011-2012,False,0.0
Nico Pulzetti,ITA,MF,Bologna,Serie A,27,25,1574,0,2,2011-2012,True,0.1144
Francisco Puñal,ESP,MF,Osasuna,La Liga,35,35,3052,0,2,2011-2012,True,0.059
Jason Puncheon,ENG,MF,QPR,Premier League,25,2,18,0,0,2011-2012,False,0.0
Anton Putsila,BLR,MF,Freiburg,Bundesliga,24,19,1292,0,1,2011-2012,True,0.0697
Sébastien Puygrenier,FRA,DF,Nancy,Ligue 1,29,18,1620,2,1,2011-2012,True,0.1667
Carles Puyol,ESP,DF,Barcelona,La Liga,33,26,1912,3,0,2011-2012,False,0.1412
Fabio Quagliarella,ITA,FW,Juventus,Serie A,28,23,888,4,0,2011-2012,False,0.4054
Paul Quaye,GHA,MF,Espanyol,La Liga,15,1,5,0,0,2011-2012,False,0.0
Julien Quercia,FRA,"FW,MF",Lorient,Ligue 1,24,3,196,1,0,2011-2012,False,0.4592
Mohammed Rabiu,GHA,MF,Evian,Ligue 1,21,25,1163,0,1,2011-2012,True,0.0774
Fouad Rachid,COM,MF,Nancy,Ligue 1,19,1,90,0,0,2011-2012,False,0.0
Ivan Radovanović,SRB,"DF,MF",Novara,Serie A,22,28,1554,1,0,2011-2012,False,0.0579
Ștefan Radu,ROU,DF,Lazio,Serie A,24,21,1818,0,1,2011-2012,True,0.0495
Rafa,ESP,"DF,MF",Getafe,La Liga,26,13,797,0,0,2011-2012,False,0.0
Rafael,BRA,"DF,MF",Manchester Utd,Premier League,21,12,911,0,4,2011-2012,True,0.3952
Nando Rafael,ANG,FW,Augsburg,Bundesliga,27,6,360,2,0,2011-2012,False,0.5
Raffael,BRA,"FW,MF",Hertha BSC,Bundesliga,26,31,2655,6,8,2011-2012,True,0.4746
Rafinha,BRA,DF,Bayern Munich,Bundesliga,25,24,1779,0,1,2011-2012,True,0.0506
Andrea Raggi,ITA,DF,Bologna,Serie A,27,31,2656,0,0,2011-2012,False,0.0
Cristian Raimondi,ITA,"DF,MF",Atalanta,Serie A,30,13,950,0,1,2011-2012,True,0.0947
Alexandre Raineau,FRA,"DF,MF",Caen,Ligue 1,25,19,1531,0,0,2011-2012,False,0.0
Jukka Raitala,FIN,DF,Osasuna,La Liga,22,17,1064,0,0,2011-2012,False,0.0
Slobodan Rajković,SRB,DF,Hamburger SV,Bundesliga,22,16,1149,1,0,2011-2012,False,0.0783
Ivan Rakitić,CRO,MF,Sevilla,La Liga,23,36,1922,0,4,2011-2012,True,0.1873
Patrick Rakovsky,GER,GK,Nürnberg,Bundesliga,18,2,180,0,0,2011-2012,False,0.0
Jonás Ramalho,ESP,DF,Athletic Club,La Liga,18,2,52,0,0,2011-2012,False,0.0
Adil Rami,FRA,DF,Valencia,La Liga,25,33,2970,2,0,2011-2012,False,0.0606
Ramires,BRA,MF,Chelsea,Premier League,24,30,2471,5,1,2011-2012,True,0.2185
Gastón Ramírez,URU,"FW,MF",Bologna,Serie A,20,33,2291,8,4,2011-2012,True,0.4714
Iván Ramis,ESP,DF,Mallorca,La Liga,26,34,2972,2,0,2011-2012,False,0.0606
Adrián Ramos,COL,FW,Hertha BSC,Bundesliga,25,31,2333,6,3,2011-2012,True,0.3472
Sergio Ramos,ESP,DF,Real Madrid,La Liga,25,34,3054,3,4,2011-2012,True,0.2063
Aaron Ramsey,WAL,MF,Arsenal,Premier League,20,34,2463,2,4,2011-2012,True,0.2192
Àngel Rangel,ESP,DF,Swansea City,Premier League,28,34,2870,0,2,2011-2012,True,0.0627
Andrea Ranocchia,ITA,DF,Inter,Serie A,23,12,995,1,1,2011-2012,True,0.1809
Raúl,ESP,FW,Schalke 04,Bundesliga,34,32,2791,15,5,2011-2012,True,0.6449
Konstantin Rausch,RUS,"DF,MF",Hannover 96,Bundesliga,21,33,2064,1,2,2011-2012,True,0.1308
Nicola Ravaglia,ITA,GK,Cesena,Serie A,22,8,720,0,0,2011-2012,False,0.0
Yoric Ravet,FRA,"FW,MF",Saint-Étienne,Ligue 1,21,1,29,0,0,2011-2012,False,0.0
Abdul Razak,CIV,MF,Manchester City,Premier League,18,1,11,0,0,2011-2012,False,0.0
Tim Ream,USA,DF,Bolton Wanderers,Premier League,23,13,1170,0,1,2011-2012,True,0.0769
Recio,ESP,MF,Málaga,La Liga,20,8,319,0,0,2011-2012,False,0.0
Adrien Regattin,MAR,"FW,MF",Toulouse,Ligue 1,19,21,1157,2,4,2011-2012,True,0.4667
Reginaldo,BRA,FW,Siena,Serie A,28,13,479,0,0,2011-2012,False,0.0
Steven Reid,IRL,"DF,MF",West Brom,Premier League,30,22,1768,1,2,2011-2012,True,0.1527
Pepe Reina,ESP,GK,Liverpool,Premier League,28,34,3052,0,0,2011-2012,False,0.0
Stefan Reinartz,GER,"DF,MF",Leverkusen,Bundesliga,22,30,2348,3,2,2011-2012,True,0.1917
Dominik Reinhardt,GER,DF,Augsburg,Bundesliga,26,16,789,0,1,2011-2012,True,0.1141
Stefan Reisinger,GER,FW,Freiburg,Bundesliga,29,25,861,3,0,2011-2012,False,0.3136
Loïc Rémy,FRA,FW,Marseille,Ligue 1,24,29,2207,12,5,2011-2012,True,0.6932
Vincenzo Rennella,ITA,FW,Cesena,Serie A,22,15,843,1,0,2011-2012,False,0.1068
Michael Rensing,GER,GK,Köln,Bundesliga,27,32,2880,0,0,2011-2012,False,0.0
Nigel Reo-Coker,ENG,MF,Bolton Wanderers,Premier League,27,37,3258,3,0,2011-2012,False,0.0829
Marco Reus,GER,"FW,MF",Gladbach,Bundesliga,22,32,2767,18,8,2011-2012,True,0.8457
Anthony Réveillère,FRA,DF,Lyon,Ligue 1,31,33,2970,0,2,2011-2012,True,0.0606
Baptiste Reynet,FRA,GK,Dijon,Ligue 1,20,37,3330,0,0,2011-2012,False,0.0
Thiago Ribeiro,BRA,FW,Cagliari,Serie A,25,35,2306,4,1,2011-2012,True,0.1951
Franck Ribéry,FRA,"FW,MF",Bayern Munich,Bundesliga,28,32,2379,12,12,2011-2012,True,0.9079
Adrián Ricchiuti,ITA,MF,Catania,Serie A,33,20,767,0,1,2011-2012,True,0.1173
Luca Ricci,ITA,DF,Cesena,Serie A,22,2,36,0,0,2011-2012,False,0.0
Jazz Richards,WAL,"DF,MF",Swansea City,Premier League,20,8,577,0,0,2011-2012,False,0.0
Micah Richards,ENG,DF,Manchester City,Premier League,23,29,2044,1,5,2011-2012,True,0.2642
Kieran Richardson,ENG,"DF,MF",Sunderland,Premier League,26,29,2280,2,2,2011-2012,True,0.1579
Teddy Richert,FRA,GK,Sochaux,Ligue 1,36,31,2716,0,0,2011-2012,False,0.0
Sam Ricketts,WAL,DF,Bolton Wanderers,Premier League,29,20,1800,1,1,2011-2012,True,0.1
Fran Rico,ESP,MF,Granada,La Liga,23,19,1206,2,1,2011-2012,True,0.2239
Mikel Rico,ESP,MF,Granada,La Liga,26,36,3029,3,3,2011-2012,True,0.1783
Liam Ridgewell,ENG,DF,West Brom,Premier League,27,13,1170,1,1,2011-2012,True,0.1538
Asier Riesgo,ESP,GK,Osasuna,La Liga,27,1,42,0,0,2011-2012,False,0.0
Sascha Riether,GER,"DF,MF",Köln,Bundesliga,28,33,2950,0,0,2011-2012,False,0.0
Luca Rigoni,ITA,MF,Chievo,Serie A,26,25,1939,2,0,2011-2012,False,0.0928
Marco Rigoni,ITA,MF,Novara,Serie A,31,35,3076,11,6,2011-2012,True,0.4974
Joe Riley,ENG,DF,Bolton Wanderers,Premier League,19,3,201,0,0,2011-2012,False,0.0
Leandro Rinaudo,ITA,DF,Novara,Serie A,28,5,382,0,0,2011-2012,False,0.0
Tomás Rincón,VEN,MF,Hamburger SV,Bundesliga,23,27,2111,0,0,2011-2012,False,0.0
Alexander Ring,FIN,"DF,MF",Gladbach,Bundesliga,20,8,229,0,0,2011-2012,False,0.0
Pedro Ríos,ESP,MF,Getafe,La Liga,29,22,1347,2,3,2011-2012,True,0.3341
Guillaume Rippert,FRA,DF,Evian,Ligue 1,26,11,780,0,0,2011-2012,False,0.0
Marcel Risse,GER,"DF,FW",Mainz 05,Bundesliga,21,10,717,1,4,2011-2012,True,0.6276
Alberto Rivera,ESP,MF,Sporting Gijón,La Liga,33,29,1879,0,1,2011-2012,True,0.0479
Quique Rivero,ESP,MF,Racing Sant,La Liga,19,4,360,0,0,2011-2012,False,0.0
Emmanuel Rivière,FRA,FW,Toulouse,Ligue 1,21,26,1649,5,0,2011-2012,False,0.2729
Cyriaque Rivieyran,FRA,"DF,MF",Auxerre,Ligue 1,20,4,288,0,0,2011-2012,False,0.0
Arjen Robben,NED,"FW,MF",Bayern Munich,Bundesliga,27,24,1704,12,5,2011-2012,True,0.8979
Fabien Robert,FRA,"FW,MF",Lorient,Ligue 1,22,1,31,0,0,2011-2012,False,0.0
Roberto,ESP,GK,Granada,La Liga,32,22,1980,0,0,2011-2012,False,0.0
Roberto,ESP,GK,Zaragoza,La Liga,25,38,3420,0,0,2011-2012,False,0.0
Sergi Roberto,ESP,"DF,MF",Barcelona,La Liga,19,1,90,0,0,2011-2012,False,0.0
Jason Roberts,GRN,FW,Blackburn Rovers,Premier League,33,10,467,0,1,2011-2012,True,0.1927
Robinho,BRA,"FW,MF",Milan,Serie A,27,28,1759,6,9,2011-2012,True,0.7675
Paul Robinson,ENG,DF,Bolton Wanderers,Premier League,32,17,1423,0,1,2011-2012,True,0.0632
Paul Robinson,ENG,GK,Blackburn Rovers,Premier League,31,34,3060,0,0,2011-2012,False,0.0
Joel Robles,ESP,GK,Rayo Vallecano,La Liga,21,13,1170,0,0,2011-2012,False,0.0
Tommaso Rocchi,ITA,"FW,MF",Lazio,Serie A,33,20,1216,5,3,2011-2012,True,0.5921
Rubén Rochina,ESP,"FW,MF",Blackburn Rovers,Premier League,20,18,818,2,0,2011-2012,False,0.22
Hugo Rodallega,COL,FW,Wigan Athletic,Premier League,26,23,1256,2,4,2011-2012,True,0.4299
Ronny Rodelin,FRA,"FW,MF",Lille,Ligue 1,21,9,100,0,0,2011-2012,False,0.0
Rodnei,BRA,DF,Kaiserslautern,Bundesliga,25,22,1817,1,0,2011-2012,False,0.0495
Kévin Rodrigues,POR,"DF,MF",Toulouse,Ligue 1,17,1,21,0,0,2011-2012,False,0.0
Gonzalo Rodríguez,ARG,DF,Villarreal,La Liga,27,26,2060,1,0,2011-2012,False,0.0437
Juan Rodríguez,ESP,MF,Getafe,La Liga,29,17,908,0,0,2011-2012,False,0.0
Maxi Rodríguez,ARG,"FW,MF",Liverpool,Premier League,30,12,790,4,1,2011-2012,True,0.5696
Raúl Rodríguez,ESP,DF,Espanyol,La Liga,23,28,2433,0,0,2011-2012,False,0.0
Ricardo Rodríguez,SUI,"DF,MF",Wolfsburg,Bundesliga,18,17,1530,0,0,2011-2012,False,0.0
Jack Rodwell,ENG,"DF,MF",Everton,Premier League,20,14,925,2,1,2011-2012,True,0.2919
Simon Rolfes,GER,MF,Leverkusen,Bundesliga,29,31,1825,3,3,2011-2012,True,0.2959
Alaixys Romao,TOG,"DF,MF",Lorient,Ligue 1,27,32,2869,1,1,2011-2012,True,0.0627
Romaric,CIV,MF,Espanyol,La Liga,28,28,1878,3,3,2011-2012,True,0.2875
Jaime Romero,ESP,"FW,MF",Granada,La Liga,21,18,578,1,0,2011-2012,False,0.1557
Oriol Romeu,ESP,MF,Chelsea,Premier League,19,16,955,0,0,2011-2012,False,0.0
Rômulo,ITA,"DF,MF",Fiorentina,Serie A,24,10,462,0,0,2011-2012,False,0.0
Cristiano Ronaldo,POR,"FW,MF",Real Madrid,La Liga,26,38,3350,46,12,2011-2012,True,1.5582
Salomón Rondón,VEN,FW,Málaga,La Liga,21,37,2472,11,3,2011-2012,True,0.5097
Ronny,BRA,"DF,MF",Hertha BSC,Bundesliga,25,10,303,0,0,2011-2012,False,0.0
Wayne Rooney,ENG,"FW,MF",Manchester Utd,Premier League,25,34,2830,27,4,2011-2012,True,0.9859
Antonio Rosati,ITA,GK,Napoli,Serie A,28,1,90,0,0,2011-2012,False,0.0
Danny Rose,ENG,"DF,MF",Tottenham Hotspur,Premier League,21,11,321,0,0,2011-2012,False,0.0
Markus Rosenberg,SWE,FW,Werder Bremen,Bundesliga,28,33,2362,10,5,2011-2012,True,0.5715
Jan Rosenthal,GER,"FW,MF",Freiburg,Bundesliga,25,18,1105,2,0,2011-2012,False,0.1629
Odise Roshi,ALB,MF,Köln,Bundesliga,20,20,572,1,1,2011-2012,True,0.3147
Aleandro Rosi,ITA,"DF,MF",Roma,Serie A,24,21,1754,0,2,2011-2012,True,0.1026
Tomáš Rosický,CZE,MF,Arsenal,Premier League,30,28,1762,1,4,2011-2012,True,0.2554
Luca Rossettini,ITA,DF,Siena,Serie A,26,31,2746,1,0,2011-2012,False,0.0328
Andrea Rossi,ITA,DF,Siena,Serie A,24,10,720,0,1,2011-2012,True,0.125
Giuseppe Rossi,ITA,FW,Villarreal,La Liga,24,9,746,3,0,2011-2012,False,0.3619
Marco Rossi,ITA,MF,Genoa,Serie A,33,30,2547,4,2,2011-2012,True,0.212
Marco Rossi,ITA,DF,Cesena,Serie A,23,21,1430,0,0,2011-2012,False,0.0
Sébastien Roudet,FRA,MF,Sochaux,Ligue 1,30,23,1266,1,0,2011-2012,False,0.0711
Jérôme Roussillon,GLP,"DF,MF",Sochaux,Ligue 1,18,4,253,0,0,2011-2012,False,0.0
Wayne Routledge,ENG,"FW,MF",Swansea City,Premier League,26,28,1459,1,4,2011-2012,True,0.3084
Nolan Roux,FRA,"FW,MF",Lille,Ligue 1,23,17,958,5,1,2011-2012,True,0.5637
Nolan Roux,FRA,"FW,MF",Brest,Ligue 1,23,18,1554,4,1,2011-2012,True,0.2896
Rovérsio,BRA,DF,Osasuna,La Liga,27,16,1200,2,0,2011-2012,False,0.15
Daniel Royer,AUT,MF,Hannover 96,Bundesliga,21,3,91,0,0,2011-2012,False,0.0
David Rozehnal,CZE,DF,Lille,Ligue 1,31,15,1090,1,1,2011-2012,True,0.1651
Antonio Rozzi,ITA,"FW,MF",Lazio,Serie A,17,3,38,0,0,2011-2012,False,0.0
Rubén,ESP,DF,Osasuna,La Liga,29,11,697,0,0,2011-2012,False,0.0
Rubén,ESP,GK,Málaga,La Liga,27,4,251,0,0,2011-2012,False,0.0
Marco Ruben,ARG,FW,Villarreal,La Liga,24,31,2269,9,3,2011-2012,True,0.476
Matteo Rubin,ITA,"DF,MF",Bologna,Serie A,24,10,770,1,0,2011-2012,False,0.1169
Matteo Rubin,ITA,"DF,MF",Parma,Serie A,24,4,278,0,0,2011-2012,False,0.0
Raffaele Rubino,ITA,FW,Novara,Serie A,33,19,849,2,0,2011-2012,False,0.212
Declan Rudd,ENG,GK,Norwich City,Premier League,20,2,100,0,0,2011-2012,False,0.0
John Ruddy,ENG,GK,Norwich City,Premier League,24,37,3320,0,0,2011-2012,False,0.0
Antonio Rüdiger,GER,DF,Stuttgart,Bundesliga,18,1,78,0,0,2011-2012,False,0.0
Sebastian Rudy,GER,MF,Hoffenheim,Bundesliga,21,28,2332,0,2,2011-2012,True,0.0772
Stéphane Ruffier,FRA,GK,Saint-Étienne,Ligue 1,24,38,3420,0,0,2011-2012,False,0.0
Bryan Ruiz,CRC,"FW,MF",Fulham,Premier League,25,27,1514,2,3,2011-2012,True,0.2972
Víctor Ruiz,ESP,"DF,MF",Valencia,La Liga,22,22,1960,0,0,2011-2012,False,0.0
Nikita Rukavytsya,AUS,"FW,MF",Hertha BSC,Bundesliga,24,24,1358,1,2,2011-2012,True,0.1988
Lukas Rupp,GER,MF,Gladbach,Bundesliga,20,3,32,0,0,2011-2012,False,0.0
Marco Russ,GER,"DF,MF",Wolfsburg,Bundesliga,25,24,1975,1,0,2011-2012,False,0.0456
Orlando Sá,POR,FW,Fulham,Premier League,23,7,282,1,0,2011-2012,False,0.3191
Felipe Saad,BRA,DF,Evian,Ligue 1,27,1,5,0,0,2011-2012,False,0.0
Felipe Saad,BRA,DF,Ajaccio,Ligue 1,27,3,224,0,0,2011-2012,False,0.0
Idriss Saadi,ALG,FW,Saint-Étienne,Ligue 1,19,7,211,0,0,2011-2012,False,0.0
Julien Sablé,FRA,MF,Nice,Ligue 1,30,20,1285,0,0,2011-2012,False,0.0
Jean-Philippe Sabo,FRA,DF,Marseille,Ligue 1,24,4,76,0,0,2011-2012,False,0.0
José Saez,FRA,MF,Valenciennes,Ligue 1,29,23,1003,1,0,2011-2012,False,0.0897
Yannick Sagbo,CIV,FW,Evian,Ligue 1,23,33,2563,10,4,2011-2012,True,0.4916
Bacary Sagna,FRA,DF,Arsenal,Premier League,28,21,1697,1,2,2011-2012,True,0.1591
Louis Saha,FRA,FW,Tottenham Hotspur,Premier League,32,10,400,3,1,2011-2012,True,0.9
Louis Saha,FRA,FW,Everton,Premier League,32,18,1278,1,0,2011-2012,False,0.0704
Olcay Şahan,TUR,"FW,MF",Kaiserslautern,Bundesliga,24,27,1974,1,2,2011-2012,True,0.1368
Ben Sahar,ISR,"FW,MF",Auxerre,Ligue 1,21,21,1016,3,3,2011-2012,True,0.5315
Nuri Şahin,TUR,MF,Real Madrid,La Liga,22,4,130,0,0,2011-2012,False,0.0
Jamel Saihi,TUN,MF,Montpellier,Ligue 1,24,30,2439,0,1,2011-2012,True,0.0369
Henri Saivet,SEN,"FW,MF",Bordeaux,Ligue 1,20,24,697,1,2,2011-2012,True,0.3874
Samuel Sáiz,ESP,"FW,MF",Getafe,La Liga,20,1,15,0,0,2011-2012,False,0.0
Gōtoku Sakai,JPN,"DF,MF",Stuttgart,Bundesliga,20,14,1260,0,3,2011-2012,True,0.2143
Mamadou Sakho,FRA,DF,Paris Saint-Germain,Ligue 1,21,22,1774,0,0,2011-2012,False,0.0
Bakary Sako,MLI,"FW,MF",Saint-Étienne,Ligue 1,23,36,2693,4,3,2011-2012,True,0.2339
Jacopo Sala,ITA,"DF,FW",Hamburger SV,Bundesliga,19,13,714,1,0,2011-2012,False,0.1261
Míchel Salgado,ESP,DF,Blackburn Rovers,Premier League,35,9,652,0,0,2011-2012,False,0.0
Amidu Salifu,GHA,MF,Fiorentina,Serie A,18,14,693,0,0,2011-2012,False,0.0
Hasan Salihamidžić,BIH,"DF,MF",Wolfsburg,Bundesliga,34,15,788,3,0,2011-2012,False,0.3426
Sejad Salihović,BIH,"DF,MF",Hoffenheim,Bundesliga,26,23,1800,9,3,2011-2012,True,0.6
Eduardo Salvio,ARG,"FW,MF",Atlético Madrid,La Liga,21,31,1619,3,2,2011-2012,True,0.2779
Sidney Sam,GER,"FW,MF",Leverkusen,Bundesliga,23,18,1407,4,2,2011-2012,True,0.3838
Mamadou Samassa,MLI,FW,Valenciennes,Ligue 1,25,30,970,4,0,2011-2012,False,0.3711
Christopher Samba,CGO,DF,Blackburn Rovers,Premier League,27,16,1349,2,2,2011-2012,True,0.2669
Joël Sami,COD,DF,Nancy,Ligue 1,26,27,2345,0,0,2011-2012,False,0.0
Paolo Sammarco,ITA,MF,Chievo,Serie A,28,28,1586,2,2,2011-2012,True,0.227
Frédéric Sammaritano,FRA,"FW,MF",Ajaccio,Ligue 1,25,30,1663,5,1,2011-2012,True,0.3247
Conor Sammon,IRL,FW,Wigan Athletic,Premier League,24,25,848,0,0,2011-2012,False,0.0
Rui Sampaio,POR,MF,Cagliari,Serie A,24,6,76,0,0,2011-2012,False,0.0
Jairo Samperio,ESP,"FW,MF",Racing Sant,La Liga,18,25,1250,2,4,2011-2012,True,0.432
Mario Sampirisi,ITA,"DF,MF",Genoa,Serie A,18,4,111,0,0,2011-2012,False,0.0
Walter Samuel,ARG,DF,Inter,Serie A,33,27,2303,2,2,2011-2012,True,0.1563
Mikel San José,ESP,"DF,MF",Athletic Club,La Liga,22,24,1640,2,0,2011-2012,False,0.1098
Alexis Sánchez,CHI,"FW,MF",Barcelona,La Liga,22,25,1666,12,4,2011-2012,True,0.8643
Carlos Sánchez,COL,"DF,MF",Valenciennes,Ligue 1,25,21,1661,0,0,2011-2012,False,0.0
César Sánchez,ESP,GK,Villarreal,La Liga,39,2,158,0,0,2011-2012,False,0.0
Sergio Sánchez,ESP,DF,Málaga,La Liga,25,19,1415,0,1,2011-2012,True,0.0636
Víctor Sánchez,ESP,"DF,MF",Espanyol,La Liga,23,6,460,0,1,2011-2012,True,0.1957
Sandro,BRA,MF,Tottenham Hotspur,Premier League,22,23,1411,0,0,2011-2012,False,0.0
Lamine Sané,SEN,"DF,MF",Bordeaux,Ligue 1,24,32,2723,2,2,2011-2012,True,0.1322
Salif Sané,SEN,"DF,MF",Nancy,Ligue 1,20,32,2692,2,0,2011-2012,False,0.0669
Gastón Sangoy,ARG,"FW,MF",Sporting Gijón,La Liga,26,16,770,4,1,2011-2012,True,0.5844
Younousse Sankharé,SEN,MF,Dijon,Ligue 1,21,33,2745,4,0,2011-2012,False,0.1311
Gibril Sankoh,SLE,DF,Augsburg,Bundesliga,28,20,1677,0,1,2011-2012,True,0.0537
Tuncay Şanlı,TUR,"FW,MF",Bolton Wanderers,Premier League,29,16,395,0,0,2011-2012,False,0.0
Yaya Sanogo,FRA,FW,Auxerre,Ligue 1,18,7,284,1,0,2011-2012,False,0.3169
Roque Santa Cruz,PAR,FW,Real Betis,La Liga,29,33,1964,7,2,2011-2012,True,0.4124
Fabiano Santacroce,ITA,DF,Parma,Serie A,24,12,553,0,0,2011-2012,False,0.0
Felipe Santana,BRA,DF,Dortmund,Bundesliga,25,13,947,1,0,2011-2012,False,0.095
Mario Santana,ARG,MF,Cesena,Serie A,29,16,1261,3,1,2011-2012,True,0.2855
Mario Santana,ARG,MF,Napoli,Serie A,29,8,288,0,0,2011-2012,False,0.0
Ivan Santini,CRO,FW,Freiburg,Bundesliga,22,10,263,0,0,2011-2012,False,0.0
Davide Santon,ITA,DF,Newcastle United,Premier League,20,24,1662,0,1,2011-2012,True,0.0542
André Santos,BRA,"DF,MF",Arsenal,Premier League,28,15,1017,2,0,2011-2012,False,0.177
Pablo Sarabia,ESP,"FW,MF",Getafe,La Liga,19,19,918,0,1,2011-2012,True,0.098
Gennaro Sardo,ITA,DF,Chievo,Serie A,32,21,1468,1,1,2011-2012,True,0.1226
Jeffrey Sarpong,NED,MF,Real Sociedad,La Liga,22,3,87,0,0,2011-2012,False,0.0
Eneko Satrústegui,ESP,DF,Osasuna,La Liga,20,10,773,0,0,2011-2012,False,0.0
David Sauget,FRA,DF,Sochaux,Ligue 1,31,35,3053,0,1,2011-2012,True,0.0295
Stefan Savić,MNE,"DF,MF",Manchester City,Premier League,20,11,550,1,0,2011-2012,False,0.1636
Vujadin Savić,SRB,DF,Bordeaux,Ligue 1,21,1,90,0,0,2011-2012,False,0.0
Lionel Scaloni,ARG,"DF,MF",Lazio,Serie A,33,19,1158,1,1,2011-2012,True,0.1554
Marcel Schäfer,GER,"DF,MF",Wolfsburg,Bundesliga,27,34,3011,5,5,2011-2012,True,0.2989
Raphael Schäfer,GER,GK,Nürnberg,Bundesliga,32,25,2205,0,0,2011-2012,False,0.0
Paul Scharner,AUT,"DF,MF",West Brom,Premier League,31,29,1600,3,2,2011-2012,True,0.2812
Ezequiel Schelotto,ITA,"DF,MF",Atalanta,Serie A,22,37,2829,2,3,2011-2012,True,0.1591
Julian Schieber,GER,FW,Stuttgart,Bundesliga,22,18,967,3,0,2011-2012,False,0.2792
Sebastian Schindzielorz,GER,MF,Wolfsburg,Bundesliga,32,2,61,0,0,2011-2012,False,0.0
Sven Schipplock,GER,FW,Hoffenheim,Bundesliga,22,20,717,2,0,2011-2012,False,0.251
Jan Schlaudraff,GER,"FW,MF",Hannover 96,Bundesliga,28,31,2366,3,5,2011-2012,True,0.3043
Marcel Schmelzer,GER,DF,Dortmund,Bundesliga,23,28,2432,1,4,2011-2012,True,0.185
Jonathan Schmid,FRA,"DF,MF",Freiburg,Bundesliga,21,22,1935,1,0,2011-2012,False,0.0465
Manuel Schmiedebach,GER,MF,Hannover 96,Bundesliga,22,30,2373,0,1,2011-2012,True,0.0379
Lukas Schmitz,GER,"DF,MF",Werder Bremen,Bundesliga,22,26,1908,0,3,2011-2012,True,0.1415
Rafael Schmitz,BRA,DF,Valenciennes,Ligue 1,30,2,180,0,0,2011-2012,False,0.0
Mathias Schober,GER,GK,Schalke 04,Bundesliga,35,1,1,0,0,2011-2012,False,0.0
Paul Scholes,ENG,MF,Manchester Utd,Premier League,36,17,1163,4,0,2011-2012,False,0.3095
Fabian Schönheim,GER,DF,Mainz 05,Bundesliga,24,1,5,0,0,2011-2012,False,0.0
Christian Schulz,GER,"DF,MF",Hannover 96,Bundesliga,28,27,2010,1,0,2011-2012,False,0.0448
Michael Schulze,GER,DF,Wolfsburg,Bundesliga,22,2,75,0,0,2011-2012,False,0.0
André Schürrle,GER,"FW,MF",Leverkusen,Bundesliga,20,31,2619,7,5,2011-2012,True,0.4124
Julian Schuster,GER,MF,Freiburg,Bundesliga,26,21,1719,1,5,2011-2012,True,0.3141
Daniel Schwaab,GER,DF,Leverkusen,Bundesliga,22,23,1908,0,0,2011-2012,False,0.0
Mark Schwarzer,AUS,GK,Fulham,Premier League,38,30,2700,0,0,2011-2012,False,0.0
