player,nationality,position,team,league,age,matches,minutes,goals,assists,season,assists_recorded,ga_per_90
Sergio García,ESP,"FW,MF",Espanyol,La Liga,29.0,28,2418,7,6,2012-2013,True,0.4839
Unai García,ESP,DF,Osasuna,La Liga,20.0,1,90,0,0,2012-2013,False,0.0
Craig Gardner,ENG,MF,Sunderland,Premier League,25.0,33,2829,6,2,2012-2013,True,0.2545
Gary Gardner,ENG,MF,Aston Villa,Premier League,20.0,2,20,0,0,2012-2013,False,0.0
Walter Gargano,URU,MF,Inter,Serie A,28.0,28,2109,0,2,2012-2013,True,0.0853
György Garics,AUT,"DF,MF",Bologna,Serie A,28.0,27,1943,0,3,2012-2013,True,0.139
Javier Garrido,ESP,DF,Norwich City,Premier League,27.0,34,3037,0,2,2012-2013,True,0.0593
Luca Garritano,ITA,"FW,MF",Inter,Serie A,18.0,3,46,0,0,2012-2013,False,0.0
Lamine Gassama,SEN,DF,Lorient,Ligue 1,22.0,16,1391,0,1,2012-2013,True,0.0647
Daniele Gastaldello,ITA,DF,Sampdoria,Serie A,29.0,33,2873,1,1,2012-2013,True,0.0627
Jaime Gavilán,ESP,MF,Getafe,La Liga,27.0,22,896,0,2,2012-2013,True,0.2009
Paulo Gazzaniga,ARG,GK,Southampton,Premier League,20.0,9,810,0,0,2012-2013,False,0.0
Alessandro Gazzi,ITA,MF,Torino,Serie A,29.0,34,2869,2,0,2012-2013,False,0.0627
David de Gea,ESP,GK,Manchester Utd,Premier League,21.0,28,2520,0,0,2012-2013,False,0.0
Timo Gebhart,GER,MF,Nürnberg,Bundesliga,23.0,18,1109,2,1,2012-2013,True,0.2435
Theodor Gebre Selassie,CZE,"DF,MF",Werder Bremen,Bundesliga,25.0,27,2143,1,2,2012-2013,True,0.126
Johannes Geis,GER,"DF,MF",Greuther Fürth,Bundesliga,18.0,8,518,1,1,2012-2013,True,0.3475
Theofanis Gekas,GRE,FW,Levante,La Liga,32.0,4,235,0,1,2012-2013,True,0.383
Romain Genevois,HAI,DF,Nice,Ligue 1,24.0,25,1985,0,2,2012-2013,True,0.0907
Christian Gentner,GER,MF,Stuttgart,Bundesliga,26.0,34,3031,5,2,2012-2013,True,0.2079
Zoltán Gera,HUN,MF,West Brom,Premier League,33.0,16,1120,4,1,2012-2013,True,0.4018
Pedro Geromel,BRA,DF,Mallorca,La Liga,26.0,30,2611,1,0,2012-2013,False,0.0345
Steven Gerrard,ENG,MF,Liverpool,Premier League,32.0,36,3221,9,9,2012-2013,True,0.5029
Gervinho,CIV,"FW,MF",Arsenal,Premier League,25.0,18,1012,5,3,2012-2013,True,0.7115
Rachid Ghezzal,ALG,"FW,MF",Lyon,Ligue 1,20.0,14,828,1,1,2012-2013,True,0.2174
Kamel Ghilas,ALG,FW,Reims,Ligue 1,28.0,23,939,0,0,2012-2013,False,0.0
Florent Ghisolfi,FRA,MF,Reims,Ligue 1,27.0,9,333,0,0,2012-2013,False,0.0
Faouzi Ghoulam,ALG,DF,Saint-Étienne,Ligue 1,21.0,26,1799,0,3,2012-2013,True,0.1501
Emanuele Giaccherini,ITA,"FW,MF",Juventus,Serie A,27.0,17,949,3,3,2012-2013,True,0.569
Kieran Gibbs,ENG,"DF,MF",Arsenal,Premier League,22.0,27,2103,0,3,2012-2013,True,0.1284
Darron Gibson,IRL,MF,Everton,Premier League,24.0,23,1804,1,2,2012-2013,True,0.1497
Fabian Giefer,GER,GK,Düsseldorf,Bundesliga,22.0,34,3049,0,0,2012-2013,False,0.0
Ryan Giggs,WAL,"FW,MF",Manchester Utd,Premier League,38.0,22,1168,2,3,2012-2013,True,0.3853
David Gigliotti,FRA,FW,Ajaccio,Ligue 1,27.0,1,35,0,0,2012-2013,False,0.0
André-Pierre Gignac,FRA,"FW,MF",Marseille,Ligue 1,26.0,31,2427,13,0,2012-2013,False,0.4821
Gil,BRA,DF,Valenciennes,Ligue 1,25.0,15,1335,1,0,2012-2013,False,0.0674
Alberto Gilardino,ITA,FW,Bologna,Serie A,30.0,36,3048,13,3,2012-2013,True,0.4724
Jean-François Gillet,BEL,GK,Torino,Serie A,33.0,37,3330,0,0,2012-2013,False,0.0
Álvaro Giménez,ESP,"FW,MF",Mallorca,La Liga,21.0,1,12,0,0,2012-2013,False,0.0
Dani Giménez,ESP,GK,Rayo Vallecano,La Liga,29.0,2,111,0,0,2012-2013,False,0.0
Henry Giménez,URU,"FW,MF",Bologna,Serie A,26.0,2,37,0,0,2012-2013,False,0.0
Matthias Ginter,GER,"DF,MF",Freiburg,Bundesliga,18.0,23,1949,1,0,2012-2013,False,0.0462
Luigi Giorgi,ITA,MF,Atalanta,Serie A,25.0,15,964,2,0,2012-2013,False,0.1867
Luigi Giorgi,ITA,MF,Palermo,Serie A,25.0,10,484,2,0,2012-2013,False,0.3719
Sebastian Giovinco,ITA,"FW,MF",Juventus,Serie A,25.0,31,1953,7,6,2012-2013,True,0.5991
Olivier Giroud,FRA,FW,Arsenal,Premier League,25.0,34,2333,11,3,2012-2013,True,0.5401
Ludovic Giuly,FRA,"FW,MF",Lorient,Ligue 1,36.0,17,582,1,1,2012-2013,True,0.3093
Shay Given,IRL,GK,Aston Villa,Premier League,36.0,2,180,0,0,2012-2013,False,0.0
Kamil Glik,POL,"DF,MF",Torino,Serie A,24.0,32,2691,1,1,2012-2013,True,0.0669
Christopher Glombard,FRA,"DF,MF",Reims,Ligue 1,23.0,27,2058,1,3,2012-2013,True,0.1749
Serge Gnabry,GER,"FW,MF",Arsenal,Premier League,17.0,1,8,0,0,2012-2013,False,0.0
Abraham Gneki Guié,CIV,"FW,MF",Nice,Ligue 1,26.0,3,92,0,0,2012-2013,False,0.0
Massimo Gobbi,ITA,"DF,MF",Parma,Serie A,31.0,34,2943,1,1,2012-2013,True,0.0612
Diego Godín,URU,DF,Atlético Madrid,La Liga,26.0,35,3104,1,2,2012-2013,True,0.087
Mauro Goicoechea,URU,GK,Roma,Serie A,24.0,15,1260,0,0,2012-2013,False,0.0
Román Golobart,ESP,DF,Wigan Athletic,Premier League,20.0,3,214,0,0,2012-2013,False,0.0
Heurelho Gomes,BRA,GK,Hoffenheim,Bundesliga,31.0,9,773,0,0,2012-2013,False,0.0
Cristian Gómez,ESP,MF,Espanyol,La Liga,23.0,16,727,0,1,2012-2013,True,0.1238
Ibai Gómez,ESP,"FW,MF",Athletic Club,La Liga,22.0,35,1958,4,9,2012-2013,True,0.5975
Isaac Gómez,ESP,MF,Rayo Vallecano,La Liga,16.0,1,8,0,0,2012-2013,False,0.0
Jordi Gómez,ESP,MF,Wigan Athletic,Premier League,27.0,32,1525,3,1,2012-2013,True,0.2361
Mario Gómez,GER,FW,Bayern Munich,Bundesliga,27.0,21,882,11,1,2012-2013,True,1.2245
Papu Gómez,ARG,"FW,MF",Catania,Serie A,24.0,36,2962,8,7,2012-2013,True,0.4558
Borja Gómez Pérez,ESP,DF,Granada,La Liga,24.0,12,1049,0,0,2012-2013,False,0.0
Bafétimbi Gomis,FRA,FW,Lyon,Ligue 1,26.0,37,2596,16,4,2012-2013,True,0.6934
Kévin Gomis,GNB,DF,Nice,Ligue 1,23.0,13,1045,0,1,2012-2013,True,0.0861
Rémi Gomis,SEN,MF,Valenciennes,Ligue 1,28.0,27,2060,1,1,2012-2013,True,0.0874
Maxime Gonalons,FRA,MF,Lyon,Ligue 1,23.0,35,3133,3,0,2012-2013,False,0.0862
Raúl Goni,ESP,DF,Zaragoza,La Liga,23.0,4,314,0,0,2012-2013,False,0.0
Adrián González,ESP,MF,Rayo Vallecano,La Liga,24.0,21,806,0,1,2012-2013,True,0.1117
Álvaro González,ESP,DF,Zaragoza,La Liga,22.0,33,2942,1,0,2012-2013,False,0.0306
Álvaro González,URU,MF,Lazio,Serie A,27.0,34,2482,1,2,2012-2013,True,0.1088
Mikel González,ESP,DF,Real Sociedad,La Liga,26.0,34,3060,2,1,2012-2013,True,0.0882
Georges Gope-Fenepej,NCL,FW,Troyes,Ligue 1,23.0,1,1,0,0,2012-2013,False,0.0
Kaspars Gorkšs,LVA,DF,Reading,Premier League,30.0,14,1260,1,0,2012-2013,False,0.0714
Dan Gosling,ENG,"DF,MF",Newcastle United,Premier League,22.0,3,44,0,0,2012-2013,False,0.0
Mario Götze,GER,"FW,MF",Dortmund,Bundesliga,20.0,28,2017,10,10,2012-2013,True,0.8924
Yoan Gouffran,FRA,"FW,MF",Bordeaux,Ligue 1,26.0,20,1701,8,1,2012-2013,True,0.4762
Yoan Gouffran,FRA,"FW,MF",Newcastle United,Premier League,26.0,15,1042,3,0,2012-2013,False,0.2591
Yoann Gourcuff,FRA,MF,Lyon,Ligue 1,26.0,18,1217,3,2,2012-2013,True,0.3698
Sidney Govou,FRA,"FW,MF",Evian,Ligue 1,33.0,18,582,0,2,2012-2013,True,0.3093
Mark Gower,ENG,MF,Swansea City,Premier League,33.0,1,7,0,0,2012-2013,False,0.0
Max Gradel,CIV,"FW,MF",Saint-Étienne,Ligue 1,24.0,23,1400,3,2,2012-2013,True,0.3214
Danny Graham,ENG,FW,Sunderland,Premier League,26.0,13,951,0,1,2012-2013,True,0.0946
Danny Graham,ENG,FW,Swansea City,Premier League,26.0,18,902,3,1,2012-2013,True,0.3991
Esteban Granero,ESP,MF,QPR,Premier League,25.0,24,1660,1,1,2012-2013,True,0.1084
Romain Grange,FRA,"FW,MF",Nancy,Ligue 1,24.0,20,933,2,3,2012-2013,True,0.4823
Andreas Granqvist,SWE,"DF,MF",Genoa,Serie A,27.0,35,2952,1,1,2012-2013,True,0.061
Gianluca Grava,ITA,DF,Napoli,Serie A,35.0,2,146,0,0,2012-2013,False,0.0
Sébastien Grax,FRA,FW,Troyes,Ligue 1,28.0,6,305,1,1,2012-2013,True,0.5902
Robert Green,ENG,GK,QPR,Premier League,32.0,16,1322,0,0,2012-2013,False,0.0
Damien Gregorini,FRA,GK,Nancy,Ligue 1,33.0,23,2070,0,0,2012-2013,False,0.0
Clément Grenier,FRA,MF,Lyon,Ligue 1,21.0,28,1796,7,6,2012-2013,True,0.6514
Antoine Griezmann,FRA,"FW,MF",Real Sociedad,La Liga,21.0,34,2848,10,3,2012-2013,True,0.4108
Vincenzo Grifo,ITA,"FW,MF",Hoffenheim,Bundesliga,19.0,12,280,0,0,2012-2013,False,0.0
Fabrizio Grillo,ITA,"DF,MF",Siena,Serie A,25.0,1,90,1,0,2012-2013,False,1.0
Kevin Großkreutz,GER,"DF,FW",Dortmund,Bundesliga,24.0,29,1746,2,4,2012-2013,True,0.3093
Bruno Grougi,FRA,MF,Brest,Ligue 1,29.0,30,1949,1,1,2012-2013,True,0.0924
Max Grün,GER,GK,Greuther Fürth,Bundesliga,25.0,17,1530,0,0,2012-2013,False,0.0
Vicente Guaita,ESP,GK,Valencia,La Liga,25.0,14,1260,0,0,2012-2013,False,0.0
Roberto Guana,ITA,MF,Chievo,Serie A,31.0,23,1709,0,2,2012-2013,True,0.1053
Andrés Guardado,MEX,"DF,FW",Valencia,La Liga,25.0,32,2365,1,3,2012-2013,True,0.1522
Tiberio Guarente,ITA,MF,Bologna,Serie A,26.0,20,1042,2,0,2012-2013,False,0.1727
Fredy Guarín,COL,MF,Inter,Serie A,26.0,32,2384,4,3,2012-2013,True,0.2643
Karim Guédé,SVK,MF,Freiburg,Bundesliga,27.0,21,971,1,1,2012-2013,True,0.1854
Javi Guerra,ESP,FW,Valladolid,La Liga,30.0,30,1612,8,0,2012-2013,False,0.4467
Magaye Gueye,FRA,"FW,MF",Everton,Premier League,22.0,2,51,0,0,2012-2013,False,0.0
Magaye Gueye,FRA,"FW,MF",Brest,Ligue 1,22.0,7,406,0,3,2012-2013,True,0.665
Josuha Guilavogui,FRA,"DF,MF",Saint-Étienne,Ligue 1,21.0,38,2650,3,2,2012-2013,True,0.1698
İlkay Gündoğan,GER,MF,Dortmund,Bundesliga,21.0,28,2115,3,3,2012-2013,True,0.2553
Chris Gunter,WAL,"DF,MF",Reading,Premier League,23.0,20,1789,0,0,2012-2013,False,0.0
Christian Günter,GER,"DF,MF",Freiburg,Bundesliga,19.0,7,322,0,0,2012-2013,False,0.0
Carlos Gurpegui,ESP,"DF,MF",Athletic Club,La Liga,31.0,27,2047,1,0,2012-2013,False,0.044
Luiz Gustavo,BRA,"DF,MF",Bayern Munich,Bundesliga,25.0,22,1454,4,1,2012-2013,True,0.3095
Danny Guthrie,ENG,MF,Reading,Premier League,25.0,21,1614,1,1,2012-2013,True,0.1115
Jonás Gutiérrez,ARG,MF,Newcastle United,Premier League,29.0,34,2890,1,0,2012-2013,False,0.0311
Brad Guzan,USA,GK,Aston Villa,Premier League,27.0,36,3240,0,0,2012-2013,False,0.0
Jonathan de Guzmán,NED,MF,Swansea City,Premier League,24.0,37,2848,5,6,2012-2013,True,0.3476
Ali Al-Habsi,OMA,GK,Wigan Athletic,Premier League,30.0,29,2610,0,0,2012-2013,False,0.0
Karim Haggui,TUN,DF,Hannover 96,Bundesliga,28.0,22,1599,1,0,2012-2013,False,0.0563
André Hahn,GER,"FW,MF",Augsburg,Bundesliga,21.0,16,1114,0,3,2012-2013,True,0.2424
Massadio Haïdara,MLI,"DF,MF",Newcastle United,Premier League,19.0,4,198,0,0,2012-2013,False,0.0
Massadio Haïdara,MLI,"DF,MF",Nancy,Ligue 1,19.0,17,1453,0,2,2012-2013,True,0.1239
Stephan Hain,GER,FW,Augsburg,Bundesliga,23.0,12,298,1,0,2012-2013,False,0.302
Tamás Hajnal,HUN,MF,Stuttgart,Bundesliga,31.0,13,472,0,0,2012-2013,False,0.0
Robert Hall,ENG,"FW,MF",West Ham United,Premier League,18.0,1,13,0,0,2012-2013,False,0.0
Linus Hallenius,SWE,FW,Genoa,Serie A,23.0,1,45,0,0,2012-2013,False,0.0
Mounir El Hamdaoui,MAR,FW,Fiorentina,Serie A,28.0,19,616,3,1,2012-2013,True,0.5844
Ziri Hammar,ALG,MF,Nancy,Ligue 1,20.0,8,324,0,0,2012-2013,False,0.0
Romain Hamouma,FRA,"FW,MF",Saint-Étienne,Ligue 1,25.0,31,1792,5,3,2012-2013,True,0.4018
Marek Hamšík,SVK,MF,Napoli,Serie A,25.0,38,3266,11,14,2012-2013,True,0.6889
Samir Handanović,SVN,GK,Inter,Serie A,28.0,35,3150,0,0,2012-2013,False,0.0
Brede Hangeland,NOR,DF,Fulham,Premier League,31.0,35,3046,0,0,2012-2013,False,0.0
Mike Hanke,GER,FW,Gladbach,Bundesliga,28.0,32,1344,4,2,2012-2013,True,0.4018
Féthi Harek,ALG,DF,Bastia,Ligue 1,29.0,33,2609,0,1,2012-2013,True,0.0345
Martin Harnik,AUT,"FW,MF",Stuttgart,Bundesliga,25.0,30,2500,6,4,2012-2013,True,0.36
Steve Harper,ENG,GK,Newcastle United,Premier League,37.0,6,459,0,0,2012-2013,False,0.0
Michael Harriman,IRL,"DF,MF",QPR,Premier League,19.0,1,90,0,0,2012-2013,False,0.0
Joe Hart,ENG,GK,Manchester City,Premier League,25.0,38,3420,0,0,2012-2013,False,0.0
Ian Harte,IRL,DF,Reading,Premier League,34.0,16,1360,0,3,2012-2013,True,0.1985
Joan Hartock,FRA,GK,Brest,Ligue 1,25.0,2,166,0,0,2012-2013,False,0.0
Ferhan Hasani,MKD,MF,Wolfsburg,Bundesliga,22.0,4,183,0,0,2012-2013,False,0.0
Makoto Hasebe,JPN,"DF,MF",Wolfsburg,Bundesliga,28.0,23,1732,2,2,2012-2013,True,0.2079
Gabriel Hauche,ARG,"FW,MF",Chievo,Serie A,25.0,1,11,0,0,2012-2013,False,0.0
Eden Hazard,BEL,"FW,MF",Chelsea,Premier League,21.0,34,2624,9,11,2012-2013,True,0.686
Michael Hefele,GER,DF,Greuther Fürth,Bundesliga,21.0,1,13,0,0,2012-2013,False,0.0
Ahmed Hegazi,EGY,DF,Fiorentina,Serie A,21.0,2,32,0,0,2012-2013,False,0.0
Jens Hegeler,GER,"DF,MF",Leverkusen,Bundesliga,24.0,27,810,3,0,2012-2013,False,0.3333
Christofer Heimeroth,GER,GK,Gladbach,Bundesliga,30.0,1,14,0,0,2012-2013,False,0.0
John Heitinga,NED,"DF,MF",Everton,Premier League,28.0,26,1607,0,0,2012-2013,False,0.0
Patrick Helmes,GER,FW,Wolfsburg,Bundesliga,28.0,4,151,0,0,2012-2013,False,0.0
Tomer Hemed,ISR,FW,Mallorca,La Liga,25.0,37,2397,11,2,2012-2013,True,0.4881
Jordan Henderson,ENG,MF,Liverpool,Premier League,22.0,30,1535,5,4,2012-2013,True,0.5277
Henrique,BRA,DF,Bordeaux,Ligue 1,29.0,24,1999,1,0,2012-2013,False,0.045
Ángelo Henríquez,CHI,FW,Wigan Athletic,Premier League,18.0,4,50,1,0,2012-2013,False,1.8
Chris Herd,AUS,"DF,MF",Aston Villa,Premier League,23.0,9,752,0,0,2012-2013,False,0.0
Adil Hermach,MAR,"DF,MF",Toulouse,Ligue 1,26.0,9,608,0,0,2012-2013,False,0.0
Abel Hernández,URU,FW,Palermo,Serie A,21.0,14,670,1,1,2012-2013,True,0.2687
Dani Hernández,VEN,GK,Valladolid,La Liga,26.0,24,2160,0,0,2012-2013,False,0.0
Héctor Hernández,ESP,DF,Zaragoza,La Liga,21.0,1,22,0,0,2012-2013,False,0.0
Javier Hernández,MEX,FW,Manchester Utd,Premier League,24.0,22,952,10,3,2012-2013,True,1.229
Pablo Hernández,ESP,"FW,MF",Swansea City,Premier League,27.0,30,2183,3,6,2012-2013,True,0.371
Hernanes,BRA,MF,Lazio,Serie A,27.0,34,2550,11,4,2012-2013,True,0.5294
Ander Herrera,ESP,MF,Athletic Club,La Liga,22.0,29,2417,1,2,2012-2013,True,0.1117
Emanuel Herrera,ARG,FW,Montpellier,Ligue 1,25.0,32,1708,6,1,2012-2013,True,0.3689
Patrick Herrmann,GER,"FW,MF",Gladbach,Bundesliga,21.0,32,2478,6,5,2012-2013,True,0.3995
Javier Hervás,ESP,MF,Sevilla,La Liga,23.0,9,161,0,0,2012-2013,False,0.0
Wolfgang Hesl,GER,GK,Greuther Fürth,Bundesliga,26.0,17,1530,0,0,2012-2013,False,0.0
Përparim Hetemaj,FIN,MF,Chievo,Serie A,25.0,30,2377,0,2,2012-2013,True,0.0757
Son Heung-min,KOR,"FW,MF",Hamburger SV,Bundesliga,20.0,33,2689,12,2,2012-2013,True,0.4686
Thomas Heurtaux,FRA,DF,Udinese,Serie A,24.0,17,1259,0,0,2012-2013,False,0.0
Tony Hibbert,ENG,DF,Everton,Premier League,31.0,6,433,0,0,2012-2013,False,0.0
Gonzalo Higuaín,ARG,"FW,MF",Real Madrid,La Liga,24.0,28,1746,16,5,2012-2013,True,1.0825
Timo Hildebrand,GER,GK,Schalke 04,Bundesliga,33.0,21,1890,0,0,2012-2013,False,0.0
Clint Hill,ENG,DF,QPR,Premier League,33.0,31,2628,0,1,2012-2013,True,0.0342
Vitorino Hilton,BRA,DF,Montpellier,Ligue 1,34.0,30,2669,1,0,2012-2013,False,0.0337
Thomas Hitzlsperger,GER,MF,Everton,Premier League,30.0,7,350,0,0,2012-2013,False,0.0
Guillaume Hoarau,FRA,FW,Paris Saint-Germain,Ligue 1,28.0,6,118,1,0,2012-2013,False,0.7627
Erwin Hoffer,AUT,FW,Eintracht Frankfurt,Bundesliga,25.0,6,189,1,0,2012-2013,False,0.4762
André Hoffmann,GER,"DF,MF",Hannover 96,Bundesliga,19.0,16,1218,2,0,2012-2013,False,0.1478
Jonas Hofmann,GER,MF,Dortmund,Bundesliga,20.0,3,170,0,1,2012-2013,True,0.5294
Marco Höger,GER,"DF,MF",Schalke 04,Bundesliga,22.0,22,1374,3,2,2012-2013,True,0.3275
Immanuel Höhn,GER,DF,Freiburg,Bundesliga,20.0,8,561,0,0,2012-2013,False,0.0
Junior Hoilett,CAN,"FW,MF",QPR,Premier League,22.0,26,1456,1,1,2012-2013,True,0.1236
Brett Holman,AUS,"FW,MF",Aston Villa,Premier League,28.0,27,1425,1,3,2012-2013,True,0.2526
Grant Holt,ENG,FW,Norwich City,Premier League,31.0,34,2564,8,3,2012-2013,True,0.3861
Lewis Holtby,GER,MF,Tottenham Hotspur,Premier League,21.0,11,513,0,2,2012-2013,True,0.3509
Lewis Holtby,GER,MF,Schalke 04,Bundesliga,21.0,19,1448,4,7,2012-2013,True,0.6837
Raphael Holzhauser,AUT,"FW,MF",Stuttgart,Bundesliga,19.0,21,1147,0,2,2012-2013,True,0.1569
Tim Hoogland,GER,"DF,MF",Stuttgart,Bundesliga,27.0,4,212,0,0,2012-2013,False,0.0
Jos Hooiveld,NED,"DF,MF",Southampton,Premier League,29.0,25,2031,0,0,2012-2013,False,0.0
Wes Hoolahan,IRL,MF,Norwich City,Premier League,30.0,33,2416,3,3,2012-2013,True,0.2235
Hajime Hosogai,JPN,"DF,MF",Leverkusen,Bundesliga,26.0,17,881,0,0,2012-2013,False,0.0
Tim Howard,USA,GK,Everton,Premier League,33.0,36,3240,0,0,2012-2013,False,0.0
Benedikt Höwedes,GER,DF,Schalke 04,Bundesliga,24.0,32,2880,0,1,2012-2013,True,0.0312
Jonny Howson,ENG,"DF,MF",Norwich City,Premier League,24.0,30,2046,2,1,2012-2013,True,0.132
Branimir Hrgota,SWE,"FW,MF",Gladbach,Bundesliga,19.0,13,377,3,1,2012-2013,True,0.9549
Tom Huddlestone,ENG,MF,Tottenham Hotspur,Premier League,25.0,20,1037,0,4,2012-2013,True,0.3472
Aaron Hughes,NIR,DF,Fulham,Premier League,32.0,24,2115,0,0,2012-2013,False,0.0
Mats Hummels,GER,DF,Dortmund,Bundesliga,23.0,28,2371,1,3,2012-2013,True,0.1518
Aaron Hunt,GER,"FW,MF",Werder Bremen,Bundesliga,25.0,28,2340,11,4,2012-2013,True,0.5769
Noel Hunt,IRL,"FW,MF",Reading,Premier League,29.0,24,960,2,0,2012-2013,False,0.1875
Klaas-Jan Huntelaar,NED,FW,Schalke 04,Bundesliga,28.0,26,2225,10,4,2012-2013,True,0.5663
Moisés Hurtado,ESP,MF,Granada,La Liga,31.0,1,45,0,0,2012-2013,False,0.0
Szabolcs Huszti,HUN,MF,Hannover 96,Bundesliga,29.0,21,1649,9,9,2012-2013,True,0.9824
Robert Huth,GER,DF,Stoke City,Premier League,27.0,35,3150,1,0,2012-2013,False,0.0286
Alan Hutton,SCO,DF,Mallorca,La Liga,27.0,17,1485,0,0,2012-2013,False,0.0
Pierre Højbjerg,DEN,MF,Bayern Munich,Bundesliga,16.0,2,21,0,0,2012-2013,False,0.0
Marco Iannascoli,ITA,MF,Pescara,Serie A,17.0,1,10,0,0,2012-2013,False,0.0
Víctor Ibarbo,COL,"FW,MF",Cagliari,Serie A,22.0,34,2069,6,1,2012-2013,True,0.3045
Jordon Ibe,ENG,"FW,MF",Liverpool,Premier League,16.0,1,63,0,1,2012-2013,True,1.4286
Vedad Ibišević,BIH,FW,Stuttgart,Bundesliga,27.0,30,2660,15,3,2012-2013,True,0.609
Vicente Iborra,ESP,MF,Levante,La Liga,24.0,35,3055,4,1,2012-2013,True,0.1473
Zlatan Ibrahimović,SWE,FW,Paris Saint-Germain,Ligue 1,30.0,34,2975,30,7,2012-2013,True,1.1193
Mauro Icardi,ARG,FW,Sampdoria,Serie A,19.0,31,2120,10,2,2012-2013,True,0.5094
Diego Ifrán,URU,FW,Real Sociedad,La Liga,25.0,26,920,2,3,2012-2013,True,0.4891
Odion Ighalo,NGA,FW,Granada,La Liga,23.0,28,1780,5,2,2012-2013,True,0.3539
Nosa Igiebor,NGA,MF,Real Betis,La Liga,21.0,16,578,1,1,2012-2013,True,0.3114
Aleksandar Ignjovski,SRB,"DF,MF",Werder Bremen,Bundesliga,21.0,20,1547,1,2,2012-2013,True,0.1745
Ilan,BRA,FW,Bastia,Ligue 1,31.0,22,903,3,1,2012-2013,True,0.3987
Muhammed Ildiz,AUT,MF,Nürnberg,Bundesliga,21.0,5,35,0,0,2012-2013,False,0.0
Ivo Iličević,CRO,MF,Hamburger SV,Bundesliga,25.0,8,329,1,0,2012-2013,False,0.2736
Josip Iličić,SVN,"FW,MF",Palermo,Serie A,24.0,31,2394,10,2,2012-2013,True,0.4511
Asier Illarramendi,ESP,MF,Real Sociedad,La Liga,22.0,32,2683,0,5,2012-2013,True,0.1677
Ken Ilsø,DEN,"FW,MF",Düsseldorf,Bundesliga,25.0,27,1162,2,1,2012-2013,True,0.2324
Hérita Ilunga,COD,DF,Rennes,Ligue 1,30.0,5,350,0,0,2012-2013,False,0.0
Ciro Immobile,ITA,FW,Genoa,Serie A,22.0,33,2026,5,3,2012-2013,True,0.3554
Andrés Iniesta,ESP,MF,Barcelona,La Liga,28.0,31,2091,3,15,2012-2013,True,0.7747
Samuel Inkoom,GHA,"DF,MF",Bastia,Ligue 1,23.0,4,218,0,0,2012-2013,False,0.0
Gökhan Inler,SUI,MF,Napoli,Serie A,28.0,31,2177,6,2,2012-2013,True,0.3307
Natxo Insa,MAS,MF,Celta Vigo,La Liga,26.0,18,1136,2,0,2012-2013,False,0.1585
Lorenzo Insigne,ITA,"FW,MF",Napoli,Serie A,21.0,37,1766,5,7,2012-2013,True,0.6116
Roberto Insigne,ITA,"FW,MF",Napoli,Serie A,18.0,1,5,0,0,2012-2013,False,0.0
Emiliano Insúa,ARG,DF,Atlético Madrid,La Liga,23.0,3,200,0,1,2012-2013,True,0.45
Pablo Insua,ESP,DF,Dep La Coruña,La Liga,18.0,3,192,0,0,2012-2013,False,0.0
Takashi Inui,JPN,MF,Eintracht Frankfurt,Bundesliga,24.0,33,2625,6,4,2012-2013,True,0.3429
Gorka Iraizoz,ESP,GK,Athletic Club,La Liga,31.0,35,3150,0,0,2012-2013,False,0.0
Andoni Iraola,ESP,"DF,MF",Athletic Club,La Liga,30.0,35,3062,0,4,2012-2013,True,0.1176
Stephen Ireland,IRL,MF,Aston Villa,Premier League,25.0,13,780,0,1,2012-2013,True,0.1154
Iriney,BRA,MF,Granada,La Liga,31.0,25,1780,0,0,2012-2013,False,0.0
Isco,ESP,"FW,MF",Málaga,La Liga,20.0,37,3052,9,2,2012-2013,True,0.3244
Nicolas Isimat-Mirin,FRA,DF,Valenciennes,Ligue 1,20.0,29,2517,0,1,2012-2013,True,0.0358
Mauricio Isla,CHI,"DF,MF",Juventus,Serie A,24.0,11,586,0,1,2012-2013,True,0.1536
Manuel Iturra,CHI,MF,Málaga,La Liga,28.0,25,1478,0,0,2012-2013,False,0.0
Ander Iturraspe,ESP,MF,Athletic Club,La Liga,23.0,30,2234,0,2,2012-2013,True,0.0806
Branislav Ivanović,SRB,DF,Chelsea,Premier League,28.0,34,2946,5,1,2012-2013,True,0.1833
Andreas Ivanschitz,AUT,MF,Mainz 05,Bundesliga,28.0,30,2204,7,5,2012-2013,True,0.49
Koo Ja-cheol,KOR,MF,Augsburg,Bundesliga,23.0,21,1595,3,2,2012-2013,True,0.2821
Jussi Jääskeläinen,FIN,GK,West Ham United,Premier League,37.0,38,3420,0,0,2012-2013,False,0.0
Simeon Jackson,CAN,FW,Norwich City,Premier League,25.0,13,405,1,0,2012-2013,False,0.2222
Phil Jagielka,ENG,"DF,MF",Everton,Premier League,29.0,36,3154,2,1,2012-2013,True,0.0856
Jaime,ESP,GK,Valladolid,La Liga,31.0,14,1260,0,0,2012-2013,False,0.0
Christophe Jallet,FRA,DF,Paris Saint-Germain,Ligue 1,28.0,27,1886,0,3,2012-2013,True,0.1432
Boško Janković,SRB,MF,Genoa,Serie A,28.0,19,1426,4,1,2012-2013,True,0.3156
Marcell Jansen,GER,"DF,MF",Hamburger SV,Bundesliga,26.0,28,2486,1,2,2012-2013,True,0.1086
Tony Jantschke,GER,"DF,MF",Gladbach,Bundesliga,22.0,31,2731,1,2,2012-2013,True,0.0989
